start_time,end_time,low_freq,high_freq,event,class,class_prob,det_prob,individual,input_file,Site name,Recover Folder,SD Card,File Duration
258.6625,258.6684,46953.0,58964.0,Echolocation,Pipistrellus pipistrellus,0.461,0.51,-1,/mnt/ubna_data_02_mir/recover-20221110/UBNA_010/20221030_030000.WAV,Carp Pond,recover-20221110,010,300
260.7125,260.7177,47812.0,58392.0,Echolocation,Pipistrellus pipistrellus,0.614,0.629,-1,/mnt/ubna_data_02_mir/recover-20221110/UBNA_010/20221030_030000.WAV,Carp Pond,recover-20221110,010,300
260.8395,260.8448,47812.0,58000.0,Echolocation,Pipistrellus pipistrellus,0.588,0.607,-1,/mnt/ubna_data_02_mir/recover-20221110/UBNA_010/20221030_030000.WAV,Carp Pond,recover-20221110,010,300
260.8905,260.8969,47812.0,54174.0,Echolocation,Pipistrellus pipistrellus,0.541,0.548,-1,/mnt/ubna_data_02_mir/recover-20221110/UBNA_010/20221030_030000.WAV,Carp Pond,recover-20221110,010,300
261.0425,261.0484,47812.0,58072.0,Echolocation,Pipistrellus pipistrellus,0.596,0.616,-1,/mnt/ubna_data_02_mir/recover-20221110/UBNA_010/20221030_030000.WAV,Carp Pond,recover-20221110,010,300
261.1175,261.124,46953.0,54312.0,Echolocation,Pipistrellus pipistrellus,0.545,0.555,-1,/mnt/ubna_data_02_mir/recover-20221110/UBNA_010/20221030_030000.WAV,Carp Pond,recover-20221110,010,300
261.3645,261.3706,47812.0,57524.0,Echolocation,Pipistrellus pipistrellus,0.631,0.649,-1,/mnt/ubna_data_02_mir/recover-20221110/UBNA_010/20221030_030000.WAV,Carp Pond,recover-20221110,010,300
261.4505,261.456,46953.0,56530.0,Echolocation,Pipistrellus pipistrellus,0.568,0.58,-1,/mnt/ubna_data_02_mir/recover-20221110/UBNA_010/20221030_030000.WAV,Carp Pond,recover-20221110,010,300
261.7495,261.7554,46953.0,55013.0,Echolocation,Pipistrellus pipistrellus,0.587,0.623,-1,/mnt/ubna_data_02_mir/recover-20221110/UBNA_010/20221030_030000.WAV,Carp Pond,recover-20221110,010,300
261.8855,261.8915,44375.0,58119.0,Echolocation,Pipistrellus pipistrellus,0.489,0.535,-1,/mnt/ubna_data_02_mir/recover-20221110/UBNA_010/20221030_030000.WAV,Carp Pond,recover-20221110,010,300
261.9685,261.9755,45234.0,55228.0,Echolocation,Pipistrellus pipistrellus,0.54,0.601,-1,/mnt/ubna_data_02_mir/recover-20221110/UBNA_010/20221030_030000.WAV,Carp Pond,recover-20221110,010,300
262.0545,262.0619,46093.0,55812.0,Echolocation,Pipistrellus pipistrellus,0.559,0.649,-1,/mnt/ubna_data_02_mir/recover-20221110/UBNA_010/20221030_030000.WAV,Carp Pond,recover-20221110,010,300
262.2315,262.23969999999997,44375.0,57627.0,Echolocation,Pipistrellus pipistrellus,0.443,0.511,-1,/mnt/ubna_data_02_mir/recover-20221110/UBNA_010/20221030_030000.WAV,Carp Pond,recover-20221110,010,300
262.6065,262.6124,46093.0,57214.0,Echolocation,Pipistrellus pipistrellus,0.516,0.566,-1,/mnt/ubna_data_02_mir/recover-20221110/UBNA_010/20221030_030000.WAV,Carp Pond,recover-20221110,010,300
262.6825,262.6888,45234.0,59813.0,Echolocation,Pipistrellus pipistrellus,0.558,0.605,-1,/mnt/ubna_data_02_mir/recover-20221110/UBNA_010/20221030_030000.WAV,Carp Pond,recover-20221110,010,300
263.0685,263.0746,47812.0,57507.0,Echolocation,Pipistrellus pipistrellus,0.482,0.501,-1,/mnt/ubna_data_02_mir/recover-20221110/UBNA_010/20221030_030000.WAV,Carp Pond,recover-20221110,010,300
