start_time,end_time,low_freq,high_freq,class,class_prob,det_prob,individual,event,input_file,Site name,Recover Folder,SD Card,File Duration
18.7355,18.7414,47812.0,58539.0,Pipistrellus pipistrellus,0.486,0.528,-1,Echolocation,/mnt/ubna_data_02/recover-20221027/UBNA_001/20221022_083000.WAV,Telephone Field,recover-20221027,001,300
18.8185,18.8237,46953.0,61678.0,Pipistrellus pipistrellus,0.468,0.532,-1,Echolocation,/mnt/ubna_data_02/recover-20221027/UBNA_001/20221022_083000.WAV,Telephone Field,recover-20221027,001,300
19.0485,19.0533,48671.0,62126.0,Pipistrellus pipistrellus,0.552,0.59,-1,Echolocation,/mnt/ubna_data_02/recover-20221027/UBNA_001/20221022_083000.WAV,Telephone Field,recover-20221027,001,300
19.3555,19.3615,46953.0,62623.0,Pipistrellus pipistrellus,0.469,0.553,-1,Echolocation,/mnt/ubna_data_02/recover-20221027/UBNA_001/20221022_083000.WAV,Telephone Field,recover-20221027,001,300
29.8565,29.8601,47812.0,61994.0,Pipistrellus pipistrellus,0.555,0.612,-1,Echolocation,/mnt/ubna_data_02/recover-20221027/UBNA_001/20221022_083000.WAV,Telephone Field,recover-20221027,001,300
30.3605,30.3659,43515.0,66512.0,Pipistrellus pipistrellus,0.35,0.53,-1,Echolocation,/mnt/ubna_data_02/recover-20221027/UBNA_001/20221022_083000.WAV,Telephone Field,recover-20221027,001,300
30.5215,30.5284,46093.0,52265.0,Pipistrellus pipistrellus,0.484,0.508,-1,Echolocation,/mnt/ubna_data_02/recover-20221027/UBNA_001/20221022_083000.WAV,Telephone Field,recover-20221027,001,300
31.0195,31.025,45234.0,57138.0,Pipistrellus pipistrellus,0.523,0.539,-1,Echolocation,/mnt/ubna_data_02/recover-20221027/UBNA_001/20221022_083000.WAV,Telephone Field,recover-20221027,001,300
31.2865,31.2927,43515.0,63461.0,Pipistrellus pipistrellus,0.427,0.515,-1,Echolocation,/mnt/ubna_data_02/recover-20221027/UBNA_001/20221022_083000.WAV,Telephone Field,recover-20221027,001,300
32.1485,32.1562,46093.0,57142.0,Pipistrellus pipistrellus,0.437,0.617,-1,Echolocation,/mnt/ubna_data_02/recover-20221027/UBNA_001/20221022_083000.WAV,Telephone Field,recover-20221027,001,300
32.7425,32.7492,45234.0,55760.0,Pipistrellus pipistrellus,0.569,0.642,-1,Echolocation,/mnt/ubna_data_02/recover-20221027/UBNA_001/20221022_083000.WAV,Telephone Field,recover-20221027,001,300
33.2495,33.2549,46093.0,55412.0,Pipistrellus pipistrellus,0.622,0.643,-1,Echolocation,/mnt/ubna_data_02/recover-20221027/UBNA_001/20221022_083000.WAV,Telephone Field,recover-20221027,001,300
50.8155,50.8209,46953.0,60120.0,Pipistrellus pipistrellus,0.506,0.567,-1,Echolocation,/mnt/ubna_data_02/recover-20221027/UBNA_001/20221022_083000.WAV,Telephone Field,recover-20221027,001,300
70.9305,70.9377,46953.0,52540.0,Pipistrellus pipistrellus,0.481,0.5,-1,Echolocation,/mnt/ubna_data_02/recover-20221027/UBNA_001/20221022_083000.WAV,Telephone Field,recover-20221027,001,300
71.01650000000001,71.0219,46953.0,57202.0,Pipistrellus pipistrellus,0.534,0.603,-1,Echolocation,/mnt/ubna_data_02/recover-20221027/UBNA_001/20221022_083000.WAV,Telephone Field,recover-20221027,001,300
