start_time,end_time,low_freq,high_freq,event,class,class_prob,det_prob,individual,input_file,Site name,Recover Folder,SD Card,File Duration
43.551500000000004,43.5561,44375.0,54971.0,Echolocation,Pipistrellus pipistrellus,0.468,0.502,-1,/mnt/ubna_data_02/recover-20221027/UBNA_001/20221021_083000.WAV,Telephone Field,recover-20221027,001,300
43.8115,43.8173,44375.0,52103.0,Echolocation,Pipistrellus pipistrellus,0.526,0.552,-1,/mnt/ubna_data_02/recover-20221027/UBNA_001/20221021_083000.WAV,Telephone Field,recover-20221027,001,300
43.9005,43.907,44375.0,50971.0,Echolocation,Pipistrellus pipistrellus,0.487,0.503,-1,/mnt/ubna_data_02/recover-20221027/UBNA_001/20221021_083000.WAV,Telephone Field,recover-20221027,001,300
44.2695,44.2753,45234.0,56765.0,Echolocation,Pipistrellus pipistrellus,0.596,0.641,-1,/mnt/ubna_data_02/recover-20221027/UBNA_001/20221021_083000.WAV,Telephone Field,recover-20221027,001,300
45.1565,45.1619,44375.0,56883.0,Echolocation,Pipistrellus pipistrellus,0.595,0.617,-1,/mnt/ubna_data_02/recover-20221027/UBNA_001/20221021_083000.WAV,Telephone Field,recover-20221027,001,300
45.7615,45.7672,45234.0,60354.0,Echolocation,Pipistrellus pipistrellus,0.634,0.693,-1,/mnt/ubna_data_02/recover-20221027/UBNA_001/20221021_083000.WAV,Telephone Field,recover-20221027,001,300
46.1345,46.1418,43515.0,61675.0,Echolocation,Pipistrellus pipistrellus,0.512,0.646,-1,/mnt/ubna_data_02/recover-20221027/UBNA_001/20221021_083000.WAV,Telephone Field,recover-20221027,001,300
46.4955,46.5029,44375.0,59369.0,Echolocation,Pipistrellus pipistrellus,0.545,0.666,-1,/mnt/ubna_data_02/recover-20221027/UBNA_001/20221021_083000.WAV,Telephone Field,recover-20221027,001,300
46.8565,46.863,45234.0,59244.0,Echolocation,Pipistrellus pipistrellus,0.525,0.667,-1,/mnt/ubna_data_02/recover-20221027/UBNA_001/20221021_083000.WAV,Telephone Field,recover-20221027,001,300
46.9595,46.966300000000004,45234.0,52745.0,Echolocation,Pipistrellus pipistrellus,0.546,0.617,-1,/mnt/ubna_data_02/recover-20221027/UBNA_001/20221021_083000.WAV,Telephone Field,recover-20221027,001,300
47.1205,47.128299999999996,44375.0,52746.0,Echolocation,Pipistrellus pipistrellus,0.499,0.575,-1,/mnt/ubna_data_02/recover-20221027/UBNA_001/20221021_083000.WAV,Telephone Field,recover-20221027,001,300
47.4655,47.4724,42656.0,67965.0,Echolocation,Pipistrellus pipistrellus,0.636,0.669,-1,/mnt/ubna_data_02/recover-20221027/UBNA_001/20221021_083000.WAV,Telephone Field,recover-20221027,001,300
47.564499999999995,47.5709,43515.0,57859.0,Echolocation,Pipistrellus pipistrellus,0.535,0.619,-1,/mnt/ubna_data_02/recover-20221027/UBNA_001/20221021_083000.WAV,Telephone Field,recover-20221027,001,300
47.6465,47.652,42656.0,58623.0,Echolocation,Pipistrellus pipistrellus,0.435,0.519,-1,/mnt/ubna_data_02/recover-20221027/UBNA_001/20221021_083000.WAV,Telephone Field,recover-20221027,001,300
47.7095,47.7162,42656.0,59341.0,Echolocation,Pipistrellus pipistrellus,0.362,0.515,-1,/mnt/ubna_data_02/recover-20221027/UBNA_001/20221021_083000.WAV,Telephone Field,recover-20221027,001,300
47.8535,47.8588,42656.0,58355.0,Echolocation,Pipistrellus pipistrellus,0.406,0.584,-1,/mnt/ubna_data_02/recover-20221027/UBNA_001/20221021_083000.WAV,Telephone Field,recover-20221027,001,300
47.941500000000005,47.9483,43515.0,57076.0,Echolocation,Pipistrellus pipistrellus,0.458,0.561,-1,/mnt/ubna_data_02/recover-20221027/UBNA_001/20221021_083000.WAV,Telephone Field,recover-20221027,001,300
48.1565,48.1646,43515.0,56407.0,Echolocation,Pipistrellus pipistrellus,0.459,0.509,-1,/mnt/ubna_data_02/recover-20221027/UBNA_001/20221021_083000.WAV,Telephone Field,recover-20221027,001,300
48.2425,48.2494,42656.0,63111.0,Echolocation,Pipistrellus pipistrellus,0.562,0.631,-1,/mnt/ubna_data_02/recover-20221027/UBNA_001/20221021_083000.WAV,Telephone Field,recover-20221027,001,300
48.335499999999996,48.3414,44375.0,55830.0,Echolocation,Pipistrellus pipistrellus,0.491,0.527,-1,/mnt/ubna_data_02/recover-20221027/UBNA_001/20221021_083000.WAV,Telephone Field,recover-20221027,001,300
48.4865,48.4927,43515.0,59863.0,Echolocation,Pipistrellus pipistrellus,0.526,0.632,-1,/mnt/ubna_data_02/recover-20221027/UBNA_001/20221021_083000.WAV,Telephone Field,recover-20221027,001,300
48.5805,48.5867,45234.0,56578.0,Echolocation,Pipistrellus pipistrellus,0.607,0.673,-1,/mnt/ubna_data_02/recover-20221027/UBNA_001/20221021_083000.WAV,Telephone Field,recover-20221027,001,300
48.667500000000004,48.675399999999996,43515.0,64165.0,Echolocation,Pipistrellus pipistrellus,0.603,0.698,-1,/mnt/ubna_data_02/recover-20221027/UBNA_001/20221021_083000.WAV,Telephone Field,recover-20221027,001,300
48.7605,48.766999999999996,44375.0,57305.0,Echolocation,Pipistrellus pipistrellus,0.604,0.665,-1,/mnt/ubna_data_02/recover-20221027/UBNA_001/20221021_083000.WAV,Telephone Field,recover-20221027,001,300
48.8545,48.860299999999995,42656.0,62760.0,Echolocation,Pipistrellus pipistrellus,0.62,0.663,-1,/mnt/ubna_data_02/recover-20221027/UBNA_001/20221021_083000.WAV,Telephone Field,recover-20221027,001,300
48.9655,48.971599999999995,44375.0,64235.0,Echolocation,Pipistrellus pipistrellus,0.615,0.652,-1,/mnt/ubna_data_02/recover-20221027/UBNA_001/20221021_083000.WAV,Telephone Field,recover-20221027,001,300
49.063500000000005,49.07,46093.0,55027.0,Echolocation,Pipistrellus pipistrellus,0.531,0.591,-1,/mnt/ubna_data_02/recover-20221027/UBNA_001/20221021_083000.WAV,Telephone Field,recover-20221027,001,300
49.3155,49.3221,44375.0,59578.0,Echolocation,Pipistrellus pipistrellus,0.489,0.54,-1,/mnt/ubna_data_02/recover-20221027/UBNA_001/20221021_083000.WAV,Telephone Field,recover-20221027,001,300
49.5085,49.5142,44375.0,65484.0,Echolocation,Pipistrellus pipistrellus,0.642,0.671,-1,/mnt/ubna_data_02/recover-20221027/UBNA_001/20221021_083000.WAV,Telephone Field,recover-20221027,001,300
49.6075,49.6135,43515.0,61753.0,Echolocation,Pipistrellus pipistrellus,0.499,0.566,-1,/mnt/ubna_data_02/recover-20221027/UBNA_001/20221021_083000.WAV,Telephone Field,recover-20221027,001,300
49.7055,49.7125,43515.0,65554.0,Echolocation,Pipistrellus pipistrellus,0.59,0.649,-1,/mnt/ubna_data_02/recover-20221027/UBNA_001/20221021_083000.WAV,Telephone Field,recover-20221027,001,300
49.8725,49.8802,42656.0,65347.0,Echolocation,Pipistrellus pipistrellus,0.423,0.517,-1,/mnt/ubna_data_02/recover-20221027/UBNA_001/20221021_083000.WAV,Telephone Field,recover-20221027,001,300
