start_time,end_time,low_freq,high_freq,class,class_prob,det_prob,individual,event,input_file,Site name,Recover Folder,SD Card,File Duration
0.4255,0.432,46953.0,55235.0,Pipistrellus pipistrellus,0.527,0.547,-1,Echolocation,/mnt/ubna_data_02/recover-20221027/UBNA_001/20221021_040000.WAV,Telephone Field,recover-20221027,001,300
0.5205,0.5278,45234.0,56148.0,Pipistrellus pipistrellus,0.45,0.501,-1,Echolocation,/mnt/ubna_data_02/recover-20221027/UBNA_001/20221021_040000.WAV,Telephone Field,recover-20221027,001,300
0.8095,0.8162,46093.0,53039.0,Pipistrellus pipistrellus,0.494,0.513,-1,Echolocation,/mnt/ubna_data_02/recover-20221027/UBNA_001/20221021_040000.WAV,Telephone Field,recover-20221027,001,300
0.9045,0.9106,46093.0,56562.0,Pipistrellus pipistrellus,0.511,0.528,-1,Echolocation,/mnt/ubna_data_02/recover-20221027/UBNA_001/20221021_040000.WAV,Telephone Field,recover-20221027,001,300
1.1395,1.145,46953.0,55887.0,Pipistrellus pipistrellus,0.503,0.518,-1,Echolocation,/mnt/ubna_data_02/recover-20221027/UBNA_001/20221021_040000.WAV,Telephone Field,recover-20221027,001,300
2.2055,2.2117,46953.0,54772.0,Pipistrellus pipistrellus,0.514,0.527,-1,Echolocation,/mnt/ubna_data_02/recover-20221027/UBNA_001/20221021_040000.WAV,Telephone Field,recover-20221027,001,300
2.8335,2.839,42656.0,53372.0,Pipistrellus pipistrellus,0.495,0.563,-1,Echolocation,/mnt/ubna_data_02/recover-20221027/UBNA_001/20221021_040000.WAV,Telephone Field,recover-20221027,001,300
2.9165,2.9216,45234.0,57480.0,Pipistrellus pipistrellus,0.565,0.6,-1,Echolocation,/mnt/ubna_data_02/recover-20221027/UBNA_001/20221021_040000.WAV,Telephone Field,recover-20221027,001,300
3.3655,3.3711,46953.0,56081.0,Pipistrellus pipistrellus,0.555,0.564,-1,Echolocation,/mnt/ubna_data_02/recover-20221027/UBNA_001/20221021_040000.WAV,Telephone Field,recover-20221027,001,300
3.4535,3.459,46953.0,57741.0,Pipistrellus pipistrellus,0.577,0.596,-1,Echolocation,/mnt/ubna_data_02/recover-20221027/UBNA_001/20221021_040000.WAV,Telephone Field,recover-20221027,001,300
3.6325,3.6389,46093.0,54411.0,Pipistrellus pipistrellus,0.598,0.63,-1,Echolocation,/mnt/ubna_data_02/recover-20221027/UBNA_001/20221021_040000.WAV,Telephone Field,recover-20221027,001,300
3.8245,3.83,45234.0,59108.0,Pipistrellus pipistrellus,0.469,0.534,-1,Echolocation,/mnt/ubna_data_02/recover-20221027/UBNA_001/20221021_040000.WAV,Telephone Field,recover-20221027,001,300
3.9185,3.9236,46093.0,61763.0,Pipistrellus pipistrellus,0.462,0.53,-1,Echolocation,/mnt/ubna_data_02/recover-20221027/UBNA_001/20221021_040000.WAV,Telephone Field,recover-20221027,001,300
4.0155,4.0218,46093.0,63787.0,Pipistrellus pipistrellus,0.576,0.668,-1,Echolocation,/mnt/ubna_data_02/recover-20221027/UBNA_001/20221021_040000.WAV,Telephone Field,recover-20221027,001,300
4.1065,4.1118,46093.0,61378.0,Pipistrellus pipistrellus,0.562,0.6,-1,Echolocation,/mnt/ubna_data_02/recover-20221027/UBNA_001/20221021_040000.WAV,Telephone Field,recover-20221027,001,300
4.2005,4.2076,45234.0,64003.0,Pipistrellus pipistrellus,0.486,0.562,-1,Echolocation,/mnt/ubna_data_02/recover-20221027/UBNA_001/20221021_040000.WAV,Telephone Field,recover-20221027,001,300
4.3155,4.3209,44375.0,64139.0,Pipistrellus pipistrellus,0.543,0.596,-1,Echolocation,/mnt/ubna_data_02/recover-20221027/UBNA_001/20221021_040000.WAV,Telephone Field,recover-20221027,001,300
4.4065,4.412,44375.0,67219.0,Pipistrellus pipistrellus,0.609,0.646,-1,Echolocation,/mnt/ubna_data_02/recover-20221027/UBNA_001/20221021_040000.WAV,Telephone Field,recover-20221027,001,300
4.4985,4.5042,45234.0,68306.0,Pipistrellus pipistrellus,0.529,0.613,-1,Echolocation,/mnt/ubna_data_02/recover-20221027/UBNA_001/20221021_040000.WAV,Telephone Field,recover-20221027,001,300
4.5975,4.6026,44375.0,67623.0,Pipistrellus pipistrellus,0.606,0.628,-1,Echolocation,/mnt/ubna_data_02/recover-20221027/UBNA_001/20221021_040000.WAV,Telephone Field,recover-20221027,001,300
4.6905,4.6961,44375.0,71249.0,Pipistrellus pipistrellus,0.579,0.629,-1,Echolocation,/mnt/ubna_data_02/recover-20221027/UBNA_001/20221021_040000.WAV,Telephone Field,recover-20221027,001,300
4.8795,4.8854,44375.0,73314.0,Pipistrellus pipistrellus,0.62,0.648,-1,Echolocation,/mnt/ubna_data_02/recover-20221027/UBNA_001/20221021_040000.WAV,Telephone Field,recover-20221027,001,300
5.0705,5.0768,46093.0,60279.0,Pipistrellus pipistrellus,0.679,0.693,-1,Echolocation,/mnt/ubna_data_02/recover-20221027/UBNA_001/20221021_040000.WAV,Telephone Field,recover-20221027,001,300
5.1665,5.1722,46093.0,58291.0,Pipistrellus pipistrellus,0.613,0.63,-1,Echolocation,/mnt/ubna_data_02/recover-20221027/UBNA_001/20221021_040000.WAV,Telephone Field,recover-20221027,001,300
5.3595,5.3657,41796.0,76490.0,Pipistrellus pipistrellus,0.592,0.632,-1,Echolocation,/mnt/ubna_data_02/recover-20221027/UBNA_001/20221021_040000.WAV,Telephone Field,recover-20221027,001,300
5.4625,5.4683,45234.0,66523.0,Pipistrellus pipistrellus,0.595,0.634,-1,Echolocation,/mnt/ubna_data_02/recover-20221027/UBNA_001/20221021_040000.WAV,Telephone Field,recover-20221027,001,300
5.5595,5.5654,44375.0,66708.0,Pipistrellus pipistrellus,0.469,0.511,-1,Echolocation,/mnt/ubna_data_02/recover-20221027/UBNA_001/20221021_040000.WAV,Telephone Field,recover-20221027,001,300
5.6565,5.6624,44375.0,73564.0,Pipistrellus pipistrellus,0.512,0.557,-1,Echolocation,/mnt/ubna_data_02/recover-20221027/UBNA_001/20221021_040000.WAV,Telephone Field,recover-20221027,001,300
5.7435,5.7494,42656.0,78971.0,Pipistrellus pipistrellus,0.496,0.557,-1,Echolocation,/mnt/ubna_data_02/recover-20221027/UBNA_001/20221021_040000.WAV,Telephone Field,recover-20221027,001,300
5.8315,5.8377,43515.0,79369.0,Pipistrellus pipistrellus,0.658,0.686,-1,Echolocation,/mnt/ubna_data_02/recover-20221027/UBNA_001/20221021_040000.WAV,Telephone Field,recover-20221027,001,300
5.9185,5.925,41796.0,87375.0,Pipistrellus pipistrellus,0.317,0.511,-1,Echolocation,/mnt/ubna_data_02/recover-20221027/UBNA_001/20221021_040000.WAV,Telephone Field,recover-20221027,001,300
6.0805,6.0851,44375.0,64644.0,Pipistrellus pipistrellus,0.543,0.638,-1,Echolocation,/mnt/ubna_data_02/recover-20221027/UBNA_001/20221021_040000.WAV,Telephone Field,recover-20221027,001,300
6.1635,6.168,43515.0,65462.0,Pipistrellus pipistrellus,0.66,0.716,-1,Echolocation,/mnt/ubna_data_02/recover-20221027/UBNA_001/20221021_040000.WAV,Telephone Field,recover-20221027,001,300
6.2825,6.2877,45234.0,56807.0,Pipistrellus pipistrellus,0.471,0.518,-1,Echolocation,/mnt/ubna_data_02/recover-20221027/UBNA_001/20221021_040000.WAV,Telephone Field,recover-20221027,001,300
6.4025,6.4083,47812.0,59188.0,Pipistrellus pipistrellus,0.52,0.531,-1,Echolocation,/mnt/ubna_data_02/recover-20221027/UBNA_001/20221021_040000.WAV,Telephone Field,recover-20221027,001,300
6.4675,6.4721,46093.0,57785.0,Pipistrellus pipistrellus,0.629,0.651,-1,Echolocation,/mnt/ubna_data_02/recover-20221027/UBNA_001/20221021_040000.WAV,Telephone Field,recover-20221027,001,300
6.6505,6.6552,46093.0,58591.0,Pipistrellus pipistrellus,0.656,0.683,-1,Echolocation,/mnt/ubna_data_02/recover-20221027/UBNA_001/20221021_040000.WAV,Telephone Field,recover-20221027,001,300
