start_time,end_time,low_freq,high_freq,event,class,class_prob,det_prob,individual,input_file,Site name,Recover Folder,SD Card,File Duration
96.1235,96.1286,54687.0,76204.0,Echolocation,Pipistrellus pygmaeus,0.687,0.709,-1,/mnt/ubna_data_02/recover-20221110/UBNA_007/20221029_043000.WAV,Telephone Field,recover-20221110,007,300
96.1925,96.197,53828.0,65944.0,Echolocation,Pipistrellus pygmaeus,0.61,0.625,-1,/mnt/ubna_data_02/recover-20221110/UBNA_007/20221029_043000.WAV,Telephone Field,recover-20221110,007,300
96.2485,96.2538,54687.0,70230.0,Echolocation,Pipistrellus pygmaeus,0.605,0.627,-1,/mnt/ubna_data_02/recover-20221110/UBNA_007/20221029_043000.WAV,Telephone Field,recover-20221110,007,300
96.3115,96.316,53828.0,74484.0,Echolocation,Pipistrellus pygmaeus,0.612,0.636,-1,/mnt/ubna_data_02/recover-20221110/UBNA_007/20221029_043000.WAV,Telephone Field,recover-20221110,007,300
96.3895,96.394,52968.0,75543.0,Echolocation,Pipistrellus pygmaeus,0.564,0.617,-1,/mnt/ubna_data_02/recover-20221110/UBNA_007/20221029_043000.WAV,Telephone Field,recover-20221110,007,300
96.4365,96.4412,52968.0,76895.0,Echolocation,Pipistrellus pygmaeus,0.44,0.585,-1,/mnt/ubna_data_02/recover-20221110/UBNA_007/20221029_043000.WAV,Telephone Field,recover-20221110,007,300
96.4925,96.499,55546.0,73414.0,Echolocation,Pipistrellus pygmaeus,0.598,0.662,-1,/mnt/ubna_data_02/recover-20221110/UBNA_007/20221029_043000.WAV,Telephone Field,recover-20221110,007,300
96.5505,96.5551,52968.0,75426.0,Echolocation,Pipistrellus pygmaeus,0.428,0.575,-1,/mnt/ubna_data_02/recover-20221110/UBNA_007/20221029_043000.WAV,Telephone Field,recover-20221110,007,300
96.6055,96.6111,55546.0,76544.0,Echolocation,Pipistrellus pygmaeus,0.594,0.614,-1,/mnt/ubna_data_02/recover-20221110/UBNA_007/20221029_043000.WAV,Telephone Field,recover-20221110,007,300
96.6835,96.688,55546.0,75433.0,Echolocation,Pipistrellus pygmaeus,0.654,0.682,-1,/mnt/ubna_data_02/recover-20221110/UBNA_007/20221029_043000.WAV,Telephone Field,recover-20221110,007,300
96.7695,96.7753,55546.0,74393.0,Echolocation,Pipistrellus pygmaeus,0.479,0.507,-1,/mnt/ubna_data_02/recover-20221110/UBNA_007/20221029_043000.WAV,Telephone Field,recover-20221110,007,300
96.8635,96.8676,54687.0,72627.0,Echolocation,Pipistrellus pygmaeus,0.501,0.568,-1,/mnt/ubna_data_02/recover-20221110/UBNA_007/20221029_043000.WAV,Telephone Field,recover-20221110,007,300
96.9185,96.9226,58125.0,71562.0,Echolocation,Pipistrellus pygmaeus,0.507,0.545,-1,/mnt/ubna_data_02/recover-20221110/UBNA_007/20221029_043000.WAV,Telephone Field,recover-20221110,007,300
97.0015,97.0074,56406.0,71194.0,Echolocation,Pipistrellus pygmaeus,0.608,0.635,-1,/mnt/ubna_data_02/recover-20221110/UBNA_007/20221029_043000.WAV,Telephone Field,recover-20221110,007,300
