start_time,end_time,low_freq,high_freq,event,class,class_prob,det_prob,individual,input_file,Site name,Recover Folder,SD Card,File Duration
33.9195,33.9252,15156.0,30607.0,Echolocation,Plecotus auritus,0.26,0.296,-1,/mnt/ubna_data_02_mir/recover-20220905/UBNA_009/20220902_060000.WAV,Central Pond,recover-20220905,009,1795
179.8315,179.8426,23750.0,29420.0,Echolocation,Eptesicus serotinus,0.084,0.252,-1,/mnt/ubna_data_02_mir/recover-20220905/UBNA_009/20220902_060000.WAV,Central Pond,recover-20220905,009,1795
330.3485,330.3582,48671.0,57548.0,Echolocation,Pipistrellus pipistrellus,0.348,0.402,-1,/mnt/ubna_data_02_mir/recover-20220905/UBNA_009/20220902_060000.WAV,Central Pond,recover-20220905,009,1795
330.4455,330.4521,46093.0,58432.0,Echolocation,Pipistrellus pipistrellus,0.564,0.605,-1,/mnt/ubna_data_02_mir/recover-20220905/UBNA_009/20220902_060000.WAV,Central Pond,recover-20220905,009,1795
330.5445,330.5554,47812.0,62197.0,Echolocation,Pipistrellus pipistrellus,0.209,0.237,-1,/mnt/ubna_data_02_mir/recover-20220905/UBNA_009/20220902_060000.WAV,Central Pond,recover-20220905,009,1795
330.6475,330.6553,46953.0,58196.0,Echolocation,Pipistrellus pipistrellus,0.489,0.578,-1,/mnt/ubna_data_02_mir/recover-20220905/UBNA_009/20220902_060000.WAV,Central Pond,recover-20220905,009,1795
330.7435,330.7507,47812.0,63619.0,Echolocation,Pipistrellus pipistrellus,0.423,0.523,-1,/mnt/ubna_data_02_mir/recover-20220905/UBNA_009/20220902_060000.WAV,Central Pond,recover-20220905,009,1795
330.8435,330.8518,46093.0,60428.0,Echolocation,Pipistrellus pipistrellus,0.412,0.449,-1,/mnt/ubna_data_02_mir/recover-20220905/UBNA_009/20220902_060000.WAV,Central Pond,recover-20220905,009,1795
330.9445,330.9513,47812.0,63613.0,Echolocation,Pipistrellus pipistrellus,0.555,0.677,-1,/mnt/ubna_data_02_mir/recover-20220905/UBNA_009/20220902_060000.WAV,Central Pond,recover-20220905,009,1795
331.0905,331.1005,46093.0,59480.0,Echolocation,Pipistrellus pipistrellus,0.43,0.584,-1,/mnt/ubna_data_02_mir/recover-20220905/UBNA_009/20220902_060000.WAV,Central Pond,recover-20220905,009,1795
