start_time,end_time,low_freq,high_freq,class,class_prob,det_prob,individual,event,input_file,Site name,Recover Folder,SD Card,File Duration
1.4255,1.4482,18593.0,22244.0,Nyctalus noctula,0.223,0.298,-1,Echolocation,/mnt/ubna_data_02_mir/recover-20220912/UBNA_009/20220911_140000.WAV,Central Pond,recover-20220912,009,1795
5.4605,5.465,24609.0,37660.0,Plecotus austriacus,0.17,0.224,-1,Echolocation,/mnt/ubna_data_02_mir/recover-20220912/UBNA_009/20220911_140000.WAV,Central Pond,recover-20220912,009,1795
20.6485,20.6544,26328.0,37628.0,Plecotus austriacus,0.109,0.219,-1,Echolocation,/mnt/ubna_data_02_mir/recover-20220912/UBNA_009/20220911_140000.WAV,Central Pond,recover-20220912,009,1795
20.8475,20.8555,20312.0,29393.0,Plecotus austriacus,0.102,0.212,-1,Echolocation,/mnt/ubna_data_02_mir/recover-20220912/UBNA_009/20220911_140000.WAV,Central Pond,recover-20220912,009,1795
21.8435,21.8484,24609.0,37772.0,Plecotus austriacus,0.199,0.266,-1,Echolocation,/mnt/ubna_data_02_mir/recover-20220912/UBNA_009/20220911_140000.WAV,Central Pond,recover-20220912,009,1795
21.9265,21.9319,23750.0,37419.0,Plecotus austriacus,0.156,0.205,-1,Echolocation,/mnt/ubna_data_02_mir/recover-20220912/UBNA_009/20220911_140000.WAV,Central Pond,recover-20220912,009,1795
28.4145,28.4192,24609.0,37699.0,Plecotus austriacus,0.179,0.222,-1,Echolocation,/mnt/ubna_data_02_mir/recover-20220912/UBNA_009/20220911_140000.WAV,Central Pond,recover-20220912,009,1795
28.7555,28.7623,25468.0,34532.0,Plecotus austriacus,0.144,0.238,-1,Echolocation,/mnt/ubna_data_02_mir/recover-20220912/UBNA_009/20220911_140000.WAV,Central Pond,recover-20220912,009,1795
41.4995,41.507,29765.0,37628.0,Eptesicus serotinus,0.121,0.213,-1,Echolocation,/mnt/ubna_data_02_mir/recover-20220912/UBNA_009/20220911_140000.WAV,Central Pond,recover-20220912,009,1795
44.1165,44.121,24609.0,39338.0,Plecotus austriacus,0.183,0.261,-1,Echolocation,/mnt/ubna_data_02_mir/recover-20220912/UBNA_009/20220911_140000.WAV,Central Pond,recover-20220912,009,1795
63.0015,63.0124,31484.0,35555.0,Eptesicus serotinus,0.074,0.208,-1,Echolocation,/mnt/ubna_data_02_mir/recover-20220912/UBNA_009/20220911_140000.WAV,Central Pond,recover-20220912,009,1795
63.6555,63.663,27187.0,35206.0,Eptesicus serotinus,0.079,0.229,-1,Echolocation,/mnt/ubna_data_02_mir/recover-20220912/UBNA_009/20220911_140000.WAV,Central Pond,recover-20220912,009,1795
64.0845,64.0895,24609.0,36867.0,Plecotus austriacus,0.173,0.232,-1,Echolocation,/mnt/ubna_data_02_mir/recover-20220912/UBNA_009/20220911_140000.WAV,Central Pond,recover-20220912,009,1795
64.1925,64.1964,24609.0,51933.0,Myotis nattereri,0.181,0.221,-1,Echolocation,/mnt/ubna_data_02_mir/recover-20220912/UBNA_009/20220911_140000.WAV,Central Pond,recover-20220912,009,1795
65.3635,65.369,27187.0,37958.0,Plecotus austriacus,0.096,0.3,-1,Echolocation,/mnt/ubna_data_02_mir/recover-20220912/UBNA_009/20220911_140000.WAV,Central Pond,recover-20220912,009,1795
70.7805,70.791,12578.0,19477.0,Eptesicus serotinus,0.083,0.221,-1,Echolocation,/mnt/ubna_data_02_mir/recover-20220912/UBNA_009/20220911_140000.WAV,Central Pond,recover-20220912,009,1795
107.8015,107.813,31484.0,35676.0,Eptesicus serotinus,0.084,0.21,-1,Echolocation,/mnt/ubna_data_02_mir/recover-20220912/UBNA_009/20220911_140000.WAV,Central Pond,recover-20220912,009,1795
113.0075,113.0184,32343.0,36689.0,Nyctalus leisleri,0.086,0.236,-1,Echolocation,/mnt/ubna_data_02_mir/recover-20220912/UBNA_009/20220911_140000.WAV,Central Pond,recover-20220912,009,1795
113.1785,113.1875,30625.0,38204.0,Eptesicus serotinus,0.128,0.203,-1,Echolocation,/mnt/ubna_data_02_mir/recover-20220912/UBNA_009/20220911_140000.WAV,Central Pond,recover-20220912,009,1795
115.2835,115.2872,27187.0,42318.0,Plecotus austriacus,0.218,0.326,-1,Echolocation,/mnt/ubna_data_02_mir/recover-20220912/UBNA_009/20220911_140000.WAV,Central Pond,recover-20220912,009,1795
115.54050000000001,115.5449,24609.0,37724.0,Plecotus austriacus,0.172,0.222,-1,Echolocation,/mnt/ubna_data_02_mir/recover-20220912/UBNA_009/20220911_140000.WAV,Central Pond,recover-20220912,009,1795
115.79650000000001,115.8012,26328.0,38463.0,Plecotus austriacus,0.143,0.223,-1,Echolocation,/mnt/ubna_data_02_mir/recover-20220912/UBNA_009/20220911_140000.WAV,Central Pond,recover-20220912,009,1795
116.4785,116.4836,24609.0,37706.0,Plecotus austriacus,0.155,0.232,-1,Echolocation,/mnt/ubna_data_02_mir/recover-20220912/UBNA_009/20220911_140000.WAV,Central Pond,recover-20220912,009,1795
121.0015,121.0061,24609.0,37003.0,Plecotus austriacus,0.181,0.228,-1,Echolocation,/mnt/ubna_data_02_mir/recover-20220912/UBNA_009/20220911_140000.WAV,Central Pond,recover-20220912,009,1795
123.2465,123.2559,31484.0,36543.0,Eptesicus serotinus,0.077,0.204,-1,Echolocation,/mnt/ubna_data_02_mir/recover-20220912/UBNA_009/20220911_140000.WAV,Central Pond,recover-20220912,009,1795
137.6695,137.6786,31484.0,37152.0,Eptesicus serotinus,0.105,0.234,-1,Echolocation,/mnt/ubna_data_02_mir/recover-20220912/UBNA_009/20220911_140000.WAV,Central Pond,recover-20220912,009,1795
139.8025,139.8127,30625.0,35417.0,Eptesicus serotinus,0.102,0.219,-1,Echolocation,/mnt/ubna_data_02_mir/recover-20220912/UBNA_009/20220911_140000.WAV,Central Pond,recover-20220912,009,1795
140.9685,140.97390000000001,26328.0,36937.0,Plecotus austriacus,0.111,0.231,-1,Echolocation,/mnt/ubna_data_02_mir/recover-20220912/UBNA_009/20220911_140000.WAV,Central Pond,recover-20220912,009,1795
149.01749999999998,149.0276,30625.0,36055.0,Eptesicus serotinus,0.161,0.311,-1,Echolocation,/mnt/ubna_data_02_mir/recover-20220912/UBNA_009/20220911_140000.WAV,Central Pond,recover-20220912,009,1795
149.5875,149.5937,24609.0,35922.0,Plecotus austriacus,0.122,0.2,-1,Echolocation,/mnt/ubna_data_02_mir/recover-20220912/UBNA_009/20220911_140000.WAV,Central Pond,recover-20220912,009,1795
151.9765,151.9825,24609.0,36215.0,Plecotus austriacus,0.146,0.205,-1,Echolocation,/mnt/ubna_data_02_mir/recover-20220912/UBNA_009/20220911_140000.WAV,Central Pond,recover-20220912,009,1795
156.2425,156.2507,27187.0,36140.0,Eptesicus serotinus,0.128,0.266,-1,Echolocation,/mnt/ubna_data_02_mir/recover-20220912/UBNA_009/20220911_140000.WAV,Central Pond,recover-20220912,009,1795
157.6085,157.6137,22890.0,36908.0,Plecotus austriacus,0.153,0.217,-1,Echolocation,/mnt/ubna_data_02_mir/recover-20220912/UBNA_009/20220911_140000.WAV,Central Pond,recover-20220912,009,1795
158.3775,158.3816,23750.0,39498.0,Plecotus austriacus,0.179,0.223,-1,Echolocation,/mnt/ubna_data_02_mir/recover-20220912/UBNA_009/20220911_140000.WAV,Central Pond,recover-20220912,009,1795
160.6795,160.68619999999999,27187.0,37180.0,Eptesicus serotinus,0.086,0.247,-1,Echolocation,/mnt/ubna_data_02_mir/recover-20220912/UBNA_009/20220911_140000.WAV,Central Pond,recover-20220912,009,1795
168.1035,168.1084,26328.0,42386.0,Plecotus austriacus,0.158,0.329,-1,Echolocation,/mnt/ubna_data_02_mir/recover-20220912/UBNA_009/20220911_140000.WAV,Central Pond,recover-20220912,009,1795
175.1585,175.1643,22031.0,33771.0,Plecotus austriacus,0.198,0.274,-1,Echolocation,/mnt/ubna_data_02_mir/recover-20220912/UBNA_009/20220911_140000.WAV,Central Pond,recover-20220912,009,1795
176.5515,176.5555,25468.0,49100.0,Myotis nattereri,0.173,0.241,-1,Echolocation,/mnt/ubna_data_02_mir/recover-20220912/UBNA_009/20220911_140000.WAV,Central Pond,recover-20220912,009,1795
176.9805,176.9855,24609.0,37084.0,Plecotus austriacus,0.225,0.281,-1,Echolocation,/mnt/ubna_data_02_mir/recover-20220912/UBNA_009/20220911_140000.WAV,Central Pond,recover-20220912,009,1795
180.9035,180.9081,24609.0,40213.0,Plecotus austriacus,0.173,0.236,-1,Echolocation,/mnt/ubna_data_02_mir/recover-20220912/UBNA_009/20220911_140000.WAV,Central Pond,recover-20220912,009,1795
181.6155,181.626,30625.0,36101.0,Eptesicus serotinus,0.121,0.235,-1,Echolocation,/mnt/ubna_data_02_mir/recover-20220912/UBNA_009/20220911_140000.WAV,Central Pond,recover-20220912,009,1795
184.8585,184.8682,31484.0,35958.0,Eptesicus serotinus,0.106,0.283,-1,Echolocation,/mnt/ubna_data_02_mir/recover-20220912/UBNA_009/20220911_140000.WAV,Central Pond,recover-20220912,009,1795
185.8545,185.8595,26328.0,38072.0,Plecotus austriacus,0.134,0.219,-1,Echolocation,/mnt/ubna_data_02_mir/recover-20220912/UBNA_009/20220911_140000.WAV,Central Pond,recover-20220912,009,1795
187.3905,187.3952,24609.0,37452.0,Plecotus austriacus,0.164,0.212,-1,Echolocation,/mnt/ubna_data_02_mir/recover-20220912/UBNA_009/20220911_140000.WAV,Central Pond,recover-20220912,009,1795
191.57150000000001,191.57659999999998,24609.0,36967.0,Plecotus austriacus,0.201,0.261,-1,Echolocation,/mnt/ubna_data_02_mir/recover-20220912/UBNA_009/20220911_140000.WAV,Central Pond,recover-20220912,009,1795
192.6805,192.6844,28046.0,42776.0,Plecotus austriacus,0.161,0.327,-1,Echolocation,/mnt/ubna_data_02_mir/recover-20220912/UBNA_009/20220911_140000.WAV,Central Pond,recover-20220912,009,1795
192.8795,192.8905,31484.0,35895.0,Nyctalus leisleri,0.126,0.244,-1,Echolocation,/mnt/ubna_data_02_mir/recover-20220912/UBNA_009/20220911_140000.WAV,Central Pond,recover-20220912,009,1795
194.0465,194.0515,23750.0,36583.0,Plecotus austriacus,0.165,0.217,-1,Echolocation,/mnt/ubna_data_02_mir/recover-20220912/UBNA_009/20220911_140000.WAV,Central Pond,recover-20220912,009,1795
200.44650000000001,200.4521,25468.0,36516.0,Plecotus austriacus,0.138,0.214,-1,Echolocation,/mnt/ubna_data_02_mir/recover-20220912/UBNA_009/20220911_140000.WAV,Central Pond,recover-20220912,009,1795
