start_time,end_time,low_freq,high_freq,event,class,class_prob,det_prob,individual,input_file,Site name,Recover Folder,SD Card
534.2195,534.2283,37500.0,44149.0,Echolocation,Pipistrellus nathusii,0.509,0.532,-1,/mnt/ubna_data_02/recover-20220919/UBNA_009/20220916_110000.WAV,Central Pond,recover-20220919,009
534.3165,534.3277,37500.0,43871.0,Echolocation,Pipistrellus nathusii,0.57,0.6,-1,/mnt/ubna_data_02/recover-20220919/UBNA_009/20220916_110000.WAV,Central Pond,recover-20220919,009
534.4885,534.4962,38359.0,45006.0,Echolocation,Pipistrellus nathusii,0.609,0.627,-1,/mnt/ubna_data_02/recover-20220919/UBNA_009/20220916_110000.WAV,Central Pond,recover-20220919,009
534.5835,534.5922,37500.0,44394.0,Echolocation,Pipistrellus nathusii,0.528,0.559,-1,/mnt/ubna_data_02/recover-20220919/UBNA_009/20220916_110000.WAV,Central Pond,recover-20220919,009
534.7545,534.7639,38359.0,45582.0,Echolocation,Pipistrellus nathusii,0.555,0.598,-1,/mnt/ubna_data_02/recover-20220919/UBNA_009/20220916_110000.WAV,Central Pond,recover-20220919,009
534.8595,534.8693,37500.0,44647.0,Echolocation,Pipistrellus nathusii,0.518,0.589,-1,/mnt/ubna_data_02/recover-20220919/UBNA_009/20220916_110000.WAV,Central Pond,recover-20220919,009
535.0325,535.0413,37500.0,46482.0,Echolocation,Pipistrellus nathusii,0.704,0.727,-1,/mnt/ubna_data_02/recover-20220919/UBNA_009/20220916_110000.WAV,Central Pond,recover-20220919,009
535.1365,535.1467,37500.0,47355.0,Echolocation,Pipistrellus nathusii,0.524,0.594,-1,/mnt/ubna_data_02/recover-20220919/UBNA_009/20220916_110000.WAV,Central Pond,recover-20220919,009
535.3065,535.3146,37500.0,45605.0,Echolocation,Pipistrellus nathusii,0.663,0.675,-1,/mnt/ubna_data_02/recover-20220919/UBNA_009/20220916_110000.WAV,Central Pond,recover-20220919,009
535.4065,535.4152,37500.0,46447.0,Echolocation,Pipistrellus nathusii,0.694,0.725,-1,/mnt/ubna_data_02/recover-20220919/UBNA_009/20220916_110000.WAV,Central Pond,recover-20220919,009
535.4965,535.5066,37500.0,47488.0,Echolocation,Pipistrellus nathusii,0.68,0.725,-1,/mnt/ubna_data_02/recover-20220919/UBNA_009/20220916_110000.WAV,Central Pond,recover-20220919,009
535.5925,535.6017,37500.0,48166.0,Echolocation,Pipistrellus nathusii,0.59,0.676,-1,/mnt/ubna_data_02/recover-20220919/UBNA_009/20220916_110000.WAV,Central Pond,recover-20220919,009
535.6845,535.6955,38359.0,47871.0,Echolocation,Pipistrellus nathusii,0.569,0.6,-1,/mnt/ubna_data_02/recover-20220919/UBNA_009/20220916_110000.WAV,Central Pond,recover-20220919,009
