start_time,end_time,low_freq,high_freq,class,class_prob,det_prob,individual,event,input_file,Site name,Recover Folder,SD Card,File Duration
2.6715,2.6812,30625.0,36269.0,Eptesicus serotinus,0.125,0.3,-1,Echolocation,/mnt/ubna_data_02_mir/recover-20221017/UBNA_009/20221014_050000.WAV,Central Pond,recover-20221017,009,1795
5.6575,5.6668,30625.0,36421.0,Eptesicus serotinus,0.141,0.305,-1,Echolocation,/mnt/ubna_data_02_mir/recover-20221017/UBNA_009/20221014_050000.WAV,Central Pond,recover-20221017,009,1795
6.6815,6.6923,32343.0,36507.0,Pipistrellus nathusii,0.156,0.357,-1,Echolocation,/mnt/ubna_data_02_mir/recover-20221017/UBNA_009/20221014_050000.WAV,Central Pond,recover-20221017,009,1795
18.9695,18.9801,31484.0,36248.0,Eptesicus serotinus,0.12,0.314,-1,Echolocation,/mnt/ubna_data_02_mir/recover-20221017/UBNA_009/20221014_050000.WAV,Central Pond,recover-20221017,009,1795
23.0665,23.0761,32343.0,36745.0,Eptesicus serotinus,0.121,0.4,-1,Echolocation,/mnt/ubna_data_02_mir/recover-20221017/UBNA_009/20221014_050000.WAV,Central Pond,recover-20221017,009,1795
27.1625,27.173,31484.0,37011.0,Eptesicus serotinus,0.094,0.209,-1,Echolocation,/mnt/ubna_data_02_mir/recover-20221017/UBNA_009/20221014_050000.WAV,Central Pond,recover-20221017,009,1795
33.4765,33.4868,30625.0,36809.0,Eptesicus serotinus,0.121,0.207,-1,Echolocation,/mnt/ubna_data_02_mir/recover-20221017/UBNA_009/20221014_050000.WAV,Central Pond,recover-20221017,009,1795
38.4255,38.4382,32343.0,35891.0,Pipistrellus nathusii,0.061,0.204,-1,Echolocation,/mnt/ubna_data_02_mir/recover-20221017/UBNA_009/20221014_050000.WAV,Central Pond,recover-20221017,009,1795
38.6815,38.6963,31484.0,35821.0,Eptesicus serotinus,0.102,0.221,-1,Echolocation,/mnt/ubna_data_02_mir/recover-20221017/UBNA_009/20221014_050000.WAV,Central Pond,recover-20221017,009,1795
38.8745,38.8875,28906.0,33687.0,Eptesicus serotinus,0.116,0.211,-1,Echolocation,/mnt/ubna_data_02_mir/recover-20221017/UBNA_009/20221014_050000.WAV,Central Pond,recover-20221017,009,1795
42.7775,42.7874,30625.0,36201.0,Eptesicus serotinus,0.127,0.26,-1,Echolocation,/mnt/ubna_data_02_mir/recover-20221017/UBNA_009/20221014_050000.WAV,Central Pond,recover-20221017,009,1795
43.8025,43.8123,29765.0,35328.0,Eptesicus serotinus,0.177,0.313,-1,Echolocation,/mnt/ubna_data_02_mir/recover-20221017/UBNA_009/20221014_050000.WAV,Central Pond,recover-20221017,009,1795
69.4015,69.4137,31484.0,36627.0,Eptesicus serotinus,0.109,0.231,-1,Echolocation,/mnt/ubna_data_02_mir/recover-20221017/UBNA_009/20221014_050000.WAV,Central Pond,recover-20221017,009,1795
71.1945,71.2054,32343.0,35588.0,Barbastellus barbastellus,0.063,0.214,-1,Echolocation,/mnt/ubna_data_02_mir/recover-20221017/UBNA_009/20221014_050000.WAV,Central Pond,recover-20221017,009,1795
74.26650000000001,74.2765,31484.0,36209.0,Eptesicus serotinus,0.111,0.254,-1,Echolocation,/mnt/ubna_data_02_mir/recover-20221017/UBNA_009/20221014_050000.WAV,Central Pond,recover-20221017,009,1795
74.3505,74.361,32343.0,37585.0,Eptesicus serotinus,0.091,0.219,-1,Echolocation,/mnt/ubna_data_02_mir/recover-20221017/UBNA_009/20221014_050000.WAV,Central Pond,recover-20221017,009,1795
78.3615,78.3726,31484.0,36095.0,Eptesicus serotinus,0.104,0.235,-1,Echolocation,/mnt/ubna_data_02_mir/recover-20221017/UBNA_009/20221014_050000.WAV,Central Pond,recover-20221017,009,1795
81.6905,81.7007,31484.0,36317.0,Eptesicus serotinus,0.088,0.236,-1,Echolocation,/mnt/ubna_data_02_mir/recover-20221017/UBNA_009/20221014_050000.WAV,Central Pond,recover-20221017,009,1795
