input_file,start_time,end_time,low_freq,high_freq,category
/mnt/ubna_data_01/recover-20220616_unit2/20220615_043000.WAV,145.3562926419712,145.39302000033072,37210.629279426175,67655.68959895665,bat_calls
/mnt/ubna_data_01/recover-20220616_unit2/20220615_043000.WAV,145.45729287745988,145.4817777830329,38677.86110205412,67655.68959895665,bat_calls
/mnt/ubna_data_01/recover-20220616_unit2/20220615_043000.WAV,145.54605066016205,145.5735961789317,37210.629279426175,68022.49755461364,bat_calls
/mnt/ubna_data_01/recover-20220616_unit2/20220615_043000.WAV,145.70826315958325,145.7358086783529,38677.86110205412,67288.88164329965,bat_calls
/mnt/ubna_data_01/recover-20220616_unit2/20220615_043000.WAV,145.79089971589218,145.8276270742517,39411.477013368116,68389.30551027064,bat_calls
/mnt/ubna_data_01/recover-20220616_unit2/20220615_043000.WAV,145.87353627220108,145.91026363056062,37944.24519074016,67655.68959895665,bat_calls
/mnt/ubna_data_01/recover-20220616_unit2/20220615_043000.WAV,146.03268815842566,146.0694155167852,39778.28496902511,66188.45777632868,bat_calls
/mnt/ubna_data_01/recover-20220616_unit2/20220615_043000.WAV,145.26753485926903,145.2981409912353,37944.24519074016,65454.841865014685,bat_calls
