INDIR,FOLDER,IN FILE,CHANNEL,OFFSET,DURATION,Fmin,Fmean,Fmax,DATE,TIME,HOUR,DATE-12,TIME-12,HOUR-12,TOP1MATCH,TOP1DIST,TOP2MATCH,TOP2DIST,TOP3MATCH,TOP3DIST,VOCALIZATIONS,MANUAL ID,ORGID,USERID,REVIEW ORGID,REVIEW USERID,INPATHMD5
/mnt,ubna_data_02_mir/recover-20221003/UBNA_007,20221001_030000.WAV,0,246.528244,0.001008,46511.629,47612.719,50332.383,2022-10-01,03:04:06.527,3,2022-09-30,15:04:06.527,15,nocluster,0,,0,,0,1,,,,,,YJNSCUTR17A/9J+BeGhsrQ==
/mnt,ubna_data_02_mir/recover-20221003/UBNA_007,20221001_030000.WAV,0,246.911682,0.001209,47065.336,49636.887,53342.816,2022-10-01,03:04:06.910,3,2022-09-30,15:04:06.910,15,nocluster,0,,0,,0,1,,,,,,YJNSCUTR17A/9J+BeGhsrQ==
/mnt,ubna_data_02_mir/recover-20221003/UBNA_007,20221001_030000.WAV,0,247.146347,0.001127,51787.504,56782.562,61538.461,2022-10-01,03:04:07.145,3,2022-09-30,15:04:07.145,15,nocluster,0,,0,,0,1,,,,,,YJNSCUTR17A/9J+BeGhsrQ==
/mnt,ubna_data_02_mir/recover-20221003/UBNA_007,20221001_030000.WAV,0,247.229599,0.003233,45268.543,53203.629,62019.23,2022-10-01,03:04:07.229,3,2022-09-30,15:04:07.229,15,nocluster,0,,0,,0,1,,,,,,YJNSCUTR17A/9J+BeGhsrQ==
/mnt,ubna_data_02_mir/recover-20221003/UBNA_007,20221001_030000.WAV,0,247.319534,0.001866,44493.883,49305.176,53713.047,2022-10-01,03:04:07.318,3,2022-09-30,15:04:07.318,15,nocluster,0,,0,,0,1,,,,,,YJNSCUTR17A/9J+BeGhsrQ==
/mnt,ubna_data_02_mir/recover-20221003/UBNA_007,20221001_030000.WAV,0,247.404495,0.001724,50957.48,53370.242,58422.172,2022-10-01,03:04:07.403,3,2022-09-30,15:04:07.403,15,nocluster,0,,0,,0,1,,,,,,YJNSCUTR17A/9J+BeGhsrQ==
/mnt,ubna_data_02_mir/recover-20221003/UBNA_007,20221001_030000.WAV,0,247.494232,0.002636,45727.727,47040.836,50332.383,2022-10-01,03:04:07.493,3,2022-09-30,15:04:07.493,15,nocluster,0,,0,,0,1,,,,,,YJNSCUTR17A/9J+BeGhsrQ==
/mnt,ubna_data_02_mir/recover-20221003/UBNA_007,20221001_030000.WAV,0,247.725876,0.001494,45715.781,48192.996,51983.121,2022-10-01,03:04:07.724,3,2022-09-30,15:04:07.724,15,nocluster,0,,0,,0,1,,,,,,YJNSCUTR17A/9J+BeGhsrQ==
/mnt,ubna_data_02_mir/recover-20221003/UBNA_007,20221001_030000.WAV,0,247.81813,0.003241,43956.043,46900.684,51615.051,2022-10-01,03:04:07.817,3,2022-09-30,15:04:07.817,15,nocluster,0,,0,,0,1,,,,,,YJNSCUTR17A/9J+BeGhsrQ==
/mnt,ubna_data_02_mir/recover-20221003/UBNA_007,20221001_030000.WAV,0,247.901825,0.004038,44694.133,50522.926,60153.777,2022-10-01,03:04:07.900,3,2022-09-30,15:04:07.900,15,nocluster,0,,0,,0,1,,,,,,YJNSCUTR17A/9J+BeGhsrQ==
/mnt,ubna_data_02_mir/recover-20221003/UBNA_007,20221001_030000.WAV,0,247.984741,0.003249,44705.297,48016.52,55175.039,2022-10-01,03:04:07.984,3,2022-09-30,15:04:07.984,15,nocluster,0,,0,,0,1,,,,,,YJNSCUTR17A/9J+BeGhsrQ==
/mnt,ubna_data_02_mir/recover-20221003/UBNA_007,20221001_030000.WAV,0,248.073715,0.004087,44705.297,47958.312,55175.039,2022-10-01,03:04:08.073,3,2022-09-30,15:04:08.073,15,nocluster,0,,0,,0,1,,,,,,YJNSCUTR17A/9J+BeGhsrQ==
/mnt,ubna_data_02_mir/recover-20221003/UBNA_007,20221001_030000.WAV,0,248.16069,0.003491,44949.496,50416.453,59701.492,2022-10-01,03:04:08.160,3,2022-09-30,15:04:08.160,15,nocluster,0,,0,,0,1,,,,,,YJNSCUTR17A/9J+BeGhsrQ==
/mnt,ubna_data_02_mir/recover-20221003/UBNA_007,20221001_030000.WAV,0,248.25145,0.00153,47352.199,49661.234,53693.695,2022-10-01,03:04:08.250,3,2022-09-30,15:04:08.250,15,nocluster,0,,0,,0,1,,,,,,YJNSCUTR17A/9J+BeGhsrQ==
/mnt,ubna_data_02_mir/recover-20221003/UBNA_007,20221001_030000.WAV,0,248.335892,0.002605,44949.496,49133.684,58019.758,2022-10-01,03:04:08.335,3,2022-09-30,15:04:08.335,15,nocluster,0,,0,,0,1,,,,,,YJNSCUTR17A/9J+BeGhsrQ==
/mnt,ubna_data_02_mir/recover-20221003/UBNA_007,20221001_030000.WAV,0,248.516037,0.002972,45454.547,48451.258,53693.695,2022-10-01,03:04:08.516,3,2022-09-30,15:04:08.516,15,nocluster,0,,0,,0,1,,,,,,YJNSCUTR17A/9J+BeGhsrQ==
/mnt,ubna_data_02_mir/recover-20221003/UBNA_007,20221001_030000.WAV,0,248.589249,0.001298,46785.227,49302.402,53333.332,2022-10-01,03:04:08.589,3,2022-09-30,15:04:08.589,15,nocluster,0,,0,,0,1,,,,,,YJNSCUTR17A/9J+BeGhsrQ==
/mnt,ubna_data_02_mir/recover-20221003/UBNA_007,20221001_030000.WAV,0,248.768341,0.002487,44449.93,46640.273,51282.051,2022-10-01,03:04:08.768,3,2022-09-30,15:04:08.768,15,nocluster,0,,0,,0,1,,,,,,YJNSCUTR17A/9J+BeGhsrQ==
/mnt,ubna_data_02_mir/recover-20221003/UBNA_007,20221001_030000.WAV,0,248.94809,0.001964,43961.352,46848.641,50332.383,2022-10-01,03:04:08.948,3,2022-09-30,15:04:08.948,15,nocluster,0,,0,,0,1,,,,,,YJNSCUTR17A/9J+BeGhsrQ==
/mnt,ubna_data_02_mir/recover-20221003/UBNA_007,20221001_030000.WAV,0,253.64975,0.002271,44466.406,49317.211,54424.289,2022-10-01,03:04:13.648,3,2022-09-30,15:04:13.648,15,nocluster,0,,0,,0,1,,,,,,YJNSCUTR17A/9J+BeGhsrQ==
/mnt,ubna_data_02_mir/recover-20221003/UBNA_007,20221001_030000.WAV,0,253.930145,0.001036,45715.781,46341.77,47646.059,2022-10-01,03:04:13.929,3,2022-09-30,15:04:13.929,15,nocluster,0,,0,,0,1,,,,,,YJNSCUTR17A/9J+BeGhsrQ==
/mnt,ubna_data_02_mir/recover-20221003/UBNA_007,20221001_030000.WAV,0,254.102844,0.001192,45199.184,46998.391,49691.359,2022-10-01,03:04:14.102,3,2022-09-30,15:04:14.102,15,nocluster,0,,0,,0,1,,,,,,YJNSCUTR17A/9J+BeGhsrQ==
/mnt,ubna_data_02_mir/recover-20221003/UBNA_007,20221001_030000.WAV,0,254.186523,0.003146,45210.727,48322.043,54804.805,2022-10-01,03:04:14.185,3,2022-09-30,15:04:14.185,15,nocluster,0,,0,,0,1,,,,,,YJNSCUTR17A/9J+BeGhsrQ==
/mnt,ubna_data_02_mir/recover-20221003/UBNA_007,20221001_030000.WAV,0,254.494781,0.002254,45478.039,47910.961,51615.051,2022-10-01,03:04:14.493,3,2022-09-30,15:04:14.493,15,nocluster,0,,0,,0,1,,,,,,YJNSCUTR17A/9J+BeGhsrQ==
/mnt,ubna_data_02_mir/recover-20221003/UBNA_007,20221001_030000.WAV,0,254.577881,0.002929,44761.191,51894.816,62049.062,2022-10-01,03:04:14.577,3,2022-09-30,15:04:14.577,15,nocluster,0,,0,,0,1,,,,,,YJNSCUTR17A/9J+BeGhsrQ==
/mnt,ubna_data_02_mir/recover-20221003/UBNA_007,20221001_030000.WAV,0,254.664505,0.001827,47619.047,50349.527,55566.273,2022-10-01,03:04:14.663,3,2022-09-30,15:04:14.663,15,nocluster,0,,0,,0,1,,,,,,YJNSCUTR17A/9J+BeGhsrQ==
/mnt,ubna_data_02_mir/recover-20221003/UBNA_007,20221001_030000.WAV,0,254.753708,0.002479,47905.906,51635.203,57971.016,2022-10-01,03:04:14.753,3,2022-09-30,15:04:14.753,15,nocluster,0,,0,,0,1,,,,,,YJNSCUTR17A/9J+BeGhsrQ==
/mnt,ubna_data_02_mir/recover-20221003/UBNA_007,20221001_030000.WAV,0,254.868729,0.002164,49081.602,53598.906,64102.562,2022-10-01,03:04:14.868,3,2022-09-30,15:04:14.868,15,nocluster,0,,0,,0,1,,,,,,YJNSCUTR17A/9J+BeGhsrQ==
/mnt,ubna_data_02_mir/recover-20221003/UBNA_007,20221001_030000.WAV,0,254.964294,0.004224,44211.039,51138.809,61538.461,2022-10-01,03:04:14.964,3,2022-09-30,15:04:14.964,15,nocluster,0,,0,,0,1,,,,,,YJNSCUTR17A/9J+BeGhsrQ==
/mnt,ubna_data_02_mir/recover-20221003/UBNA_007,20221001_030000.WAV,0,255.053284,0.002875,45199.184,47299.273,51956.812,2022-10-01,03:04:15.053,3,2022-09-30,15:04:15.053,15,nocluster,0,,0,,0,1,,,,,,YJNSCUTR17A/9J+BeGhsrQ==
/mnt,ubna_data_02_mir/recover-20221003/UBNA_007,20221001_030000.WAV,0,255.197876,0.001774,50031.27,54117.105,59714.797,2022-10-01,03:04:15.196,3,2022-09-30,15:04:15.196,15,nocluster,0,,0,,0,1,,,,,,YJNSCUTR17A/9J+BeGhsrQ==
/mnt,ubna_data_02_mir/recover-20221003/UBNA_007,20221001_030000.WAV,0,255.291382,0.0013,50316.453,52312.273,56740.441,2022-10-01,03:04:15.291,3,2022-09-30,15:04:15.291,15,nocluster,0,,0,,0,1,,,,,,YJNSCUTR17A/9J+BeGhsrQ==
/mnt,ubna_data_02_mir/recover-20221003/UBNA_007,20221001_030000.WAV,0,255.567963,0.001508,45460.414,47758.496,50632.91,2022-10-01,03:04:15.567,3,2022-09-30,15:04:15.567,15,nocluster,0,,0,,0,1,,,,,,YJNSCUTR17A/9J+BeGhsrQ==
/mnt,ubna_data_02_mir/recover-20221003/UBNA_007,20221001_030000.WAV,0,255.682266,0.001568,45233.836,45932.047,49096.383,2022-10-01,03:04:15.682,3,2022-09-30,15:04:15.682,15,nocluster,0,,0,,0,1,,,,,,YJNSCUTR17A/9J+BeGhsrQ==
/mnt,ubna_data_02_mir/recover-20221003/UBNA_007,20221001_030000.WAV,0,256.291443,0.001222,44943.82,45808.508,48486.629,2022-10-01,03:04:16.291,3,2022-09-30,15:04:16.291,15,nocluster,0,,0,,0,1,,,,,,YJNSCUTR17A/9J+BeGhsrQ==
/mnt,ubna_data_02_mir/recover-20221003/UBNA_007,20221001_030000.WAV,0,344.351074,0.001527,40884.438,44545.691,47646.059,2022-10-01,03:05:44.350,3,2022-09-30,15:05:44.350,15,nocluster,0,,0,,0,1,,,,,,YJNSCUTR17A/9J+BeGhsrQ==
/mnt,ubna_data_02_mir/recover-20221003/UBNA_007,20221001_030000.WAV,0,344.520599,0.001456,41478.617,43948.07,47065.336,2022-10-01,03:05:44.520,3,2022-09-30,15:05:44.520,15,nocluster,0,,0,,0,1,,,,,,YJNSCUTR17A/9J+BeGhsrQ==
/mnt,ubna_data_02_mir/recover-20221003/UBNA_007,20221001_030000.WAV,0,344.613312,0.00106,43717.152,45281.008,48500.883,2022-10-01,03:05:44.612,3,2022-09-30,15:05:44.612,15,nocluster,0,,0,,0,1,,,,,,YJNSCUTR17A/9J+BeGhsrQ==
/mnt,ubna_data_02_mir/recover-20221003/UBNA_007,20221001_030000.WAV,0,344.785309,0.001215,44200.242,46077.359,50007.812,2022-10-01,03:05:44.784,3,2022-09-30,15:05:44.784,15,nocluster,0,,0,,0,1,,,,,,YJNSCUTR17A/9J+BeGhsrQ==
/mnt,ubna_data_02_mir/recover-20221003/UBNA_007,20221001_030000.WAV,0,345.15271,0.001973,42338.711,44591.207,48486.629,2022-10-01,03:05:45.152,3,2022-09-30,15:05:45.152,15,nocluster,0,,0,,0,1,,,,,,YJNSCUTR17A/9J+BeGhsrQ==
/mnt,ubna_data_02_mir/recover-20221003/UBNA_007,20221001_030000.WAV,0,345.327911,0.001032,40470.109,42617.582,45199.184,2022-10-01,03:05:45.326,3,2022-09-30,15:05:45.326,15,nocluster,0,,0,,0,1,,,,,,YJNSCUTR17A/9J+BeGhsrQ==
/mnt,ubna_data_02_mir/recover-20221003/UBNA_007,20221001_030000.WAV,0,345.423523,0.001154,43961.352,45068.781,48486.629,2022-10-01,03:05:45.423,3,2022-09-30,15:05:45.423,15,nocluster,0,,0,,0,1,,,,,,YJNSCUTR17A/9J+BeGhsrQ==
/mnt,ubna_data_02_mir/recover-20221003/UBNA_007,20221001_030000.WAV,0,345.593964,0.001448,42791.762,44204.359,47619.047,2022-10-01,03:05:45.593,3,2022-09-30,15:05:45.593,15,nocluster,0,,0,,0,1,,,,,,YJNSCUTR17A/9J+BeGhsrQ==
/mnt,ubna_data_02_mir/recover-20221003/UBNA_007,20221001_030000.WAV,0,345.851562,0.001233,41026.719,42175.473,44694.133,2022-10-01,03:05:45.850,3,2022-09-30,15:05:45.850,15,nocluster,0,,0,,0,1,,,,,,YJNSCUTR17A/9J+BeGhsrQ==
/mnt,ubna_data_02_mir/recover-20221003/UBNA_007,20221001_030000.WAV,0,346.111389,0.001363,43055.555,44025.715,47338.938,2022-10-01,03:05:46.110,3,2022-09-30,15:05:46.110,15,nocluster,0,,0,,0,1,,,,,,YJNSCUTR17A/9J+BeGhsrQ==
/mnt,ubna_data_02_mir/recover-20221003/UBNA_007,20221001_030000.WAV,0,346.375977,0.001087,43478.262,44170.574,46785.227,2022-10-01,03:05:46.375,3,2022-09-30,15:05:46.375,15,nocluster,0,,0,,0,1,,,,,,YJNSCUTR17A/9J+BeGhsrQ==
/mnt,ubna_data_02_mir/recover-20221003/UBNA_007,20221001_040000.WAV,0,372.098297,0.001856,45715.781,47425.82,50000,2022-10-01,04:06:12.098,4,2022-09-30,16:06:12.098,16,nocluster,0,,0,,0,1,,,,,,Ypc3x3Taz+CNQ+coS0kPDw==
/mnt,ubna_data_02_mir/recover-20221003/UBNA_007,20221001_040000.WAV,0,373.76709,0.001248,46798.031,48076.258,50000,2022-10-01,04:06:13.766,4,2022-09-30,16:06:13.766,16,nocluster,0,,0,,0,1,,,,,,Ypc3x3Taz+CNQ+coS0kPDw==
/mnt,ubna_data_02_mir/recover-20221003/UBNA_007,20221001_040000.WAV,0,373.857788,0.001411,47058.824,48177.379,50316.453,2022-10-01,04:06:13.856,4,2022-09-30,16:06:13.856,16,nocluster,0,,0,,0,1,,,,,,Ypc3x3Taz+CNQ+coS0kPDw==
/mnt,ubna_data_02_mir/recover-20221003/UBNA_007,20221001_040000.WAV,0,525.102722,0.001002,47058.824,47921.086,49390.242,2022-10-01,04:08:45.101,4,2022-09-30,16:08:45.101,16,nocluster,0,,0,,0,1,,,,,,Ypc3x3Taz+CNQ+coS0kPDw==
/mnt,ubna_data_02_mir/recover-20221003/UBNA_007,20221001_040000.WAV,0,525.482788,0.001977,45199.184,46538.906,48780.488,2022-10-01,04:08:45.481,4,2022-09-30,16:08:45.481,16,nocluster,0,,0,,0,1,,,,,,Ypc3x3Taz+CNQ+coS0kPDw==
/mnt,ubna_data_02_mir/recover-20221003/UBNA_007,20221001_040000.WAV,0,525.709595,0.001887,44694.133,46645.484,49691.359,2022-10-01,04:08:45.709,4,2022-09-30,16:08:45.709,16,nocluster,0,,0,,0,1,,,,,,Ypc3x3Taz+CNQ+coS0kPDw==
/mnt,ubna_data_02_mir/recover-20221003/UBNA_007,20221001_040000.WAV,0,526.713745,0.001114,45715.781,46664.941,50007.812,2022-10-01,04:08:46.713,4,2022-09-30,16:08:46.713,16,nocluster,0,,0,,0,1,,,,,,Ypc3x3Taz+CNQ+coS0kPDw==
/mnt,ubna_data_02_mir/recover-20221003/UBNA_007,20221001_040000.WAV,0,526.808472,0.001561,44444.445,46122.461,48486.629,2022-10-01,04:08:46.807,4,2022-09-30,16:08:46.807,16,nocluster,0,,0,,0,1,,,,,,Ypc3x3Taz+CNQ+coS0kPDw==
/mnt,ubna_data_02_mir/recover-20221003/UBNA_007,20221001_040000.WAV,0,529.263916,0.002025,45478.039,47400.816,51948.051,2022-10-01,04:08:49.262,4,2022-09-30,16:08:49.262,16,nocluster,0,,0,,0,1,,,,,,Ypc3x3Taz+CNQ+coS0kPDw==
/mnt,ubna_data_02_mir/recover-20221003/UBNA_007,20221001_040000.WAV,0,529.439453,0.003126,44943.82,47351.242,52631.578,2022-10-01,04:08:49.439,4,2022-09-30,16:08:49.439,16,nocluster,0,,0,,0,1,,,,,,Ypc3x3Taz+CNQ+coS0kPDw==
/mnt,ubna_data_02_mir/recover-20221003/UBNA_007,20221001_040000.WAV,0,529.547852,0.003515,43961.352,46655.32,53693.695,2022-10-01,04:08:49.546,4,2022-09-30,16:08:49.546,16,nocluster,0,,0,,0,1,,,,,,Ypc3x3Taz+CNQ+coS0kPDw==
/mnt,ubna_data_02_mir/recover-20221003/UBNA_007,20221001_040000.WAV,0,529.644287,0.001232,44949.496,45449.031,46517.918,2022-10-01,04:08:49.643,4,2022-09-30,16:08:49.643,16,nocluster,0,,0,,0,1,,,,,,Ypc3x3Taz+CNQ+coS0kPDw==
/mnt,ubna_data_02_mir/recover-20221003/UBNA_007,20221001_040000.WAV,0,531.136047,0.001009,45983.086,47554.043,50641.023,2022-10-01,04:08:51.136,4,2022-09-30,16:08:51.136,16,nocluster,0,,0,,0,1,,,,,,Ypc3x3Taz+CNQ+coS0kPDw==
/mnt,ubna_data_02_mir/recover-20221003/UBNA_007,20221001_040000.WAV,0,531.30249,0.002295,44694.133,47061.336,51718.383,2022-10-01,04:08:51.301,4,2022-09-30,16:08:51.301,16,nocluster,0,,0,,0,1,,,,,,Ypc3x3Taz+CNQ+coS0kPDw==
/mnt,ubna_data_02_mir/recover-20221003/UBNA_007,20221001_040000.WAV,0,531.406433,0.001543,44449.93,46659.93,49412.84,2022-10-01,04:08:51.405,4,2022-09-30,16:08:51.405,16,nocluster,0,,0,,0,1,,,,,,Ypc3x3Taz+CNQ+coS0kPDw==
/mnt,ubna_data_02_mir/recover-20221003/UBNA_007,20221001_040000.WAV,0,531.500793,0.001041,45460.414,46098.621,48192.77,2022-10-01,04:08:51.500,4,2022-09-30,16:08:51.500,16,nocluster,0,,0,,0,1,,,,,,Ypc3x3Taz+CNQ+coS0kPDw==
/mnt,ubna_data_02_mir/recover-20221003/UBNA_007,20221001_040000.WAV,0,533.056335,0.001009,43244.508,43586.914,44449.93,2022-10-01,04:08:53.055,4,2022-09-30,16:08:53.055,16,nocluster,0,,0,,0,1,,,,,,Ypc3x3Taz+CNQ+coS0kPDw==
/mnt,ubna_data_02_mir/recover-20221003/UBNA_007,20221001_040000.WAV,0,539.039368,0.001213,45478.039,46171.094,48500.883,2022-10-01,04:08:59.039,4,2022-09-30,16:08:59.039,16,nocluster,0,,0,,0,1,,,,,,Ypc3x3Taz+CNQ+coS0kPDw==
/mnt,ubna_data_02_mir/recover-20221003/UBNA_007,20221001_040000.WAV,0,541.786011,0.001054,44449.93,45539.375,46511.629,2022-10-01,04:09:01.786,4,2022-09-30,16:09:01.786,16,nocluster,0,,0,,0,1,,,,,,Ypc3x3Taz+CNQ+coS0kPDw==
/mnt,ubna_data_02_mir/recover-20221003/UBNA_007,20221001_040000.WAV,0,541.994812,0.002568,44211.039,48287.695,55175.039,2022-10-01,04:09:01.994,4,2022-09-30,16:09:01.994,16,nocluster,0,,0,,0,1,,,,,,Ypc3x3Taz+CNQ+coS0kPDw==
