start_time,end_time,low_freq,high_freq,class,class_prob,det_prob,individual,event,input_file,Recover Folder,SD Card,Site name
0.0105,0.0192,40937,65915,Pipistrellus nathusii,0.46,0.579,-1,Echolocation,/mnt/ubna_data_02/recover-20220905/UBNA_007/20220903_063000.WAV,recover-20220905,UBNA_007,Telephone Field
0.1885,0.1966,41796,56493,Pipistrellus nathusii,0.323,0.54,-1,Echolocation,/mnt/ubna_data_02/recover-20220905/UBNA_007/20220903_063000.WAV,recover-20220905,UBNA_007,Telephone Field
0.3495,0.3568,42656,53787,Pipistrellus nathusii,0.462,0.565,-1,Echolocation,/mnt/ubna_data_02/recover-20220905/UBNA_007/20220903_063000.WAV,recover-20220905,UBNA_007,Telephone Field
0.4185,0.4241,41796,62070,Pipistrellus nathusii,0.284,0.558,-1,Echolocation,/mnt/ubna_data_02/recover-20220905/UBNA_007/20220903_063000.WAV,recover-20220905,UBNA_007,Telephone Field
0.7415,0.7476,41796,62018,Pipistrellus nathusii,0.209,0.53,-1,Echolocation,/mnt/ubna_data_02/recover-20220905/UBNA_007/20220903_063000.WAV,recover-20220905,UBNA_007,Telephone Field
1.5325,1.539,44375,57516,Pipistrellus nathusii,0.252,0.521,-1,Echolocation,/mnt/ubna_data_02/recover-20220905/UBNA_007/20220903_063000.WAV,recover-20220905,UBNA_007,Telephone Field
1.7015,1.707,40078,57084,Myotis daubentonii,0.212,0.529,-1,Echolocation,/mnt/ubna_data_02/recover-20220905/UBNA_007/20220903_063000.WAV,recover-20220905,UBNA_007,Telephone Field
1.8715,1.8777,41796,58987,Pipistrellus nathusii,0.272,0.539,-1,Echolocation,/mnt/ubna_data_02/recover-20220905/UBNA_007/20220903_063000.WAV,recover-20220905,UBNA_007,Telephone Field
1.9585,1.9644,40078,57282,Pipistrellus nathusii,0.269,0.541,-1,Echolocation,/mnt/ubna_data_02/recover-20220905/UBNA_007/20220903_063000.WAV,recover-20220905,UBNA_007,Telephone Field
2.0535,2.0593,41796,52569,Pipistrellus nathusii,0.476,0.553,-1,Echolocation,/mnt/ubna_data_02/recover-20220905/UBNA_007/20220903_063000.WAV,recover-20220905,UBNA_007,Telephone Field
2.5025,2.5093,41796,48608,Pipistrellus nathusii,0.497,0.565,-1,Echolocation,/mnt/ubna_data_02/recover-20220905/UBNA_007/20220903_063000.WAV,recover-20220905,UBNA_007,Telephone Field
4.4185,4.4256,43515,56981,Pipistrellus pipistrellus,0.397,0.549,-1,Echolocation,/mnt/ubna_data_02/recover-20220905/UBNA_007/20220903_063000.WAV,recover-20220905,UBNA_007,Telephone Field
4.5905,4.5968,43515,56513,Pipistrellus pipistrellus,0.494,0.618,-1,Echolocation,/mnt/ubna_data_02/recover-20220905/UBNA_007/20220903_063000.WAV,recover-20220905,UBNA_007,Telephone Field
4.6245,4.6341,40937,48205,Pipistrellus nathusii,0.415,0.567,-1,Echolocation,/mnt/ubna_data_02/recover-20220905/UBNA_007/20220903_063000.WAV,recover-20220905,UBNA_007,Telephone Field
4.7575,4.7654,44375,57152,Pipistrellus pipistrellus,0.426,0.61,-1,Echolocation,/mnt/ubna_data_02/recover-20220905/UBNA_007/20220903_063000.WAV,recover-20220905,UBNA_007,Telephone Field
4.8195,4.8273,40078,46486,Pipistrellus nathusii,0.565,0.609,-1,Echolocation,/mnt/ubna_data_02/recover-20220905/UBNA_007/20220903_063000.WAV,recover-20220905,UBNA_007,Telephone Field
4.9245,4.9314,43515,54220,Pipistrellus pipistrellus,0.52,0.645,-1,Echolocation,/mnt/ubna_data_02/recover-20220905/UBNA_007/20220903_063000.WAV,recover-20220905,UBNA_007,Telephone Field
5.0225,5.0299,43515,56317,Pipistrellus pipistrellus,0.475,0.666,-1,Echolocation,/mnt/ubna_data_02/recover-20220905/UBNA_007/20220903_063000.WAV,recover-20220905,UBNA_007,Telephone Field
5.2045,5.2132,43515,57807,Pipistrellus pipistrellus,0.468,0.609,-1,Echolocation,/mnt/ubna_data_02/recover-20220905/UBNA_007/20220903_063000.WAV,recover-20220905,UBNA_007,Telephone Field
5.2995,5.3072,43515,56167,Pipistrellus pipistrellus,0.427,0.527,-1,Echolocation,/mnt/ubna_data_02/recover-20220905/UBNA_007/20220903_063000.WAV,recover-20220905,UBNA_007,Telephone Field
5.4025,5.4103,43515,60101,Pipistrellus pipistrellus,0.379,0.54,-1,Echolocation,/mnt/ubna_data_02/recover-20220905/UBNA_007/20220903_063000.WAV,recover-20220905,UBNA_007,Telephone Field
5.4945,5.5011,43515,60889,Pipistrellus pipistrellus,0.39,0.58,-1,Echolocation,/mnt/ubna_data_02/recover-20220905/UBNA_007/20220903_063000.WAV,recover-20220905,UBNA_007,Telephone Field
5.6645,5.6722,43515,62333,Pipistrellus pipistrellus,0.441,0.626,-1,Echolocation,/mnt/ubna_data_02/recover-20220905/UBNA_007/20220903_063000.WAV,recover-20220905,UBNA_007,Telephone Field
5.7515,5.7603,42656,63668,Pipistrellus pipistrellus,0.236,0.551,-1,Echolocation,/mnt/ubna_data_02/recover-20220905/UBNA_007/20220903_063000.WAV,recover-20220905,UBNA_007,Telephone Field
5.8445,5.8517,42656,60903,Pipistrellus pipistrellus,0.302,0.606,-1,Echolocation,/mnt/ubna_data_02/recover-20220905/UBNA_007/20220903_063000.WAV,recover-20220905,UBNA_007,Telephone Field
5.9415,5.9502,42656,63455,Pipistrellus pipistrellus,0.191,0.533,-1,Echolocation,/mnt/ubna_data_02/recover-20220905/UBNA_007/20220903_063000.WAV,recover-20220905,UBNA_007,Telephone Field
6.0355,6.0431,43515,60458,Pipistrellus pipistrellus,0.274,0.537,-1,Echolocation,/mnt/ubna_data_02/recover-20220905/UBNA_007/20220903_063000.WAV,recover-20220905,UBNA_007,Telephone Field
6.1085,6.1155,42656,55472,Pipistrellus pipistrellus,0.215,0.533,-1,Echolocation,/mnt/ubna_data_02/recover-20220905/UBNA_007/20220903_063000.WAV,recover-20220905,UBNA_007,Telephone Field
6.6305,6.6387,43515,56055,Pipistrellus pipistrellus,0.395,0.605,-1,Echolocation,/mnt/ubna_data_02/recover-20220905/UBNA_007/20220903_063000.WAV,recover-20220905,UBNA_007,Telephone Field
6.7095,6.7159,43515,54797,Pipistrellus pipistrellus,0.492,0.651,-1,Echolocation,/mnt/ubna_data_02/recover-20220905/UBNA_007/20220903_063000.WAV,recover-20220905,UBNA_007,Telephone Field
6.7775,6.7848,43515,57476,Pipistrellus pipistrellus,0.467,0.644,-1,Echolocation,/mnt/ubna_data_02/recover-20220905/UBNA_007/20220903_063000.WAV,recover-20220905,UBNA_007,Telephone Field
6.8635,6.8712,43515,57658,Pipistrellus pipistrellus,0.483,0.684,-1,Echolocation,/mnt/ubna_data_02/recover-20220905/UBNA_007/20220903_063000.WAV,recover-20220905,UBNA_007,Telephone Field
6.9525,6.9595,42656,55202,Pipistrellus pipistrellus,0.421,0.648,-1,Echolocation,/mnt/ubna_data_02/recover-20220905/UBNA_007/20220903_063000.WAV,recover-20220905,UBNA_007,Telephone Field
7.0445,7.0539,42656,58372,Pipistrellus nathusii,0.173,0.545,-1,Echolocation,/mnt/ubna_data_02/recover-20220905/UBNA_007/20220903_063000.WAV,recover-20220905,UBNA_007,Telephone Field
7.1455,7.1548,43515,53376,Pipistrellus pipistrellus,0.34,0.519,-1,Echolocation,/mnt/ubna_data_02/recover-20220905/UBNA_007/20220903_063000.WAV,recover-20220905,UBNA_007,Telephone Field
7.2425,7.2488,43515,58157,Pipistrellus pipistrellus,0.356,0.59,-1,Echolocation,/mnt/ubna_data_02/recover-20220905/UBNA_007/20220903_063000.WAV,recover-20220905,UBNA_007,Telephone Field
7.2655,7.2714,43515,54699,Pipistrellus pipistrellus,0.334,0.518,-1,Echolocation,/mnt/ubna_data_02/recover-20220905/UBNA_007/20220903_063000.WAV,recover-20220905,UBNA_007,Telephone Field
7.4355,7.4428,42656,59798,Pipistrellus nathusii,0.279,0.56,-1,Echolocation,/mnt/ubna_data_02/recover-20220905/UBNA_007/20220903_063000.WAV,recover-20220905,UBNA_007,Telephone Field
7.5985,7.6046,43515,53564,Pipistrellus pipistrellus,0.36,0.557,-1,Echolocation,/mnt/ubna_data_02/recover-20220905/UBNA_007/20220903_063000.WAV,recover-20220905,UBNA_007,Telephone Field
7.7695,7.7758,43515,56528,Pipistrellus pipistrellus,0.436,0.556,-1,Echolocation,/mnt/ubna_data_02/recover-20220905/UBNA_007/20220903_063000.WAV,recover-20220905,UBNA_007,Telephone Field
7.8695,7.8778,43515,54487,Pipistrellus pipistrellus,0.262,0.554,-1,Echolocation,/mnt/ubna_data_02/recover-20220905/UBNA_007/20220903_063000.WAV,recover-20220905,UBNA_007,Telephone Field
8.0445,8.0516,41796,57517,Pipistrellus nathusii,0.294,0.535,-1,Echolocation,/mnt/ubna_data_02/recover-20220905/UBNA_007/20220903_063000.WAV,recover-20220905,UBNA_007,Telephone Field
8.1495,8.157,42656,59178,Pipistrellus nathusii,0.353,0.559,-1,Echolocation,/mnt/ubna_data_02/recover-20220905/UBNA_007/20220903_063000.WAV,recover-20220905,UBNA_007,Telephone Field
8.2245,8.2313,40078,63895,Myotis daubentonii,0.217,0.545,-1,Echolocation,/mnt/ubna_data_02/recover-20220905/UBNA_007/20220903_063000.WAV,recover-20220905,UBNA_007,Telephone Field
8.5085,8.5131,43515,56577,Myotis daubentonii,0.162,0.518,-1,Echolocation,/mnt/ubna_data_02/recover-20220905/UBNA_007/20220903_063000.WAV,recover-20220905,UBNA_007,Telephone Field
8.9095,8.9159,43515,61679,Pipistrellus nathusii,0.298,0.533,-1,Echolocation,/mnt/ubna_data_02/recover-20220905/UBNA_007/20220903_063000.WAV,recover-20220905,UBNA_007,Telephone Field
