start_time,end_time,low_freq,high_freq,class,class_prob,det_prob,individual,event,input_file,Site name,Recover Folder,SD Card,File Duration
0.0015,0.0372,68437,80408,Rhinolophus ferrumequinum,0.034,0.034,-1,Echolocation,/mnt/ubna_data_01_mir/recover-20220828/UBNA_007/20220827_030000.WAV,Telephone Field,recover-20220828,007,1795
0.0015,0.0105,47812,53451,Pipistrellus pipistrellus,0.02,0.025,-1,Echolocation,/mnt/ubna_data_01_mir/recover-20220828/UBNA_007/20220827_030000.WAV,Telephone Field,recover-20220828,007,1795
0.0015,0.0102,25468,32308,Nyctalus leisleri,0.014,0.034,-1,Echolocation,/mnt/ubna_data_01_mir/recover-20220828/UBNA_007/20220827_030000.WAV,Telephone Field,recover-20220828,007,1795
0.0095,0.0568,68437,83556,Rhinolophus ferrumequinum,0.028,0.028,-1,Echolocation,/mnt/ubna_data_01_mir/recover-20220828/UBNA_007/20220827_030000.WAV,Telephone Field,recover-20220828,007,1795
0.0365,0.0466,24609,31413,Eptesicus serotinus,0.007,0.023,-1,Echolocation,/mnt/ubna_data_01_mir/recover-20220828/UBNA_007/20220827_030000.WAV,Telephone Field,recover-20220828,007,1795
0.0795,0.1198,68437,82250,Rhinolophus ferrumequinum,0.034,0.034,-1,Echolocation,/mnt/ubna_data_01_mir/recover-20220828/UBNA_007/20220827_030000.WAV,Telephone Field,recover-20220828,007,1795
0.1005,0.1114,28906,35447,Eptesicus serotinus,0.012,0.026,-1,Echolocation,/mnt/ubna_data_01_mir/recover-20220828/UBNA_007/20220827_030000.WAV,Telephone Field,recover-20220828,007,1795
0.1215,0.1574,68437,81469,Rhinolophus ferrumequinum,0.023,0.023,-1,Echolocation,/mnt/ubna_data_01_mir/recover-20220828/UBNA_007/20220827_030000.WAV,Telephone Field,recover-20220828,007,1795
0.1485,0.1901,68437,82893,Rhinolophus ferrumequinum,0.025,0.025,-1,Echolocation,/mnt/ubna_data_01_mir/recover-20220828/UBNA_007/20220827_030000.WAV,Telephone Field,recover-20220828,007,1795
0.1755,0.2088,68437,79546,Rhinolophus ferrumequinum,0.023,0.023,-1,Echolocation,/mnt/ubna_data_01_mir/recover-20220828/UBNA_007/20220827_030000.WAV,Telephone Field,recover-20220828,007,1795
0.1915,0.1994,28906,38904,Eptesicus serotinus,0.008,0.023,-1,Echolocation,/mnt/ubna_data_01_mir/recover-20220828/UBNA_007/20220827_030000.WAV,Telephone Field,recover-20220828,007,1795
0.2165,0.2266,22031,26515,Nyctalus leisleri,0.01,0.022,-1,Echolocation,/mnt/ubna_data_01_mir/recover-20220828/UBNA_007/20220827_030000.WAV,Telephone Field,recover-20220828,007,1795
0.2595,0.2698,24609,31516,Nyctalus leisleri,0.009,0.024,-1,Echolocation,/mnt/ubna_data_01_mir/recover-20220828/UBNA_007/20220827_030000.WAV,Telephone Field,recover-20220828,007,1795
0.2835,0.3206,68437,81318,Rhinolophus ferrumequinum,0.021,0.021,-1,Echolocation,/mnt/ubna_data_01_mir/recover-20220828/UBNA_007/20220827_030000.WAV,Telephone Field,recover-20220828,007,1795
0.3005,0.3382,68437,80914,Rhinolophus ferrumequinum,0.022,0.022,-1,Echolocation,/mnt/ubna_data_01_mir/recover-20220828/UBNA_007/20220827_030000.WAV,Telephone Field,recover-20220828,007,1795
0.3045,0.3139,28906,36714,Eptesicus serotinus,0.008,0.022,-1,Echolocation,/mnt/ubna_data_01_mir/recover-20220828/UBNA_007/20220827_030000.WAV,Telephone Field,recover-20220828,007,1795
0.3275,0.3698,68437,82582,Rhinolophus ferrumequinum,0.024,0.024,-1,Echolocation,/mnt/ubna_data_01_mir/recover-20220828/UBNA_007/20220827_030000.WAV,Telephone Field,recover-20220828,007,1795
0.3315,0.3394,26328,35205,Eptesicus serotinus,0.008,0.025,-1,Echolocation,/mnt/ubna_data_01_mir/recover-20220828/UBNA_007/20220827_030000.WAV,Telephone Field,recover-20220828,007,1795
0.3335,0.3773,68437,83050,Rhinolophus ferrumequinum,0.024,0.024,-1,Echolocation,/mnt/ubna_data_01_mir/recover-20220828/UBNA_007/20220827_030000.WAV,Telephone Field,recover-20220828,007,1795
0.4195,0.4254,46953,51217,Pipistrellus pipistrellus,0.032,0.033,-1,Echolocation,/mnt/ubna_data_01_mir/recover-20220828/UBNA_007/20220827_030000.WAV,Telephone Field,recover-20220828,007,1795
0.4435,0.4809,68437,81086,Rhinolophus ferrumequinum,0.023,0.023,-1,Echolocation,/mnt/ubna_data_01_mir/recover-20220828/UBNA_007/20220827_030000.WAV,Telephone Field,recover-20220828,007,1795
0.4945,0.5045,24609,32498,Nyctalus leisleri,0.007,0.023,-1,Echolocation,/mnt/ubna_data_01_mir/recover-20220828/UBNA_007/20220827_030000.WAV,Telephone Field,recover-20220828,007,1795
0.6055,0.6128,26328,37495,Eptesicus serotinus,0.009,0.029,-1,Echolocation,/mnt/ubna_data_01_mir/recover-20220828/UBNA_007/20220827_030000.WAV,Telephone Field,recover-20220828,007,1795
0.6375,0.6805,68437,82850,Rhinolophus ferrumequinum,0.044,0.044,-1,Echolocation,/mnt/ubna_data_01_mir/recover-20220828/UBNA_007/20220827_030000.WAV,Telephone Field,recover-20220828,007,1795
0.6475,0.652,39218,58061,Myotis nattereri,0.013,0.037,-1,Echolocation,/mnt/ubna_data_01_mir/recover-20220828/UBNA_007/20220827_030000.WAV,Telephone Field,recover-20220828,007,1795
0.6475,0.6527,28906,65502,Myotis nattereri,0.013,0.03,-1,Echolocation,/mnt/ubna_data_01_mir/recover-20220828/UBNA_007/20220827_030000.WAV,Telephone Field,recover-20220828,007,1795
0.6735,0.6807,25468,39517,Eptesicus serotinus,0.005,0.022,-1,Echolocation,/mnt/ubna_data_01_mir/recover-20220828/UBNA_007/20220827_030000.WAV,Telephone Field,recover-20220828,007,1795
0.7045,0.7214,21171,24311,Nyctalus leisleri,0.014,0.023,-1,Echolocation,/mnt/ubna_data_01_mir/recover-20220828/UBNA_007/20220827_030000.WAV,Telephone Field,recover-20220828,007,1795
0.7125,0.719,48671,54085,Pipistrellus pipistrellus,0.022,0.024,-1,Echolocation,/mnt/ubna_data_01_mir/recover-20220828/UBNA_007/20220827_030000.WAV,Telephone Field,recover-20220828,007,1795
