start_time,end_time,low_freq,high_freq,class,class_prob,det_prob,individual,event,input_file,Recover Folder,SD Card,Site name
0.0735,0.0773,46093,75567,Myotis alcathoe,0.447,0.511,-1,Echolocation,/mnt/ubna_data_02/recover-20220922/UBNA_001/20220922_113000.WAV,recover-20220922,UBNA_001,Telephone Field
0.4205,0.4238,49531,78039,Myotis alcathoe,0.419,0.531,-1,Echolocation,/mnt/ubna_data_02/recover-20220922/UBNA_001/20220922_113000.WAV,recover-20220922,UBNA_001,Telephone Field
0.8835,0.8887,47812,54753,Pipistrellus pipistrellus,0.45,0.518,-1,Echolocation,/mnt/ubna_data_02/recover-20220922/UBNA_001/20220922_113000.WAV,recover-20220922,UBNA_001,Telephone Field
1.2995,1.3028,48671,75039,Myotis alcathoe,0.397,0.554,-1,Echolocation,/mnt/ubna_data_02/recover-20220922/UBNA_001/20220922_113000.WAV,recover-20220922,UBNA_001,Telephone Field
1.8655,1.8689,51250,65352,Pipistrellus pipistrellus,0.321,0.577,-1,Echolocation,/mnt/ubna_data_02/recover-20220922/UBNA_001/20220922_113000.WAV,recover-20220922,UBNA_001,Telephone Field
2.0555,2.0617,47812,67103,Pipistrellus pipistrellus,0.397,0.531,-1,Echolocation,/mnt/ubna_data_02/recover-20220922/UBNA_001/20220922_113000.WAV,recover-20220922,UBNA_001,Telephone Field
2.3425,2.3496,46093,62193,Pipistrellus pipistrellus,0.365,0.606,-1,Echolocation,/mnt/ubna_data_02/recover-20220922/UBNA_001/20220922_113000.WAV,recover-20220922,UBNA_001,Telephone Field
2.7425,2.7487,47812,65420,Pipistrellus pipistrellus,0.505,0.59,-1,Echolocation,/mnt/ubna_data_02/recover-20220922/UBNA_001/20220922_113000.WAV,recover-20220922,UBNA_001,Telephone Field
2.9435,2.9522,47812,55941,Pipistrellus pipistrellus,0.528,0.551,-1,Echolocation,/mnt/ubna_data_02/recover-20220922/UBNA_001/20220922_113000.WAV,recover-20220922,UBNA_001,Telephone Field
3.3785,3.3886,46093,51802,Pipistrellus pipistrellus,0.487,0.502,-1,Echolocation,/mnt/ubna_data_02/recover-20220922/UBNA_001/20220922_113000.WAV,recover-20220922,UBNA_001,Telephone Field
4.9195,4.9255,48671,66425,Pipistrellus pipistrellus,0.507,0.595,-1,Echolocation,/mnt/ubna_data_02/recover-20220922/UBNA_001/20220922_113000.WAV,recover-20220922,UBNA_001,Telephone Field
5.0115,5.0182,47812,64747,Pipistrellus pipistrellus,0.484,0.583,-1,Echolocation,/mnt/ubna_data_02/recover-20220922/UBNA_001/20220922_113000.WAV,recover-20220922,UBNA_001,Telephone Field
6.1635,6.169,47812,59992,Pipistrellus pipistrellus,0.491,0.516,-1,Echolocation,/mnt/ubna_data_02/recover-20220922/UBNA_001/20220922_113000.WAV,recover-20220922,UBNA_001,Telephone Field
6.4925,6.4979,46093,56505,Pipistrellus pipistrellus,0.587,0.653,-1,Echolocation,/mnt/ubna_data_02/recover-20220922/UBNA_001/20220922_113000.WAV,recover-20220922,UBNA_001,Telephone Field
6.8015,6.8072,46093,56224,Pipistrellus pipistrellus,0.531,0.573,-1,Echolocation,/mnt/ubna_data_02/recover-20220922/UBNA_001/20220922_113000.WAV,recover-20220922,UBNA_001,Telephone Field
7.5375,7.5425,50390,59658,Pipistrellus pipistrellus,0.518,0.557,-1,Echolocation,/mnt/ubna_data_02/recover-20220922/UBNA_001/20220922_113000.WAV,recover-20220922,UBNA_001,Telephone Field
7.9695,7.9752,48671,61894,Pipistrellus pipistrellus,0.529,0.556,-1,Echolocation,/mnt/ubna_data_02/recover-20220922/UBNA_001/20220922_113000.WAV,recover-20220922,UBNA_001,Telephone Field
8.0525,8.0566,50390,63704,Pipistrellus pipistrellus,0.436,0.507,-1,Echolocation,/mnt/ubna_data_02/recover-20220922/UBNA_001/20220922_113000.WAV,recover-20220922,UBNA_001,Telephone Field
8.1295,8.1337,51250,64990,Pipistrellus pipistrellus,0.491,0.574,-1,Echolocation,/mnt/ubna_data_02/recover-20220922/UBNA_001/20220922_113000.WAV,recover-20220922,UBNA_001,Telephone Field
8.3105,8.3147,49531,64267,Pipistrellus pipistrellus,0.579,0.649,-1,Echolocation,/mnt/ubna_data_02/recover-20220922/UBNA_001/20220922_113000.WAV,recover-20220922,UBNA_001,Telephone Field
8.3895,8.3942,49531,66921,Pipistrellus pipistrellus,0.594,0.674,-1,Echolocation,/mnt/ubna_data_02/recover-20220922/UBNA_001/20220922_113000.WAV,recover-20220922,UBNA_001,Telephone Field
8.4615,8.4655,50390,64962,Pipistrellus pipistrellus,0.51,0.575,-1,Echolocation,/mnt/ubna_data_02/recover-20220922/UBNA_001/20220922_113000.WAV,recover-20220922,UBNA_001,Telephone Field
9.0615,9.0675,50390,66467,Pipistrellus pipistrellus,0.418,0.519,-1,Echolocation,/mnt/ubna_data_02/recover-20220922/UBNA_001/20220922_113000.WAV,recover-20220922,UBNA_001,Telephone Field
9.1375,9.1459,47812,71538,Pipistrellus pipistrellus,0.392,0.537,-1,Echolocation,/mnt/ubna_data_02/recover-20220922/UBNA_001/20220922_113000.WAV,recover-20220922,UBNA_001,Telephone Field
9.2945,9.3028,49531,72112,Pipistrellus pipistrellus,0.436,0.551,-1,Echolocation,/mnt/ubna_data_02/recover-20220922/UBNA_001/20220922_113000.WAV,recover-20220922,UBNA_001,Telephone Field
9.3735,9.3822,51250,70700,Pipistrellus pipistrellus,0.433,0.582,-1,Echolocation,/mnt/ubna_data_02/recover-20220922/UBNA_001/20220922_113000.WAV,recover-20220922,UBNA_001,Telephone Field
9.4535,9.46,50390,69954,Pipistrellus pipistrellus,0.447,0.548,-1,Echolocation,/mnt/ubna_data_02/recover-20220922/UBNA_001/20220922_113000.WAV,recover-20220922,UBNA_001,Telephone Field
