start_time,end_time,low_freq,high_freq,class,class_prob,det_prob,individual,event,input_file,Site name,Recover Folder,SD Card,File Duration
0.0015,0.0309,69296,81564,Rhinolophus ferrumequinum,0.026,0.026,-1,Echolocation,/mnt/ubna_data_02_mir/recover-20221017/UBNA_007/20221017_140000.WAV,Telephone Field,recover-20221017,007,1795
0.0015,0.0101,26328,36839,Nyctalus leisleri,0.008,0.032,-1,Echolocation,/mnt/ubna_data_02_mir/recover-20221017/UBNA_007/20221017_140000.WAV,Telephone Field,recover-20221017,007,1795
0.0085,0.0198,23750,29120,Nyctalus leisleri,0.011,0.023,-1,Echolocation,/mnt/ubna_data_02_mir/recover-20221017/UBNA_007/20221017_140000.WAV,Telephone Field,recover-20221017,007,1795
0.0405,0.0501,28906,37671,Eptesicus serotinus,0.012,0.028,-1,Echolocation,/mnt/ubna_data_02_mir/recover-20221017/UBNA_007/20221017_140000.WAV,Telephone Field,recover-20221017,007,1795
0.0635,0.1025,68437,82404,Rhinolophus ferrumequinum,0.024,0.024,-1,Echolocation,/mnt/ubna_data_02_mir/recover-20221017/UBNA_007/20221017_140000.WAV,Telephone Field,recover-20221017,007,1795
0.0795,0.0864,28906,40552,Eptesicus serotinus,0.007,0.024,-1,Echolocation,/mnt/ubna_data_02_mir/recover-20221017/UBNA_007/20221017_140000.WAV,Telephone Field,recover-20221017,007,1795
0.0945,0.1045,28046,35750,Eptesicus serotinus,0.009,0.022,-1,Echolocation,/mnt/ubna_data_02_mir/recover-20221017/UBNA_007/20221017_140000.WAV,Telephone Field,recover-20221017,007,1795
0.0975,0.1337,68437,81766,Rhinolophus ferrumequinum,0.028,0.028,-1,Echolocation,/mnt/ubna_data_02_mir/recover-20221017/UBNA_007/20221017_140000.WAV,Telephone Field,recover-20221017,007,1795
0.1105,0.1458,68437,81410,Rhinolophus ferrumequinum,0.022,0.022,-1,Echolocation,/mnt/ubna_data_02_mir/recover-20221017/UBNA_007/20221017_140000.WAV,Telephone Field,recover-20221017,007,1795
0.1115,0.1211,28046,37880,Eptesicus serotinus,0.01,0.022,-1,Echolocation,/mnt/ubna_data_02_mir/recover-20221017/UBNA_007/20221017_140000.WAV,Telephone Field,recover-20221017,007,1795
0.1465,0.1863,68437,82231,Rhinolophus ferrumequinum,0.025,0.025,-1,Echolocation,/mnt/ubna_data_02_mir/recover-20221017/UBNA_007/20221017_140000.WAV,Telephone Field,recover-20221017,007,1795
0.1735,0.1806,28906,39721,Eptesicus serotinus,0.006,0.022,-1,Echolocation,/mnt/ubna_data_02_mir/recover-20221017/UBNA_007/20221017_140000.WAV,Telephone Field,recover-20221017,007,1795
0.1825,0.2233,68437,82983,Rhinolophus ferrumequinum,0.025,0.025,-1,Echolocation,/mnt/ubna_data_02_mir/recover-20221017/UBNA_007/20221017_140000.WAV,Telephone Field,recover-20221017,007,1795
0.1945,0.2021,28906,38926,Eptesicus serotinus,0.007,0.022,-1,Echolocation,/mnt/ubna_data_02_mir/recover-20221017/UBNA_007/20221017_140000.WAV,Telephone Field,recover-20221017,007,1795
0.2285,0.2651,68437,81307,Rhinolophus ferrumequinum,0.023,0.023,-1,Echolocation,/mnt/ubna_data_02_mir/recover-20221017/UBNA_007/20221017_140000.WAV,Telephone Field,recover-20221017,007,1795
0.2515,0.2879,68437,82005,Rhinolophus ferrumequinum,0.023,0.023,-1,Echolocation,/mnt/ubna_data_02_mir/recover-20221017/UBNA_007/20221017_140000.WAV,Telephone Field,recover-20221017,007,1795
0.2795,0.3197,68437,82473,Rhinolophus ferrumequinum,0.023,0.023,-1,Echolocation,/mnt/ubna_data_02_mir/recover-20221017/UBNA_007/20221017_140000.WAV,Telephone Field,recover-20221017,007,1795
0.3215,0.3559,68437,81688,Rhinolophus ferrumequinum,0.038,0.038,-1,Echolocation,/mnt/ubna_data_02_mir/recover-20221017/UBNA_007/20221017_140000.WAV,Telephone Field,recover-20221017,007,1795
0.3225,0.3277,28046,49999,Myotis nattereri,0.013,0.056,-1,Echolocation,/mnt/ubna_data_02_mir/recover-20221017/UBNA_007/20221017_140000.WAV,Telephone Field,recover-20221017,007,1795
0.3345,0.372,68437,82375,Rhinolophus ferrumequinum,0.026,0.026,-1,Echolocation,/mnt/ubna_data_02_mir/recover-20221017/UBNA_007/20221017_140000.WAV,Telephone Field,recover-20221017,007,1795
0.3535,0.3627,44375,47612,Pipistrellus pipistrellus,0.049,0.051,-1,Echolocation,/mnt/ubna_data_02_mir/recover-20221017/UBNA_007/20221017_140000.WAV,Telephone Field,recover-20221017,007,1795
0.3685,0.4062,68437,81759,Rhinolophus ferrumequinum,0.022,0.022,-1,Echolocation,/mnt/ubna_data_02_mir/recover-20221017/UBNA_007/20221017_140000.WAV,Telephone Field,recover-20221017,007,1795
0.4035,0.4112,23750,32812,Plecotus austriacus,0.015,0.035,-1,Echolocation,/mnt/ubna_data_02_mir/recover-20221017/UBNA_007/20221017_140000.WAV,Telephone Field,recover-20221017,007,1795
0.4345,0.4748,68437,82388,Rhinolophus ferrumequinum,0.025,0.025,-1,Echolocation,/mnt/ubna_data_02_mir/recover-20221017/UBNA_007/20221017_140000.WAV,Telephone Field,recover-20221017,007,1795
0.4435,0.482,68437,82670,Rhinolophus ferrumequinum,0.03,0.03,-1,Echolocation,/mnt/ubna_data_02_mir/recover-20221017/UBNA_007/20221017_140000.WAV,Telephone Field,recover-20221017,007,1795
0.4615,0.4994,68437,81586,Rhinolophus ferrumequinum,0.023,0.023,-1,Echolocation,/mnt/ubna_data_02_mir/recover-20221017/UBNA_007/20221017_140000.WAV,Telephone Field,recover-20221017,007,1795
0.5205,0.53,28906,38757,Eptesicus serotinus,0.01,0.022,-1,Echolocation,/mnt/ubna_data_02_mir/recover-20221017/UBNA_007/20221017_140000.WAV,Telephone Field,recover-20221017,007,1795
