start_time,end_time,low_freq,high_freq,event,class,class_prob,det_prob,individual,input_file,Site name,Recover Folder,SD Card
198.0665,198.0746,46953.0,57481.0,Echolocation,Pipistrellus pipistrellus,0.551,0.614,-1,/mnt/ubna_data_02/recover-20221006/UBNA_004/20221004_043000.WAV,Carp Pond,recover-20221006,004
198.1995,198.20589999999999,47812.0,57261.0,Echolocation,Pipistrellus pipistrellus,0.51,0.529,-1,/mnt/ubna_data_02/recover-20221006/UBNA_004/20221004_043000.WAV,Carp Pond,recover-20221006,004
198.3615,198.3696,47812.0,57045.0,Echolocation,Pipistrellus pipistrellus,0.571,0.61,-1,/mnt/ubna_data_02/recover-20221006/UBNA_004/20221004_043000.WAV,Carp Pond,recover-20221006,004
198.4545,198.4619,47812.0,60950.0,Echolocation,Pipistrellus pipistrellus,0.621,0.675,-1,/mnt/ubna_data_02/recover-20221006/UBNA_004/20221004_043000.WAV,Carp Pond,recover-20221006,004
198.5495,198.5576,47812.0,61372.0,Echolocation,Pipistrellus pipistrellus,0.557,0.621,-1,/mnt/ubna_data_02/recover-20221006/UBNA_004/20221004_043000.WAV,Carp Pond,recover-20221006,004
198.7335,198.742,46953.0,58913.0,Echolocation,Pipistrellus pipistrellus,0.568,0.636,-1,/mnt/ubna_data_02/recover-20221006/UBNA_004/20221004_043000.WAV,Carp Pond,recover-20221006,004
198.8285,198.8381,46953.0,61163.0,Echolocation,Pipistrellus pipistrellus,0.483,0.569,-1,/mnt/ubna_data_02/recover-20221006/UBNA_004/20221004_043000.WAV,Carp Pond,recover-20221006,004
198.92849999999999,198.937,46953.0,63426.0,Echolocation,Pipistrellus pipistrellus,0.54,0.609,-1,/mnt/ubna_data_02/recover-20221006/UBNA_004/20221004_043000.WAV,Carp Pond,recover-20221006,004
199.0235,199.0307,46093.0,62620.0,Echolocation,Pipistrellus pipistrellus,0.522,0.596,-1,/mnt/ubna_data_02/recover-20221006/UBNA_004/20221004_043000.WAV,Carp Pond,recover-20221006,004
199.1315,199.139,46953.0,64411.0,Echolocation,Pipistrellus pipistrellus,0.623,0.674,-1,/mnt/ubna_data_02/recover-20221006/UBNA_004/20221004_043000.WAV,Carp Pond,recover-20221006,004
199.2295,199.2387,45234.0,63773.0,Echolocation,Pipistrellus pipistrellus,0.507,0.656,-1,/mnt/ubna_data_02/recover-20221006/UBNA_004/20221004_043000.WAV,Carp Pond,recover-20221006,004
199.3285,199.3376,46093.0,64429.0,Echolocation,Pipistrellus pipistrellus,0.484,0.622,-1,/mnt/ubna_data_02/recover-20221006/UBNA_004/20221004_043000.WAV,Carp Pond,recover-20221006,004
199.4195,199.4294,46093.0,64728.0,Echolocation,Pipistrellus pipistrellus,0.471,0.572,-1,/mnt/ubna_data_02/recover-20221006/UBNA_004/20221004_043000.WAV,Carp Pond,recover-20221006,004
199.5145,199.5234,45234.0,70921.0,Echolocation,Pipistrellus pipistrellus,0.57,0.671,-1,/mnt/ubna_data_02/recover-20221006/UBNA_004/20221004_043000.WAV,Carp Pond,recover-20221006,004
199.6085,199.6154,46953.0,62801.0,Echolocation,Pipistrellus pipistrellus,0.564,0.622,-1,/mnt/ubna_data_02/recover-20221006/UBNA_004/20221004_043000.WAV,Carp Pond,recover-20221006,004
199.7025,199.7108,45234.0,66937.0,Echolocation,Pipistrellus pipistrellus,0.52,0.647,-1,/mnt/ubna_data_02/recover-20221006/UBNA_004/20221004_043000.WAV,Carp Pond,recover-20221006,004
199.8075,199.81380000000001,46093.0,58662.0,Echolocation,Pipistrellus pipistrellus,0.602,0.645,-1,/mnt/ubna_data_02/recover-20221006/UBNA_004/20221004_043000.WAV,Carp Pond,recover-20221006,004
199.9875,199.9935,43515.0,68204.0,Echolocation,Pipistrellus pipistrellus,0.614,0.662,-1,/mnt/ubna_data_02/recover-20221006/UBNA_004/20221004_043000.WAV,Carp Pond,recover-20221006,004
200.0905,200.0985,45234.0,60947.0,Echolocation,Pipistrellus pipistrellus,0.522,0.6,-1,/mnt/ubna_data_02/recover-20221006/UBNA_004/20221004_043000.WAV,Carp Pond,recover-20221006,004
200.1865,200.1936,44375.0,68643.0,Echolocation,Pipistrellus pipistrellus,0.546,0.565,-1,/mnt/ubna_data_02/recover-20221006/UBNA_004/20221004_043000.WAV,Carp Pond,recover-20221006,004
200.2845,200.29,46093.0,64811.0,Echolocation,Pipistrellus pipistrellus,0.67,0.709,-1,/mnt/ubna_data_02/recover-20221006/UBNA_004/20221004_043000.WAV,Carp Pond,recover-20221006,004
200.3825,200.3893,45234.0,68315.0,Echolocation,Pipistrellus pipistrellus,0.684,0.704,-1,/mnt/ubna_data_02/recover-20221006/UBNA_004/20221004_043000.WAV,Carp Pond,recover-20221006,004
200.4875,200.49360000000001,46953.0,58523.0,Echolocation,Pipistrellus pipistrellus,0.576,0.609,-1,/mnt/ubna_data_02/recover-20221006/UBNA_004/20221004_043000.WAV,Carp Pond,recover-20221006,004
200.5825,200.5876,44375.0,65887.0,Echolocation,Pipistrellus pipistrellus,0.66,0.681,-1,/mnt/ubna_data_02/recover-20221006/UBNA_004/20221004_043000.WAV,Carp Pond,recover-20221006,004
200.6795,200.68880000000001,46093.0,57995.0,Echolocation,Pipistrellus pipistrellus,0.483,0.507,-1,/mnt/ubna_data_02/recover-20221006/UBNA_004/20221004_043000.WAV,Carp Pond,recover-20221006,004
200.7745,200.7817,45234.0,64595.0,Echolocation,Pipistrellus pipistrellus,0.563,0.645,-1,/mnt/ubna_data_02/recover-20221006/UBNA_004/20221004_043000.WAV,Carp Pond,recover-20221006,004
200.9615,200.9687,45234.0,61158.0,Echolocation,Pipistrellus pipistrellus,0.608,0.67,-1,/mnt/ubna_data_02/recover-20221006/UBNA_004/20221004_043000.WAV,Carp Pond,recover-20221006,004
201.0615,201.07,46093.0,55511.0,Echolocation,Pipistrellus pipistrellus,0.483,0.528,-1,/mnt/ubna_data_02/recover-20221006/UBNA_004/20221004_043000.WAV,Carp Pond,recover-20221006,004
201.1525,201.1602,44375.0,59616.0,Echolocation,Pipistrellus pipistrellus,0.578,0.61,-1,/mnt/ubna_data_02/recover-20221006/UBNA_004/20221004_043000.WAV,Carp Pond,recover-20221006,004
201.2485,201.2571,46093.0,60015.0,Echolocation,Pipistrellus pipistrellus,0.557,0.604,-1,/mnt/ubna_data_02/recover-20221006/UBNA_004/20221004_043000.WAV,Carp Pond,recover-20221006,004
