start_time,end_time,low_freq,high_freq,class,class_prob,det_prob,individual,event,input_file,Recover Folder,SD Card,Site name
1.0845,1.0919,38359.0,48457.0,Pipistrellus nathusii,0.523,0.606,-1,Echolocation,/mnt/ubna_data_01/recover-20220728/UBNA_007/20220726_070000.WAV,recover-20220728,UBNA_007,Carp Pond
1.5715,1.5794,38359.0,50961.0,Pipistrellus nathusii,0.446,0.544,-1,Echolocation,/mnt/ubna_data_01/recover-20220728/UBNA_007/20220726_070000.WAV,recover-20220728,UBNA_007,Carp Pond
2.3405,2.3483,40078.0,51968.0,Pipistrellus nathusii,0.525,0.549,-1,Echolocation,/mnt/ubna_data_01/recover-20220728/UBNA_007/20220726_070000.WAV,recover-20220728,UBNA_007,Carp Pond
2.3985,2.4142,24609.0,29240.0,Nyctalus leisleri,0.499,0.616,-1,Echolocation,/mnt/ubna_data_01/recover-20220728/UBNA_007/20220726_070000.WAV,recover-20220728,UBNA_007,Carp Pond
2.4445,2.4521,40078.0,53183.0,Pipistrellus nathusii,0.542,0.585,-1,Echolocation,/mnt/ubna_data_01/recover-20220728/UBNA_007/20220726_070000.WAV,recover-20220728,UBNA_007,Carp Pond
3.2615,3.2691,38359.0,50160.0,Pipistrellus nathusii,0.57,0.608,-1,Echolocation,/mnt/ubna_data_01/recover-20220728/UBNA_007/20220726_070000.WAV,recover-20220728,UBNA_007,Carp Pond
3.4625,3.4701,38359.0,47816.0,Pipistrellus nathusii,0.624,0.649,-1,Echolocation,/mnt/ubna_data_01/recover-20220728/UBNA_007/20220726_070000.WAV,recover-20220728,UBNA_007,Carp Pond
3.5605,3.5676,37500.0,44562.0,Pipistrellus nathusii,0.571,0.61,-1,Echolocation,/mnt/ubna_data_01/recover-20220728/UBNA_007/20220726_070000.WAV,recover-20220728,UBNA_007,Carp Pond
3.6655,3.6728,38359.0,48450.0,Pipistrellus nathusii,0.681,0.703,-1,Echolocation,/mnt/ubna_data_01/recover-20220728/UBNA_007/20220726_070000.WAV,recover-20220728,UBNA_007,Carp Pond
3.7615,3.7695,38359.0,46233.0,Pipistrellus nathusii,0.608,0.625,-1,Echolocation,/mnt/ubna_data_01/recover-20220728/UBNA_007/20220726_070000.WAV,recover-20220728,UBNA_007,Carp Pond
3.9625,3.9702,38359.0,46645.0,Pipistrellus nathusii,0.674,0.692,-1,Echolocation,/mnt/ubna_data_01/recover-20220728/UBNA_007/20220726_070000.WAV,recover-20220728,UBNA_007,Carp Pond
4.2745,4.2813,39218.0,51109.0,Pipistrellus nathusii,0.478,0.503,-1,Echolocation,/mnt/ubna_data_01/recover-20220728/UBNA_007/20220726_070000.WAV,recover-20220728,UBNA_007,Carp Pond
4.5985,4.6072,39218.0,47219.0,Pipistrellus nathusii,0.607,0.655,-1,Echolocation,/mnt/ubna_data_01/recover-20220728/UBNA_007/20220726_070000.WAV,recover-20220728,UBNA_007,Carp Pond
4.7035,4.7111,37500.0,45237.0,Pipistrellus nathusii,0.501,0.568,-1,Echolocation,/mnt/ubna_data_01/recover-20220728/UBNA_007/20220726_070000.WAV,recover-20220728,UBNA_007,Carp Pond
4.9185,4.9271,39218.0,46189.0,Pipistrellus nathusii,0.634,0.655,-1,Echolocation,/mnt/ubna_data_01/recover-20220728/UBNA_007/20220726_070000.WAV,recover-20220728,UBNA_007,Carp Pond
5.7565,5.7668,38359.0,44917.0,Pipistrellus nathusii,0.575,0.603,-1,Echolocation,/mnt/ubna_data_01/recover-20220728/UBNA_007/20220726_070000.WAV,recover-20220728,UBNA_007,Carp Pond
69.6865,69.7033,24609.0,28658.0,Nyctalus leisleri,0.426,0.528,-1,Echolocation,/mnt/ubna_data_01/recover-20220728/UBNA_007/20220726_070000.WAV,recover-20220728,UBNA_007,Carp Pond
75.2945,75.3131,22031.0,26485.0,Nyctalus leisleri,0.398,0.523,-1,Echolocation,/mnt/ubna_data_01/recover-20220728/UBNA_007/20220726_070000.WAV,recover-20220728,UBNA_007,Carp Pond
76.4915,76.50659999999999,23750.0,28374.0,Nyctalus leisleri,0.472,0.576,-1,Echolocation,/mnt/ubna_data_01/recover-20220728/UBNA_007/20220726_070000.WAV,recover-20220728,UBNA_007,Carp Pond
76.8055,76.8218,22890.0,26472.0,Nyctalus leisleri,0.586,0.62,-1,Echolocation,/mnt/ubna_data_01/recover-20220728/UBNA_007/20220726_070000.WAV,recover-20220728,UBNA_007,Carp Pond
77.3565,77.3743,22890.0,24937.0,Nyctalus leisleri,0.572,0.588,-1,Echolocation,/mnt/ubna_data_01/recover-20220728/UBNA_007/20220726_070000.WAV,recover-20220728,UBNA_007,Carp Pond
78.0375,78.06,22031.0,25327.0,Nyctalus leisleri,0.514,0.541,-1,Echolocation,/mnt/ubna_data_01/recover-20220728/UBNA_007/20220726_070000.WAV,recover-20220728,UBNA_007,Carp Pond
78.7085,78.7267,22890.0,24754.0,Nyctalus leisleri,0.567,0.6,-1,Echolocation,/mnt/ubna_data_01/recover-20220728/UBNA_007/20220726_070000.WAV,recover-20220728,UBNA_007,Carp Pond
78.9795,78.9949,23750.0,26931.0,Nyctalus leisleri,0.583,0.629,-1,Echolocation,/mnt/ubna_data_01/recover-20220728/UBNA_007/20220726_070000.WAV,recover-20220728,UBNA_007,Carp Pond
79.2575,79.2724,23750.0,27937.0,Nyctalus leisleri,0.456,0.512,-1,Echolocation,/mnt/ubna_data_01/recover-20220728/UBNA_007/20220726_070000.WAV,recover-20220728,UBNA_007,Carp Pond
79.6615,79.6803,22890.0,25172.0,Nyctalus leisleri,0.63,0.658,-1,Echolocation,/mnt/ubna_data_01/recover-20220728/UBNA_007/20220726_070000.WAV,recover-20220728,UBNA_007,Carp Pond
80.0505,80.0705,22890.0,25701.0,Nyctalus leisleri,0.489,0.525,-1,Echolocation,/mnt/ubna_data_01/recover-20220728/UBNA_007/20220726_070000.WAV,recover-20220728,UBNA_007,Carp Pond
80.4635,80.4803,22890.0,25779.0,Nyctalus leisleri,0.65,0.672,-1,Echolocation,/mnt/ubna_data_01/recover-20220728/UBNA_007/20220726_070000.WAV,recover-20220728,UBNA_007,Carp Pond
80.9685,80.986,22890.0,25710.0,Nyctalus leisleri,0.594,0.623,-1,Echolocation,/mnt/ubna_data_01/recover-20220728/UBNA_007/20220726_070000.WAV,recover-20220728,UBNA_007,Carp Pond
81.22149999999999,81.24080000000001,22031.0,25098.0,Nyctalus leisleri,0.593,0.628,-1,Echolocation,/mnt/ubna_data_01/recover-20220728/UBNA_007/20220726_070000.WAV,recover-20220728,UBNA_007,Carp Pond
81.3195,81.3369,23750.0,27788.0,Nyctalus leisleri,0.467,0.553,-1,Echolocation,/mnt/ubna_data_01/recover-20220728/UBNA_007/20220726_070000.WAV,recover-20220728,UBNA_007,Carp Pond
81.34649999999999,81.3614,22890.0,28169.0,Nyctalus leisleri,0.419,0.579,-1,Echolocation,/mnt/ubna_data_01/recover-20220728/UBNA_007/20220726_070000.WAV,recover-20220728,UBNA_007,Carp Pond
81.87049999999999,81.8863,24609.0,29136.0,Nyctalus leisleri,0.515,0.584,-1,Echolocation,/mnt/ubna_data_01/recover-20220728/UBNA_007/20220726_070000.WAV,recover-20220728,UBNA_007,Carp Pond
82.01050000000001,82.0251,22890.0,28554.0,Nyctalus leisleri,0.388,0.565,-1,Echolocation,/mnt/ubna_data_01/recover-20220728/UBNA_007/20220726_070000.WAV,recover-20220728,UBNA_007,Carp Pond
82.52250000000001,82.53829999999999,22890.0,26759.0,Nyctalus leisleri,0.591,0.654,-1,Echolocation,/mnt/ubna_data_01/recover-20220728/UBNA_007/20220726_070000.WAV,recover-20220728,UBNA_007,Carp Pond
83.0985,83.1136,24609.0,28232.0,Nyctalus leisleri,0.556,0.65,-1,Echolocation,/mnt/ubna_data_01/recover-20220728/UBNA_007/20220726_070000.WAV,recover-20220728,UBNA_007,Carp Pond
83.79050000000001,83.80760000000001,23750.0,28649.0,Nyctalus leisleri,0.429,0.551,-1,Echolocation,/mnt/ubna_data_01/recover-20220728/UBNA_007/20220726_070000.WAV,recover-20220728,UBNA_007,Carp Pond
