start_time,end_time,low_freq,high_freq,class,class_prob,det_prob,individual,event,input_file,Site name,Recover Folder,SD Card
17.3205,17.3284,38359.0,44379.0,Pipistrellus nathusii,0.47,0.512,-1,Echolocation,/mnt/ubna_data_02/recover-20220915/UBNA_004/20220913_100000.WAV,Carp Pond,recover-20220915,004
17.4165,17.4254,37500.0,43952.0,Pipistrellus nathusii,0.467,0.579,-1,Echolocation,/mnt/ubna_data_02/recover-20220915/UBNA_004/20220913_100000.WAV,Carp Pond,recover-20220915,004
17.5195,17.5286,38359.0,45291.0,Pipistrellus nathusii,0.458,0.54,-1,Echolocation,/mnt/ubna_data_02/recover-20220915/UBNA_004/20220913_100000.WAV,Carp Pond,recover-20220915,004
17.8285,17.8382,37500.0,45356.0,Pipistrellus nathusii,0.422,0.544,-1,Echolocation,/mnt/ubna_data_02/recover-20220915/UBNA_004/20220913_100000.WAV,Carp Pond,recover-20220915,004
294.0165,294.029,23750.0,28296.0,Nyctalus leisleri,0.551,0.635,-1,Echolocation,/mnt/ubna_data_02/recover-20220915/UBNA_004/20220913_100000.WAV,Carp Pond,recover-20220915,004
294.7555,294.7663,24609.0,28348.0,Nyctalus leisleri,0.591,0.625,-1,Echolocation,/mnt/ubna_data_02/recover-20220915/UBNA_004/20220913_100000.WAV,Carp Pond,recover-20220915,004
295.1265,295.139,27187.0,30662.0,Nyctalus leisleri,0.506,0.562,-1,Echolocation,/mnt/ubna_data_02/recover-20220915/UBNA_004/20220913_100000.WAV,Carp Pond,recover-20220915,004
295.5125,295.5235,27187.0,32531.0,Nyctalus leisleri,0.484,0.606,-1,Echolocation,/mnt/ubna_data_02/recover-20220915/UBNA_004/20220913_100000.WAV,Carp Pond,recover-20220915,004
295.7895,295.7988,27187.0,32805.0,Nyctalus leisleri,0.606,0.676,-1,Echolocation,/mnt/ubna_data_02/recover-20220915/UBNA_004/20220913_100000.WAV,Carp Pond,recover-20220915,004
295.9225,295.9323,28906.0,32827.0,Nyctalus leisleri,0.567,0.6,-1,Echolocation,/mnt/ubna_data_02/recover-20220915/UBNA_004/20220913_100000.WAV,Carp Pond,recover-20220915,004
296.0875,296.103,25468.0,28501.0,Nyctalus leisleri,0.452,0.62,-1,Echolocation,/mnt/ubna_data_02/recover-20220915/UBNA_004/20220913_100000.WAV,Carp Pond,recover-20220915,004
296.2635,296.2797,24609.0,27605.0,Nyctalus leisleri,0.432,0.6,-1,Echolocation,/mnt/ubna_data_02/recover-20220915/UBNA_004/20220913_100000.WAV,Carp Pond,recover-20220915,004
296.4225,296.4315,27187.0,32174.0,Nyctalus leisleri,0.596,0.654,-1,Echolocation,/mnt/ubna_data_02/recover-20220915/UBNA_004/20220913_100000.WAV,Carp Pond,recover-20220915,004
297.7425,297.7609,19453.0,22500.0,Nyctalus noctula,0.618,0.72,-1,Echolocation,/mnt/ubna_data_02/recover-20220915/UBNA_004/20220913_100000.WAV,Carp Pond,recover-20220915,004
297.9865,298.0042,20312.0,23673.0,Nyctalus leisleri,0.358,0.613,-1,Echolocation,/mnt/ubna_data_02/recover-20220915/UBNA_004/20220913_100000.WAV,Carp Pond,recover-20220915,004
298.2565,298.2733,20312.0,24103.0,Nyctalus noctula,0.472,0.611,-1,Echolocation,/mnt/ubna_data_02/recover-20220915/UBNA_004/20220913_100000.WAV,Carp Pond,recover-20220915,004
298.7915,298.8106,18593.0,22359.0,Nyctalus noctula,0.64,0.727,-1,Echolocation,/mnt/ubna_data_02/recover-20220915/UBNA_004/20220913_100000.WAV,Carp Pond,recover-20220915,004
299.2255,299.249,18593.0,22377.0,Nyctalus noctula,0.492,0.582,-1,Echolocation,/mnt/ubna_data_02/recover-20220915/UBNA_004/20220913_100000.WAV,Carp Pond,recover-20220915,004
299.5295,299.5543,18593.0,22292.0,Nyctalus noctula,0.426,0.509,-1,Echolocation,/mnt/ubna_data_02/recover-20220915/UBNA_004/20220913_100000.WAV,Carp Pond,recover-20220915,004
300.5075,300.5314,20312.0,23053.0,Nyctalus leisleri,0.304,0.505,-1,Echolocation,/mnt/ubna_data_02/recover-20220915/UBNA_004/20220913_100000.WAV,Carp Pond,recover-20220915,004
300.7955,300.8155,18593.0,22370.0,Nyctalus noctula,0.412,0.513,-1,Echolocation,/mnt/ubna_data_02/recover-20220915/UBNA_004/20220913_100000.WAV,Carp Pond,recover-20220915,004
302.6705,302.6903,17734.0,20567.0,Nyctalus noctula,0.447,0.572,-1,Echolocation,/mnt/ubna_data_02/recover-20220915/UBNA_004/20220913_100000.WAV,Carp Pond,recover-20220915,004
303.1705,303.1906,17734.0,20129.0,Nyctalus noctula,0.423,0.613,-1,Echolocation,/mnt/ubna_data_02/recover-20220915/UBNA_004/20220913_100000.WAV,Carp Pond,recover-20220915,004
303.6575,303.6788,17734.0,21013.0,Nyctalus noctula,0.433,0.532,-1,Echolocation,/mnt/ubna_data_02/recover-20220915/UBNA_004/20220913_100000.WAV,Carp Pond,recover-20220915,004
306.8295,306.8441,19453.0,23468.0,Nyctalus noctula,0.42,0.556,-1,Echolocation,/mnt/ubna_data_02/recover-20220915/UBNA_004/20220913_100000.WAV,Carp Pond,recover-20220915,004
