start_time,end_time,low_freq,high_freq,event,class,class_prob,det_prob,individual,input_file,Site name,Recover Folder,SD Card,File Duration
79.4235,79.4318,40078.0,44499.0,Echolocation,Pipistrellus nathusii,0.182,0.213,-1,/mnt/ubna_data_02_mir/recover-20220912/UBNA_010/20220910_090000.WAV,Carp Pond,recover-20220912,010,1795
79.8245,79.8321,40937.0,48598.0,Echolocation,Pipistrellus nathusii,0.325,0.361,-1,/mnt/ubna_data_02_mir/recover-20220912/UBNA_010/20220910_090000.WAV,Carp Pond,recover-20220912,010,1795
80.2365,80.2459,38359.0,44582.0,Echolocation,Pipistrellus nathusii,0.36,0.423,-1,/mnt/ubna_data_02_mir/recover-20220912/UBNA_010/20220910_090000.WAV,Carp Pond,recover-20220912,010,1795
81.89150000000001,81.9002,40078.0,45940.0,Echolocation,Pipistrellus nathusii,0.196,0.223,-1,/mnt/ubna_data_02_mir/recover-20220912/UBNA_010/20220910_090000.WAV,Carp Pond,recover-20220912,010,1795
314.0825,314.0904,40078.0,48013.0,Echolocation,Pipistrellus nathusii,0.466,0.495,-1,/mnt/ubna_data_02_mir/recover-20220912/UBNA_010/20220910_090000.WAV,Carp Pond,recover-20220912,010,1795
315.0015,315.0107,39218.0,44430.0,Echolocation,Pipistrellus nathusii,0.398,0.445,-1,/mnt/ubna_data_02_mir/recover-20220912/UBNA_010/20220910_090000.WAV,Carp Pond,recover-20220912,010,1795
396.9145,396.9299,36640.0,39942.0,Echolocation,Pipistrellus nathusii,0.095,0.213,-1,/mnt/ubna_data_02_mir/recover-20220912/UBNA_010/20220910_090000.WAV,Carp Pond,recover-20220912,010,1795
571.2795,571.2891,38359.0,43305.0,Echolocation,Pipistrellus nathusii,0.227,0.301,-1,/mnt/ubna_data_02_mir/recover-20220912/UBNA_010/20220910_090000.WAV,Carp Pond,recover-20220912,010,1795
728.5555,728.5658,38359.0,43190.0,Echolocation,Pipistrellus nathusii,0.238,0.282,-1,/mnt/ubna_data_02_mir/recover-20220912/UBNA_010/20220910_090000.WAV,Carp Pond,recover-20220912,010,1795
765.6645,765.6822,22031.0,25229.0,Echolocation,Nyctalus leisleri,0.151,0.241,-1,/mnt/ubna_data_02_mir/recover-20220912/UBNA_010/20220910_090000.WAV,Carp Pond,recover-20220912,010,1795
821.1355,821.1457,24609.0,32124.0,Echolocation,Eptesicus serotinus,0.11,0.224,-1,/mnt/ubna_data_02_mir/recover-20220912/UBNA_010/20220910_090000.WAV,Carp Pond,recover-20220912,010,1795
937.9905,938.0003,40078.0,46929.0,Echolocation,Pipistrellus nathusii,0.199,0.235,-1,/mnt/ubna_data_02_mir/recover-20220912/UBNA_010/20220910_090000.WAV,Carp Pond,recover-20220912,010,1795
1012.4315,1012.442,41796.0,45571.0,Echolocation,Pipistrellus nathusii,0.221,0.241,-1,/mnt/ubna_data_02_mir/recover-20220912/UBNA_010/20220910_090000.WAV,Carp Pond,recover-20220912,010,1795
