start_time,end_time,low_freq,high_freq,class,class_prob,det_prob,individual,event,input_file,Site name,Recover Folder,SD Card,File Duration
22.6055,22.6173,23750.0,29317.0,Nyctalus leisleri,0.272,0.573,-1,Echolocation,/mnt/ubna_data_02_mir/recover-20220922/UBNA_004/20220922_080000.WAV,Carp Pond,recover-20220922,004,1795
23.3955,23.4084,23750.0,28498.0,Nyctalus leisleri,0.277,0.471,-1,Echolocation,/mnt/ubna_data_02_mir/recover-20220922/UBNA_004/20220922_080000.WAV,Carp Pond,recover-20220922,004,1795
23.6325,23.6491,24609.0,29095.0,Nyctalus leisleri,0.12,0.243,-1,Echolocation,/mnt/ubna_data_02_mir/recover-20220922/UBNA_004/20220922_080000.WAV,Carp Pond,recover-20220922,004,1795
23.8965,23.9077,23750.0,29618.0,Nyctalus leisleri,0.163,0.38,-1,Echolocation,/mnt/ubna_data_02_mir/recover-20220922/UBNA_004/20220922_080000.WAV,Carp Pond,recover-20220922,004,1795
24.2185,24.2316,22890.0,28361.0,Nyctalus leisleri,0.409,0.608,-1,Echolocation,/mnt/ubna_data_02_mir/recover-20220922/UBNA_004/20220922_080000.WAV,Carp Pond,recover-20220922,004,1795
45.4855,45.4982,22890.0,28245.0,Nyctalus leisleri,0.269,0.542,-1,Echolocation,/mnt/ubna_data_02_mir/recover-20220922/UBNA_004/20220922_080000.WAV,Carp Pond,recover-20220922,004,1795
45.7375,45.751,23750.0,28636.0,Nyctalus leisleri,0.141,0.295,-1,Echolocation,/mnt/ubna_data_02_mir/recover-20220922/UBNA_004/20220922_080000.WAV,Carp Pond,recover-20220922,004,1795
45.9795,45.9923,22890.0,28704.0,Nyctalus leisleri,0.224,0.486,-1,Echolocation,/mnt/ubna_data_02_mir/recover-20220922/UBNA_004/20220922_080000.WAV,Carp Pond,recover-20220922,004,1795
64.0715,64.0803,28906.0,38772.0,Eptesicus serotinus,0.136,0.227,-1,Echolocation,/mnt/ubna_data_02_mir/recover-20220922/UBNA_004/20220922_080000.WAV,Carp Pond,recover-20220922,004,1795
116.3925,116.4104,34921.0,38776.0,Pipistrellus nathusii,0.129,0.223,-1,Echolocation,/mnt/ubna_data_02_mir/recover-20220922/UBNA_004/20220922_080000.WAV,Carp Pond,recover-20220922,004,1795
168.0215,168.0341,23750.0,30274.0,Nyctalus leisleri,0.087,0.255,-1,Echolocation,/mnt/ubna_data_02_mir/recover-20220922/UBNA_004/20220922_080000.WAV,Carp Pond,recover-20220922,004,1795
185.3145,185.3302,23750.0,28273.0,Nyctalus leisleri,0.145,0.249,-1,Echolocation,/mnt/ubna_data_02_mir/recover-20220922/UBNA_004/20220922_080000.WAV,Carp Pond,recover-20220922,004,1795
312.7795,312.7851,46953.0,52748.0,Pipistrellus pipistrellus,0.197,0.205,-1,Echolocation,/mnt/ubna_data_02_mir/recover-20220922/UBNA_004/20220922_080000.WAV,Carp Pond,recover-20220922,004,1795
313.8465,313.8519,50390.0,61238.0,Pipistrellus pipistrellus,0.346,0.422,-1,Echolocation,/mnt/ubna_data_02_mir/recover-20220922/UBNA_004/20220922_080000.WAV,Carp Pond,recover-20220922,004,1795
313.9075,313.9123,48671.0,61194.0,Pipistrellus pipistrellus,0.221,0.249,-1,Echolocation,/mnt/ubna_data_02_mir/recover-20220922/UBNA_004/20220922_080000.WAV,Carp Pond,recover-20220922,004,1795
314.1015,314.1078,48671.0,54098.0,Pipistrellus pipistrellus,0.19,0.203,-1,Echolocation,/mnt/ubna_data_02_mir/recover-20220922/UBNA_004/20220922_080000.WAV,Carp Pond,recover-20220922,004,1795
314.4235,314.4295,46953.0,55627.0,Pipistrellus pipistrellus,0.244,0.261,-1,Echolocation,/mnt/ubna_data_02_mir/recover-20220922/UBNA_004/20220922_080000.WAV,Carp Pond,recover-20220922,004,1795
343.8865,343.8945,39218.0,46312.0,Pipistrellus nathusii,0.129,0.215,-1,Echolocation,/mnt/ubna_data_02_mir/recover-20220922/UBNA_004/20220922_080000.WAV,Carp Pond,recover-20220922,004,1795
344.0605,344.0701,42656.0,55238.0,Pipistrellus nathusii,0.375,0.446,-1,Echolocation,/mnt/ubna_data_02_mir/recover-20220922/UBNA_004/20220922_080000.WAV,Carp Pond,recover-20220922,004,1795
344.1665,344.1747,40937.0,51349.0,Pipistrellus nathusii,0.394,0.465,-1,Echolocation,/mnt/ubna_data_02_mir/recover-20220922/UBNA_004/20220922_080000.WAV,Carp Pond,recover-20220922,004,1795
344.3525,344.3625,41796.0,59592.0,Pipistrellus nathusii,0.377,0.573,-1,Echolocation,/mnt/ubna_data_02_mir/recover-20220922/UBNA_004/20220922_080000.WAV,Carp Pond,recover-20220922,004,1795
344.4585,344.4678,40078.0,54536.0,Pipistrellus nathusii,0.304,0.426,-1,Echolocation,/mnt/ubna_data_02_mir/recover-20220922/UBNA_004/20220922_080000.WAV,Carp Pond,recover-20220922,004,1795
344.6435,344.6534,42656.0,57217.0,Pipistrellus nathusii,0.376,0.566,-1,Echolocation,/mnt/ubna_data_02_mir/recover-20220922/UBNA_004/20220922_080000.WAV,Carp Pond,recover-20220922,004,1795
344.7505,344.7577,40937.0,54279.0,Pipistrellus nathusii,0.312,0.39,-1,Echolocation,/mnt/ubna_data_02_mir/recover-20220922/UBNA_004/20220922_080000.WAV,Carp Pond,recover-20220922,004,1795
344.9385,344.9506,41796.0,59080.0,Pipistrellus nathusii,0.334,0.482,-1,Echolocation,/mnt/ubna_data_02_mir/recover-20220922/UBNA_004/20220922_080000.WAV,Carp Pond,recover-20220922,004,1795
345.0375,345.0481,40937.0,52295.0,Pipistrellus nathusii,0.325,0.38,-1,Echolocation,/mnt/ubna_data_02_mir/recover-20220922/UBNA_004/20220922_080000.WAV,Carp Pond,recover-20220922,004,1795
345.1355,345.1456,41796.0,56506.0,Pipistrellus nathusii,0.342,0.536,-1,Echolocation,/mnt/ubna_data_02_mir/recover-20220922/UBNA_004/20220922_080000.WAV,Carp Pond,recover-20220922,004,1795
345.2415,345.2489,40078.0,53022.0,Pipistrellus nathusii,0.491,0.572,-1,Echolocation,/mnt/ubna_data_02_mir/recover-20220922/UBNA_004/20220922_080000.WAV,Carp Pond,recover-20220922,004,1795
345.4165,345.4279,42656.0,59311.0,Pipistrellus nathusii,0.319,0.51,-1,Echolocation,/mnt/ubna_data_02_mir/recover-20220922/UBNA_004/20220922_080000.WAV,Carp Pond,recover-20220922,004,1795
345.5335,345.5416,40078.0,49095.0,Pipistrellus nathusii,0.524,0.604,-1,Echolocation,/mnt/ubna_data_02_mir/recover-20220922/UBNA_004/20220922_080000.WAV,Carp Pond,recover-20220922,004,1795
345.7215,345.7321,41796.0,56530.0,Pipistrellus nathusii,0.39,0.514,-1,Echolocation,/mnt/ubna_data_02_mir/recover-20220922/UBNA_004/20220922_080000.WAV,Carp Pond,recover-20220922,004,1795
345.8275,345.8378,40078.0,46045.0,Pipistrellus nathusii,0.25,0.285,-1,Echolocation,/mnt/ubna_data_02_mir/recover-20220922/UBNA_004/20220922_080000.WAV,Carp Pond,recover-20220922,004,1795
345.9375,345.9472,41796.0,55972.0,Pipistrellus nathusii,0.552,0.665,-1,Echolocation,/mnt/ubna_data_02_mir/recover-20220922/UBNA_004/20220922_080000.WAV,Carp Pond,recover-20220922,004,1795
346.0475,346.0569,40078.0,46116.0,Pipistrellus nathusii,0.52,0.592,-1,Echolocation,/mnt/ubna_data_02_mir/recover-20220922/UBNA_004/20220922_080000.WAV,Carp Pond,recover-20220922,004,1795
346.2315,346.2399,41796.0,57413.0,Pipistrellus nathusii,0.565,0.613,-1,Echolocation,/mnt/ubna_data_02_mir/recover-20220922/UBNA_004/20220922_080000.WAV,Carp Pond,recover-20220922,004,1795
346.3415,346.3507,40078.0,46806.0,Pipistrellus nathusii,0.505,0.539,-1,Echolocation,/mnt/ubna_data_02_mir/recover-20220922/UBNA_004/20220922_080000.WAV,Carp Pond,recover-20220922,004,1795
346.5415,346.5509,40937.0,55718.0,Pipistrellus nathusii,0.537,0.61,-1,Echolocation,/mnt/ubna_data_02_mir/recover-20220922/UBNA_004/20220922_080000.WAV,Carp Pond,recover-20220922,004,1795
346.6535,346.6635,40937.0,47522.0,Pipistrellus nathusii,0.313,0.333,-1,Echolocation,/mnt/ubna_data_02_mir/recover-20220922/UBNA_004/20220922_080000.WAV,Carp Pond,recover-20220922,004,1795
346.8385,346.8485,40937.0,54795.0,Pipistrellus nathusii,0.338,0.418,-1,Echolocation,/mnt/ubna_data_02_mir/recover-20220922/UBNA_004/20220922_080000.WAV,Carp Pond,recover-20220922,004,1795
347.1345,347.1423,41796.0,55129.0,Pipistrellus nathusii,0.361,0.424,-1,Echolocation,/mnt/ubna_data_02_mir/recover-20220922/UBNA_004/20220922_080000.WAV,Carp Pond,recover-20220922,004,1795
455.3905,455.39639999999997,38359.0,49872.0,Myotis daubentonii,0.087,0.28,-1,Echolocation,/mnt/ubna_data_02_mir/recover-20220922/UBNA_004/20220922_080000.WAV,Carp Pond,recover-20220922,004,1795
491.8655,491.8769,36640.0,43811.0,Pipistrellus nathusii,0.154,0.229,-1,Echolocation,/mnt/ubna_data_02_mir/recover-20220922/UBNA_004/20220922_080000.WAV,Carp Pond,recover-20220922,004,1795
491.9895,491.9998,38359.0,43275.0,Pipistrellus nathusii,0.246,0.278,-1,Echolocation,/mnt/ubna_data_02_mir/recover-20220922/UBNA_004/20220922_080000.WAV,Carp Pond,recover-20220922,004,1795
492.1495,492.1611,35781.0,41601.0,Pipistrellus nathusii,0.323,0.374,-1,Echolocation,/mnt/ubna_data_02_mir/recover-20220922/UBNA_004/20220922_080000.WAV,Carp Pond,recover-20220922,004,1795
492.3705,492.3808,39218.0,43920.0,Pipistrellus nathusii,0.253,0.284,-1,Echolocation,/mnt/ubna_data_02_mir/recover-20220922/UBNA_004/20220922_080000.WAV,Carp Pond,recover-20220922,004,1795
492.5925,492.6032,37500.0,43852.0,Pipistrellus nathusii,0.483,0.516,-1,Echolocation,/mnt/ubna_data_02_mir/recover-20220922/UBNA_004/20220922_080000.WAV,Carp Pond,recover-20220922,004,1795
492.8195,492.8309,37500.0,49975.0,Pipistrellus nathusii,0.446,0.531,-1,Echolocation,/mnt/ubna_data_02_mir/recover-20220922/UBNA_004/20220922_080000.WAV,Carp Pond,recover-20220922,004,1795
493.0495,493.0609,35781.0,49412.0,Pipistrellus nathusii,0.359,0.471,-1,Echolocation,/mnt/ubna_data_02_mir/recover-20220922/UBNA_004/20220922_080000.WAV,Carp Pond,recover-20220922,004,1795
493.2865,493.2958,38359.0,47553.0,Pipistrellus nathusii,0.583,0.63,-1,Echolocation,/mnt/ubna_data_02_mir/recover-20220922/UBNA_004/20220922_080000.WAV,Carp Pond,recover-20220922,004,1795
493.5155,493.5262,36640.0,48096.0,Pipistrellus nathusii,0.471,0.564,-1,Echolocation,/mnt/ubna_data_02_mir/recover-20220922/UBNA_004/20220922_080000.WAV,Carp Pond,recover-20220922,004,1795
493.7355,493.7469,37500.0,46022.0,Pipistrellus nathusii,0.469,0.502,-1,Echolocation,/mnt/ubna_data_02_mir/recover-20220922/UBNA_004/20220922_080000.WAV,Carp Pond,recover-20220922,004,1795
493.9705,493.9787,35781.0,45854.0,Pipistrellus nathusii,0.374,0.471,-1,Echolocation,/mnt/ubna_data_02_mir/recover-20220922/UBNA_004/20220922_080000.WAV,Carp Pond,recover-20220922,004,1795
494.1875,494.1979,35781.0,41920.0,Pipistrellus nathusii,0.191,0.411,-1,Echolocation,/mnt/ubna_data_02_mir/recover-20220922/UBNA_004/20220922_080000.WAV,Carp Pond,recover-20220922,004,1795
494.5905,494.6013,38359.0,44858.0,Pipistrellus nathusii,0.296,0.359,-1,Echolocation,/mnt/ubna_data_02_mir/recover-20220922/UBNA_004/20220922_080000.WAV,Carp Pond,recover-20220922,004,1795
1000.3785,1000.3951,22031.0,27320.0,Nyctalus noctula,0.166,0.322,-1,Echolocation,/mnt/ubna_data_02_mir/recover-20220922/UBNA_004/20220922_080000.WAV,Carp Pond,recover-20220922,004,1795
1034.9215,1034.9388,25468.0,29638.0,Nyctalus leisleri,0.168,0.278,-1,Echolocation,/mnt/ubna_data_02_mir/recover-20220922/UBNA_004/20220922_080000.WAV,Carp Pond,recover-20220922,004,1795
