start_time,end_time,low_freq,high_freq,event,class,class_prob,det_prob,individual,input_file,Site name,Recover Folder,SD Card
692.7745,692.7822,40078.0,47695.0,Echolocation,Pipistrellus nathusii,0.475,0.518,-1,/mnt/ubna_data_02/recover-20220929/UBNA_004/20220928_043000.WAV,Carp Pond,recover-20220929,004
692.8765,692.8862,39218.0,46653.0,Echolocation,Pipistrellus nathusii,0.502,0.544,-1,/mnt/ubna_data_02/recover-20220929/UBNA_004/20220928_043000.WAV,Carp Pond,recover-20220929,004
693.0525,693.0612,40078.0,48889.0,Echolocation,Pipistrellus nathusii,0.572,0.611,-1,/mnt/ubna_data_02/recover-20220929/UBNA_004/20220928_043000.WAV,Carp Pond,recover-20220929,004
693.1545,693.1641,38359.0,51965.0,Echolocation,Pipistrellus nathusii,0.559,0.618,-1,/mnt/ubna_data_02/recover-20220929/UBNA_004/20220928_043000.WAV,Carp Pond,recover-20220929,004
693.3375,693.3461,40078.0,48672.0,Echolocation,Pipistrellus nathusii,0.503,0.606,-1,/mnt/ubna_data_02/recover-20220929/UBNA_004/20220928_043000.WAV,Carp Pond,recover-20220929,004
693.4405,693.4492,39218.0,48808.0,Echolocation,Pipistrellus nathusii,0.489,0.531,-1,/mnt/ubna_data_02/recover-20220929/UBNA_004/20220928_043000.WAV,Carp Pond,recover-20220929,004
693.7105,693.7214,38359.0,53737.0,Echolocation,Pipistrellus nathusii,0.467,0.571,-1,/mnt/ubna_data_02/recover-20220929/UBNA_004/20220928_043000.WAV,Carp Pond,recover-20220929,004
693.8725,693.8823,37500.0,48778.0,Echolocation,Pipistrellus nathusii,0.565,0.624,-1,/mnt/ubna_data_02/recover-20220929/UBNA_004/20220928_043000.WAV,Carp Pond,recover-20220929,004
693.9625,693.972,38359.0,52227.0,Echolocation,Pipistrellus nathusii,0.583,0.631,-1,/mnt/ubna_data_02/recover-20220929/UBNA_004/20220928_043000.WAV,Carp Pond,recover-20220929,004
694.1515,694.1624,37500.0,56473.0,Echolocation,Pipistrellus nathusii,0.45,0.562,-1,/mnt/ubna_data_02/recover-20220929/UBNA_004/20220928_043000.WAV,Carp Pond,recover-20220929,004
694.2555,694.2646,37500.0,56515.0,Echolocation,Pipistrellus nathusii,0.556,0.607,-1,/mnt/ubna_data_02/recover-20220929/UBNA_004/20220928_043000.WAV,Carp Pond,recover-20220929,004
694.3575,694.3673,37500.0,48208.0,Echolocation,Pipistrellus nathusii,0.497,0.561,-1,/mnt/ubna_data_02/recover-20220929/UBNA_004/20220928_043000.WAV,Carp Pond,recover-20220929,004
694.5285,694.5386,37500.0,54399.0,Echolocation,Pipistrellus nathusii,0.56,0.602,-1,/mnt/ubna_data_02/recover-20220929/UBNA_004/20220928_043000.WAV,Carp Pond,recover-20220929,004
694.6285,694.6381,36640.0,52585.0,Echolocation,Pipistrellus nathusii,0.568,0.615,-1,/mnt/ubna_data_02/recover-20220929/UBNA_004/20220928_043000.WAV,Carp Pond,recover-20220929,004
694.7995,694.8085,37500.0,56963.0,Echolocation,Pipistrellus nathusii,0.561,0.631,-1,/mnt/ubna_data_02/recover-20220929/UBNA_004/20220928_043000.WAV,Carp Pond,recover-20220929,004
694.8885,694.8989,38359.0,55063.0,Echolocation,Pipistrellus nathusii,0.549,0.619,-1,/mnt/ubna_data_02/recover-20220929/UBNA_004/20220928_043000.WAV,Carp Pond,recover-20220929,004
695.0215,695.0296,38359.0,48275.0,Echolocation,Pipistrellus nathusii,0.56,0.602,-1,/mnt/ubna_data_02/recover-20220929/UBNA_004/20220928_043000.WAV,Carp Pond,recover-20220929,004
695.1495,695.1585,37500.0,59988.0,Echolocation,Pipistrellus nathusii,0.593,0.65,-1,/mnt/ubna_data_02/recover-20220929/UBNA_004/20220928_043000.WAV,Carp Pond,recover-20220929,004
695.2445,695.2539,38359.0,57928.0,Echolocation,Pipistrellus nathusii,0.562,0.616,-1,/mnt/ubna_data_02/recover-20220929/UBNA_004/20220928_043000.WAV,Carp Pond,recover-20220929,004
695.3385,695.3484,38359.0,58619.0,Echolocation,Pipistrellus nathusii,0.531,0.595,-1,/mnt/ubna_data_02/recover-20220929/UBNA_004/20220928_043000.WAV,Carp Pond,recover-20220929,004
695.4395,695.4482,37500.0,48389.0,Echolocation,Pipistrellus nathusii,0.544,0.583,-1,/mnt/ubna_data_02/recover-20220929/UBNA_004/20220928_043000.WAV,Carp Pond,recover-20220929,004
695.5275,695.537,39218.0,50683.0,Echolocation,Pipistrellus nathusii,0.576,0.632,-1,/mnt/ubna_data_02/recover-20220929/UBNA_004/20220928_043000.WAV,Carp Pond,recover-20220929,004
695.6095,695.6202,37500.0,58573.0,Echolocation,Pipistrellus nathusii,0.514,0.613,-1,/mnt/ubna_data_02/recover-20220929/UBNA_004/20220928_043000.WAV,Carp Pond,recover-20220929,004
695.7125,695.7233,37500.0,50934.0,Echolocation,Pipistrellus nathusii,0.518,0.558,-1,/mnt/ubna_data_02/recover-20220929/UBNA_004/20220928_043000.WAV,Carp Pond,recover-20220929,004
695.8095,695.8202,36640.0,58669.0,Echolocation,Pipistrellus nathusii,0.421,0.528,-1,/mnt/ubna_data_02/recover-20220929/UBNA_004/20220928_043000.WAV,Carp Pond,recover-20220929,004
695.9115,695.92,38359.0,51331.0,Echolocation,Pipistrellus nathusii,0.606,0.634,-1,/mnt/ubna_data_02/recover-20220929/UBNA_004/20220928_043000.WAV,Carp Pond,recover-20220929,004
696.0875,696.0967,38359.0,61968.0,Echolocation,Pipistrellus nathusii,0.458,0.551,-1,/mnt/ubna_data_02/recover-20220929/UBNA_004/20220928_043000.WAV,Carp Pond,recover-20220929,004
696.1835,696.1926,38359.0,49980.0,Echolocation,Pipistrellus nathusii,0.538,0.603,-1,/mnt/ubna_data_02/recover-20220929/UBNA_004/20220928_043000.WAV,Carp Pond,recover-20220929,004
696.2825,696.2917,36640.0,60160.0,Echolocation,Pipistrellus nathusii,0.412,0.529,-1,/mnt/ubna_data_02/recover-20220929/UBNA_004/20220928_043000.WAV,Carp Pond,recover-20220929,004
696.3875,696.3969,37500.0,53054.0,Echolocation,Pipistrellus nathusii,0.499,0.568,-1,/mnt/ubna_data_02/recover-20220929/UBNA_004/20220928_043000.WAV,Carp Pond,recover-20220929,004
696.4865,696.4953,37500.0,59388.0,Echolocation,Pipistrellus nathusii,0.537,0.576,-1,/mnt/ubna_data_02/recover-20220929/UBNA_004/20220928_043000.WAV,Carp Pond,recover-20220929,004
696.5875,696.5978,37500.0,51212.0,Echolocation,Pipistrellus nathusii,0.57,0.613,-1,/mnt/ubna_data_02/recover-20220929/UBNA_004/20220928_043000.WAV,Carp Pond,recover-20220929,004
696.6905,696.7017,37500.0,58199.0,Echolocation,Pipistrellus nathusii,0.456,0.536,-1,/mnt/ubna_data_02/recover-20220929/UBNA_004/20220928_043000.WAV,Carp Pond,recover-20220929,004
696.8015,696.8088,36640.0,48317.0,Echolocation,Pipistrellus nathusii,0.511,0.6,-1,/mnt/ubna_data_02/recover-20220929/UBNA_004/20220928_043000.WAV,Carp Pond,recover-20220929,004
696.9715,696.9816,35781.0,57972.0,Echolocation,Pipistrellus nathusii,0.455,0.513,-1,/mnt/ubna_data_02/recover-20220929/UBNA_004/20220928_043000.WAV,Carp Pond,recover-20220929,004
697.0675,697.0762,35781.0,51816.0,Echolocation,Pipistrellus nathusii,0.468,0.573,-1,/mnt/ubna_data_02/recover-20220929/UBNA_004/20220928_043000.WAV,Carp Pond,recover-20220929,004
697.1665,697.1749,36640.0,47354.0,Echolocation,Pipistrellus nathusii,0.485,0.548,-1,/mnt/ubna_data_02/recover-20220929/UBNA_004/20220928_043000.WAV,Carp Pond,recover-20220929,004
697.2585,697.2692,36640.0,56152.0,Echolocation,Pipistrellus nathusii,0.423,0.501,-1,/mnt/ubna_data_02/recover-20220929/UBNA_004/20220928_043000.WAV,Carp Pond,recover-20220929,004
697.4555,697.465,36640.0,49336.0,Echolocation,Pipistrellus nathusii,0.537,0.597,-1,/mnt/ubna_data_02/recover-20220929/UBNA_004/20220928_043000.WAV,Carp Pond,recover-20220929,004
697.5495,697.5595,36640.0,55250.0,Echolocation,Pipistrellus nathusii,0.563,0.603,-1,/mnt/ubna_data_02/recover-20220929/UBNA_004/20220928_043000.WAV,Carp Pond,recover-20220929,004
697.6505,697.6587,36640.0,48745.0,Echolocation,Pipistrellus nathusii,0.526,0.566,-1,/mnt/ubna_data_02/recover-20220929/UBNA_004/20220928_043000.WAV,Carp Pond,recover-20220929,004
697.8275,697.8385,35781.0,54303.0,Echolocation,Pipistrellus nathusii,0.421,0.522,-1,/mnt/ubna_data_02/recover-20220929/UBNA_004/20220928_043000.WAV,Carp Pond,recover-20220929,004
697.9355,697.945,35781.0,46260.0,Echolocation,Pipistrellus nathusii,0.363,0.539,-1,/mnt/ubna_data_02/recover-20220929/UBNA_004/20220928_043000.WAV,Carp Pond,recover-20220929,004
