start_time,end_time,low_freq,high_freq,event,class,class_prob,det_prob,individual,input_file,Site name,Recover Folder,SD Card,File Duration
262.6405,262.6516,43515.0,51926.0,Echolocation,Pipistrellus pipistrellus,0.182,0.292,-1,/mnt/ubna_data_01_mir/recover-20220808/UBNA_013/20220807_023000.WAV,Carp Pond,recover-20220808,013,1795
360.9785,360.9898,25468.0,32336.0,Echolocation,Eptesicus serotinus,0.108,0.233,-1,/mnt/ubna_data_01_mir/recover-20220808/UBNA_013/20220807_023000.WAV,Carp Pond,recover-20220808,013,1795
388.2205,388.2446,22890.0,25536.0,Echolocation,Nyctalus leisleri,0.177,0.219,-1,/mnt/ubna_data_01_mir/recover-20220808/UBNA_013/20220807_023000.WAV,Carp Pond,recover-20220808,013,1795
567.1175,567.1437,22031.0,23897.0,Echolocation,Nyctalus leisleri,0.224,0.234,-1,/mnt/ubna_data_01_mir/recover-20220808/UBNA_013/20220807_023000.WAV,Carp Pond,recover-20220808,013,1795
567.1775,567.201,21171.0,24782.0,Echolocation,Nyctalus leisleri,0.25,0.281,-1,/mnt/ubna_data_01_mir/recover-20220808/UBNA_013/20220807_023000.WAV,Carp Pond,recover-20220808,013,1795
568.4515,568.4662,12578.0,16384.0,Echolocation,Nyctalus leisleri,0.143,0.204,-1,/mnt/ubna_data_01_mir/recover-20220808/UBNA_013/20220807_023000.WAV,Carp Pond,recover-20220808,013,1795
582.4205,582.4434,22031.0,25176.0,Echolocation,Nyctalus leisleri,0.345,0.365,-1,/mnt/ubna_data_01_mir/recover-20220808/UBNA_013/20220807_023000.WAV,Carp Pond,recover-20220808,013,1795
619.0365,619.0583,21171.0,24820.0,Echolocation,Nyctalus noctula,0.114,0.227,-1,/mnt/ubna_data_01_mir/recover-20220808/UBNA_013/20220807_023000.WAV,Carp Pond,recover-20220808,013,1795
631.4445,631.4593,22031.0,27246.0,Echolocation,Nyctalus noctula,0.119,0.237,-1,/mnt/ubna_data_01_mir/recover-20220808/UBNA_013/20220807_023000.WAV,Carp Pond,recover-20220808,013,1795
995.4005,995.411,28906.0,35722.0,Echolocation,Eptesicus serotinus,0.182,0.275,-1,/mnt/ubna_data_01_mir/recover-20220808/UBNA_013/20220807_023000.WAV,Carp Pond,recover-20220808,013,1795
1344.2095,1344.223,43515.0,47025.0,Echolocation,Pipistrellus pipistrellus,0.202,0.262,-1,/mnt/ubna_data_01_mir/recover-20220808/UBNA_013/20220807_023000.WAV,Carp Pond,recover-20220808,013,1795
1592.9075,1592.9256,11718.0,15192.0,Echolocation,Nyctalus leisleri,0.173,0.235,-1,/mnt/ubna_data_01_mir/recover-20220808/UBNA_013/20220807_023000.WAV,Carp Pond,recover-20220808,013,1795
1615.8265,1615.844,11718.0,15907.0,Echolocation,Nyctalus leisleri,0.183,0.238,-1,/mnt/ubna_data_01_mir/recover-20220808/UBNA_013/20220807_023000.WAV,Carp Pond,recover-20220808,013,1795
1730.0935,1730.1134,17734.0,20303.0,Echolocation,Nyctalus noctula,0.179,0.287,-1,/mnt/ubna_data_01_mir/recover-20220808/UBNA_013/20220807_023000.WAV,Carp Pond,recover-20220808,013,1795
1731.7015,1731.7208,11718.0,17655.0,Echolocation,Nyctalus leisleri,0.16,0.22,-1,/mnt/ubna_data_01_mir/recover-20220808/UBNA_013/20220807_023000.WAV,Carp Pond,recover-20220808,013,1795
1763.0085,1763.0237,22890.0,26325.0,Echolocation,Nyctalus leisleri,0.216,0.347,-1,/mnt/ubna_data_01_mir/recover-20220808/UBNA_013/20220807_023000.WAV,Carp Pond,recover-20220808,013,1795
