start_time,end_time,low_freq,high_freq,event,class,class_prob,det_prob,individual,input_file,Site name,Recover Folder,SD Card
187.2825,187.2894,50390.0,59304.0,Echolocation,Pipistrellus pipistrellus,0.373,0.551,-1,/mnt/ubna_data_02/recover-20220908/UBNA_004/20220907_123000.WAV,Carp Pond,recover-20220908,004
187.5445,187.552,49531.0,61580.0,Echolocation,Pipistrellus pipistrellus,0.321,0.559,-1,/mnt/ubna_data_02/recover-20220908/UBNA_004/20220907_123000.WAV,Carp Pond,recover-20220908,004
187.7195,187.7277,48671.0,63742.0,Echolocation,Pipistrellus pipistrellus,0.352,0.526,-1,/mnt/ubna_data_02/recover-20220908/UBNA_004/20220907_123000.WAV,Carp Pond,recover-20220908,004
187.9055,187.9131,49531.0,60241.0,Echolocation,Pipistrellus pipistrellus,0.359,0.506,-1,/mnt/ubna_data_02/recover-20220908/UBNA_004/20220907_123000.WAV,Carp Pond,recover-20220908,004
188.6075,188.6135,50390.0,59791.0,Echolocation,Pipistrellus pipistrellus,0.452,0.551,-1,/mnt/ubna_data_02/recover-20220908/UBNA_004/20220907_123000.WAV,Carp Pond,recover-20220908,004
189.1355,189.1436,49531.0,60479.0,Echolocation,Pipistrellus pipistrellus,0.402,0.542,-1,/mnt/ubna_data_02/recover-20220908/UBNA_004/20220907_123000.WAV,Carp Pond,recover-20220908,004
189.4055,189.4121,49531.0,56558.0,Echolocation,Pipistrellus pipistrellus,0.43,0.547,-1,/mnt/ubna_data_02/recover-20220908/UBNA_004/20220907_123000.WAV,Carp Pond,recover-20220908,004
216.9435,216.9666,17734.0,20629.0,Echolocation,Nyctalus noctula,0.339,0.546,-1,/mnt/ubna_data_02/recover-20220908/UBNA_004/20220907_123000.WAV,Carp Pond,recover-20220908,004
296.1975,296.2168,18593.0,20535.0,Echolocation,Nyctalus noctula,0.411,0.565,-1,/mnt/ubna_data_02/recover-20220908/UBNA_004/20220907_123000.WAV,Carp Pond,recover-20220908,004
346.2375,346.2477,37500.0,48860.0,Echolocation,Pipistrellus nathusii,0.491,0.583,-1,/mnt/ubna_data_02/recover-20220908/UBNA_004/20220907_123000.WAV,Carp Pond,recover-20220908,004
346.4625,346.4703,36640.0,47121.0,Echolocation,Pipistrellus nathusii,0.444,0.615,-1,/mnt/ubna_data_02/recover-20220908/UBNA_004/20220907_123000.WAV,Carp Pond,recover-20220908,004
346.5545,346.5631,37500.0,48714.0,Echolocation,Pipistrellus nathusii,0.515,0.598,-1,/mnt/ubna_data_02/recover-20220908/UBNA_004/20220907_123000.WAV,Carp Pond,recover-20220908,004
346.6505,346.6595,36640.0,47504.0,Echolocation,Pipistrellus nathusii,0.512,0.623,-1,/mnt/ubna_data_02/recover-20220908/UBNA_004/20220907_123000.WAV,Carp Pond,recover-20220908,004
346.7505,346.7591,36640.0,49131.0,Echolocation,Pipistrellus nathusii,0.482,0.612,-1,/mnt/ubna_data_02/recover-20220908/UBNA_004/20220907_123000.WAV,Carp Pond,recover-20220908,004
346.8465,346.8559,36640.0,49037.0,Echolocation,Pipistrellus nathusii,0.463,0.555,-1,/mnt/ubna_data_02/recover-20220908/UBNA_004/20220907_123000.WAV,Carp Pond,recover-20220908,004
346.9425,346.9497,36640.0,48552.0,Echolocation,Pipistrellus nathusii,0.497,0.636,-1,/mnt/ubna_data_02/recover-20220908/UBNA_004/20220907_123000.WAV,Carp Pond,recover-20220908,004
347.0505,347.0608,36640.0,49168.0,Echolocation,Pipistrellus nathusii,0.442,0.51,-1,/mnt/ubna_data_02/recover-20220908/UBNA_004/20220907_123000.WAV,Carp Pond,recover-20220908,004
347.1545,347.1619,35781.0,47914.0,Echolocation,Pipistrellus nathusii,0.367,0.54,-1,/mnt/ubna_data_02/recover-20220908/UBNA_004/20220907_123000.WAV,Carp Pond,recover-20220908,004
347.3355,347.3426,36640.0,48087.0,Echolocation,Pipistrellus nathusii,0.501,0.634,-1,/mnt/ubna_data_02/recover-20220908/UBNA_004/20220907_123000.WAV,Carp Pond,recover-20220908,004
347.4325,347.4417,36640.0,50718.0,Echolocation,Pipistrellus nathusii,0.358,0.544,-1,/mnt/ubna_data_02/recover-20220908/UBNA_004/20220907_123000.WAV,Carp Pond,recover-20220908,004
347.5225,347.5312,37500.0,48152.0,Echolocation,Pipistrellus nathusii,0.451,0.605,-1,/mnt/ubna_data_02/recover-20220908/UBNA_004/20220907_123000.WAV,Carp Pond,recover-20220908,004
347.6215,347.6303,36640.0,49129.0,Echolocation,Pipistrellus nathusii,0.355,0.598,-1,/mnt/ubna_data_02/recover-20220908/UBNA_004/20220907_123000.WAV,Carp Pond,recover-20220908,004
347.8025,347.8106,37500.0,50602.0,Echolocation,Pipistrellus nathusii,0.468,0.545,-1,/mnt/ubna_data_02/recover-20220908/UBNA_004/20220907_123000.WAV,Carp Pond,recover-20220908,004
348.1005,348.1096,37500.0,47300.0,Echolocation,Pipistrellus nathusii,0.571,0.63,-1,/mnt/ubna_data_02/recover-20220908/UBNA_004/20220907_123000.WAV,Carp Pond,recover-20220908,004
