start_time,end_time,low_freq,high_freq,class,class_prob,det_prob,individual,event,input_file,Site name,Recover Folder,SD Card,File Duration
0.4045,0.4207,24609,27778,Nyctalus leisleri,0.376,0.474,-1,Echolocation,/mnt/ubna_data_01_mir/recover-20220815/UBNA_005/20220812_093000.WAV,Carp Pond,recover-20220815,005,1795
0.5575,0.5724,23750,28590,Nyctalus leisleri,0.222,0.323,-1,Echolocation,/mnt/ubna_data_01_mir/recover-20220815/UBNA_005/20220812_093000.WAV,Carp Pond,recover-20220815,005,1795
1.6985,1.7128,25468,30868,Nyctalus leisleri,0.148,0.256,-1,Echolocation,/mnt/ubna_data_01_mir/recover-20220815/UBNA_005/20220812_093000.WAV,Carp Pond,recover-20220815,005,1795
1.8545,1.8678,25468,29657,Nyctalus leisleri,0.289,0.401,-1,Echolocation,/mnt/ubna_data_01_mir/recover-20220815/UBNA_005/20220812_093000.WAV,Carp Pond,recover-20220815,005,1795
3.1795,3.1985,25468,29854,Nyctalus leisleri,0.231,0.332,-1,Echolocation,/mnt/ubna_data_01_mir/recover-20220815/UBNA_005/20220812_093000.WAV,Carp Pond,recover-20220815,005,1795
3.7035,3.7179,25468,29685,Nyctalus leisleri,0.375,0.514,-1,Echolocation,/mnt/ubna_data_01_mir/recover-20220815/UBNA_005/20220812_093000.WAV,Carp Pond,recover-20220815,005,1795
4.3085,4.3251,24609,29624,Nyctalus leisleri,0.336,0.501,-1,Echolocation,/mnt/ubna_data_01_mir/recover-20220815/UBNA_005/20220812_093000.WAV,Carp Pond,recover-20220815,005,1795
4.9865,5.0017,25468,29672,Nyctalus leisleri,0.372,0.491,-1,Echolocation,/mnt/ubna_data_01_mir/recover-20220815/UBNA_005/20220812_093000.WAV,Carp Pond,recover-20220815,005,1795
5.0915,5.1095,24609,28353,Nyctalus leisleri,0.382,0.473,-1,Echolocation,/mnt/ubna_data_01_mir/recover-20220815/UBNA_005/20220812_093000.WAV,Carp Pond,recover-20220815,005,1795
5.3875,5.4037,24609,28046,Nyctalus leisleri,0.381,0.476,-1,Echolocation,/mnt/ubna_data_01_mir/recover-20220815/UBNA_005/20220812_093000.WAV,Carp Pond,recover-20220815,005,1795
5.6555,5.6715,24609,29236,Nyctalus leisleri,0.409,0.593,-1,Echolocation,/mnt/ubna_data_01_mir/recover-20220815/UBNA_005/20220812_093000.WAV,Carp Pond,recover-20220815,005,1795
