start_time,end_time,low_freq,high_freq,event,class,class_prob,det_prob,individual,input_file,Site name,Recover Folder,SD Card,File Duration
54.825500000000005,54.839600000000004,23750.0,29102.0,Echolocation,Nyctalus leisleri,0.284,0.44,-1,/mnt/ubna_data_01_mir/recover-20220825/UBNA_004/20220824_073000.WAV,Carp Pond,recover-20220825,004,1795
64.7825,64.8004,24609.0,28180.0,Echolocation,Nyctalus leisleri,0.258,0.33,-1,/mnt/ubna_data_01_mir/recover-20220825/UBNA_004/20220824_073000.WAV,Carp Pond,recover-20220825,004,1795
90.8845,90.8994,24609.0,28712.0,Echolocation,Nyctalus leisleri,0.107,0.202,-1,/mnt/ubna_data_01_mir/recover-20220825/UBNA_004/20220824_073000.WAV,Carp Pond,recover-20220825,004,1795
150.0635,150.0783,23750.0,28222.0,Echolocation,Nyctalus leisleri,0.572,0.656,-1,/mnt/ubna_data_01_mir/recover-20220825/UBNA_004/20220824_073000.WAV,Carp Pond,recover-20220825,004,1795
355.4035,355.4124,41796.0,46031.0,Echolocation,Pipistrellus nathusii,0.19,0.258,-1,/mnt/ubna_data_01_mir/recover-20220825/UBNA_004/20220824_073000.WAV,Carp Pond,recover-20220825,004,1795
355.7065,355.7167,41796.0,46555.0,Echolocation,Pipistrellus nathusii,0.173,0.206,-1,/mnt/ubna_data_01_mir/recover-20220825/UBNA_004/20220824_073000.WAV,Carp Pond,recover-20220825,004,1795
356.0375,356.0455,40078.0,46114.0,Echolocation,Pipistrellus nathusii,0.443,0.498,-1,/mnt/ubna_data_01_mir/recover-20220825/UBNA_004/20220824_073000.WAV,Carp Pond,recover-20220825,004,1795
356.2315,356.2405,40937.0,46308.0,Echolocation,Pipistrellus nathusii,0.401,0.433,-1,/mnt/ubna_data_01_mir/recover-20220825/UBNA_004/20220824_073000.WAV,Carp Pond,recover-20220825,004,1795
356.3415,356.3514,40078.0,45862.0,Echolocation,Pipistrellus nathusii,0.469,0.493,-1,/mnt/ubna_data_01_mir/recover-20220825/UBNA_004/20220824_073000.WAV,Carp Pond,recover-20220825,004,1795
356.5315,356.5413,41796.0,49217.0,Echolocation,Pipistrellus nathusii,0.452,0.585,-1,/mnt/ubna_data_01_mir/recover-20220825/UBNA_004/20220824_073000.WAV,Carp Pond,recover-20220825,004,1795
356.6375,356.6459,41796.0,50368.0,Echolocation,Pipistrellus nathusii,0.481,0.614,-1,/mnt/ubna_data_01_mir/recover-20220825/UBNA_004/20220824_073000.WAV,Carp Pond,recover-20220825,004,1795
356.7535,356.7625,41796.0,48843.0,Echolocation,Pipistrellus nathusii,0.436,0.479,-1,/mnt/ubna_data_01_mir/recover-20220825/UBNA_004/20220824_073000.WAV,Carp Pond,recover-20220825,004,1795
356.9455,356.9546,42656.0,51004.0,Echolocation,Pipistrellus nathusii,0.487,0.592,-1,/mnt/ubna_data_01_mir/recover-20220825/UBNA_004/20220824_073000.WAV,Carp Pond,recover-20220825,004,1795
357.1485,357.1581,40937.0,49116.0,Echolocation,Pipistrellus nathusii,0.397,0.478,-1,/mnt/ubna_data_01_mir/recover-20220825/UBNA_004/20220824_073000.WAV,Carp Pond,recover-20220825,004,1795
357.2535,357.26279999999997,39218.0,46253.0,Echolocation,Pipistrellus nathusii,0.439,0.537,-1,/mnt/ubna_data_01_mir/recover-20220825/UBNA_004/20220824_073000.WAV,Carp Pond,recover-20220825,004,1795
357.3395,357.348,43515.0,50413.0,Echolocation,Pipistrellus nathusii,0.26,0.501,-1,/mnt/ubna_data_01_mir/recover-20220825/UBNA_004/20220824_073000.WAV,Carp Pond,recover-20220825,004,1795
357.4385,357.4489,40937.0,54936.0,Echolocation,Pipistrellus nathusii,0.416,0.537,-1,/mnt/ubna_data_01_mir/recover-20220825/UBNA_004/20220824_073000.WAV,Carp Pond,recover-20220825,004,1795
357.6375,357.6472,40937.0,50215.0,Echolocation,Pipistrellus nathusii,0.449,0.548,-1,/mnt/ubna_data_01_mir/recover-20220825/UBNA_004/20220824_073000.WAV,Carp Pond,recover-20220825,004,1795
357.7445,357.7537,40078.0,45969.0,Echolocation,Pipistrellus nathusii,0.424,0.458,-1,/mnt/ubna_data_01_mir/recover-20220825/UBNA_004/20220824_073000.WAV,Carp Pond,recover-20220825,004,1795
357.9485,357.9588,40937.0,45516.0,Echolocation,Pipistrellus nathusii,0.211,0.238,-1,/mnt/ubna_data_01_mir/recover-20220825/UBNA_004/20220824_073000.WAV,Carp Pond,recover-20220825,004,1795
358.0435,358.0538,40937.0,53020.0,Echolocation,Pipistrellus nathusii,0.527,0.605,-1,/mnt/ubna_data_01_mir/recover-20220825/UBNA_004/20220824_073000.WAV,Carp Pond,recover-20220825,004,1795
358.2475,358.2564,40937.0,47030.0,Echolocation,Pipistrellus nathusii,0.433,0.457,-1,/mnt/ubna_data_01_mir/recover-20220825/UBNA_004/20220824_073000.WAV,Carp Pond,recover-20220825,004,1795
358.3485,358.3586,40078.0,46694.0,Echolocation,Pipistrellus nathusii,0.53,0.576,-1,/mnt/ubna_data_01_mir/recover-20220825/UBNA_004/20220824_073000.WAV,Carp Pond,recover-20220825,004,1795
358.4485,358.4591,40078.0,53143.0,Echolocation,Pipistrellus nathusii,0.466,0.591,-1,/mnt/ubna_data_01_mir/recover-20220825/UBNA_004/20220824_073000.WAV,Carp Pond,recover-20220825,004,1795
358.6575,358.6675,40937.0,54070.0,Echolocation,Pipistrellus nathusii,0.577,0.7,-1,/mnt/ubna_data_01_mir/recover-20220825/UBNA_004/20220824_073000.WAV,Carp Pond,recover-20220825,004,1795
358.7655,358.7738,39218.0,45172.0,Echolocation,Pipistrellus nathusii,0.33,0.43,-1,/mnt/ubna_data_01_mir/recover-20220825/UBNA_004/20220824_073000.WAV,Carp Pond,recover-20220825,004,1795
358.9625,358.972,40078.0,52676.0,Echolocation,Pipistrellus nathusii,0.526,0.654,-1,/mnt/ubna_data_01_mir/recover-20220825/UBNA_004/20220824_073000.WAV,Carp Pond,recover-20220825,004,1795
359.0735,359.0815,40078.0,45461.0,Echolocation,Pipistrellus nathusii,0.432,0.471,-1,/mnt/ubna_data_01_mir/recover-20220825/UBNA_004/20220824_073000.WAV,Carp Pond,recover-20220825,004,1795
359.2795,359.2895,40078.0,52471.0,Echolocation,Pipistrellus nathusii,0.537,0.603,-1,/mnt/ubna_data_01_mir/recover-20220825/UBNA_004/20220824_073000.WAV,Carp Pond,recover-20220825,004,1795
359.5925,359.6042,40937.0,45261.0,Echolocation,Pipistrellus nathusii,0.201,0.219,-1,/mnt/ubna_data_01_mir/recover-20220825/UBNA_004/20220824_073000.WAV,Carp Pond,recover-20220825,004,1795
359.79449999999997,359.8046,41796.0,52295.0,Echolocation,Pipistrellus nathusii,0.442,0.49,-1,/mnt/ubna_data_01_mir/recover-20220825/UBNA_004/20220824_073000.WAV,Carp Pond,recover-20220825,004,1795
360.4265,360.4349,40078.0,47841.0,Echolocation,Pipistrellus nathusii,0.347,0.393,-1,/mnt/ubna_data_01_mir/recover-20220825/UBNA_004/20220824_073000.WAV,Carp Pond,recover-20220825,004,1795
360.8465,360.8559,40078.0,45917.0,Echolocation,Pipistrellus nathusii,0.276,0.323,-1,/mnt/ubna_data_01_mir/recover-20220825/UBNA_004/20220824_073000.WAV,Carp Pond,recover-20220825,004,1795
361.1495,361.1604,40078.0,45338.0,Echolocation,Pipistrellus nathusii,0.182,0.214,-1,/mnt/ubna_data_01_mir/recover-20220825/UBNA_004/20220824_073000.WAV,Carp Pond,recover-20220825,004,1795
361.4555,361.4639,40078.0,47519.0,Echolocation,Pipistrellus nathusii,0.455,0.533,-1,/mnt/ubna_data_01_mir/recover-20220825/UBNA_004/20220824_073000.WAV,Carp Pond,recover-20220825,004,1795
408.8765,408.8895,23750.0,28653.0,Echolocation,Nyctalus leisleri,0.166,0.289,-1,/mnt/ubna_data_01_mir/recover-20220825/UBNA_004/20220824_073000.WAV,Carp Pond,recover-20220825,004,1795
409.7365,409.7532,23750.0,28134.0,Echolocation,Nyctalus leisleri,0.11,0.208,-1,/mnt/ubna_data_01_mir/recover-20220825/UBNA_004/20220824_073000.WAV,Carp Pond,recover-20220825,004,1795
411.5635,411.5792,22890.0,26711.0,Echolocation,Nyctalus leisleri,0.518,0.571,-1,/mnt/ubna_data_01_mir/recover-20220825/UBNA_004/20220824_073000.WAV,Carp Pond,recover-20220825,004,1795
412.8495,412.8662,22890.0,26402.0,Echolocation,Nyctalus leisleri,0.561,0.596,-1,/mnt/ubna_data_01_mir/recover-20220825/UBNA_004/20220824_073000.WAV,Carp Pond,recover-20220825,004,1795
416.3815,416.3898,41796.0,45957.0,Echolocation,Pipistrellus nathusii,0.182,0.222,-1,/mnt/ubna_data_01_mir/recover-20220825/UBNA_004/20220824_073000.WAV,Carp Pond,recover-20220825,004,1795
416.4765,416.4853,40937.0,46007.0,Echolocation,Pipistrellus nathusii,0.399,0.425,-1,/mnt/ubna_data_01_mir/recover-20220825/UBNA_004/20220824_073000.WAV,Carp Pond,recover-20220825,004,1795
416.5595,416.567,41796.0,47342.0,Echolocation,Pipistrellus nathusii,0.392,0.423,-1,/mnt/ubna_data_01_mir/recover-20220825/UBNA_004/20220824_073000.WAV,Carp Pond,recover-20220825,004,1795
416.6595,416.6663,41796.0,49686.0,Echolocation,Pipistrellus nathusii,0.388,0.434,-1,/mnt/ubna_data_01_mir/recover-20220825/UBNA_004/20220824_073000.WAV,Carp Pond,recover-20220825,004,1795
416.7535,416.7618,41796.0,48403.0,Echolocation,Pipistrellus nathusii,0.213,0.244,-1,/mnt/ubna_data_01_mir/recover-20220825/UBNA_004/20220824_073000.WAV,Carp Pond,recover-20220825,004,1795
416.9315,416.9391,40937.0,47165.0,Echolocation,Pipistrellus nathusii,0.522,0.553,-1,/mnt/ubna_data_01_mir/recover-20220825/UBNA_004/20220824_073000.WAV,Carp Pond,recover-20220825,004,1795
417.0335,417.0407,42656.0,52679.0,Echolocation,Pipistrellus nathusii,0.411,0.549,-1,/mnt/ubna_data_01_mir/recover-20220825/UBNA_004/20220824_073000.WAV,Carp Pond,recover-20220825,004,1795
417.1335,417.1399,40937.0,49307.0,Echolocation,Pipistrellus nathusii,0.508,0.558,-1,/mnt/ubna_data_01_mir/recover-20220825/UBNA_004/20220824_073000.WAV,Carp Pond,recover-20220825,004,1795
417.2335,417.2407,40937.0,51499.0,Echolocation,Pipistrellus nathusii,0.527,0.601,-1,/mnt/ubna_data_01_mir/recover-20220825/UBNA_004/20220824_073000.WAV,Carp Pond,recover-20220825,004,1795
417.4145,417.4217,41796.0,50732.0,Echolocation,Pipistrellus nathusii,0.595,0.637,-1,/mnt/ubna_data_01_mir/recover-20220825/UBNA_004/20220824_073000.WAV,Carp Pond,recover-20220825,004,1795
417.5275,417.5353,41796.0,55325.0,Echolocation,Pipistrellus nathusii,0.549,0.649,-1,/mnt/ubna_data_01_mir/recover-20220825/UBNA_004/20220824_073000.WAV,Carp Pond,recover-20220825,004,1795
417.6315,417.6388,41796.0,53319.0,Echolocation,Pipistrellus nathusii,0.568,0.613,-1,/mnt/ubna_data_01_mir/recover-20220825/UBNA_004/20220824_073000.WAV,Carp Pond,recover-20220825,004,1795
417.9155,417.923,40937.0,53738.0,Echolocation,Pipistrellus nathusii,0.576,0.633,-1,/mnt/ubna_data_01_mir/recover-20220825/UBNA_004/20220824_073000.WAV,Carp Pond,recover-20220825,004,1795
418.0435,418.0518,40937.0,55558.0,Echolocation,Pipistrellus nathusii,0.508,0.569,-1,/mnt/ubna_data_01_mir/recover-20220825/UBNA_004/20220824_073000.WAV,Carp Pond,recover-20220825,004,1795
418.2085,418.2178,40078.0,53892.0,Echolocation,Pipistrellus nathusii,0.344,0.453,-1,/mnt/ubna_data_01_mir/recover-20220825/UBNA_004/20220824_073000.WAV,Carp Pond,recover-20220825,004,1795
418.3025,418.3106,40937.0,58729.0,Echolocation,Pipistrellus nathusii,0.463,0.6,-1,/mnt/ubna_data_01_mir/recover-20220825/UBNA_004/20220824_073000.WAV,Carp Pond,recover-20220825,004,1795
418.4035,418.4121,40078.0,55917.0,Echolocation,Pipistrellus nathusii,0.555,0.595,-1,/mnt/ubna_data_01_mir/recover-20220825/UBNA_004/20220824_073000.WAV,Carp Pond,recover-20220825,004,1795
418.4985,418.506,40078.0,61909.0,Echolocation,Pipistrellus nathusii,0.532,0.562,-1,/mnt/ubna_data_01_mir/recover-20220825/UBNA_004/20220824_073000.WAV,Carp Pond,recover-20220825,004,1795
418.5925,418.6023,40937.0,58919.0,Echolocation,Pipistrellus nathusii,0.401,0.529,-1,/mnt/ubna_data_01_mir/recover-20220825/UBNA_004/20220824_073000.WAV,Carp Pond,recover-20220825,004,1795
418.6895,418.6981,40937.0,61567.0,Echolocation,Pipistrellus nathusii,0.437,0.531,-1,/mnt/ubna_data_01_mir/recover-20220825/UBNA_004/20220824_073000.WAV,Carp Pond,recover-20220825,004,1795
418.7835,418.7898,41796.0,57429.0,Echolocation,Pipistrellus nathusii,0.453,0.505,-1,/mnt/ubna_data_01_mir/recover-20220825/UBNA_004/20220824_073000.WAV,Carp Pond,recover-20220825,004,1795
