start_time,end_time,low_freq,high_freq,event,class,class_prob,det_prob,individual,input_file,Recover Folder,SD Card,Site name
80.8995,80.9125,24609.0,30211.0,Echolocation,Nyctalus leisleri,0.318,0.605,-1,/mnt/ubna_data_01/recover-20220728/UBNA_007/20220727_060000.WAV,recover-20220728,UBNA_007,Carp Pond
82.7775,82.7878,26328.0,32557.0,Echolocation,Nyctalus leisleri,0.27,0.554,-1,/mnt/ubna_data_01/recover-20220728/UBNA_007/20220727_060000.WAV,recover-20220728,UBNA_007,Carp Pond
83.1585,83.17,25468.0,30995.0,Echolocation,Nyctalus leisleri,0.36,0.558,-1,/mnt/ubna_data_01/recover-20220728/UBNA_007/20220727_060000.WAV,recover-20220728,UBNA_007,Carp Pond
83.5355,83.5463,25468.0,31722.0,Echolocation,Nyctalus leisleri,0.326,0.573,-1,/mnt/ubna_data_01/recover-20220728/UBNA_007/20220727_060000.WAV,recover-20220728,UBNA_007,Carp Pond
84.0135,84.0269,24609.0,30964.0,Echolocation,Nyctalus leisleri,0.378,0.629,-1,/mnt/ubna_data_01/recover-20220728/UBNA_007/20220727_060000.WAV,recover-20220728,UBNA_007,Carp Pond
84.2695,84.2805,26328.0,33454.0,Echolocation,Nyctalus leisleri,0.316,0.62,-1,/mnt/ubna_data_01/recover-20220728/UBNA_007/20220727_060000.WAV,recover-20220728,UBNA_007,Carp Pond
84.4005,84.4114,26328.0,32390.0,Echolocation,Nyctalus leisleri,0.371,0.594,-1,/mnt/ubna_data_01/recover-20220728/UBNA_007/20220727_060000.WAV,recover-20220728,UBNA_007,Carp Pond
84.6425,84.6565,23750.0,30483.0,Echolocation,Nyctalus leisleri,0.479,0.684,-1,/mnt/ubna_data_01/recover-20220728/UBNA_007/20220727_060000.WAV,recover-20220728,UBNA_007,Carp Pond
84.8925,84.9071,24609.0,29733.0,Echolocation,Nyctalus leisleri,0.334,0.547,-1,/mnt/ubna_data_01/recover-20220728/UBNA_007/20220727_060000.WAV,recover-20220728,UBNA_007,Carp Pond
85.0365,85.0506,25468.0,30342.0,Echolocation,Nyctalus leisleri,0.334,0.555,-1,/mnt/ubna_data_01/recover-20220728/UBNA_007/20220727_060000.WAV,recover-20220728,UBNA_007,Carp Pond
85.2175,85.2286,25468.0,30033.0,Echolocation,Nyctalus leisleri,0.355,0.515,-1,/mnt/ubna_data_01/recover-20220728/UBNA_007/20220727_060000.WAV,recover-20220728,UBNA_007,Carp Pond
85.5115,85.5226,26328.0,31190.0,Echolocation,Nyctalus leisleri,0.304,0.534,-1,/mnt/ubna_data_01/recover-20220728/UBNA_007/20220727_060000.WAV,recover-20220728,UBNA_007,Carp Pond
85.64150000000001,85.652,25468.0,31667.0,Echolocation,Nyctalus leisleri,0.365,0.583,-1,/mnt/ubna_data_01/recover-20220728/UBNA_007/20220727_060000.WAV,recover-20220728,UBNA_007,Carp Pond
85.7695,85.7799,25468.0,33108.0,Echolocation,Nyctalus leisleri,0.431,0.648,-1,/mnt/ubna_data_01/recover-20220728/UBNA_007/20220727_060000.WAV,recover-20220728,UBNA_007,Carp Pond
85.8845,85.8946,26328.0,34260.0,Echolocation,Nyctalus leisleri,0.317,0.654,-1,/mnt/ubna_data_01/recover-20220728/UBNA_007/20220727_060000.WAV,recover-20220728,UBNA_007,Carp Pond
86.5675,86.5783,26328.0,33390.0,Echolocation,Eptesicus serotinus,0.255,0.556,-1,/mnt/ubna_data_01/recover-20220728/UBNA_007/20220727_060000.WAV,recover-20220728,UBNA_007,Carp Pond
86.7015,86.7123,26328.0,32902.0,Echolocation,Nyctalus leisleri,0.337,0.617,-1,/mnt/ubna_data_01/recover-20220728/UBNA_007/20220727_060000.WAV,recover-20220728,UBNA_007,Carp Pond
86.8335,86.8455,26328.0,35689.0,Echolocation,Eptesicus serotinus,0.339,0.631,-1,/mnt/ubna_data_01/recover-20220728/UBNA_007/20220727_060000.WAV,recover-20220728,UBNA_007,Carp Pond
86.9675,86.9808,25468.0,34824.0,Echolocation,Eptesicus serotinus,0.366,0.655,-1,/mnt/ubna_data_01/recover-20220728/UBNA_007/20220727_060000.WAV,recover-20220728,UBNA_007,Carp Pond
87.2025,87.2161,25468.0,36691.0,Echolocation,Eptesicus serotinus,0.491,0.672,-1,/mnt/ubna_data_01/recover-20220728/UBNA_007/20220727_060000.WAV,recover-20220728,UBNA_007,Carp Pond
87.5295,87.541,26328.0,34031.0,Echolocation,Nyctalus leisleri,0.385,0.659,-1,/mnt/ubna_data_01/recover-20220728/UBNA_007/20220727_060000.WAV,recover-20220728,UBNA_007,Carp Pond
87.67150000000001,87.6857,24609.0,36244.0,Echolocation,Eptesicus serotinus,0.461,0.658,-1,/mnt/ubna_data_01/recover-20220728/UBNA_007/20220727_060000.WAV,recover-20220728,UBNA_007,Carp Pond
87.9135,87.9279,24609.0,36004.0,Echolocation,Eptesicus serotinus,0.45,0.608,-1,/mnt/ubna_data_01/recover-20220728/UBNA_007/20220727_060000.WAV,recover-20220728,UBNA_007,Carp Pond
88.1635,88.1767,24609.0,33844.0,Echolocation,Eptesicus serotinus,0.366,0.607,-1,/mnt/ubna_data_01/recover-20220728/UBNA_007/20220727_060000.WAV,recover-20220728,UBNA_007,Carp Pond
88.4115,88.424,25468.0,36843.0,Echolocation,Eptesicus serotinus,0.397,0.656,-1,/mnt/ubna_data_01/recover-20220728/UBNA_007/20220727_060000.WAV,recover-20220728,UBNA_007,Carp Pond
88.65350000000001,88.667,24609.0,36566.0,Echolocation,Eptesicus serotinus,0.481,0.621,-1,/mnt/ubna_data_01/recover-20220728/UBNA_007/20220727_060000.WAV,recover-20220728,UBNA_007,Carp Pond
88.9055,88.9191,25468.0,35327.0,Echolocation,Eptesicus serotinus,0.31,0.566,-1,/mnt/ubna_data_01/recover-20220728/UBNA_007/20220727_060000.WAV,recover-20220728,UBNA_007,Carp Pond
89.0455,89.0599,24609.0,35014.0,Echolocation,Eptesicus serotinus,0.453,0.597,-1,/mnt/ubna_data_01/recover-20220728/UBNA_007/20220727_060000.WAV,recover-20220728,UBNA_007,Carp Pond
89.2855,89.2989,24609.0,35589.0,Echolocation,Eptesicus serotinus,0.415,0.643,-1,/mnt/ubna_data_01/recover-20220728/UBNA_007/20220727_060000.WAV,recover-20220728,UBNA_007,Carp Pond
89.5275,89.54169999999999,25468.0,36832.0,Echolocation,Eptesicus serotinus,0.429,0.641,-1,/mnt/ubna_data_01/recover-20220728/UBNA_007/20220727_060000.WAV,recover-20220728,UBNA_007,Carp Pond
89.6695,89.6839,25468.0,36554.0,Echolocation,Eptesicus serotinus,0.395,0.597,-1,/mnt/ubna_data_01/recover-20220728/UBNA_007/20220727_060000.WAV,recover-20220728,UBNA_007,Carp Pond
