start_time,end_time,low_freq,high_freq,class,class_prob,det_prob,individual,event,input_file,Site name,Recover Folder,SD Card
1.0355,1.0447,40078.0,46757.0,Pipistrellus nathusii,0.433,0.591,-1,Echolocation,/mnt/ubna_data_02/recover-20220922/UBNA_004/20220921_083000.WAV,Carp Pond,recover-20220922,004
1.6655,1.6735,40937.0,50498.0,Pipistrellus nathusii,0.5,0.59,-1,Echolocation,/mnt/ubna_data_02/recover-20220922/UBNA_004/20220921_083000.WAV,Carp Pond,recover-20220922,004
2.3145,2.3241,39218.0,52103.0,Pipistrellus nathusii,0.515,0.624,-1,Echolocation,/mnt/ubna_data_02/recover-20220922/UBNA_004/20220921_083000.WAV,Carp Pond,recover-20220922,004
31.3725,31.3806,40078.0,45748.0,Pipistrellus nathusii,0.508,0.533,-1,Echolocation,/mnt/ubna_data_02/recover-20220922/UBNA_004/20220921_083000.WAV,Carp Pond,recover-20220922,004
46.8525,46.8595,40937.0,48809.0,Pipistrellus nathusii,0.567,0.611,-1,Echolocation,/mnt/ubna_data_02/recover-20220922/UBNA_004/20220921_083000.WAV,Carp Pond,recover-20220922,004
47.1325,47.1411,40937.0,51289.0,Pipistrellus nathusii,0.472,0.511,-1,Echolocation,/mnt/ubna_data_02/recover-20220922/UBNA_004/20220921_083000.WAV,Carp Pond,recover-20220922,004
47.4105,47.419200000000004,40078.0,48852.0,Pipistrellus nathusii,0.538,0.62,-1,Echolocation,/mnt/ubna_data_02/recover-20220922/UBNA_004/20220921_083000.WAV,Carp Pond,recover-20220922,004
47.686499999999995,47.6959,40078.0,50096.0,Pipistrellus nathusii,0.456,0.553,-1,Echolocation,/mnt/ubna_data_02/recover-20220922/UBNA_004/20220921_083000.WAV,Carp Pond,recover-20220922,004
47.9625,47.9705,41796.0,49601.0,Pipistrellus nathusii,0.54,0.597,-1,Echolocation,/mnt/ubna_data_02/recover-20220922/UBNA_004/20220921_083000.WAV,Carp Pond,recover-20220922,004
48.3245,48.3331,40937.0,50084.0,Pipistrellus nathusii,0.49,0.6,-1,Echolocation,/mnt/ubna_data_02/recover-20220922/UBNA_004/20220921_083000.WAV,Carp Pond,recover-20220922,004
52.447500000000005,52.4555,40937.0,49238.0,Pipistrellus nathusii,0.608,0.672,-1,Echolocation,/mnt/ubna_data_02/recover-20220922/UBNA_004/20220921_083000.WAV,Carp Pond,recover-20220922,004
