,ref_time,start_time_wrt_ref,end_time_wrt_ref,call_start_time,call_end_time,low_freq,high_freq,event,class,class_prob,det_prob,individual,input_file,Recover Folder,SD Card,Site name
24,2022-08-23 04:00:00,239.7635,239.7762,2022-08-23 04:03:59.763500000,2022-08-23 04:03:59.776200000,25468.0,33381.0,Echolocation,Nyctalus leisleri,0.306,0.626,-1,/mnt/ubna_data_01/recover-20220825/UBNA_008/20220823_040000.WAV,recover-20220825,UBNA_008,Central Pond
25,2022-08-23 04:00:00,239.8635,239.8744,2022-08-23 04:03:59.863500000,2022-08-23 04:03:59.874400000,26328.0,32699.0,Echolocation,Nyctalus leisleri,0.329,0.607,-1,/mnt/ubna_data_01/recover-20220825/UBNA_008/20220823_040000.WAV,recover-20220825,UBNA_008,Central Pond
26,2022-08-23 04:00:00,240.3335,240.3488,2022-08-23 04:04:00.333500000,2022-08-23 04:04:00.348800000,25468.0,32208.0,Echolocation,Eptesicus serotinus,0.274,0.52,-1,/mnt/ubna_data_01/recover-20220825/UBNA_008/20220823_040000.WAV,recover-20220825,UBNA_008,Central Pond
27,2022-08-23 04:00:00,240.8015,240.8196,2022-08-23 04:04:00.801500000,2022-08-23 04:04:00.819600000,23750.0,30438.0,Echolocation,Nyctalus leisleri,0.232,0.529,-1,/mnt/ubna_data_01/recover-20220825/UBNA_008/20220823_040000.WAV,recover-20220825,UBNA_008,Central Pond
28,2022-08-23 04:00:00,244.1565,244.1696,2022-08-23 04:04:04.156500000,2022-08-23 04:04:04.169600000,24609.0,29828.0,Echolocation,Nyctalus leisleri,0.355,0.544,-1,/mnt/ubna_data_01/recover-20220825/UBNA_008/20220823_040000.WAV,recover-20220825,UBNA_008,Central Pond
29,2022-08-23 04:00:00,244.6975,244.7105,2022-08-23 04:04:04.697500000,2022-08-23 04:04:04.710500000,25468.0,30880.0,Echolocation,Nyctalus leisleri,0.41,0.572,-1,/mnt/ubna_data_01/recover-20220825/UBNA_008/20220823_040000.WAV,recover-20220825,UBNA_008,Central Pond
30,2022-08-23 04:00:00,244.9805,244.995,2022-08-23 04:04:04.980500000,2022-08-23 04:04:04.995000000,25468.0,33405.0,Echolocation,Eptesicus serotinus,0.312,0.524,-1,/mnt/ubna_data_01/recover-20220825/UBNA_008/20220823_040000.WAV,recover-20220825,UBNA_008,Central Pond
31,2022-08-23 04:00:00,245.3885,245.4024,2022-08-23 04:04:05.388500000,2022-08-23 04:04:05.402400000,25468.0,30943.0,Echolocation,Nyctalus leisleri,0.41,0.602,-1,/mnt/ubna_data_01/recover-20220825/UBNA_008/20220823_040000.WAV,recover-20220825,UBNA_008,Central Pond
32,2022-08-23 04:00:00,246.3805,246.3954,2022-08-23 04:04:06.380500000,2022-08-23 04:04:06.395400000,25468.0,34759.0,Echolocation,Eptesicus serotinus,0.32,0.569,-1,/mnt/ubna_data_01/recover-20220825/UBNA_008/20220823_040000.WAV,recover-20220825,UBNA_008,Central Pond
33,2022-08-23 04:00:00,246.6585,246.6736,2022-08-23 04:04:06.658500000,2022-08-23 04:04:06.673600000,25468.0,35132.0,Echolocation,Eptesicus serotinus,0.313,0.559,-1,/mnt/ubna_data_01/recover-20220825/UBNA_008/20220823_040000.WAV,recover-20220825,UBNA_008,Central Pond
34,2022-08-23 04:00:00,246.8125,246.8285,2022-08-23 04:04:06.812500000,2022-08-23 04:04:06.828500000,25468.0,35168.0,Echolocation,Eptesicus serotinus,0.309,0.548,-1,/mnt/ubna_data_01/recover-20220825/UBNA_008/20220823_040000.WAV,recover-20220825,UBNA_008,Central Pond
35,2022-08-23 04:00:00,247.1145,247.132399999,2022-08-23 04:04:07.114500000,2022-08-23 04:04:07.132399999,24609.0,35986.0,Echolocation,Eptesicus serotinus,0.395,0.538,-1,/mnt/ubna_data_01/recover-20220825/UBNA_008/20220823_040000.WAV,recover-20220825,UBNA_008,Central Pond
36,2022-08-23 04:00:00,247.3695,247.3845,2022-08-23 04:04:07.369500000,2022-08-23 04:04:07.384500000,24609.0,38708.0,Echolocation,Eptesicus serotinus,0.381,0.619,-1,/mnt/ubna_data_01/recover-20220825/UBNA_008/20220823_040000.WAV,recover-20220825,UBNA_008,Central Pond
37,2022-08-23 04:00:00,247.6265,247.6424,2022-08-23 04:04:07.626500000,2022-08-23 04:04:07.642400000,24609.0,35690.0,Echolocation,Eptesicus serotinus,0.375,0.586,-1,/mnt/ubna_data_01/recover-20220825/UBNA_008/20220823_040000.WAV,recover-20220825,UBNA_008,Central Pond
38,2022-08-23 04:00:00,247.8945,247.9119,2022-08-23 04:04:07.894500000,2022-08-23 04:04:07.911900000,24609.0,39549.0,Echolocation,Eptesicus serotinus,0.386,0.617,-1,/mnt/ubna_data_01/recover-20220825/UBNA_008/20220823_040000.WAV,recover-20220825,UBNA_008,Central Pond
39,2022-08-23 04:00:00,248.1705,248.184,2022-08-23 04:04:08.170500000,2022-08-23 04:04:08.184000000,25468.0,40318.0,Echolocation,Eptesicus serotinus,0.516,0.663,-1,/mnt/ubna_data_01/recover-20220825/UBNA_008/20220823_040000.WAV,recover-20220825,UBNA_008,Central Pond
40,2022-08-23 04:00:00,248.3195,248.3339,2022-08-23 04:04:08.319500000,2022-08-23 04:04:08.333900000,25468.0,39904.0,Echolocation,Eptesicus serotinus,0.54,0.656,-1,/mnt/ubna_data_01/recover-20220825/UBNA_008/20220823_040000.WAV,recover-20220825,UBNA_008,Central Pond
41,2022-08-23 04:00:00,248.5885,248.6043,2022-08-23 04:04:08.588500000,2022-08-23 04:04:08.604300000,25468.0,35865.0,Echolocation,Eptesicus serotinus,0.316,0.578,-1,/mnt/ubna_data_01/recover-20220825/UBNA_008/20220823_040000.WAV,recover-20220825,UBNA_008,Central Pond
42,2022-08-23 04:00:00,248.7355,248.7511,2022-08-23 04:04:08.735500000,2022-08-23 04:04:08.751100000,25468.0,40293.0,Echolocation,Eptesicus serotinus,0.411,0.549,-1,/mnt/ubna_data_01/recover-20220825/UBNA_008/20220823_040000.WAV,recover-20220825,UBNA_008,Central Pond
43,2022-08-23 04:00:00,249.4005,249.4145,2022-08-23 04:04:09.400500000,2022-08-23 04:04:09.414500000,25468.0,35871.0,Echolocation,Eptesicus serotinus,0.317,0.533,-1,/mnt/ubna_data_01/recover-20220825/UBNA_008/20220823_040000.WAV,recover-20220825,UBNA_008,Central Pond
44,2022-08-23 04:00:00,249.6655,249.6796,2022-08-23 04:04:09.665500000,2022-08-23 04:04:09.679600000,25468.0,41650.0,Echolocation,Eptesicus serotinus,0.337,0.6,-1,/mnt/ubna_data_01/recover-20220825/UBNA_008/20220823_040000.WAV,recover-20220825,UBNA_008,Central Pond
45,2022-08-23 04:00:00,249.9335,249.9486,2022-08-23 04:04:09.933500000,2022-08-23 04:04:09.948600000,24609.0,31326.0,Echolocation,Nyctalus leisleri,0.282,0.599,-1,/mnt/ubna_data_01/recover-20220825/UBNA_008/20220823_040000.WAV,recover-20220825,UBNA_008,Central Pond
46,2022-08-23 04:00:00,250.1985,250.2143,2022-08-23 04:04:10.198500000,2022-08-23 04:04:10.214300000,24609.0,33657.0,Echolocation,Eptesicus serotinus,0.249,0.551,-1,/mnt/ubna_data_01/recover-20220825/UBNA_008/20220823_040000.WAV,recover-20220825,UBNA_008,Central Pond
47,2022-08-23 04:00:00,250.3435,250.3576,2022-08-23 04:04:10.343500000,2022-08-23 04:04:10.357600000,25468.0,40688.0,Echolocation,Eptesicus serotinus,0.39,0.651,-1,/mnt/ubna_data_01/recover-20220825/UBNA_008/20220823_040000.WAV,recover-20220825,UBNA_008,Central Pond
48,2022-08-23 04:00:00,250.4795,250.4932,2022-08-23 04:04:10.479500000,2022-08-23 04:04:10.493200000,26328.0,42188.0,Echolocation,Eptesicus serotinus,0.35,0.581,-1,/mnt/ubna_data_01/recover-20220825/UBNA_008/20220823_040000.WAV,recover-20220825,UBNA_008,Central Pond
49,2022-08-23 04:00:00,250.5925,250.6017,2022-08-23 04:04:10.592500000,2022-08-23 04:04:10.601700000,26328.0,34816.0,Echolocation,Nyctalus leisleri,0.335,0.609,-1,/mnt/ubna_data_01/recover-20220825/UBNA_008/20220823_040000.WAV,recover-20220825,UBNA_008,Central Pond
51,2022-08-23 04:00:00,251.2905,251.3052,2022-08-23 04:04:11.290500000,2022-08-23 04:04:11.305200000,25468.0,40058.0,Echolocation,Nyctalus leisleri,0.301,0.626,-1,/mnt/ubna_data_01/recover-20220825/UBNA_008/20220823_040000.WAV,recover-20220825,UBNA_008,Central Pond
52,2022-08-23 04:00:00,251.4305,251.445,2022-08-23 04:04:11.430500000,2022-08-23 04:04:11.445000000,24609.0,34536.0,Echolocation,Eptesicus serotinus,0.288,0.534,-1,/mnt/ubna_data_01/recover-20220825/UBNA_008/20220823_040000.WAV,recover-20220825,UBNA_008,Central Pond
53,2022-08-23 04:00:00,251.5725,251.5875,2022-08-23 04:04:11.572500000,2022-08-23 04:04:11.587500000,24609.0,37613.0,Echolocation,Eptesicus serotinus,0.426,0.64,-1,/mnt/ubna_data_01/recover-20220825/UBNA_008/20220823_040000.WAV,recover-20220825,UBNA_008,Central Pond
54,2022-08-23 04:00:00,251.7885,251.8017,2022-08-23 04:04:11.788500000,2022-08-23 04:04:11.801700000,25468.0,35918.0,Echolocation,Eptesicus serotinus,0.408,0.607,-1,/mnt/ubna_data_01/recover-20220825/UBNA_008/20220823_040000.WAV,recover-20220825,UBNA_008,Central Pond
55,2022-08-23 04:00:00,251.9285,251.9416,2022-08-23 04:04:11.928500000,2022-08-23 04:04:11.941600000,26328.0,43454.0,Echolocation,Eptesicus serotinus,0.492,0.701,-1,/mnt/ubna_data_01/recover-20220825/UBNA_008/20220823_040000.WAV,recover-20220825,UBNA_008,Central Pond
56,2022-08-23 04:00:00,252.0675,252.081,2022-08-23 04:04:12.067500000,2022-08-23 04:04:12.081000000,25468.0,36033.0,Echolocation,Eptesicus serotinus,0.379,0.623,-1,/mnt/ubna_data_01/recover-20220825/UBNA_008/20220823_040000.WAV,recover-20220825,UBNA_008,Central Pond
57,2022-08-23 04:00:00,252.2075,252.2224,2022-08-23 04:04:12.207500000,2022-08-23 04:04:12.222400000,24609.0,40575.0,Echolocation,Eptesicus serotinus,0.482,0.643,-1,/mnt/ubna_data_01/recover-20220825/UBNA_008/20220823_040000.WAV,recover-20220825,UBNA_008,Central Pond
58,2022-08-23 04:00:00,252.3485,252.3619,2022-08-23 04:04:12.348500000,2022-08-23 04:04:12.361900000,25468.0,38348.0,Echolocation,Eptesicus serotinus,0.511,0.697,-1,/mnt/ubna_data_01/recover-20220825/UBNA_008/20220823_040000.WAV,recover-20220825,UBNA_008,Central Pond
59,2022-08-23 04:00:00,252.4905,252.502499999,2022-08-23 04:04:12.490500000,2022-08-23 04:04:12.502499999,25468.0,40311.0,Echolocation,Eptesicus serotinus,0.469,0.692,-1,/mnt/ubna_data_01/recover-20220825/UBNA_008/20220823_040000.WAV,recover-20220825,UBNA_008,Central Pond
60,2022-08-23 04:00:00,252.6365,252.6496,2022-08-23 04:04:12.636500000,2022-08-23 04:04:12.649600000,25468.0,41105.0,Echolocation,Eptesicus serotinus,0.437,0.689,-1,/mnt/ubna_data_01/recover-20220825/UBNA_008/20220823_040000.WAV,recover-20220825,UBNA_008,Central Pond
61,2022-08-23 04:00:00,252.7725,252.7842,2022-08-23 04:04:12.772500000,2022-08-23 04:04:12.784200000,25468.0,39955.0,Echolocation,Eptesicus serotinus,0.447,0.714,-1,/mnt/ubna_data_01/recover-20220825/UBNA_008/20220823_040000.WAV,recover-20220825,UBNA_008,Central Pond
62,2022-08-23 04:00:00,252.8965,252.9084,2022-08-23 04:04:12.896500000,2022-08-23 04:04:12.908400000,24609.0,35491.0,Echolocation,Eptesicus serotinus,0.404,0.653,-1,/mnt/ubna_data_01/recover-20220825/UBNA_008/20220823_040000.WAV,recover-20220825,UBNA_008,Central Pond
63,2022-08-23 04:00:00,253.0235,253.0334,2022-08-23 04:04:13.023500000,2022-08-23 04:04:13.033400000,26328.0,34224.0,Echolocation,Nyctalus leisleri,0.325,0.634,-1,/mnt/ubna_data_01/recover-20220825/UBNA_008/20220823_040000.WAV,recover-20220825,UBNA_008,Central Pond
64,2022-08-23 04:00:00,253.1495,253.1607,2022-08-23 04:04:13.149500000,2022-08-23 04:04:13.160700000,25468.0,34684.0,Echolocation,Eptesicus serotinus,0.409,0.66,-1,/mnt/ubna_data_01/recover-20220825/UBNA_008/20220823_040000.WAV,recover-20220825,UBNA_008,Central Pond
65,2022-08-23 04:00:00,253.2745,253.2845,2022-08-23 04:04:13.274500000,2022-08-23 04:04:13.284500000,26328.0,33721.0,Echolocation,Nyctalus leisleri,0.389,0.684,-1,/mnt/ubna_data_01/recover-20220825/UBNA_008/20220823_040000.WAV,recover-20220825,UBNA_008,Central Pond
66,2022-08-23 04:00:00,253.4005,253.4117,2022-08-23 04:04:13.400500000,2022-08-23 04:04:13.411700000,26328.0,37137.0,Echolocation,Nyctalus leisleri,0.361,0.676,-1,/mnt/ubna_data_01/recover-20220825/UBNA_008/20220823_040000.WAV,recover-20220825,UBNA_008,Central Pond
67,2022-08-23 04:00:00,253.525499999,253.5355,2022-08-23 04:04:13.525499999,2022-08-23 04:04:13.535500000,26328.0,32023.0,Echolocation,Nyctalus leisleri,0.364,0.53,-1,/mnt/ubna_data_01/recover-20220825/UBNA_008/20220823_040000.WAV,recover-20220825,UBNA_008,Central Pond
68,2022-08-23 04:00:00,253.6505,253.6612,2022-08-23 04:04:13.650500000,2022-08-23 04:04:13.661200000,26328.0,33125.0,Echolocation,Nyctalus leisleri,0.341,0.626,-1,/mnt/ubna_data_01/recover-20220825/UBNA_008/20220823_040000.WAV,recover-20220825,UBNA_008,Central Pond
69,2022-08-23 04:00:00,253.7795,253.79,2022-08-23 04:04:13.779500000,2022-08-23 04:04:13.790000000,26328.0,34284.0,Echolocation,Nyctalus leisleri,0.327,0.606,-1,/mnt/ubna_data_01/recover-20220825/UBNA_008/20220823_040000.WAV,recover-20220825,UBNA_008,Central Pond
70,2022-08-23 04:00:00,254.2955,254.3057,2022-08-23 04:04:14.295500000,2022-08-23 04:04:14.305700000,27187.0,35523.0,Echolocation,Nyctalus leisleri,0.276,0.613,-1,/mnt/ubna_data_01/recover-20220825/UBNA_008/20220823_040000.WAV,recover-20220825,UBNA_008,Central Pond
71,2022-08-23 04:00:00,254.5595,254.5706,2022-08-23 04:04:14.559500000,2022-08-23 04:04:14.570600000,26328.0,37673.0,Echolocation,Nyctalus leisleri,0.277,0.635,-1,/mnt/ubna_data_01/recover-20220825/UBNA_008/20220823_040000.WAV,recover-20220825,UBNA_008,Central Pond
72,2022-08-23 04:00:00,254.6965,254.7107,2022-08-23 04:04:14.696500000,2022-08-23 04:04:14.710700000,25468.0,30614.0,Echolocation,Nyctalus leisleri,0.367,0.529,-1,/mnt/ubna_data_01/recover-20220825/UBNA_008/20220823_040000.WAV,recover-20220825,UBNA_008,Central Pond
73,2022-08-23 04:00:00,254.9555,254.9674,2022-08-23 04:04:14.955500000,2022-08-23 04:04:14.967400000,25468.0,33088.0,Echolocation,Nyctalus leisleri,0.388,0.659,-1,/mnt/ubna_data_01/recover-20220825/UBNA_008/20220823_040000.WAV,recover-20220825,UBNA_008,Central Pond
74,2022-08-23 04:00:00,255.3735,255.3856,2022-08-23 04:04:15.373500000,2022-08-23 04:04:15.385600000,25468.0,31966.0,Echolocation,Nyctalus leisleri,0.437,0.612,-1,/mnt/ubna_data_01/recover-20220825/UBNA_008/20220823_040000.WAV,recover-20220825,UBNA_008,Central Pond
75,2022-08-23 04:00:00,255.515499999,255.528699999,2022-08-23 04:04:15.515499999,2022-08-23 04:04:15.528699999,24609.0,31152.0,Echolocation,Nyctalus leisleri,0.278,0.511,-1,/mnt/ubna_data_01/recover-20220825/UBNA_008/20220823_040000.WAV,recover-20220825,UBNA_008,Central Pond
76,2022-08-23 04:00:00,255.7895,255.8027,2022-08-23 04:04:15.789500000,2022-08-23 04:04:15.802700000,24609.0,31046.0,Echolocation,Nyctalus leisleri,0.384,0.572,-1,/mnt/ubna_data_01/recover-20220825/UBNA_008/20220823_040000.WAV,recover-20220825,UBNA_008,Central Pond
77,2022-08-23 04:00:00,256.0575,256.0717,2022-08-23 04:04:16.057500000,2022-08-23 04:04:16.071700000,23750.0,29112.0,Echolocation,Nyctalus leisleri,0.255,0.5,-1,/mnt/ubna_data_01/recover-20220825/UBNA_008/20220823_040000.WAV,recover-20220825,UBNA_008,Central Pond
78,2022-08-23 04:00:00,256.3125,256.3265,2022-08-23 04:04:16.312500000,2022-08-23 04:04:16.326500000,24609.0,31192.0,Echolocation,Nyctalus leisleri,0.296,0.556,-1,/mnt/ubna_data_01/recover-20220825/UBNA_008/20220823_040000.WAV,recover-20220825,UBNA_008,Central Pond
79,2022-08-23 04:00:00,256.4615,256.4755,2022-08-23 04:04:16.461500000,2022-08-23 04:04:16.475500000,24609.0,32974.0,Echolocation,Eptesicus serotinus,0.303,0.593,-1,/mnt/ubna_data_01/recover-20220825/UBNA_008/20220823_040000.WAV,recover-20220825,UBNA_008,Central Pond
80,2022-08-23 04:00:00,256.8785,256.8909,2022-08-23 04:04:16.878500000,2022-08-23 04:04:16.890900000,23750.0,30287.0,Echolocation,Nyctalus leisleri,0.244,0.509,-1,/mnt/ubna_data_01/recover-20220825/UBNA_008/20220823_040000.WAV,recover-20220825,UBNA_008,Central Pond
0,2022-08-23 04:30:00,4.3525,4.3711,2022-08-23 04:30:04.352500000,2022-08-23 04:30:04.371100000,23750.0,27611.0,Echolocation,Nyctalus leisleri,0.423,0.538,-1,/mnt/ubna_data_01/recover-20220825/UBNA_008/20220823_043000.WAV,recover-20220825,UBNA_008,Central Pond
1,2022-08-23 04:30:00,29.0935,29.1102,2022-08-23 04:30:29.093500000,2022-08-23 04:30:29.110200000,23750.0,28197.0,Echolocation,Nyctalus leisleri,0.411,0.551,-1,/mnt/ubna_data_01/recover-20220825/UBNA_008/20220823_043000.WAV,recover-20220825,UBNA_008,Central Pond
2,2022-08-23 04:30:00,33.1165,33.130899999,2022-08-23 04:30:33.116500000,2022-08-23 04:30:33.130899999,24609.0,28915.0,Echolocation,Nyctalus leisleri,0.408,0.548,-1,/mnt/ubna_data_01/recover-20220825/UBNA_008/20220823_043000.WAV,recover-20220825,UBNA_008,Central Pond
3,2022-08-23 04:30:00,35.3745,35.3903,2022-08-23 04:30:35.374500000,2022-08-23 04:30:35.390300000,24609.0,30211.0,Echolocation,Nyctalus leisleri,0.34,0.514,-1,/mnt/ubna_data_01/recover-20220825/UBNA_008/20220823_043000.WAV,recover-20220825,UBNA_008,Central Pond
4,2022-08-23 04:30:00,51.5535,51.573,2022-08-23 04:30:51.553500000,2022-08-23 04:30:51.573000000,23750.0,28202.0,Echolocation,Nyctalus leisleri,0.407,0.505,-1,/mnt/ubna_data_01/recover-20220825/UBNA_008/20220823_043000.WAV,recover-20220825,UBNA_008,Central Pond
5,2022-08-23 04:30:00,51.8235,51.8393,2022-08-23 04:30:51.823500000,2022-08-23 04:30:51.839300000,23750.0,27806.0,Echolocation,Nyctalus leisleri,0.491,0.614,-1,/mnt/ubna_data_01/recover-20220825/UBNA_008/20220823_043000.WAV,recover-20220825,UBNA_008,Central Pond
6,2022-08-23 04:30:00,53.1185,53.1336,2022-08-23 04:30:53.118500000,2022-08-23 04:30:53.133600000,22890.0,28628.0,Echolocation,Nyctalus leisleri,0.31,0.553,-1,/mnt/ubna_data_01/recover-20220825/UBNA_008/20220823_043000.WAV,recover-20220825,UBNA_008,Central Pond
7,2022-08-23 04:30:00,53.4355,53.4573,2022-08-23 04:30:53.435500000,2022-08-23 04:30:53.457300000,23750.0,27352.0,Echolocation,Nyctalus leisleri,0.419,0.505,-1,/mnt/ubna_data_01/recover-20220825/UBNA_008/20220823_043000.WAV,recover-20220825,UBNA_008,Central Pond
8,2022-08-23 04:30:00,55.7885,55.8057,2022-08-23 04:30:55.788500000,2022-08-23 04:30:55.805700000,22031.0,28210.0,Echolocation,Nyctalus leisleri,0.207,0.507,-1,/mnt/ubna_data_01/recover-20220825/UBNA_008/20220823_043000.WAV,recover-20220825,UBNA_008,Central Pond
