start_time,end_time,low_freq,high_freq,event,class,class_prob,det_prob,individual,input_file,Site name,Recover Folder,SD Card
482.1755,482.1936,25468.0,28547.0,Echolocation,Nyctalus leisleri,0.514,0.577,-1,/mnt/ubna_data_02/recover-20220912/UBNA_009/20220910_080000.WAV,Central Pond,recover-20220912,009
482.6435,482.6557,26328.0,30779.0,Echolocation,Nyctalus leisleri,0.539,0.644,-1,/mnt/ubna_data_02/recover-20220912/UBNA_009/20220910_080000.WAV,Central Pond,recover-20220912,009
482.7995,482.8185,25468.0,28482.0,Echolocation,Nyctalus leisleri,0.455,0.528,-1,/mnt/ubna_data_02/recover-20220912/UBNA_009/20220910_080000.WAV,Central Pond,recover-20220912,009
483.3265,483.3387,26328.0,31854.0,Echolocation,Nyctalus leisleri,0.47,0.568,-1,/mnt/ubna_data_02/recover-20220912/UBNA_009/20220910_080000.WAV,Central Pond,recover-20220912,009
483.7115,483.7303,24609.0,27693.0,Echolocation,Nyctalus leisleri,0.518,0.569,-1,/mnt/ubna_data_02/recover-20220912/UBNA_009/20220910_080000.WAV,Central Pond,recover-20220912,009
484.3695,484.3873,25468.0,28414.0,Echolocation,Nyctalus leisleri,0.437,0.516,-1,/mnt/ubna_data_02/recover-20220912/UBNA_009/20220910_080000.WAV,Central Pond,recover-20220912,009
484.5405,484.5582,25468.0,27996.0,Echolocation,Nyctalus leisleri,0.489,0.555,-1,/mnt/ubna_data_02/recover-20220912/UBNA_009/20220910_080000.WAV,Central Pond,recover-20220912,009
485.0905,485.10360000000003,27187.0,33017.0,Echolocation,Nyctalus leisleri,0.34,0.568,-1,/mnt/ubna_data_02/recover-20220912/UBNA_009/20220910_080000.WAV,Central Pond,recover-20220912,009
522.6855,522.7027,25468.0,28331.0,Echolocation,Nyctalus leisleri,0.456,0.506,-1,/mnt/ubna_data_02/recover-20220912/UBNA_009/20220910_080000.WAV,Central Pond,recover-20220912,009
525.1995,525.2169,25468.0,27593.0,Echolocation,Nyctalus leisleri,0.531,0.582,-1,/mnt/ubna_data_02/recover-20220912/UBNA_009/20220910_080000.WAV,Central Pond,recover-20220912,009
528.3125,528.3331000000001,24609.0,25809.0,Echolocation,Nyctalus leisleri,0.605,0.629,-1,/mnt/ubna_data_02/recover-20220912/UBNA_009/20220910_080000.WAV,Central Pond,recover-20220912,009
530.1375,530.1579,24609.0,26601.0,Echolocation,Nyctalus leisleri,0.633,0.67,-1,/mnt/ubna_data_02/recover-20220912/UBNA_009/20220910_080000.WAV,Central Pond,recover-20220912,009
530.9995,531.0193,24609.0,25882.0,Echolocation,Nyctalus leisleri,0.62,0.653,-1,/mnt/ubna_data_02/recover-20220912/UBNA_009/20220910_080000.WAV,Central Pond,recover-20220912,009
531.9675,531.9831,24609.0,27813.0,Echolocation,Nyctalus leisleri,0.573,0.64,-1,/mnt/ubna_data_02/recover-20220912/UBNA_009/20220910_080000.WAV,Central Pond,recover-20220912,009
1123.2925,1123.309,25468.0,29476.0,Echolocation,Nyctalus leisleri,0.467,0.55,-1,/mnt/ubna_data_02/recover-20220912/UBNA_009/20220910_080000.WAV,Central Pond,recover-20220912,009
1123.9555,1123.9667,28046.0,33477.0,Echolocation,Nyctalus leisleri,0.301,0.519,-1,/mnt/ubna_data_02/recover-20220912/UBNA_009/20220910_080000.WAV,Central Pond,recover-20220912,009
1124.7235,1124.7392,28046.0,31050.0,Echolocation,Nyctalus leisleri,0.528,0.589,-1,/mnt/ubna_data_02/recover-20220912/UBNA_009/20220910_080000.WAV,Central Pond,recover-20220912,009
1125.5425,1125.5587,25468.0,30099.0,Echolocation,Nyctalus leisleri,0.512,0.599,-1,/mnt/ubna_data_02/recover-20220912/UBNA_009/20220910_080000.WAV,Central Pond,recover-20220912,009
1125.9135,1125.9283,26328.0,29391.0,Echolocation,Nyctalus leisleri,0.55,0.63,-1,/mnt/ubna_data_02/recover-20220912/UBNA_009/20220910_080000.WAV,Central Pond,recover-20220912,009
1126.2775,1126.2929,25468.0,29070.0,Echolocation,Nyctalus leisleri,0.532,0.613,-1,/mnt/ubna_data_02/recover-20220912/UBNA_009/20220910_080000.WAV,Central Pond,recover-20220912,009
1126.6305,1126.6480999999999,25468.0,29086.0,Echolocation,Nyctalus leisleri,0.526,0.589,-1,/mnt/ubna_data_02/recover-20220912/UBNA_009/20220910_080000.WAV,Central Pond,recover-20220912,009
1128.1455,1128.1606,27187.0,29876.0,Echolocation,Nyctalus leisleri,0.561,0.621,-1,/mnt/ubna_data_02/recover-20220912/UBNA_009/20220910_080000.WAV,Central Pond,recover-20220912,009
1129.0695,1129.0874,26328.0,28005.0,Echolocation,Nyctalus leisleri,0.553,0.609,-1,/mnt/ubna_data_02/recover-20220912/UBNA_009/20220910_080000.WAV,Central Pond,recover-20220912,009
1129.9685,1129.9861,26328.0,28743.0,Echolocation,Nyctalus leisleri,0.413,0.513,-1,/mnt/ubna_data_02/recover-20220912/UBNA_009/20220910_080000.WAV,Central Pond,recover-20220912,009
1131.8235,1131.8405,25468.0,28629.0,Echolocation,Nyctalus leisleri,0.538,0.598,-1,/mnt/ubna_data_02/recover-20220912/UBNA_009/20220910_080000.WAV,Central Pond,recover-20220912,009
1134.7995,1134.8161,25468.0,28166.0,Echolocation,Nyctalus leisleri,0.515,0.581,-1,/mnt/ubna_data_02/recover-20220912/UBNA_009/20220910_080000.WAV,Central Pond,recover-20220912,009
1324.1455,1324.1505,47812.0,57056.0,Echolocation,Pipistrellus pipistrellus,0.543,0.571,-1,/mnt/ubna_data_02/recover-20220912/UBNA_009/20220910_080000.WAV,Central Pond,recover-20220912,009
1324.3855,1324.3915,46953.0,54815.0,Echolocation,Pipistrellus pipistrellus,0.534,0.565,-1,/mnt/ubna_data_02/recover-20220912/UBNA_009/20220910_080000.WAV,Central Pond,recover-20220912,009
1328.7915,1328.7969,46953.0,60012.0,Echolocation,Pipistrellus pipistrellus,0.482,0.541,-1,/mnt/ubna_data_02/recover-20220912/UBNA_009/20220910_080000.WAV,Central Pond,recover-20220912,009
1329.4965,1329.5008,45234.0,58588.0,Echolocation,Pipistrellus pipistrellus,0.496,0.558,-1,/mnt/ubna_data_02/recover-20220912/UBNA_009/20220910_080000.WAV,Central Pond,recover-20220912,009
1330.1015,1330.1073,45234.0,77631.0,Echolocation,Myotis alcathoe,0.268,0.569,-1,/mnt/ubna_data_02/recover-20220912/UBNA_009/20220910_080000.WAV,Central Pond,recover-20220912,009
1330.4925,1330.4982,45234.0,76503.0,Echolocation,Pipistrellus pipistrellus,0.406,0.569,-1,/mnt/ubna_data_02/recover-20220912/UBNA_009/20220910_080000.WAV,Central Pond,recover-20220912,009
1330.9595,1330.9652,45234.0,73275.0,Echolocation,Pipistrellus pipistrellus,0.366,0.512,-1,/mnt/ubna_data_02/recover-20220912/UBNA_009/20220910_080000.WAV,Central Pond,recover-20220912,009
1331.1335,1331.1381,46093.0,69853.0,Echolocation,Pipistrellus pipistrellus,0.467,0.531,-1,/mnt/ubna_data_02/recover-20220912/UBNA_009/20220910_080000.WAV,Central Pond,recover-20220912,009
1331.1915,1331.1978,46953.0,69908.0,Echolocation,Pipistrellus pipistrellus,0.319,0.545,-1,/mnt/ubna_data_02/recover-20220912/UBNA_009/20220910_080000.WAV,Central Pond,recover-20220912,009
1331.3125,1331.318,46093.0,65380.0,Echolocation,Pipistrellus pipistrellus,0.447,0.604,-1,/mnt/ubna_data_02/recover-20220912/UBNA_009/20220910_080000.WAV,Central Pond,recover-20220912,009
1331.3945,1331.3996,45234.0,68937.0,Echolocation,Pipistrellus pipistrellus,0.544,0.639,-1,/mnt/ubna_data_02/recover-20220912/UBNA_009/20220910_080000.WAV,Central Pond,recover-20220912,009
1331.4565,1331.4622,45234.0,61087.0,Echolocation,Pipistrellus pipistrellus,0.28,0.544,-1,/mnt/ubna_data_02/recover-20220912/UBNA_009/20220910_080000.WAV,Central Pond,recover-20220912,009
1331.5145,1331.5203,44375.0,66434.0,Echolocation,Pipistrellus pipistrellus,0.406,0.604,-1,/mnt/ubna_data_02/recover-20220912/UBNA_009/20220910_080000.WAV,Central Pond,recover-20220912,009
1331.5785,1331.584,45234.0,62752.0,Echolocation,Pipistrellus pipistrellus,0.27,0.503,-1,/mnt/ubna_data_02/recover-20220912/UBNA_009/20220910_080000.WAV,Central Pond,recover-20220912,009
1331.6595,1331.6647,46093.0,67675.0,Echolocation,Pipistrellus pipistrellus,0.531,0.649,-1,/mnt/ubna_data_02/recover-20220912/UBNA_009/20220910_080000.WAV,Central Pond,recover-20220912,009
1331.7235,1331.73,45234.0,63979.0,Echolocation,Pipistrellus pipistrellus,0.336,0.563,-1,/mnt/ubna_data_02/recover-20220912/UBNA_009/20220910_080000.WAV,Central Pond,recover-20220912,009
1331.8305,1331.8405,46093.0,65987.0,Echolocation,Pipistrellus pipistrellus,0.415,0.543,-1,/mnt/ubna_data_02/recover-20220912/UBNA_009/20220910_080000.WAV,Central Pond,recover-20220912,009
1332.1895,1332.1999,45234.0,60989.0,Echolocation,Pipistrellus pipistrellus,0.355,0.507,-1,/mnt/ubna_data_02/recover-20220912/UBNA_009/20220910_080000.WAV,Central Pond,recover-20220912,009
1332.3675,1332.3763,46093.0,60601.0,Echolocation,Pipistrellus pipistrellus,0.474,0.574,-1,/mnt/ubna_data_02/recover-20220912/UBNA_009/20220910_080000.WAV,Central Pond,recover-20220912,009
1787.2455,1787.2558,30625.0,45972.0,Echolocation,Nyctalus leisleri,0.255,0.542,-1,/mnt/ubna_data_02/recover-20220912/UBNA_009/20220910_080000.WAV,Central Pond,recover-20220912,009
1787.3935,1787.3996,28906.0,49792.0,Echolocation,Nyctalus leisleri,0.375,0.666,-1,/mnt/ubna_data_02/recover-20220912/UBNA_009/20220910_080000.WAV,Central Pond,recover-20220912,009
