start_time,end_time,low_freq,high_freq,event,class,class_prob,det_prob,individual,input_file,Site name,Recover Folder,SD Card
274.1735,274.193,20312.0,23497.0,Echolocation,Nyctalus leisleri,0.544,0.604,-1,/mnt/ubna_data_02/recover-20220905/UBNA_009/20220903_060000.WAV,Central Pond,recover-20220905,009
275.0625,275.0797,20312.0,23988.0,Echolocation,Nyctalus leisleri,0.489,0.539,-1,/mnt/ubna_data_02/recover-20220905/UBNA_009/20220903_060000.WAV,Central Pond,recover-20220905,009
362.3085,362.3226,23750.0,28808.0,Echolocation,Nyctalus leisleri,0.345,0.581,-1,/mnt/ubna_data_02/recover-20220905/UBNA_009/20220903_060000.WAV,Central Pond,recover-20220905,009
366.2655,366.2813,23750.0,27390.0,Echolocation,Nyctalus leisleri,0.438,0.535,-1,/mnt/ubna_data_02/recover-20220905/UBNA_009/20220903_060000.WAV,Central Pond,recover-20220905,009
450.3235,450.335,40078.0,45656.0,Echolocation,Pipistrellus nathusii,0.505,0.528,-1,/mnt/ubna_data_02/recover-20220905/UBNA_009/20220903_060000.WAV,Central Pond,recover-20220905,009
450.7575,450.7681,40078.0,47195.0,Echolocation,Pipistrellus nathusii,0.537,0.559,-1,/mnt/ubna_data_02/recover-20220905/UBNA_009/20220903_060000.WAV,Central Pond,recover-20220905,009
540.1935,540.2054,22890.0,30766.0,Echolocation,Eptesicus serotinus,0.217,0.537,-1,/mnt/ubna_data_02/recover-20220905/UBNA_009/20220903_060000.WAV,Central Pond,recover-20220905,009
540.3565,540.3674,24609.0,34120.0,Echolocation,Eptesicus serotinus,0.368,0.537,-1,/mnt/ubna_data_02/recover-20220905/UBNA_009/20220903_060000.WAV,Central Pond,recover-20220905,009
540.6015,540.6126,23750.0,33264.0,Echolocation,Eptesicus serotinus,0.314,0.665,-1,/mnt/ubna_data_02/recover-20220905/UBNA_009/20220903_060000.WAV,Central Pond,recover-20220905,009
540.8745,540.885,23750.0,33657.0,Echolocation,Eptesicus serotinus,0.331,0.659,-1,/mnt/ubna_data_02/recover-20220905/UBNA_009/20220903_060000.WAV,Central Pond,recover-20220905,009
541.2215,541.2317,23750.0,32568.0,Echolocation,Eptesicus serotinus,0.26,0.678,-1,/mnt/ubna_data_02/recover-20220905/UBNA_009/20220903_060000.WAV,Central Pond,recover-20220905,009
541.4865,541.4998,22890.0,38557.0,Echolocation,Eptesicus serotinus,0.431,0.714,-1,/mnt/ubna_data_02/recover-20220905/UBNA_009/20220903_060000.WAV,Central Pond,recover-20220905,009
541.7465,541.7582,23750.0,36463.0,Echolocation,Eptesicus serotinus,0.269,0.654,-1,/mnt/ubna_data_02/recover-20220905/UBNA_009/20220903_060000.WAV,Central Pond,recover-20220905,009
541.9815,541.9935,22890.0,41370.0,Echolocation,Nyctalus noctula,0.395,0.732,-1,/mnt/ubna_data_02/recover-20220905/UBNA_009/20220903_060000.WAV,Central Pond,recover-20220905,009
542.2705,542.2799,22890.0,35243.0,Echolocation,Eptesicus serotinus,0.334,0.631,-1,/mnt/ubna_data_02/recover-20220905/UBNA_009/20220903_060000.WAV,Central Pond,recover-20220905,009
542.3805,542.3898,23750.0,39331.0,Echolocation,Eptesicus serotinus,0.44,0.674,-1,/mnt/ubna_data_02/recover-20220905/UBNA_009/20220903_060000.WAV,Central Pond,recover-20220905,009
542.4915,542.4983,24609.0,37498.0,Echolocation,Eptesicus serotinus,0.496,0.62,-1,/mnt/ubna_data_02/recover-20220905/UBNA_009/20220903_060000.WAV,Central Pond,recover-20220905,009
542.6465,542.6552,24609.0,41573.0,Echolocation,Eptesicus serotinus,0.61,0.688,-1,/mnt/ubna_data_02/recover-20220905/UBNA_009/20220903_060000.WAV,Central Pond,recover-20220905,009
542.8055,542.8133,23750.0,34982.0,Echolocation,Eptesicus serotinus,0.504,0.609,-1,/mnt/ubna_data_02/recover-20220905/UBNA_009/20220903_060000.WAV,Central Pond,recover-20220905,009
