start_time,end_time,low_freq,high_freq,class,class_prob,det_prob,individual,event,input_file,Recover Folder,SD Card,Site name
0.0135,0.0304,24609.0,28342.0,Nyctalus leisleri,0.408,0.527,-1,Echolocation,/mnt/ubna_data_01/recover-20220808/UBNA_012/20220807_070000.WAV,recover-20220808,UBNA_012,Central Pond
0.4125,0.43,24609.0,31434.0,Eptesicus serotinus,0.244,0.54,-1,Echolocation,/mnt/ubna_data_01/recover-20220808/UBNA_012/20220807_070000.WAV,recover-20220808,UBNA_012,Central Pond
0.6915,0.7099,24609.0,29335.0,Nyctalus leisleri,0.356,0.511,-1,Echolocation,/mnt/ubna_data_01/recover-20220808/UBNA_012/20220807_070000.WAV,recover-20220808,UBNA_012,Central Pond
0.9775,0.9948,24609.0,28968.0,Nyctalus leisleri,0.467,0.54,-1,Echolocation,/mnt/ubna_data_01/recover-20220808/UBNA_012/20220807_070000.WAV,recover-20220808,UBNA_012,Central Pond
2.3605,2.3762,25468.0,31642.0,Nyctalus leisleri,0.346,0.559,-1,Echolocation,/mnt/ubna_data_01/recover-20220808/UBNA_012/20220807_070000.WAV,recover-20220808,UBNA_012,Central Pond
2.5735,2.5902,25468.0,34995.0,Eptesicus serotinus,0.355,0.562,-1,Echolocation,/mnt/ubna_data_01/recover-20220808/UBNA_012/20220807_070000.WAV,recover-20220808,UBNA_012,Central Pond
2.7915,2.8076,25468.0,37030.0,Eptesicus serotinus,0.428,0.577,-1,Echolocation,/mnt/ubna_data_01/recover-20220808/UBNA_012/20220807_070000.WAV,recover-20220808,UBNA_012,Central Pond
3.3315,3.3448,24609.0,35506.0,Eptesicus serotinus,0.491,0.62,-1,Echolocation,/mnt/ubna_data_01/recover-20220808/UBNA_012/20220807_070000.WAV,recover-20220808,UBNA_012,Central Pond
4.7215,4.739,25468.0,30771.0,Nyctalus leisleri,0.327,0.507,-1,Echolocation,/mnt/ubna_data_01/recover-20220808/UBNA_012/20220807_070000.WAV,recover-20220808,UBNA_012,Central Pond
25.1855,25.2003,22890.0,29172.0,Eptesicus serotinus,0.177,0.529,-1,Echolocation,/mnt/ubna_data_01/recover-20220808/UBNA_012/20220807_070000.WAV,recover-20220808,UBNA_012,Central Pond
27.4455,27.4612,23750.0,27648.0,Nyctalus leisleri,0.474,0.577,-1,Echolocation,/mnt/ubna_data_01/recover-20220808/UBNA_012/20220807_070000.WAV,recover-20220808,UBNA_012,Central Pond
28.4295,28.4465,22890.0,27705.0,Nyctalus leisleri,0.388,0.538,-1,Echolocation,/mnt/ubna_data_01/recover-20220808/UBNA_012/20220807_070000.WAV,recover-20220808,UBNA_012,Central Pond
33.4175,33.4337,25468.0,29693.0,Nyctalus leisleri,0.31,0.568,-1,Echolocation,/mnt/ubna_data_01/recover-20220808/UBNA_012/20220807_070000.WAV,recover-20220808,UBNA_012,Central Pond
33.5575,33.5714,25468.0,30973.0,Nyctalus leisleri,0.371,0.6,-1,Echolocation,/mnt/ubna_data_01/recover-20220808/UBNA_012/20220807_070000.WAV,recover-20220808,UBNA_012,Central Pond
33.6995,33.7137,26328.0,30149.0,Nyctalus leisleri,0.417,0.543,-1,Echolocation,/mnt/ubna_data_01/recover-20220808/UBNA_012/20220807_070000.WAV,recover-20220808,UBNA_012,Central Pond
34.1085,34.1231,25468.0,30486.0,Nyctalus leisleri,0.451,0.613,-1,Echolocation,/mnt/ubna_data_01/recover-20220808/UBNA_012/20220807_070000.WAV,recover-20220808,UBNA_012,Central Pond
35.1515,35.1715,24609.0,29254.0,Nyctalus leisleri,0.321,0.501,-1,Echolocation,/mnt/ubna_data_01/recover-20220808/UBNA_012/20220807_070000.WAV,recover-20220808,UBNA_012,Central Pond
36.8845,36.9018,24609.0,28206.0,Nyctalus leisleri,0.423,0.519,-1,Echolocation,/mnt/ubna_data_01/recover-20220808/UBNA_012/20220807_070000.WAV,recover-20220808,UBNA_012,Central Pond
77.3655,77.3815,22890.0,28097.0,Nyctalus leisleri,0.275,0.566,-1,Echolocation,/mnt/ubna_data_01/recover-20220808/UBNA_012/20220807_070000.WAV,recover-20220808,UBNA_012,Central Pond
78.07849999999999,78.0932,23750.0,30250.0,Eptesicus serotinus,0.228,0.547,-1,Echolocation,/mnt/ubna_data_01/recover-20220808/UBNA_012/20220807_070000.WAV,recover-20220808,UBNA_012,Central Pond
78.5665,78.5799,22890.0,28771.0,Nyctalus leisleri,0.278,0.556,-1,Echolocation,/mnt/ubna_data_01/recover-20220808/UBNA_012/20220807_070000.WAV,recover-20220808,UBNA_012,Central Pond
78.6875,78.6986,23750.0,30186.0,Nyctalus leisleri,0.249,0.606,-1,Echolocation,/mnt/ubna_data_01/recover-20220808/UBNA_012/20220807_070000.WAV,recover-20220808,UBNA_012,Central Pond
79.4335,79.4486,22890.0,28739.0,Nyctalus leisleri,0.295,0.516,-1,Echolocation,/mnt/ubna_data_01/recover-20220808/UBNA_012/20220807_070000.WAV,recover-20220808,UBNA_012,Central Pond
92.9095,92.9245,22031.0,27425.0,Nyctalus leisleri,0.295,0.59,-1,Echolocation,/mnt/ubna_data_01/recover-20220808/UBNA_012/20220807_070000.WAV,recover-20220808,UBNA_012,Central Pond
93.5605,93.572,22890.0,28455.0,Nyctalus noctula,0.186,0.512,-1,Echolocation,/mnt/ubna_data_01/recover-20220808/UBNA_012/20220807_070000.WAV,recover-20220808,UBNA_012,Central Pond
98.1945,98.2107,22031.0,28150.0,Nyctalus leisleri,0.22,0.535,-1,Echolocation,/mnt/ubna_data_01/recover-20220808/UBNA_012/20220807_070000.WAV,recover-20220808,UBNA_012,Central Pond
112.3175,112.3325,24609.0,29551.0,Nyctalus leisleri,0.345,0.593,-1,Echolocation,/mnt/ubna_data_01/recover-20220808/UBNA_012/20220807_070000.WAV,recover-20220808,UBNA_012,Central Pond
127.25450000000001,127.2679,22890.0,27736.0,Nyctalus leisleri,0.403,0.589,-1,Echolocation,/mnt/ubna_data_01/recover-20220808/UBNA_012/20220807_070000.WAV,recover-20220808,UBNA_012,Central Pond
133.7385,133.757,22890.0,28608.0,Nyctalus leisleri,0.199,0.501,-1,Echolocation,/mnt/ubna_data_01/recover-20220808/UBNA_012/20220807_070000.WAV,recover-20220808,UBNA_012,Central Pond
134.2285,134.24360000000001,22890.0,28442.0,Nyctalus leisleri,0.417,0.61,-1,Echolocation,/mnt/ubna_data_01/recover-20220808/UBNA_012/20220807_070000.WAV,recover-20220808,UBNA_012,Central Pond
135.0285,135.0432,25468.0,29999.0,Nyctalus leisleri,0.392,0.549,-1,Echolocation,/mnt/ubna_data_01/recover-20220808/UBNA_012/20220807_070000.WAV,recover-20220808,UBNA_012,Central Pond
136.0665,136.0803,22890.0,27667.0,Nyctalus leisleri,0.275,0.535,-1,Echolocation,/mnt/ubna_data_01/recover-20220808/UBNA_012/20220807_070000.WAV,recover-20220808,UBNA_012,Central Pond
136.3085,136.3241,22890.0,26491.0,Nyctalus leisleri,0.367,0.501,-1,Echolocation,/mnt/ubna_data_01/recover-20220808/UBNA_012/20220807_070000.WAV,recover-20220808,UBNA_012,Central Pond
136.4515,136.4656,23750.0,29189.0,Nyctalus leisleri,0.315,0.587,-1,Echolocation,/mnt/ubna_data_01/recover-20220808/UBNA_012/20220807_070000.WAV,recover-20220808,UBNA_012,Central Pond
138.0735,138.0893,25468.0,28659.0,Nyctalus leisleri,0.41,0.514,-1,Echolocation,/mnt/ubna_data_01/recover-20220808/UBNA_012/20220807_070000.WAV,recover-20220808,UBNA_012,Central Pond
138.7385,138.7553,23750.0,28433.0,Nyctalus leisleri,0.319,0.52,-1,Echolocation,/mnt/ubna_data_01/recover-20220808/UBNA_012/20220807_070000.WAV,recover-20220808,UBNA_012,Central Pond
139.3245,139.3356,24609.0,29816.0,Nyctalus leisleri,0.3,0.543,-1,Echolocation,/mnt/ubna_data_01/recover-20220808/UBNA_012/20220807_070000.WAV,recover-20220808,UBNA_012,Central Pond
139.4735,139.4871,25468.0,29534.0,Nyctalus leisleri,0.35,0.516,-1,Echolocation,/mnt/ubna_data_01/recover-20220808/UBNA_012/20220807_070000.WAV,recover-20220808,UBNA_012,Central Pond
139.9115,139.923,25468.0,30363.0,Nyctalus leisleri,0.369,0.594,-1,Echolocation,/mnt/ubna_data_01/recover-20220808/UBNA_012/20220807_070000.WAV,recover-20220808,UBNA_012,Central Pond
140.0845,140.0996,24609.0,28423.0,Nyctalus leisleri,0.418,0.581,-1,Echolocation,/mnt/ubna_data_01/recover-20220808/UBNA_012/20220807_070000.WAV,recover-20220808,UBNA_012,Central Pond
142.2035,142.2177,24609.0,29533.0,Nyctalus leisleri,0.384,0.583,-1,Echolocation,/mnt/ubna_data_01/recover-20220808/UBNA_012/20220807_070000.WAV,recover-20220808,UBNA_012,Central Pond
143.4915,143.5038,24609.0,29575.0,Nyctalus leisleri,0.391,0.588,-1,Echolocation,/mnt/ubna_data_01/recover-20220808/UBNA_012/20220807_070000.WAV,recover-20220808,UBNA_012,Central Pond
143.6675,143.6802,25468.0,29079.0,Nyctalus leisleri,0.428,0.602,-1,Echolocation,/mnt/ubna_data_01/recover-20220808/UBNA_012/20220807_070000.WAV,recover-20220808,UBNA_012,Central Pond
143.9195,143.9328,24609.0,29226.0,Nyctalus leisleri,0.492,0.663,-1,Echolocation,/mnt/ubna_data_01/recover-20220808/UBNA_012/20220807_070000.WAV,recover-20220808,UBNA_012,Central Pond
144.1955,144.2098,23750.0,31048.0,Nyctalus leisleri,0.293,0.63,-1,Echolocation,/mnt/ubna_data_01/recover-20220808/UBNA_012/20220807_070000.WAV,recover-20220808,UBNA_012,Central Pond
144.4635,144.4743,26328.0,34392.0,Eptesicus serotinus,0.328,0.605,-1,Echolocation,/mnt/ubna_data_01/recover-20220808/UBNA_012/20220807_070000.WAV,recover-20220808,UBNA_012,Central Pond
144.6005,144.6127,25468.0,30492.0,Nyctalus leisleri,0.308,0.587,-1,Echolocation,/mnt/ubna_data_01/recover-20220808/UBNA_012/20220807_070000.WAV,recover-20220808,UBNA_012,Central Pond
144.8645,144.8792,23750.0,33346.0,Eptesicus serotinus,0.414,0.645,-1,Echolocation,/mnt/ubna_data_01/recover-20220808/UBNA_012/20220807_070000.WAV,recover-20220808,UBNA_012,Central Pond
144.9955,145.006,26328.0,36602.0,Eptesicus serotinus,0.469,0.628,-1,Echolocation,/mnt/ubna_data_01/recover-20220808/UBNA_012/20220807_070000.WAV,recover-20220808,UBNA_012,Central Pond
145.1345,145.1469,24609.0,31465.0,Nyctalus leisleri,0.296,0.629,-1,Echolocation,/mnt/ubna_data_01/recover-20220808/UBNA_012/20220807_070000.WAV,recover-20220808,UBNA_012,Central Pond
145.2775,145.2917,24609.0,35300.0,Eptesicus serotinus,0.45,0.62,-1,Echolocation,/mnt/ubna_data_01/recover-20220808/UBNA_012/20220807_070000.WAV,recover-20220808,UBNA_012,Central Pond
145.5575,145.5717,23750.0,28816.0,Nyctalus leisleri,0.485,0.606,-1,Echolocation,/mnt/ubna_data_01/recover-20220808/UBNA_012/20220807_070000.WAV,recover-20220808,UBNA_012,Central Pond
145.8315,145.846,23750.0,31912.0,Eptesicus serotinus,0.267,0.566,-1,Echolocation,/mnt/ubna_data_01/recover-20220808/UBNA_012/20220807_070000.WAV,recover-20220808,UBNA_012,Central Pond
146.2145,146.2251,26328.0,34371.0,Eptesicus serotinus,0.342,0.587,-1,Echolocation,/mnt/ubna_data_01/recover-20220808/UBNA_012/20220807_070000.WAV,recover-20220808,UBNA_012,Central Pond
146.55349999999999,146.5656,24609.0,31244.0,Nyctalus leisleri,0.433,0.61,-1,Echolocation,/mnt/ubna_data_01/recover-20220808/UBNA_012/20220807_070000.WAV,recover-20220808,UBNA_012,Central Pond
147.1215,147.1355,24609.0,28471.0,Nyctalus leisleri,0.332,0.512,-1,Echolocation,/mnt/ubna_data_01/recover-20220808/UBNA_012/20220807_070000.WAV,recover-20220808,UBNA_012,Central Pond
