start_time,end_time,low_freq,high_freq,class,class_prob,det_prob,individual,event,input_file,Recover Folder,SD Card,Site name
0.2655,0.2821,24609.0,30036.0,Nyctalus leisleri,0.273,0.586,-1,Echolocation,/mnt/ubna_data_01/recover-20220728/UBNA_008/20220727_080000.WAV,recover-20220728,UBNA_008,Central Pond
0.5335,0.5496,24609.0,28065.0,Nyctalus leisleri,0.518,0.605,-1,Echolocation,/mnt/ubna_data_01/recover-20220728/UBNA_008/20220727_080000.WAV,recover-20220728,UBNA_008,Central Pond
0.7775,0.7951,23750.0,29698.0,Nyctalus leisleri,0.343,0.544,-1,Echolocation,/mnt/ubna_data_01/recover-20220728/UBNA_008/20220727_080000.WAV,recover-20220728,UBNA_008,Central Pond
1.3355,1.3509,24609.0,29755.0,Nyctalus leisleri,0.393,0.598,-1,Echolocation,/mnt/ubna_data_01/recover-20220728/UBNA_008/20220727_080000.WAV,recover-20220728,UBNA_008,Central Pond
1.6185,1.635,24609.0,31154.0,Nyctalus leisleri,0.432,0.578,-1,Echolocation,/mnt/ubna_data_01/recover-20220728/UBNA_008/20220727_080000.WAV,recover-20220728,UBNA_008,Central Pond
1.8125,1.8285,25468.0,32472.0,Nyctalus leisleri,0.333,0.558,-1,Echolocation,/mnt/ubna_data_01/recover-20220728/UBNA_008/20220727_080000.WAV,recover-20220728,UBNA_008,Central Pond
2.1065,2.1222,25468.0,32044.0,Nyctalus leisleri,0.234,0.514,-1,Echolocation,/mnt/ubna_data_01/recover-20220728/UBNA_008/20220727_080000.WAV,recover-20220728,UBNA_008,Central Pond
2.5175,2.5335,25468.0,32011.0,Nyctalus leisleri,0.376,0.563,-1,Echolocation,/mnt/ubna_data_01/recover-20220728/UBNA_008/20220727_080000.WAV,recover-20220728,UBNA_008,Central Pond
2.7975,2.8125,25468.0,30355.0,Nyctalus leisleri,0.446,0.629,-1,Echolocation,/mnt/ubna_data_01/recover-20220728/UBNA_008/20220727_080000.WAV,recover-20220728,UBNA_008,Central Pond
3.0565,3.0714,24609.0,31937.0,Nyctalus leisleri,0.32,0.584,-1,Echolocation,/mnt/ubna_data_01/recover-20220728/UBNA_008/20220727_080000.WAV,recover-20220728,UBNA_008,Central Pond
