start_time,end_time,low_freq,high_freq,class,class_prob,det_prob,individual,event,input_file,Site name,Recover Folder,SD Card
3.8465,3.8541,45234.0,56282.0,Pipistrellus pipistrellus,0.444,0.551,-1,Echolocation,/mnt/ubna_data_02/recover-20220926/UBNA_009/20220924_060000.WAV,Central Pond,recover-20220926,009
4.0425,4.0506,45234.0,60495.0,Pipistrellus pipistrellus,0.441,0.512,-1,Echolocation,/mnt/ubna_data_02/recover-20220926/UBNA_009/20220924_060000.WAV,Central Pond,recover-20220926,009
4.8545,4.8627,45234.0,59558.0,Pipistrellus pipistrellus,0.537,0.663,-1,Echolocation,/mnt/ubna_data_02/recover-20220926/UBNA_009/20220924_060000.WAV,Central Pond,recover-20220926,009
5.5335,5.5389,46953.0,59085.0,Pipistrellus pipistrellus,0.584,0.63,-1,Echolocation,/mnt/ubna_data_02/recover-20220926/UBNA_009/20220924_060000.WAV,Central Pond,recover-20220926,009
5.9025,5.9075,44375.0,57466.0,Pipistrellus pipistrellus,0.588,0.647,-1,Echolocation,/mnt/ubna_data_02/recover-20220926/UBNA_009/20220924_060000.WAV,Central Pond,recover-20220926,009
6.2095,6.2145,44375.0,56824.0,Pipistrellus pipistrellus,0.601,0.621,-1,Echolocation,/mnt/ubna_data_02/recover-20220926/UBNA_009/20220924_060000.WAV,Central Pond,recover-20220926,009
6.5175,6.5232,45234.0,57124.0,Pipistrellus pipistrellus,0.583,0.622,-1,Echolocation,/mnt/ubna_data_02/recover-20220926/UBNA_009/20220924_060000.WAV,Central Pond,recover-20220926,009
6.7325,6.7381,46093.0,54150.0,Pipistrellus pipistrellus,0.542,0.558,-1,Echolocation,/mnt/ubna_data_02/recover-20220926/UBNA_009/20220924_060000.WAV,Central Pond,recover-20220926,009
7.4035,7.4095,45234.0,53083.0,Pipistrellus pipistrellus,0.526,0.552,-1,Echolocation,/mnt/ubna_data_02/recover-20220926/UBNA_009/20220924_060000.WAV,Central Pond,recover-20220926,009
1264.6195,1264.6259,47812.0,58088.0,Pipistrellus pipistrellus,0.52,0.537,-1,Echolocation,/mnt/ubna_data_02/recover-20220926/UBNA_009/20220924_060000.WAV,Central Pond,recover-20220926,009
1264.8145,1264.822,46953.0,58063.0,Pipistrellus pipistrellus,0.505,0.533,-1,Echolocation,/mnt/ubna_data_02/recover-20220926/UBNA_009/20220924_060000.WAV,Central Pond,recover-20220926,009
1264.9435,1264.95,46953.0,57206.0,Pipistrellus pipistrellus,0.549,0.564,-1,Echolocation,/mnt/ubna_data_02/recover-20220926/UBNA_009/20220924_060000.WAV,Central Pond,recover-20220926,009
1265.0365,1265.0453,46953.0,55947.0,Pipistrellus pipistrellus,0.525,0.642,-1,Echolocation,/mnt/ubna_data_02/recover-20220926/UBNA_009/20220924_060000.WAV,Central Pond,recover-20220926,009
1265.1335,1265.1421,46093.0,60615.0,Pipistrellus pipistrellus,0.482,0.544,-1,Echolocation,/mnt/ubna_data_02/recover-20220926/UBNA_009/20220924_060000.WAV,Central Pond,recover-20220926,009
1265.2265,1265.2339,46953.0,58121.0,Pipistrellus pipistrellus,0.538,0.583,-1,Echolocation,/mnt/ubna_data_02/recover-20220926/UBNA_009/20220924_060000.WAV,Central Pond,recover-20220926,009
1265.4265,1265.4339,46093.0,61223.0,Pipistrellus pipistrellus,0.485,0.582,-1,Echolocation,/mnt/ubna_data_02/recover-20220926/UBNA_009/20220924_060000.WAV,Central Pond,recover-20220926,009
1265.5305,1265.5378,43515.0,56903.0,Pipistrellus pipistrellus,0.495,0.53,-1,Echolocation,/mnt/ubna_data_02/recover-20220926/UBNA_009/20220924_060000.WAV,Central Pond,recover-20220926,009
