start_time,end_time,low_freq,high_freq,class,class_prob,det_prob,individual,event,input_file,Site name,Recover Folder,SD Card
0.2235,0.2406,23750.0,29548.0,Nyctalus leisleri,0.372,0.567,-1,Echolocation,/mnt/ubna_data_02/recover-20220912/UBNA_009/20220912_040000.WAV,Central Pond,recover-20220912,009
9.9705,9.9861,22890.0,27435.0,Nyctalus leisleri,0.482,0.526,-1,Echolocation,/mnt/ubna_data_02/recover-20220912/UBNA_009/20220912_040000.WAV,Central Pond,recover-20220912,009
11.0695,11.0871,22890.0,26497.0,Nyctalus leisleri,0.507,0.565,-1,Echolocation,/mnt/ubna_data_02/recover-20220912/UBNA_009/20220912_040000.WAV,Central Pond,recover-20220912,009
11.3495,11.3637,23750.0,28963.0,Nyctalus leisleri,0.514,0.598,-1,Echolocation,/mnt/ubna_data_02/recover-20220912/UBNA_009/20220912_040000.WAV,Central Pond,recover-20220912,009
11.6305,11.6457,22890.0,27106.0,Nyctalus leisleri,0.465,0.571,-1,Echolocation,/mnt/ubna_data_02/recover-20220912/UBNA_009/20220912_040000.WAV,Central Pond,recover-20220912,009
12.1645,12.1807,22890.0,28562.0,Nyctalus leisleri,0.44,0.585,-1,Echolocation,/mnt/ubna_data_02/recover-20220912/UBNA_009/20220912_040000.WAV,Central Pond,recover-20220912,009
12.8485,12.8647,22890.0,27920.0,Nyctalus leisleri,0.408,0.551,-1,Echolocation,/mnt/ubna_data_02/recover-20220912/UBNA_009/20220912_040000.WAV,Central Pond,recover-20220912,009
13.3935,13.4093,22890.0,27542.0,Nyctalus leisleri,0.434,0.589,-1,Echolocation,/mnt/ubna_data_02/recover-20220912/UBNA_009/20220912_040000.WAV,Central Pond,recover-20220912,009
35.1715,35.1884,23750.0,27994.0,Nyctalus leisleri,0.404,0.585,-1,Echolocation,/mnt/ubna_data_02/recover-20220912/UBNA_009/20220912_040000.WAV,Central Pond,recover-20220912,009
35.4525,35.4713,22890.0,27025.0,Nyctalus leisleri,0.42,0.527,-1,Echolocation,/mnt/ubna_data_02/recover-20220912/UBNA_009/20220912_040000.WAV,Central Pond,recover-20220912,009
36.0105,36.0256,22890.0,27163.0,Nyctalus leisleri,0.466,0.581,-1,Echolocation,/mnt/ubna_data_02/recover-20220912/UBNA_009/20220912_040000.WAV,Central Pond,recover-20220912,009
36.3015,36.3167,23750.0,28736.0,Nyctalus leisleri,0.35,0.506,-1,Echolocation,/mnt/ubna_data_02/recover-20220912/UBNA_009/20220912_040000.WAV,Central Pond,recover-20220912,009
36.591499999999996,36.6086,22890.0,27680.0,Nyctalus leisleri,0.457,0.584,-1,Echolocation,/mnt/ubna_data_02/recover-20220912/UBNA_009/20220912_040000.WAV,Central Pond,recover-20220912,009
36.7815,36.7956,24609.0,29137.0,Nyctalus leisleri,0.412,0.566,-1,Echolocation,/mnt/ubna_data_02/recover-20220912/UBNA_009/20220912_040000.WAV,Central Pond,recover-20220912,009
36.9645,36.9777,24609.0,29632.0,Nyctalus leisleri,0.404,0.603,-1,Echolocation,/mnt/ubna_data_02/recover-20220912/UBNA_009/20220912_040000.WAV,Central Pond,recover-20220912,009
37.2525,37.2699,23750.0,26761.0,Nyctalus leisleri,0.467,0.532,-1,Echolocation,/mnt/ubna_data_02/recover-20220912/UBNA_009/20220912_040000.WAV,Central Pond,recover-20220912,009
37.838499999999996,37.855199999999996,22890.0,27522.0,Nyctalus leisleri,0.407,0.533,-1,Echolocation,/mnt/ubna_data_02/recover-20220912/UBNA_009/20220912_040000.WAV,Central Pond,recover-20220912,009
38.5665,38.5831,22890.0,27166.0,Nyctalus leisleri,0.509,0.587,-1,Echolocation,/mnt/ubna_data_02/recover-20220912/UBNA_009/20220912_040000.WAV,Central Pond,recover-20220912,009
38.8575,38.8738,23750.0,29298.0,Nyctalus leisleri,0.426,0.578,-1,Echolocation,/mnt/ubna_data_02/recover-20220912/UBNA_009/20220912_040000.WAV,Central Pond,recover-20220912,009
38.9785,38.9918,25468.0,33363.0,Eptesicus serotinus,0.277,0.531,-1,Echolocation,/mnt/ubna_data_02/recover-20220912/UBNA_009/20220912_040000.WAV,Central Pond,recover-20220912,009
39.0955,39.1081,25468.0,33197.0,Eptesicus serotinus,0.281,0.583,-1,Echolocation,/mnt/ubna_data_02/recover-20220912/UBNA_009/20220912_040000.WAV,Central Pond,recover-20220912,009
39.2725,39.2838,26328.0,32294.0,Nyctalus leisleri,0.237,0.513,-1,Echolocation,/mnt/ubna_data_02/recover-20220912/UBNA_009/20220912_040000.WAV,Central Pond,recover-20220912,009
40.704499999999996,40.7214,24609.0,30171.0,Nyctalus leisleri,0.306,0.511,-1,Echolocation,/mnt/ubna_data_02/recover-20220912/UBNA_009/20220912_040000.WAV,Central Pond,recover-20220912,009
41.713499999999996,41.7298,23750.0,28888.0,Nyctalus leisleri,0.417,0.55,-1,Echolocation,/mnt/ubna_data_02/recover-20220912/UBNA_009/20220912_040000.WAV,Central Pond,recover-20220912,009
41.8635,41.881299999999996,24609.0,32855.0,Eptesicus serotinus,0.257,0.523,-1,Echolocation,/mnt/ubna_data_02/recover-20220912/UBNA_009/20220912_040000.WAV,Central Pond,recover-20220912,009
44.7495,44.765,24609.0,30007.0,Nyctalus leisleri,0.467,0.577,-1,Echolocation,/mnt/ubna_data_02/recover-20220912/UBNA_009/20220912_040000.WAV,Central Pond,recover-20220912,009
45.1925,45.2096,22890.0,28280.0,Nyctalus leisleri,0.378,0.537,-1,Echolocation,/mnt/ubna_data_02/recover-20220912/UBNA_009/20220912_040000.WAV,Central Pond,recover-20220912,009
45.4745,45.489000000000004,24609.0,29477.0,Nyctalus leisleri,0.268,0.516,-1,Echolocation,/mnt/ubna_data_02/recover-20220912/UBNA_009/20220912_040000.WAV,Central Pond,recover-20220912,009
45.7635,45.78,22890.0,27063.0,Nyctalus leisleri,0.436,0.513,-1,Echolocation,/mnt/ubna_data_02/recover-20220912/UBNA_009/20220912_040000.WAV,Central Pond,recover-20220912,009
46.7375,46.7535,22890.0,26520.0,Nyctalus leisleri,0.448,0.53,-1,Echolocation,/mnt/ubna_data_02/recover-20220912/UBNA_009/20220912_040000.WAV,Central Pond,recover-20220912,009
47.5535,47.5719,23750.0,27695.0,Nyctalus leisleri,0.451,0.522,-1,Echolocation,/mnt/ubna_data_02/recover-20220912/UBNA_009/20220912_040000.WAV,Central Pond,recover-20220912,009
48.1025,48.1192,23750.0,27173.0,Nyctalus leisleri,0.587,0.64,-1,Echolocation,/mnt/ubna_data_02/recover-20220912/UBNA_009/20220912_040000.WAV,Central Pond,recover-20220912,009
51.5385,51.5543,23750.0,30560.0,Nyctalus leisleri,0.428,0.542,-1,Echolocation,/mnt/ubna_data_02/recover-20220912/UBNA_009/20220912_040000.WAV,Central Pond,recover-20220912,009
52.5275,52.5446,22890.0,28646.0,Nyctalus leisleri,0.395,0.505,-1,Echolocation,/mnt/ubna_data_02/recover-20220912/UBNA_009/20220912_040000.WAV,Central Pond,recover-20220912,009
52.8125,52.8284,23750.0,30245.0,Nyctalus leisleri,0.339,0.538,-1,Echolocation,/mnt/ubna_data_02/recover-20220912/UBNA_009/20220912_040000.WAV,Central Pond,recover-20220912,009
53.3755,53.3968,22031.0,31894.0,Eptesicus serotinus,0.247,0.507,-1,Echolocation,/mnt/ubna_data_02/recover-20220912/UBNA_009/20220912_040000.WAV,Central Pond,recover-20220912,009
53.5245,53.5362,25468.0,39315.0,Eptesicus serotinus,0.472,0.693,-1,Echolocation,/mnt/ubna_data_02/recover-20220912/UBNA_009/20220912_040000.WAV,Central Pond,recover-20220912,009
64.8435,64.8599,22890.0,25615.0,Nyctalus leisleri,0.587,0.638,-1,Echolocation,/mnt/ubna_data_02/recover-20220912/UBNA_009/20220912_040000.WAV,Central Pond,recover-20220912,009
65.2635,65.2784,23750.0,27187.0,Nyctalus leisleri,0.483,0.535,-1,Echolocation,/mnt/ubna_data_02/recover-20220912/UBNA_009/20220912_040000.WAV,Central Pond,recover-20220912,009
