start_time,end_time,low_freq,high_freq,event,class,class_prob,det_prob,individual,input_file,Recover Folder,SD Card,Site name
800.2305,800.2416,47812.0,61653.0,Echolocation,Pipistrellus pipistrellus,0.385,0.521,-1,/mnt/ubna_data_01/recover-20220811/UBNA_010/20220810_080000.WAV,recover-20220811,UBNA_010,Central Pond
800.4305,800.4426,46953.0,64816.0,Echolocation,Pipistrellus pipistrellus,0.402,0.562,-1,/mnt/ubna_data_01/recover-20220811/UBNA_010/20220810_080000.WAV,recover-20220811,UBNA_010,Central Pond
800.5315,800.542,46953.0,60554.0,Echolocation,Pipistrellus pipistrellus,0.451,0.597,-1,/mnt/ubna_data_01/recover-20220811/UBNA_010/20220810_080000.WAV,recover-20220811,UBNA_010,Central Pond
800.6245,800.6354,46953.0,66445.0,Echolocation,Pipistrellus pipistrellus,0.412,0.545,-1,/mnt/ubna_data_01/recover-20220811/UBNA_010/20220810_080000.WAV,recover-20220811,UBNA_010,Central Pond
801.0395,801.0498,46953.0,68940.0,Echolocation,Pipistrellus pipistrellus,0.476,0.642,-1,/mnt/ubna_data_01/recover-20220811/UBNA_010/20220810_080000.WAV,recover-20220811,UBNA_010,Central Pond
801.1225,801.1329,47812.0,62987.0,Echolocation,Pipistrellus pipistrellus,0.385,0.542,-1,/mnt/ubna_data_01/recover-20220811/UBNA_010/20220810_080000.WAV,recover-20220811,UBNA_010,Central Pond
801.1945,801.2075,46953.0,64230.0,Echolocation,Pipistrellus pipistrellus,0.362,0.526,-1,/mnt/ubna_data_01/recover-20220811/UBNA_010/20220810_080000.WAV,recover-20220811,UBNA_010,Central Pond
801.2695,801.2777,46953.0,67324.0,Echolocation,Pipistrellus pipistrellus,0.437,0.586,-1,/mnt/ubna_data_01/recover-20220811/UBNA_010/20220810_080000.WAV,recover-20220811,UBNA_010,Central Pond
801.3445,801.3533,46093.0,66566.0,Echolocation,Pipistrellus pipistrellus,0.429,0.607,-1,/mnt/ubna_data_01/recover-20220811/UBNA_010/20220810_080000.WAV,recover-20220811,UBNA_010,Central Pond
801.4325,801.4404,46953.0,67401.0,Echolocation,Pipistrellus pipistrellus,0.472,0.64,-1,/mnt/ubna_data_01/recover-20220811/UBNA_010/20220810_080000.WAV,recover-20220811,UBNA_010,Central Pond
801.5015,801.5109,46953.0,63872.0,Echolocation,Pipistrellus pipistrellus,0.442,0.564,-1,/mnt/ubna_data_01/recover-20220811/UBNA_010/20220810_080000.WAV,recover-20220811,UBNA_010,Central Pond
801.5845,801.5927,46953.0,66715.0,Echolocation,Pipistrellus pipistrellus,0.435,0.584,-1,/mnt/ubna_data_01/recover-20220811/UBNA_010/20220810_080000.WAV,recover-20220811,UBNA_010,Central Pond
801.6555,801.6631,46953.0,64974.0,Echolocation,Pipistrellus pipistrellus,0.441,0.548,-1,/mnt/ubna_data_01/recover-20220811/UBNA_010/20220810_080000.WAV,recover-20220811,UBNA_010,Central Pond
801.7375,801.7441,45234.0,70685.0,Echolocation,Pipistrellus pipistrellus,0.396,0.511,-1,/mnt/ubna_data_01/recover-20220811/UBNA_010/20220810_080000.WAV,recover-20220811,UBNA_010,Central Pond
801.8065,801.8135,46953.0,65347.0,Echolocation,Pipistrellus pipistrellus,0.476,0.552,-1,/mnt/ubna_data_01/recover-20220811/UBNA_010/20220810_080000.WAV,recover-20220811,UBNA_010,Central Pond
801.9555,801.9622,45234.0,68927.0,Echolocation,Pipistrellus pipistrellus,0.393,0.53,-1,/mnt/ubna_data_01/recover-20220811/UBNA_010/20220810_080000.WAV,recover-20220811,UBNA_010,Central Pond
802.1575,802.1639,46093.0,63108.0,Echolocation,Pipistrellus pipistrellus,0.376,0.534,-1,/mnt/ubna_data_01/recover-20220811/UBNA_010/20220810_080000.WAV,recover-20220811,UBNA_010,Central Pond
816.7985,816.8133,23750.0,29921.0,Echolocation,Nyctalus leisleri,0.379,0.594,-1,/mnt/ubna_data_01/recover-20220811/UBNA_010/20220810_080000.WAV,recover-20220811,UBNA_010,Central Pond
816.9685,816.9823,22031.0,30451.0,Echolocation,Nyctalus noctula,0.313,0.638,-1,/mnt/ubna_data_01/recover-20220811/UBNA_010/20220810_080000.WAV,recover-20220811,UBNA_010,Central Pond
817.4575,817.4715,19453.0,25292.0,Echolocation,Nyctalus noctula,0.422,0.543,-1,/mnt/ubna_data_01/recover-20220811/UBNA_010/20220810_080000.WAV,recover-20220811,UBNA_010,Central Pond
818.1095,818.1319,20312.0,23563.0,Echolocation,Nyctalus noctula,0.465,0.576,-1,/mnt/ubna_data_01/recover-20220811/UBNA_010/20220810_080000.WAV,recover-20220811,UBNA_010,Central Pond
818.5565,818.5775,17734.0,22130.0,Echolocation,Nyctalus noctula,0.428,0.515,-1,/mnt/ubna_data_01/recover-20220811/UBNA_010/20220810_080000.WAV,recover-20220811,UBNA_010,Central Pond
819.1035,819.1202,20312.0,23395.0,Echolocation,Nyctalus leisleri,0.294,0.52,-1,/mnt/ubna_data_01/recover-20220811/UBNA_010/20220810_080000.WAV,recover-20220811,UBNA_010,Central Pond
822.5345,822.5536,20312.0,24940.0,Echolocation,Nyctalus noctula,0.342,0.507,-1,/mnt/ubna_data_01/recover-20220811/UBNA_010/20220810_080000.WAV,recover-20220811,UBNA_010,Central Pond
