start_time,end_time,low_freq,high_freq,event,class,class_prob,det_prob,individual,input_file,Site name,Recover Folder,SD Card
486.0975,486.1071,45234.0,55380.0,Echolocation,Pipistrellus pipistrellus,0.449,0.501,-1,/mnt/ubna_data_02/recover-20221013/UBNA_003/20221011_070000.WAV,Central Pond,recover-20221013,003
486.5735,486.5822,44375.0,57774.0,Echolocation,Pipistrellus pipistrellus,0.55,0.602,-1,/mnt/ubna_data_02/recover-20221013/UBNA_003/20221011_070000.WAV,Central Pond,recover-20221013,003
486.6665,486.674,44375.0,58883.0,Echolocation,Pipistrellus pipistrellus,0.509,0.561,-1,/mnt/ubna_data_02/recover-20221013/UBNA_003/20221011_070000.WAV,Central Pond,recover-20221013,003
486.7635,486.7719,44375.0,58917.0,Echolocation,Pipistrellus pipistrellus,0.507,0.572,-1,/mnt/ubna_data_02/recover-20221013/UBNA_003/20221011_070000.WAV,Central Pond,recover-20221013,003
486.8625,486.869,43515.0,59970.0,Echolocation,Pipistrellus pipistrellus,0.58,0.619,-1,/mnt/ubna_data_02/recover-20221013/UBNA_003/20221011_070000.WAV,Central Pond,recover-20221013,003
486.9585,486.9654,45234.0,59535.0,Echolocation,Pipistrellus pipistrellus,0.581,0.621,-1,/mnt/ubna_data_02/recover-20221013/UBNA_003/20221011_070000.WAV,Central Pond,recover-20221013,003
487.0565,487.0674,43515.0,57843.0,Echolocation,Pipistrellus pipistrellus,0.42,0.558,-1,/mnt/ubna_data_02/recover-20221013/UBNA_003/20221011_070000.WAV,Central Pond,recover-20221013,003
487.1535,487.1629,44375.0,62895.0,Echolocation,Pipistrellus pipistrellus,0.541,0.62,-1,/mnt/ubna_data_02/recover-20221013/UBNA_003/20221011_070000.WAV,Central Pond,recover-20221013,003
487.2505,487.2584,44375.0,58810.0,Echolocation,Pipistrellus pipistrellus,0.47,0.509,-1,/mnt/ubna_data_02/recover-20221013/UBNA_003/20221011_070000.WAV,Central Pond,recover-20221013,003
487.3455,487.3542,44375.0,62322.0,Echolocation,Pipistrellus pipistrellus,0.522,0.611,-1,/mnt/ubna_data_02/recover-20221013/UBNA_003/20221011_070000.WAV,Central Pond,recover-20221013,003
487.4385,487.445,43515.0,57333.0,Echolocation,Pipistrellus pipistrellus,0.602,0.658,-1,/mnt/ubna_data_02/recover-20221013/UBNA_003/20221011_070000.WAV,Central Pond,recover-20221013,003
487.5335,487.5408,43515.0,63506.0,Echolocation,Pipistrellus pipistrellus,0.583,0.619,-1,/mnt/ubna_data_02/recover-20221013/UBNA_003/20221011_070000.WAV,Central Pond,recover-20221013,003
487.6305,487.6381,43515.0,59176.0,Echolocation,Pipistrellus pipistrellus,0.559,0.651,-1,/mnt/ubna_data_02/recover-20221013/UBNA_003/20221011_070000.WAV,Central Pond,recover-20221013,003
487.7245,487.7327,43515.0,60600.0,Echolocation,Pipistrellus pipistrellus,0.461,0.52,-1,/mnt/ubna_data_02/recover-20221013/UBNA_003/20221011_070000.WAV,Central Pond,recover-20221013,003
487.8225,487.8294,41796.0,61398.0,Echolocation,Pipistrellus pipistrellus,0.603,0.676,-1,/mnt/ubna_data_02/recover-20221013/UBNA_003/20221011_070000.WAV,Central Pond,recover-20221013,003
487.9155,487.9234,43515.0,63689.0,Echolocation,Pipistrellus pipistrellus,0.638,0.691,-1,/mnt/ubna_data_02/recover-20221013/UBNA_003/20221011_070000.WAV,Central Pond,recover-20221013,003
488.0185,488.02570000000003,45234.0,57400.0,Echolocation,Pipistrellus pipistrellus,0.534,0.616,-1,/mnt/ubna_data_02/recover-20221013/UBNA_003/20221011_070000.WAV,Central Pond,recover-20221013,003
488.1195,488.1269,43515.0,64796.0,Echolocation,Pipistrellus pipistrellus,0.557,0.661,-1,/mnt/ubna_data_02/recover-20221013/UBNA_003/20221011_070000.WAV,Central Pond,recover-20221013,003
488.2245,488.2313,44375.0,58358.0,Echolocation,Pipistrellus pipistrellus,0.605,0.681,-1,/mnt/ubna_data_02/recover-20221013/UBNA_003/20221011_070000.WAV,Central Pond,recover-20221013,003
488.3155,488.3213,42656.0,59274.0,Echolocation,Pipistrellus pipistrellus,0.624,0.677,-1,/mnt/ubna_data_02/recover-20221013/UBNA_003/20221011_070000.WAV,Central Pond,recover-20221013,003
488.4045,488.4125,42656.0,64044.0,Echolocation,Pipistrellus pipistrellus,0.603,0.673,-1,/mnt/ubna_data_02/recover-20221013/UBNA_003/20221011_070000.WAV,Central Pond,recover-20221013,003
488.5045,488.5134,44375.0,62886.0,Echolocation,Pipistrellus pipistrellus,0.478,0.598,-1,/mnt/ubna_data_02/recover-20221013/UBNA_003/20221011_070000.WAV,Central Pond,recover-20221013,003
488.6035,488.6123,44375.0,63960.0,Echolocation,Pipistrellus pipistrellus,0.626,0.708,-1,/mnt/ubna_data_02/recover-20221013/UBNA_003/20221011_070000.WAV,Central Pond,recover-20221013,003
488.6995,488.705,42656.0,56692.0,Echolocation,Pipistrellus pipistrellus,0.505,0.602,-1,/mnt/ubna_data_02/recover-20221013/UBNA_003/20221011_070000.WAV,Central Pond,recover-20221013,003
488.7905,488.7973,42656.0,66282.0,Echolocation,Pipistrellus pipistrellus,0.566,0.675,-1,/mnt/ubna_data_02/recover-20221013/UBNA_003/20221011_070000.WAV,Central Pond,recover-20221013,003
488.8965,488.9042,43515.0,61827.0,Echolocation,Pipistrellus pipistrellus,0.562,0.655,-1,/mnt/ubna_data_02/recover-20221013/UBNA_003/20221011_070000.WAV,Central Pond,recover-20221013,003
