start_time,end_time,low_freq,high_freq,event,class,class_prob,det_prob,individual,input_file,Site name,Recover Folder,SD Card
843.3915,843.3974,47812.0,60377.0,Echolocation,Pipistrellus pipistrellus,0.604,0.628,-1,/mnt/ubna_data_02/recover-20220919/UBNA_009/20220918_100000.WAV,Central Pond,recover-20220919,009
843.4845,843.4903,46953.0,58629.0,Echolocation,Pipistrellus pipistrellus,0.569,0.593,-1,/mnt/ubna_data_02/recover-20220919/UBNA_009/20220918_100000.WAV,Central Pond,recover-20220919,009
843.5825,843.5875,46953.0,61225.0,Echolocation,Pipistrellus pipistrellus,0.6,0.653,-1,/mnt/ubna_data_02/recover-20220919/UBNA_009/20220918_100000.WAV,Central Pond,recover-20220919,009
843.6825,843.689,46093.0,66086.0,Echolocation,Pipistrellus pipistrellus,0.451,0.583,-1,/mnt/ubna_data_02/recover-20220919/UBNA_009/20220918_100000.WAV,Central Pond,recover-20220919,009
843.7805,843.7861,46093.0,62685.0,Echolocation,Pipistrellus pipistrellus,0.625,0.714,-1,/mnt/ubna_data_02/recover-20220919/UBNA_009/20220918_100000.WAV,Central Pond,recover-20220919,009
843.8825,843.8903,46953.0,67106.0,Echolocation,Pipistrellus pipistrellus,0.498,0.727,-1,/mnt/ubna_data_02/recover-20220919/UBNA_009/20220918_100000.WAV,Central Pond,recover-20220919,009
843.9825,843.9888,46953.0,63982.0,Echolocation,Pipistrellus pipistrellus,0.656,0.763,-1,/mnt/ubna_data_02/recover-20220919/UBNA_009/20220918_100000.WAV,Central Pond,recover-20220919,009
844.0735,844.0814,46093.0,65161.0,Echolocation,Pipistrellus pipistrellus,0.527,0.626,-1,/mnt/ubna_data_02/recover-20220919/UBNA_009/20220918_100000.WAV,Central Pond,recover-20220919,009
844.1735,844.1845,45234.0,64223.0,Echolocation,Pipistrellus pipistrellus,0.494,0.617,-1,/mnt/ubna_data_02/recover-20220919/UBNA_009/20220918_100000.WAV,Central Pond,recover-20220919,009
844.2615,844.2694,46093.0,62784.0,Echolocation,Pipistrellus pipistrellus,0.457,0.574,-1,/mnt/ubna_data_02/recover-20220919/UBNA_009/20220918_100000.WAV,Central Pond,recover-20220919,009
844.3605,844.3681,45234.0,70382.0,Echolocation,Pipistrellus pipistrellus,0.56,0.653,-1,/mnt/ubna_data_02/recover-20220919/UBNA_009/20220918_100000.WAV,Central Pond,recover-20220919,009
844.4585,844.466,46953.0,72084.0,Echolocation,Pipistrellus pipistrellus,0.63,0.692,-1,/mnt/ubna_data_02/recover-20220919/UBNA_009/20220918_100000.WAV,Central Pond,recover-20220919,009
844.5535,844.561,46093.0,70060.0,Echolocation,Pipistrellus pipistrellus,0.638,0.687,-1,/mnt/ubna_data_02/recover-20220919/UBNA_009/20220918_100000.WAV,Central Pond,recover-20220919,009
844.6505,844.6587,46953.0,68962.0,Echolocation,Pipistrellus pipistrellus,0.631,0.71,-1,/mnt/ubna_data_02/recover-20220919/UBNA_009/20220918_100000.WAV,Central Pond,recover-20220919,009
844.7505,844.7578,44375.0,70816.0,Echolocation,Pipistrellus pipistrellus,0.545,0.6,-1,/mnt/ubna_data_02/recover-20220919/UBNA_009/20220918_100000.WAV,Central Pond,recover-20220919,009
844.8485,844.8565,46093.0,67275.0,Echolocation,Pipistrellus pipistrellus,0.49,0.604,-1,/mnt/ubna_data_02/recover-20220919/UBNA_009/20220918_100000.WAV,Central Pond,recover-20220919,009
844.9475,844.9544,44375.0,75374.0,Echolocation,Pipistrellus pipistrellus,0.495,0.545,-1,/mnt/ubna_data_02/recover-20220919/UBNA_009/20220918_100000.WAV,Central Pond,recover-20220919,009
845.0515,845.0608,46093.0,61472.0,Echolocation,Pipistrellus pipistrellus,0.474,0.54,-1,/mnt/ubna_data_02/recover-20220919/UBNA_009/20220918_100000.WAV,Central Pond,recover-20220919,009
845.1525,845.1605,45234.0,71969.0,Echolocation,Pipistrellus pipistrellus,0.565,0.619,-1,/mnt/ubna_data_02/recover-20220919/UBNA_009/20220918_100000.WAV,Central Pond,recover-20220919,009
845.2535,845.261,43515.0,68575.0,Echolocation,Pipistrellus pipistrellus,0.584,0.648,-1,/mnt/ubna_data_02/recover-20220919/UBNA_009/20220918_100000.WAV,Central Pond,recover-20220919,009
845.3515,845.3588,44375.0,79668.0,Echolocation,Pipistrellus pipistrellus,0.528,0.559,-1,/mnt/ubna_data_02/recover-20220919/UBNA_009/20220918_100000.WAV,Central Pond,recover-20220919,009
845.4555,845.4614,46093.0,57655.0,Echolocation,Pipistrellus pipistrellus,0.601,0.635,-1,/mnt/ubna_data_02/recover-20220919/UBNA_009/20220918_100000.WAV,Central Pond,recover-20220919,009
845.5595,845.5673,45234.0,66724.0,Echolocation,Pipistrellus pipistrellus,0.605,0.652,-1,/mnt/ubna_data_02/recover-20220919/UBNA_009/20220918_100000.WAV,Central Pond,recover-20220919,009
845.6535,845.6618,45234.0,75920.0,Echolocation,Pipistrellus pipistrellus,0.587,0.642,-1,/mnt/ubna_data_02/recover-20220919/UBNA_009/20220918_100000.WAV,Central Pond,recover-20220919,009
845.8485,845.8545,46093.0,57328.0,Echolocation,Pipistrellus pipistrellus,0.587,0.63,-1,/mnt/ubna_data_02/recover-20220919/UBNA_009/20220918_100000.WAV,Central Pond,recover-20220919,009
845.9525,845.9597,45234.0,64628.0,Echolocation,Pipistrellus pipistrellus,0.511,0.575,-1,/mnt/ubna_data_02/recover-20220919/UBNA_009/20220918_100000.WAV,Central Pond,recover-20220919,009
846.0645,846.0735,46953.0,53344.0,Echolocation,Pipistrellus pipistrellus,0.602,0.615,-1,/mnt/ubna_data_02/recover-20220919/UBNA_009/20220918_100000.WAV,Central Pond,recover-20220919,009
846.1625,846.1704,45234.0,58782.0,Echolocation,Pipistrellus pipistrellus,0.574,0.642,-1,/mnt/ubna_data_02/recover-20220919/UBNA_009/20220918_100000.WAV,Central Pond,recover-20220919,009
846.4585,846.4666,46093.0,58394.0,Echolocation,Pipistrellus pipistrellus,0.52,0.55,-1,/mnt/ubna_data_02/recover-20220919/UBNA_009/20220918_100000.WAV,Central Pond,recover-20220919,009
846.6695,846.6778,46093.0,60731.0,Echolocation,Pipistrellus pipistrellus,0.54,0.617,-1,/mnt/ubna_data_02/recover-20220919/UBNA_009/20220918_100000.WAV,Central Pond,recover-20220919,009
846.7715,846.779,46953.0,59248.0,Echolocation,Pipistrellus pipistrellus,0.537,0.573,-1,/mnt/ubna_data_02/recover-20220919/UBNA_009/20220918_100000.WAV,Central Pond,recover-20220919,009
847.0015,847.0077,46093.0,58200.0,Echolocation,Pipistrellus pipistrellus,0.64,0.681,-1,/mnt/ubna_data_02/recover-20220919/UBNA_009/20220918_100000.WAV,Central Pond,recover-20220919,009
847.2065,847.2128,46093.0,57529.0,Echolocation,Pipistrellus pipistrellus,0.568,0.615,-1,/mnt/ubna_data_02/recover-20220919/UBNA_009/20220918_100000.WAV,Central Pond,recover-20220919,009
847.3125,847.3197,45234.0,55355.0,Echolocation,Pipistrellus pipistrellus,0.585,0.62,-1,/mnt/ubna_data_02/recover-20220919/UBNA_009/20220918_100000.WAV,Central Pond,recover-20220919,009
847.5255,847.5325,45234.0,54507.0,Echolocation,Pipistrellus pipistrellus,0.521,0.563,-1,/mnt/ubna_data_02/recover-20220919/UBNA_009/20220918_100000.WAV,Central Pond,recover-20220919,009
847.8435,847.8496,45234.0,54376.0,Echolocation,Pipistrellus pipistrellus,0.531,0.555,-1,/mnt/ubna_data_02/recover-20220919/UBNA_009/20220918_100000.WAV,Central Pond,recover-20220919,009
927.5415,927.5475,49531.0,63710.0,Echolocation,Pipistrellus pipistrellus,0.416,0.507,-1,/mnt/ubna_data_02/recover-20220919/UBNA_009/20220918_100000.WAV,Central Pond,recover-20220919,009
927.7285,927.7335,48671.0,63644.0,Echolocation,Pipistrellus pipistrellus,0.507,0.575,-1,/mnt/ubna_data_02/recover-20220919/UBNA_009/20220918_100000.WAV,Central Pond,recover-20220919,009
927.9175,927.923,48671.0,62026.0,Echolocation,Pipistrellus pipistrellus,0.527,0.563,-1,/mnt/ubna_data_02/recover-20220919/UBNA_009/20220918_100000.WAV,Central Pond,recover-20220919,009
928.5315,928.5374,47812.0,65986.0,Echolocation,Pipistrellus pipistrellus,0.394,0.516,-1,/mnt/ubna_data_02/recover-20220919/UBNA_009/20220918_100000.WAV,Central Pond,recover-20220919,009
928.7135,928.7184,46953.0,66678.0,Echolocation,Pipistrellus pipistrellus,0.352,0.515,-1,/mnt/ubna_data_02/recover-20220919/UBNA_009/20220918_100000.WAV,Central Pond,recover-20220919,009
928.9035,928.91,46953.0,65465.0,Echolocation,Pipistrellus pipistrellus,0.427,0.553,-1,/mnt/ubna_data_02/recover-20220919/UBNA_009/20220918_100000.WAV,Central Pond,recover-20220919,009
929.3825,929.387,46093.0,64135.0,Echolocation,Pipistrellus pipistrellus,0.467,0.554,-1,/mnt/ubna_data_02/recover-20220919/UBNA_009/20220918_100000.WAV,Central Pond,recover-20220919,009
929.8205,929.8279,45234.0,66026.0,Echolocation,Pipistrellus pipistrellus,0.344,0.56,-1,/mnt/ubna_data_02/recover-20220919/UBNA_009/20220918_100000.WAV,Central Pond,recover-20220919,009
930.1205,930.1286,46953.0,62613.0,Echolocation,Pipistrellus pipistrellus,0.501,0.566,-1,/mnt/ubna_data_02/recover-20220919/UBNA_009/20220918_100000.WAV,Central Pond,recover-20220919,009
930.3115,930.3167,45234.0,62712.0,Echolocation,Pipistrellus pipistrellus,0.466,0.559,-1,/mnt/ubna_data_02/recover-20220919/UBNA_009/20220918_100000.WAV,Central Pond,recover-20220919,009
930.6915,930.6986,46953.0,56452.0,Echolocation,Pipistrellus pipistrellus,0.517,0.554,-1,/mnt/ubna_data_02/recover-20220919/UBNA_009/20220918_100000.WAV,Central Pond,recover-20220919,009
930.9585,930.9643,45234.0,62337.0,Echolocation,Pipistrellus pipistrellus,0.306,0.543,-1,/mnt/ubna_data_02/recover-20220919/UBNA_009/20220918_100000.WAV,Central Pond,recover-20220919,009
