start_time,end_time,low_freq,high_freq,event,class,class_prob,det_prob,individual,input_file,Site name,Recover Folder,SD Card
631.9165,631.9292,24609.0,29671.0,Echolocation,Nyctalus leisleri,0.387,0.6,-1,/mnt/ubna_data_02/recover-20220908/UBNA_003/20220908_030000.WAV,Central Pond,recover-20220908,003
632.3315,632.3456,24609.0,29473.0,Echolocation,Nyctalus leisleri,0.258,0.519,-1,/mnt/ubna_data_02/recover-20220908/UBNA_003/20220908_030000.WAV,Central Pond,recover-20220908,003
632.7405,632.754,24609.0,31096.0,Echolocation,Nyctalus leisleri,0.263,0.568,-1,/mnt/ubna_data_02/recover-20220908/UBNA_003/20220908_030000.WAV,Central Pond,recover-20220908,003
633.5835,633.5968,24609.0,31642.0,Echolocation,Nyctalus leisleri,0.304,0.655,-1,/mnt/ubna_data_02/recover-20220908/UBNA_003/20220908_030000.WAV,Central Pond,recover-20220908,003
633.8565,633.871,24609.0,30575.0,Echolocation,Nyctalus leisleri,0.252,0.608,-1,/mnt/ubna_data_02/recover-20220908/UBNA_003/20220908_030000.WAV,Central Pond,recover-20220908,003
634.1215,634.1375,23750.0,32139.0,Echolocation,Eptesicus serotinus,0.309,0.576,-1,/mnt/ubna_data_02/recover-20220908/UBNA_003/20220908_030000.WAV,Central Pond,recover-20220908,003
634.3925,634.4086,23750.0,31339.0,Echolocation,Eptesicus serotinus,0.293,0.565,-1,/mnt/ubna_data_02/recover-20220908/UBNA_003/20220908_030000.WAV,Central Pond,recover-20220908,003
634.5475,634.5632,24609.0,28999.0,Echolocation,Nyctalus leisleri,0.345,0.533,-1,/mnt/ubna_data_02/recover-20220908/UBNA_003/20220908_030000.WAV,Central Pond,recover-20220908,003
634.8005,634.8159,24609.0,32390.0,Echolocation,Eptesicus serotinus,0.256,0.557,-1,/mnt/ubna_data_02/recover-20220908/UBNA_003/20220908_030000.WAV,Central Pond,recover-20220908,003
634.9365,634.9517,23750.0,32578.0,Echolocation,Eptesicus serotinus,0.325,0.576,-1,/mnt/ubna_data_02/recover-20220908/UBNA_003/20220908_030000.WAV,Central Pond,recover-20220908,003
635.1855,635.2003,24609.0,33128.0,Echolocation,Eptesicus serotinus,0.326,0.551,-1,/mnt/ubna_data_02/recover-20220908/UBNA_003/20220908_030000.WAV,Central Pond,recover-20220908,003
635.5915,635.6069,23750.0,31536.0,Echolocation,Eptesicus serotinus,0.271,0.586,-1,/mnt/ubna_data_02/recover-20220908/UBNA_003/20220908_030000.WAV,Central Pond,recover-20220908,003
635.8605,635.8767,23750.0,31055.0,Echolocation,Eptesicus serotinus,0.228,0.51,-1,/mnt/ubna_data_02/recover-20220908/UBNA_003/20220908_030000.WAV,Central Pond,recover-20220908,003
636.1265,636.142,23750.0,31662.0,Echolocation,Nyctalus leisleri,0.327,0.605,-1,/mnt/ubna_data_02/recover-20220908/UBNA_003/20220908_030000.WAV,Central Pond,recover-20220908,003
636.9215,636.9382,23750.0,31705.0,Echolocation,Eptesicus serotinus,0.242,0.523,-1,/mnt/ubna_data_02/recover-20220908/UBNA_003/20220908_030000.WAV,Central Pond,recover-20220908,003
637.4575,637.4742,23750.0,29086.0,Echolocation,Nyctalus leisleri,0.428,0.575,-1,/mnt/ubna_data_02/recover-20220908/UBNA_003/20220908_030000.WAV,Central Pond,recover-20220908,003
637.9925,638.0034,26328.0,34064.0,Echolocation,Nyctalus leisleri,0.318,0.541,-1,/mnt/ubna_data_02/recover-20220908/UBNA_003/20220908_030000.WAV,Central Pond,recover-20220908,003
638.5895,638.6041,24609.0,34058.0,Echolocation,Eptesicus serotinus,0.294,0.555,-1,/mnt/ubna_data_02/recover-20220908/UBNA_003/20220908_030000.WAV,Central Pond,recover-20220908,003
638.8485,638.8647,23750.0,34698.0,Echolocation,Eptesicus serotinus,0.347,0.545,-1,/mnt/ubna_data_02/recover-20220908/UBNA_003/20220908_030000.WAV,Central Pond,recover-20220908,003
639.2475,639.2647,23750.0,33753.0,Echolocation,Eptesicus serotinus,0.251,0.507,-1,/mnt/ubna_data_02/recover-20220908/UBNA_003/20220908_030000.WAV,Central Pond,recover-20220908,003
639.5015,639.519,23750.0,30715.0,Echolocation,Nyctalus leisleri,0.261,0.6,-1,/mnt/ubna_data_02/recover-20220908/UBNA_003/20220908_030000.WAV,Central Pond,recover-20220908,003
640.0175,640.0336,23750.0,32923.0,Echolocation,Nyctalus leisleri,0.407,0.6,-1,/mnt/ubna_data_02/recover-20220908/UBNA_003/20220908_030000.WAV,Central Pond,recover-20220908,003
641.0295,641.0474,23750.0,30024.0,Echolocation,Nyctalus leisleri,0.427,0.53,-1,/mnt/ubna_data_02/recover-20220908/UBNA_003/20220908_030000.WAV,Central Pond,recover-20220908,003
641.1655,641.1823,23750.0,31253.0,Echolocation,Eptesicus serotinus,0.224,0.565,-1,/mnt/ubna_data_02/recover-20220908/UBNA_003/20220908_030000.WAV,Central Pond,recover-20220908,003
641.8075,641.8271,23750.0,33822.0,Echolocation,Eptesicus serotinus,0.274,0.537,-1,/mnt/ubna_data_02/recover-20220908/UBNA_003/20220908_030000.WAV,Central Pond,recover-20220908,003
642.0595,642.0804,22890.0,31745.0,Echolocation,Nyctalus noctula,0.296,0.52,-1,/mnt/ubna_data_02/recover-20220908/UBNA_003/20220908_030000.WAV,Central Pond,recover-20220908,003
642.1955,642.2118,23750.0,34044.0,Echolocation,Nyctalus noctula,0.287,0.578,-1,/mnt/ubna_data_02/recover-20220908/UBNA_003/20220908_030000.WAV,Central Pond,recover-20220908,003
642.4375,642.4544,23750.0,35503.0,Echolocation,Eptesicus serotinus,0.286,0.565,-1,/mnt/ubna_data_02/recover-20220908/UBNA_003/20220908_030000.WAV,Central Pond,recover-20220908,003
642.5585,642.5711,24609.0,38398.0,Echolocation,Eptesicus serotinus,0.317,0.62,-1,/mnt/ubna_data_02/recover-20220908/UBNA_003/20220908_030000.WAV,Central Pond,recover-20220908,003
642.7015,642.7153,24609.0,31945.0,Echolocation,Nyctalus leisleri,0.391,0.644,-1,/mnt/ubna_data_02/recover-20220908/UBNA_003/20220908_030000.WAV,Central Pond,recover-20220908,003
643.1995,643.2216,22890.0,33106.0,Echolocation,Eptesicus serotinus,0.266,0.529,-1,/mnt/ubna_data_02/recover-20220908/UBNA_003/20220908_030000.WAV,Central Pond,recover-20220908,003
643.4915,643.5062,24609.0,32305.0,Echolocation,Nyctalus leisleri,0.263,0.512,-1,/mnt/ubna_data_02/recover-20220908/UBNA_003/20220908_030000.WAV,Central Pond,recover-20220908,003
643.6285,643.6439,24609.0,32492.0,Echolocation,Nyctalus leisleri,0.282,0.51,-1,/mnt/ubna_data_02/recover-20220908/UBNA_003/20220908_030000.WAV,Central Pond,recover-20220908,003
838.5995,838.6165,23750.0,28716.0,Echolocation,Nyctalus leisleri,0.326,0.539,-1,/mnt/ubna_data_02/recover-20220908/UBNA_003/20220908_030000.WAV,Central Pond,recover-20220908,003
841.6555,841.6686,24609.0,29073.0,Echolocation,Nyctalus leisleri,0.352,0.528,-1,/mnt/ubna_data_02/recover-20220908/UBNA_003/20220908_030000.WAV,Central Pond,recover-20220908,003
842.2055,842.2224,23750.0,27853.0,Echolocation,Nyctalus leisleri,0.548,0.616,-1,/mnt/ubna_data_02/recover-20220908/UBNA_003/20220908_030000.WAV,Central Pond,recover-20220908,003
843.4845,843.4979,24609.0,30870.0,Echolocation,Nyctalus leisleri,0.264,0.539,-1,/mnt/ubna_data_02/recover-20220908/UBNA_003/20220908_030000.WAV,Central Pond,recover-20220908,003
843.6155,843.6327,23750.0,27469.0,Echolocation,Nyctalus leisleri,0.504,0.586,-1,/mnt/ubna_data_02/recover-20220908/UBNA_003/20220908_030000.WAV,Central Pond,recover-20220908,003
843.7635,843.7781,23750.0,29536.0,Echolocation,Nyctalus leisleri,0.313,0.601,-1,/mnt/ubna_data_02/recover-20220908/UBNA_003/20220908_030000.WAV,Central Pond,recover-20220908,003
844.0165,844.0319,23750.0,30329.0,Echolocation,Nyctalus leisleri,0.295,0.59,-1,/mnt/ubna_data_02/recover-20220908/UBNA_003/20220908_030000.WAV,Central Pond,recover-20220908,003
844.2785,844.2961,23750.0,29107.0,Echolocation,Nyctalus leisleri,0.27,0.504,-1,/mnt/ubna_data_02/recover-20220908/UBNA_003/20220908_030000.WAV,Central Pond,recover-20220908,003
844.5435,844.5617,24609.0,30538.0,Echolocation,Nyctalus leisleri,0.228,0.519,-1,/mnt/ubna_data_02/recover-20220908/UBNA_003/20220908_030000.WAV,Central Pond,recover-20220908,003
844.7115,844.7279,24609.0,28494.0,Echolocation,Nyctalus leisleri,0.478,0.633,-1,/mnt/ubna_data_02/recover-20220908/UBNA_003/20220908_030000.WAV,Central Pond,recover-20220908,003
