start_time,end_time,low_freq,high_freq,class,class_prob,det_prob,individual,event,input_file,Recover Folder,SD Card,Site name
28.1945,28.207,24609.0,32759.0,Nyctalus leisleri,0.278,0.589,-1,Echolocation,/mnt/ubna_data_01/recover-20220804/UBNA_003/20220802_113000.WAV,recover-20220804,UBNA_003,Central Pond
28.4835,28.4984,23750.0,31070.0,Eptesicus serotinus,0.254,0.563,-1,Echolocation,/mnt/ubna_data_01/recover-20220804/UBNA_003/20220802_113000.WAV,recover-20220804,UBNA_003,Central Pond
28.7855,28.8,23750.0,32897.0,Eptesicus serotinus,0.343,0.612,-1,Echolocation,/mnt/ubna_data_01/recover-20220804/UBNA_003/20220802_113000.WAV,recover-20220804,UBNA_003,Central Pond
29.0635,29.0794,23750.0,30252.0,Nyctalus leisleri,0.244,0.521,-1,Echolocation,/mnt/ubna_data_01/recover-20220804/UBNA_003/20220802_113000.WAV,recover-20220804,UBNA_003,Central Pond
29.4085,29.4231,24609.0,30948.0,Nyctalus leisleri,0.256,0.508,-1,Echolocation,/mnt/ubna_data_01/recover-20220804/UBNA_003/20220802_113000.WAV,recover-20220804,UBNA_003,Central Pond
29.9155,29.9299,24609.0,31361.0,Nyctalus leisleri,0.35,0.562,-1,Echolocation,/mnt/ubna_data_01/recover-20220804/UBNA_003/20220802_113000.WAV,recover-20220804,UBNA_003,Central Pond
30.7745,30.7879,22890.0,34775.0,Eptesicus serotinus,0.44,0.638,-1,Echolocation,/mnt/ubna_data_01/recover-20220804/UBNA_003/20220802_113000.WAV,recover-20220804,UBNA_003,Central Pond
31.2975,31.3123,22031.0,32096.0,Eptesicus serotinus,0.36,0.563,-1,Echolocation,/mnt/ubna_data_01/recover-20220804/UBNA_003/20220802_113000.WAV,recover-20220804,UBNA_003,Central Pond
33.7225,33.7415,23750.0,35344.0,Eptesicus serotinus,0.225,0.53,-1,Echolocation,/mnt/ubna_data_01/recover-20220804/UBNA_003/20220802_113000.WAV,recover-20220804,UBNA_003,Central Pond
34.1545,34.1703,24609.0,35208.0,Eptesicus serotinus,0.312,0.504,-1,Echolocation,/mnt/ubna_data_01/recover-20220804/UBNA_003/20220802_113000.WAV,recover-20220804,UBNA_003,Central Pond
34.7315,34.7517,23750.0,34631.0,Eptesicus serotinus,0.28,0.54,-1,Echolocation,/mnt/ubna_data_01/recover-20220804/UBNA_003/20220802_113000.WAV,recover-20220804,UBNA_003,Central Pond
