start_time,end_time,low_freq,high_freq,event,class,class_prob,det_prob,individual,input_file,Site name,Recover Folder,SD Card
1132.4115,1132.4202,44375.0,55406.0,Echolocation,Pipistrellus pipistrellus,0.5,0.559,-1,/mnt/ubna_data_02/recover-20221003/UBNA_009/20221001_070000.WAV,Central Pond,recover-20221003,009
1132.7965,1132.8061,45234.0,52073.0,Echolocation,Pipistrellus pipistrellus,0.51,0.557,-1,/mnt/ubna_data_02/recover-20221003/UBNA_009/20221001_070000.WAV,Central Pond,recover-20221003,009
1132.9835,1132.9918,44375.0,52666.0,Echolocation,Pipistrellus pipistrellus,0.549,0.595,-1,/mnt/ubna_data_02/recover-20221003/UBNA_009/20221001_070000.WAV,Central Pond,recover-20221003,009
1133.1745,1133.1829,45234.0,54244.0,Echolocation,Pipistrellus pipistrellus,0.557,0.603,-1,/mnt/ubna_data_02/recover-20221003/UBNA_009/20221001_070000.WAV,Central Pond,recover-20221003,009
1133.2715,1133.278,43515.0,50628.0,Echolocation,Pipistrellus pipistrellus,0.596,0.623,-1,/mnt/ubna_data_02/recover-20221003/UBNA_009/20221001_070000.WAV,Central Pond,recover-20221003,009
1133.3595,1133.369,45234.0,56950.0,Echolocation,Pipistrellus pipistrellus,0.532,0.61,-1,/mnt/ubna_data_02/recover-20221003/UBNA_009/20221001_070000.WAV,Central Pond,recover-20221003,009
1133.4415,1133.4536,45234.0,58072.0,Echolocation,Pipistrellus pipistrellus,0.434,0.57,-1,/mnt/ubna_data_02/recover-20221003/UBNA_009/20221001_070000.WAV,Central Pond,recover-20221003,009
1133.7085,1133.718,44375.0,59740.0,Echolocation,Pipistrellus pipistrellus,0.518,0.588,-1,/mnt/ubna_data_02/recover-20221003/UBNA_009/20221001_070000.WAV,Central Pond,recover-20221003,009
1133.7985,1133.8076,43515.0,58801.0,Echolocation,Pipistrellus pipistrellus,0.512,0.544,-1,/mnt/ubna_data_02/recover-20221003/UBNA_009/20221001_070000.WAV,Central Pond,recover-20221003,009
1133.8945,1133.9036,44375.0,59407.0,Echolocation,Pipistrellus pipistrellus,0.554,0.586,-1,/mnt/ubna_data_02/recover-20221003/UBNA_009/20221001_070000.WAV,Central Pond,recover-20221003,009
1133.9875,1133.9957,43515.0,63935.0,Echolocation,Pipistrellus pipistrellus,0.578,0.63,-1,/mnt/ubna_data_02/recover-20221003/UBNA_009/20221001_070000.WAV,Central Pond,recover-20221003,009
1134.0745,1134.0818,42656.0,63740.0,Echolocation,Pipistrellus pipistrellus,0.555,0.618,-1,/mnt/ubna_data_02/recover-20221003/UBNA_009/20221001_070000.WAV,Central Pond,recover-20221003,009
1134.1665,1134.1727,43515.0,61148.0,Echolocation,Pipistrellus pipistrellus,0.632,0.679,-1,/mnt/ubna_data_02/recover-20221003/UBNA_009/20221001_070000.WAV,Central Pond,recover-20221003,009
1134.2615,1134.2686,42656.0,62303.0,Echolocation,Pipistrellus pipistrellus,0.602,0.649,-1,/mnt/ubna_data_02/recover-20221003/UBNA_009/20221001_070000.WAV,Central Pond,recover-20221003,009
1134.3615,1134.3686,43515.0,58434.0,Echolocation,Pipistrellus pipistrellus,0.602,0.658,-1,/mnt/ubna_data_02/recover-20221003/UBNA_009/20221001_070000.WAV,Central Pond,recover-20221003,009
1134.4605,1134.4664,42656.0,62966.0,Echolocation,Pipistrellus pipistrellus,0.621,0.656,-1,/mnt/ubna_data_02/recover-20221003/UBNA_009/20221001_070000.WAV,Central Pond,recover-20221003,009
1134.5635,1134.5698,42656.0,62545.0,Echolocation,Pipistrellus pipistrellus,0.642,0.691,-1,/mnt/ubna_data_02/recover-20221003/UBNA_009/20221001_070000.WAV,Central Pond,recover-20221003,009
1134.6535,1134.6588,42656.0,59622.0,Echolocation,Pipistrellus pipistrellus,0.596,0.626,-1,/mnt/ubna_data_02/recover-20221003/UBNA_009/20221001_070000.WAV,Central Pond,recover-20221003,009
