start_time,end_time,low_freq,high_freq,event,class,class_prob,det_prob,individual,input_file,Site name,Recover Folder,SD Card
220.0445,220.05180000000001,45234.0,57293.0,Echolocation,Pipistrellus pipistrellus,0.483,0.545,-1,/mnt/ubna_data_02/recover-20220919/UBNA_009/20220917_030000.WAV,Central Pond,recover-20220919,009
220.2635,220.2708,44375.0,60111.0,Echolocation,Pipistrellus pipistrellus,0.429,0.514,-1,/mnt/ubna_data_02/recover-20220919/UBNA_009/20220917_030000.WAV,Central Pond,recover-20220919,009
220.4045,220.4112,45234.0,57630.0,Echolocation,Pipistrellus pipistrellus,0.453,0.516,-1,/mnt/ubna_data_02/recover-20220919/UBNA_009/20220917_030000.WAV,Central Pond,recover-20220919,009
220.5665,220.5743,46093.0,58030.0,Echolocation,Pipistrellus pipistrellus,0.524,0.57,-1,/mnt/ubna_data_02/recover-20220919/UBNA_009/20220917_030000.WAV,Central Pond,recover-20220919,009
220.7815,220.7893,44375.0,55466.0,Echolocation,Pipistrellus pipistrellus,0.488,0.534,-1,/mnt/ubna_data_02/recover-20220919/UBNA_009/20220917_030000.WAV,Central Pond,recover-20220919,009
220.8655,220.873,46093.0,56690.0,Echolocation,Pipistrellus pipistrellus,0.477,0.508,-1,/mnt/ubna_data_02/recover-20220919/UBNA_009/20220917_030000.WAV,Central Pond,recover-20220919,009
220.9365,220.9436,46093.0,58628.0,Echolocation,Pipistrellus pipistrellus,0.526,0.588,-1,/mnt/ubna_data_02/recover-20220919/UBNA_009/20220917_030000.WAV,Central Pond,recover-20220919,009
220.9955,221.002,46953.0,61273.0,Echolocation,Pipistrellus pipistrellus,0.516,0.556,-1,/mnt/ubna_data_02/recover-20220919/UBNA_009/20220917_030000.WAV,Central Pond,recover-20220919,009
221.0575,221.065,46093.0,61038.0,Echolocation,Pipistrellus pipistrellus,0.442,0.551,-1,/mnt/ubna_data_02/recover-20220919/UBNA_009/20220917_030000.WAV,Central Pond,recover-20220919,009
221.4555,221.4633,46953.0,64783.0,Echolocation,Pipistrellus pipistrellus,0.492,0.577,-1,/mnt/ubna_data_02/recover-20220919/UBNA_009/20220917_030000.WAV,Central Pond,recover-20220919,009
221.6225,221.6296,44375.0,63881.0,Echolocation,Pipistrellus pipistrellus,0.456,0.55,-1,/mnt/ubna_data_02/recover-20220919/UBNA_009/20220917_030000.WAV,Central Pond,recover-20220919,009
221.7095,221.7153,43515.0,61900.0,Echolocation,Pipistrellus pipistrellus,0.458,0.513,-1,/mnt/ubna_data_02/recover-20220919/UBNA_009/20220917_030000.WAV,Central Pond,recover-20220919,009
221.7845,221.7906,43515.0,64783.0,Echolocation,Pipistrellus pipistrellus,0.598,0.621,-1,/mnt/ubna_data_02/recover-20220919/UBNA_009/20220917_030000.WAV,Central Pond,recover-20220919,009
221.8415,221.8477,42656.0,70591.0,Echolocation,Pipistrellus pipistrellus,0.418,0.556,-1,/mnt/ubna_data_02/recover-20220919/UBNA_009/20220917_030000.WAV,Central Pond,recover-20220919,009
221.9075,221.9135,44375.0,61474.0,Echolocation,Pipistrellus pipistrellus,0.479,0.521,-1,/mnt/ubna_data_02/recover-20220919/UBNA_009/20220917_030000.WAV,Central Pond,recover-20220919,009
221.9915,221.9981,43515.0,66453.0,Echolocation,Pipistrellus pipistrellus,0.538,0.596,-1,/mnt/ubna_data_02/recover-20220919/UBNA_009/20220917_030000.WAV,Central Pond,recover-20220919,009
222.3355,222.3418,41796.0,78992.0,Echolocation,Pipistrellus pipistrellus,0.531,0.574,-1,/mnt/ubna_data_02/recover-20220919/UBNA_009/20220917_030000.WAV,Central Pond,recover-20220919,009
222.5135,222.5189,42656.0,70771.0,Echolocation,Pipistrellus pipistrellus,0.476,0.506,-1,/mnt/ubna_data_02/recover-20220919/UBNA_009/20220917_030000.WAV,Central Pond,recover-20220919,009
222.5995,222.6065,39218.0,87856.0,Echolocation,Pipistrellus pipistrellus,0.213,0.504,-1,/mnt/ubna_data_02/recover-20220919/UBNA_009/20220917_030000.WAV,Central Pond,recover-20220919,009
222.6895,222.6949,42656.0,67353.0,Echolocation,Pipistrellus pipistrellus,0.533,0.576,-1,/mnt/ubna_data_02/recover-20220919/UBNA_009/20220917_030000.WAV,Central Pond,recover-20220919,009
222.8425,222.8492,41796.0,75500.0,Echolocation,Pipistrellus pipistrellus,0.29,0.56,-1,/mnt/ubna_data_02/recover-20220919/UBNA_009/20220917_030000.WAV,Central Pond,recover-20220919,009
222.9775,222.9836,41796.0,73053.0,Echolocation,Pipistrellus pipistrellus,0.257,0.506,-1,/mnt/ubna_data_02/recover-20220919/UBNA_009/20220917_030000.WAV,Central Pond,recover-20220919,009
223.0585,223.0665,45234.0,58597.0,Echolocation,Pipistrellus pipistrellus,0.539,0.56,-1,/mnt/ubna_data_02/recover-20220919/UBNA_009/20220917_030000.WAV,Central Pond,recover-20220919,009
223.1455,223.1513,42656.0,67720.0,Echolocation,Pipistrellus pipistrellus,0.55,0.574,-1,/mnt/ubna_data_02/recover-20220919/UBNA_009/20220917_030000.WAV,Central Pond,recover-20220919,009
223.3485,223.3558,43515.0,63769.0,Echolocation,Pipistrellus pipistrellus,0.557,0.587,-1,/mnt/ubna_data_02/recover-20220919/UBNA_009/20220917_030000.WAV,Central Pond,recover-20220919,009
223.4455,223.4511,44375.0,60566.0,Echolocation,Pipistrellus pipistrellus,0.509,0.53,-1,/mnt/ubna_data_02/recover-20220919/UBNA_009/20220917_030000.WAV,Central Pond,recover-20220919,009
223.5365,223.5421,41796.0,66166.0,Echolocation,Pipistrellus pipistrellus,0.572,0.618,-1,/mnt/ubna_data_02/recover-20220919/UBNA_009/20220917_030000.WAV,Central Pond,recover-20220919,009
223.6265,223.6326,42656.0,58905.0,Echolocation,Pipistrellus pipistrellus,0.549,0.596,-1,/mnt/ubna_data_02/recover-20220919/UBNA_009/20220917_030000.WAV,Central Pond,recover-20220919,009
223.7155,223.7211,43515.0,65265.0,Echolocation,Pipistrellus pipistrellus,0.551,0.577,-1,/mnt/ubna_data_02/recover-20220919/UBNA_009/20220917_030000.WAV,Central Pond,recover-20220919,009
223.9045,223.9112,43515.0,58724.0,Echolocation,Pipistrellus pipistrellus,0.497,0.592,-1,/mnt/ubna_data_02/recover-20220919/UBNA_009/20220917_030000.WAV,Central Pond,recover-20220919,009
224.0945,224.1018,43515.0,58233.0,Echolocation,Pipistrellus pipistrellus,0.52,0.63,-1,/mnt/ubna_data_02/recover-20220919/UBNA_009/20220917_030000.WAV,Central Pond,recover-20220919,009
224.1885,224.1976,45234.0,52078.0,Echolocation,Pipistrellus pipistrellus,0.574,0.599,-1,/mnt/ubna_data_02/recover-20220919/UBNA_009/20220917_030000.WAV,Central Pond,recover-20220919,009
224.2885,224.2956,45234.0,59346.0,Echolocation,Pipistrellus pipistrellus,0.502,0.582,-1,/mnt/ubna_data_02/recover-20220919/UBNA_009/20220917_030000.WAV,Central Pond,recover-20220919,009
224.4845,224.4918,43515.0,57557.0,Echolocation,Pipistrellus pipistrellus,0.504,0.552,-1,/mnt/ubna_data_02/recover-20220919/UBNA_009/20220917_030000.WAV,Central Pond,recover-20220919,009
224.5875,224.5953,45234.0,53773.0,Echolocation,Pipistrellus pipistrellus,0.521,0.54,-1,/mnt/ubna_data_02/recover-20220919/UBNA_009/20220917_030000.WAV,Central Pond,recover-20220919,009
224.6905,224.6998,43515.0,57460.0,Echolocation,Pipistrellus pipistrellus,0.453,0.551,-1,/mnt/ubna_data_02/recover-20220919/UBNA_009/20220917_030000.WAV,Central Pond,recover-20220919,009
224.8885,224.8974,45234.0,52413.0,Echolocation,Pipistrellus pipistrellus,0.507,0.551,-1,/mnt/ubna_data_02/recover-20220919/UBNA_009/20220917_030000.WAV,Central Pond,recover-20220919,009
224.9885,224.9966,44375.0,56201.0,Echolocation,Pipistrellus pipistrellus,0.497,0.552,-1,/mnt/ubna_data_02/recover-20220919/UBNA_009/20220917_030000.WAV,Central Pond,recover-20220919,009
225.0845,225.0932,45234.0,54603.0,Echolocation,Pipistrellus pipistrellus,0.54,0.574,-1,/mnt/ubna_data_02/recover-20220919/UBNA_009/20220917_030000.WAV,Central Pond,recover-20220919,009
