start_time,end_time,low_freq,high_freq,class,class_prob,det_prob,individual,event,input_file,Site name,Recover Folder,SD Card
0.1835,0.1983,25468.0,31079.0,Nyctalus leisleri,0.441,0.568,-1,Echolocation,/mnt/ubna_data_02/recover-20220912/UBNA_009/20220911_030000.WAV,Central Pond,recover-20220912,009
0.9225,0.9399,23750.0,28034.0,Nyctalus leisleri,0.418,0.516,-1,Echolocation,/mnt/ubna_data_02/recover-20220912/UBNA_009/20220911_030000.WAV,Central Pond,recover-20220912,009
3.7745,3.7876,26328.0,32523.0,Eptesicus serotinus,0.246,0.53,-1,Echolocation,/mnt/ubna_data_02/recover-20220912/UBNA_009/20220911_030000.WAV,Central Pond,recover-20220912,009
4.0405,4.0559,26328.0,33609.0,Eptesicus serotinus,0.219,0.536,-1,Echolocation,/mnt/ubna_data_02/recover-20220912/UBNA_009/20220911_030000.WAV,Central Pond,recover-20220912,009
5.0135,5.026,26328.0,33825.0,Nyctalus leisleri,0.232,0.504,-1,Echolocation,/mnt/ubna_data_02/recover-20220912/UBNA_009/20220911_030000.WAV,Central Pond,recover-20220912,009
5.1805,5.1932,24609.0,33302.0,Nyctalus leisleri,0.237,0.501,-1,Echolocation,/mnt/ubna_data_02/recover-20220912/UBNA_009/20220911_030000.WAV,Central Pond,recover-20220912,009
5.3305,5.3445,26328.0,33951.0,Nyctalus leisleri,0.286,0.561,-1,Echolocation,/mnt/ubna_data_02/recover-20220912/UBNA_009/20220911_030000.WAV,Central Pond,recover-20220912,009
5.5115,5.5289,23750.0,34118.0,Eptesicus serotinus,0.289,0.515,-1,Echolocation,/mnt/ubna_data_02/recover-20220912/UBNA_009/20220911_030000.WAV,Central Pond,recover-20220912,009
5.6955,5.7094,26328.0,35413.0,Eptesicus serotinus,0.318,0.594,-1,Echolocation,/mnt/ubna_data_02/recover-20220912/UBNA_009/20220911_030000.WAV,Central Pond,recover-20220912,009
5.8775,5.8947,22890.0,33118.0,Eptesicus serotinus,0.336,0.583,-1,Echolocation,/mnt/ubna_data_02/recover-20220912/UBNA_009/20220911_030000.WAV,Central Pond,recover-20220912,009
6.1835,6.1986,24609.0,35346.0,Eptesicus serotinus,0.408,0.615,-1,Echolocation,/mnt/ubna_data_02/recover-20220912/UBNA_009/20220911_030000.WAV,Central Pond,recover-20220912,009
6.3315,6.3456,25468.0,33361.0,Nyctalus leisleri,0.352,0.624,-1,Echolocation,/mnt/ubna_data_02/recover-20220912/UBNA_009/20220911_030000.WAV,Central Pond,recover-20220912,009
6.5075,6.5267,23750.0,35734.0,Eptesicus serotinus,0.358,0.542,-1,Echolocation,/mnt/ubna_data_02/recover-20220912/UBNA_009/20220911_030000.WAV,Central Pond,recover-20220912,009
6.6965,6.7126,25468.0,31537.0,Nyctalus leisleri,0.344,0.54,-1,Echolocation,/mnt/ubna_data_02/recover-20220912/UBNA_009/20220911_030000.WAV,Central Pond,recover-20220912,009
7.2235,7.2434,22890.0,32920.0,Eptesicus serotinus,0.225,0.501,-1,Echolocation,/mnt/ubna_data_02/recover-20220912/UBNA_009/20220911_030000.WAV,Central Pond,recover-20220912,009
7.3955,7.4115,24609.0,33804.0,Eptesicus serotinus,0.244,0.556,-1,Echolocation,/mnt/ubna_data_02/recover-20220912/UBNA_009/20220911_030000.WAV,Central Pond,recover-20220912,009
7.5945,7.6123,22890.0,32900.0,Eptesicus serotinus,0.35,0.55,-1,Echolocation,/mnt/ubna_data_02/recover-20220912/UBNA_009/20220911_030000.WAV,Central Pond,recover-20220912,009
7.9525,7.9702,22890.0,34288.0,Eptesicus serotinus,0.391,0.599,-1,Echolocation,/mnt/ubna_data_02/recover-20220912/UBNA_009/20220911_030000.WAV,Central Pond,recover-20220912,009
8.1935,8.2118,22890.0,31817.0,Eptesicus serotinus,0.269,0.538,-1,Echolocation,/mnt/ubna_data_02/recover-20220912/UBNA_009/20220911_030000.WAV,Central Pond,recover-20220912,009
8.7975,8.8155,23750.0,28886.0,Nyctalus leisleri,0.427,0.569,-1,Echolocation,/mnt/ubna_data_02/recover-20220912/UBNA_009/20220911_030000.WAV,Central Pond,recover-20220912,009
8.9645,8.9767,25468.0,31219.0,Nyctalus leisleri,0.484,0.665,-1,Echolocation,/mnt/ubna_data_02/recover-20220912/UBNA_009/20220911_030000.WAV,Central Pond,recover-20220912,009
9.1135,9.1287,24609.0,33234.0,Eptesicus serotinus,0.271,0.579,-1,Echolocation,/mnt/ubna_data_02/recover-20220912/UBNA_009/20220911_030000.WAV,Central Pond,recover-20220912,009
9.3205,9.3349,24609.0,29374.0,Nyctalus leisleri,0.33,0.586,-1,Echolocation,/mnt/ubna_data_02/recover-20220912/UBNA_009/20220911_030000.WAV,Central Pond,recover-20220912,009
9.4575,9.4719,22890.0,32286.0,Eptesicus serotinus,0.351,0.678,-1,Echolocation,/mnt/ubna_data_02/recover-20220912/UBNA_009/20220911_030000.WAV,Central Pond,recover-20220912,009
