start_time,end_time,low_freq,high_freq,class,class_prob,det_prob,individual,event,input_file,Site name,Recover Folder,SD Card
0.6945,0.7109,24609.0,29617.0,Nyctalus leisleri,0.341,0.563,-1,Echolocation,/mnt/ubna_data_02/recover-20220905/UBNA_009/20220905_033000.WAV,Central Pond,recover-20220905,009
0.8415,0.8545,24609.0,29117.0,Nyctalus leisleri,0.391,0.553,-1,Echolocation,/mnt/ubna_data_02/recover-20220905/UBNA_009/20220905_033000.WAV,Central Pond,recover-20220905,009
1.0995,1.1127,25468.0,30008.0,Nyctalus leisleri,0.364,0.541,-1,Echolocation,/mnt/ubna_data_02/recover-20220905/UBNA_009/20220905_033000.WAV,Central Pond,recover-20220905,009
1.6085,1.6253,25468.0,28922.0,Nyctalus leisleri,0.331,0.501,-1,Echolocation,/mnt/ubna_data_02/recover-20220905/UBNA_009/20220905_033000.WAV,Central Pond,recover-20220905,009
3.0025,3.0182,24609.0,29944.0,Nyctalus leisleri,0.313,0.52,-1,Echolocation,/mnt/ubna_data_02/recover-20220905/UBNA_009/20220905_033000.WAV,Central Pond,recover-20220905,009
3.4875,3.5072,23750.0,31778.0,Eptesicus serotinus,0.241,0.522,-1,Echolocation,/mnt/ubna_data_02/recover-20220905/UBNA_009/20220905_033000.WAV,Central Pond,recover-20220905,009
3.7375,3.7553,24609.0,29466.0,Nyctalus leisleri,0.315,0.545,-1,Echolocation,/mnt/ubna_data_02/recover-20220905/UBNA_009/20220905_033000.WAV,Central Pond,recover-20220905,009
3.9885,4.0031,25468.0,30866.0,Nyctalus leisleri,0.326,0.509,-1,Echolocation,/mnt/ubna_data_02/recover-20220905/UBNA_009/20220905_033000.WAV,Central Pond,recover-20220905,009
4.9995,5.0172,24609.0,28669.0,Nyctalus leisleri,0.36,0.507,-1,Echolocation,/mnt/ubna_data_02/recover-20220905/UBNA_009/20220905_033000.WAV,Central Pond,recover-20220905,009
61.716499999999996,61.740899999999996,18593.0,20302.0,Nyctalus noctula,0.397,0.534,-1,Echolocation,/mnt/ubna_data_02/recover-20220905/UBNA_009/20220905_033000.WAV,Central Pond,recover-20220905,009
61.9165,61.9368,21171.0,22370.0,Nyctalus leisleri,0.616,0.626,-1,Echolocation,/mnt/ubna_data_02/recover-20220905/UBNA_009/20220905_033000.WAV,Central Pond,recover-20220905,009
62.8145,62.8339,19453.0,21726.0,Nyctalus noctula,0.249,0.51,-1,Echolocation,/mnt/ubna_data_02/recover-20220905/UBNA_009/20220905_033000.WAV,Central Pond,recover-20220905,009
