start_time,end_time,low_freq,high_freq,event,class,class_prob,det_prob,individual,input_file,Recover Folder,SD Card,Site name
1450.0895,1450.0976,40078.0,49833.0,Echolocation,Pipistrellus nathusii,0.494,0.547,-1,/mnt/ubna_data_01/recover-20220808/UBNA_012/20220806_113000.WAV,recover-20220808,UBNA_012,Central Pond
1450.1835,1450.1926,40937.0,54997.0,Echolocation,Pipistrellus nathusii,0.503,0.619,-1,/mnt/ubna_data_01/recover-20220808/UBNA_012/20220806_113000.WAV,recover-20220808,UBNA_012,Central Pond
1450.2875,1450.2948,42656.0,50687.0,Echolocation,Pipistrellus nathusii,0.549,0.588,-1,/mnt/ubna_data_01/recover-20220808/UBNA_012/20220806_113000.WAV,recover-20220808,UBNA_012,Central Pond
1450.3805,1450.3887,40078.0,49026.0,Echolocation,Pipistrellus nathusii,0.506,0.536,-1,/mnt/ubna_data_01/recover-20220808/UBNA_012/20220806_113000.WAV,recover-20220808,UBNA_012,Central Pond
1450.4785,1450.4871,40078.0,51722.0,Echolocation,Pipistrellus nathusii,0.56,0.632,-1,/mnt/ubna_data_01/recover-20220808/UBNA_012/20220806_113000.WAV,recover-20220808,UBNA_012,Central Pond
1450.6575,1450.667,40078.0,51010.0,Echolocation,Pipistrellus nathusii,0.483,0.579,-1,/mnt/ubna_data_01/recover-20220808/UBNA_012/20220806_113000.WAV,recover-20220808,UBNA_012,Central Pond
1450.7565,1450.7656,39218.0,46251.0,Echolocation,Pipistrellus nathusii,0.45,0.515,-1,/mnt/ubna_data_01/recover-20220808/UBNA_012/20220806_113000.WAV,recover-20220808,UBNA_012,Central Pond
1450.9625,1450.9714,39218.0,47545.0,Echolocation,Pipistrellus nathusii,0.551,0.589,-1,/mnt/ubna_data_01/recover-20220808/UBNA_012/20220806_113000.WAV,recover-20220808,UBNA_012,Central Pond
1451.0665,1451.0758,40937.0,49571.0,Echolocation,Pipistrellus nathusii,0.52,0.568,-1,/mnt/ubna_data_01/recover-20220808/UBNA_012/20220806_113000.WAV,recover-20220808,UBNA_012,Central Pond
1451.1705,1451.1809,39218.0,50567.0,Echolocation,Pipistrellus nathusii,0.471,0.554,-1,/mnt/ubna_data_01/recover-20220808/UBNA_012/20220806_113000.WAV,recover-20220808,UBNA_012,Central Pond
1451.2695,1451.2783,40078.0,50418.0,Echolocation,Pipistrellus nathusii,0.434,0.512,-1,/mnt/ubna_data_01/recover-20220808/UBNA_012/20220806_113000.WAV,recover-20220808,UBNA_012,Central Pond
1452.2295,1452.2386,40078.0,46735.0,Echolocation,Pipistrellus nathusii,0.47,0.574,-1,/mnt/ubna_data_01/recover-20220808/UBNA_012/20220806_113000.WAV,recover-20220808,UBNA_012,Central Pond
1452.9705,1452.9783,40078.0,52397.0,Echolocation,Pipistrellus nathusii,0.514,0.577,-1,/mnt/ubna_data_01/recover-20220808/UBNA_012/20220806_113000.WAV,recover-20220808,UBNA_012,Central Pond
1453.1665,1453.1752,40078.0,49972.0,Echolocation,Pipistrellus nathusii,0.459,0.591,-1,/mnt/ubna_data_01/recover-20220808/UBNA_012/20220806_113000.WAV,recover-20220808,UBNA_012,Central Pond
