start_time,end_time,low_freq,high_freq,event,class,class_prob,det_prob,individual,input_file,Site name,Recover Folder,SD Card
1157.2775,1157.2817,47812.0,60688.0,Echolocation,Pipistrellus pipistrellus,0.513,0.571,-1,/mnt/ubna_data_02/recover-20221006/UBNA_003/20221006_090000.WAV,Central Pond,recover-20221006,003
1157.4505,1157.4552,46093.0,63447.0,Echolocation,Pipistrellus pipistrellus,0.236,0.525,-1,/mnt/ubna_data_02/recover-20221006/UBNA_003/20221006_090000.WAV,Central Pond,recover-20221006,003
1157.8045,1157.809,46093.0,60562.0,Echolocation,Pipistrellus pipistrellus,0.505,0.56,-1,/mnt/ubna_data_02/recover-20221006/UBNA_003/20221006_090000.WAV,Central Pond,recover-20221006,003
1157.8915,1157.8966,46953.0,58500.0,Echolocation,Pipistrellus pipistrellus,0.515,0.533,-1,/mnt/ubna_data_02/recover-20221006/UBNA_003/20221006_090000.WAV,Central Pond,recover-20221006,003
1157.9805,1157.9862,46093.0,63197.0,Echolocation,Pipistrellus pipistrellus,0.418,0.57,-1,/mnt/ubna_data_02/recover-20221006/UBNA_003/20221006_090000.WAV,Central Pond,recover-20221006,003
1158.0625,1158.0686,46953.0,64970.0,Echolocation,Pipistrellus pipistrellus,0.498,0.603,-1,/mnt/ubna_data_02/recover-20221006/UBNA_003/20221006_090000.WAV,Central Pond,recover-20221006,003
1158.2385,1158.244,46953.0,67071.0,Echolocation,Pipistrellus pipistrellus,0.428,0.521,-1,/mnt/ubna_data_02/recover-20221006/UBNA_003/20221006_090000.WAV,Central Pond,recover-20221006,003
1158.3215,1158.3276,46953.0,63708.0,Echolocation,Pipistrellus pipistrellus,0.45,0.513,-1,/mnt/ubna_data_02/recover-20221006/UBNA_003/20221006_090000.WAV,Central Pond,recover-20221006,003
1158.4155,1158.4209,46953.0,69049.0,Echolocation,Pipistrellus pipistrellus,0.437,0.508,-1,/mnt/ubna_data_02/recover-20221006/UBNA_003/20221006_090000.WAV,Central Pond,recover-20221006,003
1158.5305,1158.537,46953.0,63186.0,Echolocation,Pipistrellus pipistrellus,0.464,0.519,-1,/mnt/ubna_data_02/recover-20221006/UBNA_003/20221006_090000.WAV,Central Pond,recover-20221006,003
1158.6005,1158.6061,46953.0,72652.0,Echolocation,Pipistrellus pipistrellus,0.505,0.563,-1,/mnt/ubna_data_02/recover-20221006/UBNA_003/20221006_090000.WAV,Central Pond,recover-20221006,003
1158.6845,1158.6897,46953.0,69254.0,Echolocation,Pipistrellus pipistrellus,0.525,0.557,-1,/mnt/ubna_data_02/recover-20221006/UBNA_003/20221006_090000.WAV,Central Pond,recover-20221006,003
1158.7725,1158.7782,46953.0,72377.0,Echolocation,Pipistrellus pipistrellus,0.544,0.64,-1,/mnt/ubna_data_02/recover-20221006/UBNA_003/20221006_090000.WAV,Central Pond,recover-20221006,003
1158.8565,1158.864,46953.0,69686.0,Echolocation,Pipistrellus pipistrellus,0.52,0.622,-1,/mnt/ubna_data_02/recover-20221006/UBNA_003/20221006_090000.WAV,Central Pond,recover-20221006,003
1158.9415,1158.9477,46953.0,71358.0,Echolocation,Pipistrellus pipistrellus,0.487,0.579,-1,/mnt/ubna_data_02/recover-20221006/UBNA_003/20221006_090000.WAV,Central Pond,recover-20221006,003
1159.0275,1159.0326,44375.0,69309.0,Echolocation,Pipistrellus pipistrellus,0.578,0.67,-1,/mnt/ubna_data_02/recover-20221006/UBNA_003/20221006_090000.WAV,Central Pond,recover-20221006,003
