INDIR,FOLDER,IN FILE,CHANNEL,OFFSET,DURATION,Fmin,Fmean,Fmax,DATE,TIME,HOUR,DATE-12,TIME-12,HOUR-12,TOP1MATCH,TOP1DIST,TOP2MATCH,TOP2DIST,TOP3MATCH,TOP3DIST,VOCALIZATIONS,MANUAL ID,ORGID,USERID,REVIEW ORGID,REVIEW USERID,INPATHMD5
/mnt,ubna_data_02_mir/recover-20221003/UBNA_010,20221001_033000.WAV,0,55.453285,0.005779,24318.131,24918.744,25890.238,2022-10-01,03:30:55.453,3,2022-09-30,15:30:55.453,15,nocluster,0,,0,,0,1,,,,,,ZpxSxTf8dYrxymg+BRI03g==
/mnt,ubna_data_02_mir/recover-20221003/UBNA_010,20221001_000000.WAV,0,34.942944,0.0014,22536.82,22850.174,23959.828,2022-10-01,00:00:34.942,0,2022-09-30,12:00:34.942,12,nocluster,0,,0,,0,1,,,,,,3BicN6NBad8u8APObArjow==
/mnt,ubna_data_02_mir/recover-20221003/UBNA_010,20221001_033000.WAV,0,74.86557,0.001229,25823.648,26038.879,26402.928,2022-10-01,03:31:14.865,3,2022-09-30,15:31:14.865,15,nocluster,0,,0,,0,1,,,,,,ZpxSxTf8dYrxymg+BRI03g==
/mnt,ubna_data_02_mir/recover-20221003/UBNA_010,20221001_033000.WAV,0,75.808586,0.001219,25723.738,26255.619,26666.666,2022-10-01,03:31:15.807,3,2022-09-30,15:31:15.807,15,nocluster,0,,0,,0,1,,,,,,ZpxSxTf8dYrxymg+BRI03g==
/mnt,ubna_data_02_mir/recover-20221003/UBNA_010,20221001_033000.WAV,0,80.587479,0.001314,24025.973,24361.508,24768.039,2022-10-01,03:31:20.586,3,2022-09-30,15:31:20.586,15,nocluster,0,,0,,0,1,,,,,,ZpxSxTf8dYrxymg+BRI03g==
/mnt,ubna_data_02_mir/recover-20221003/UBNA_010,20221001_033000.WAV,0,80.80484,0.001988,25975.121,26160.535,26756.152,2022-10-01,03:31:20.803,3,2022-09-30,15:31:20.803,15,nocluster,0,,0,,0,1,,,,,,ZpxSxTf8dYrxymg+BRI03g==
/mnt,ubna_data_02_mir/recover-20221003/UBNA_010,20221001_033000.WAV,0,106.648895,0.001617,24390.244,24741.203,25317.469,2022-10-01,03:31:46.648,3,2022-09-30,15:31:46.648,15,nocluster,0,,0,,0,1,,,,,,ZpxSxTf8dYrxymg+BRI03g==
/mnt,ubna_data_02_mir/recover-20221003/UBNA_010,20221001_033000.WAV,0,106.89151,0.001942,24318.131,24719.27,25317.469,2022-10-01,03:31:46.890,3,2022-09-30,15:31:46.890,15,nocluster,0,,0,,0,1,,,,,,ZpxSxTf8dYrxymg+BRI03g==
/mnt,ubna_data_02_mir/recover-20221003/UBNA_010,20221001_033000.WAV,0,107.382874,0.001114,24691.357,25128.346,25481.842,2022-10-01,03:31:47.381,3,2022-09-30,15:31:47.381,15,nocluster,0,,0,,0,1,,,,,,ZpxSxTf8dYrxymg+BRI03g==
/mnt,ubna_data_02_mir/recover-20221003/UBNA_010,20221001_033000.WAV,0,107.626015,0.005465,24169.404,24884.312,25477.707,2022-10-01,03:31:47.625,3,2022-09-30,15:31:47.625,15,nocluster,0,,0,,0,1,,,,,,ZpxSxTf8dYrxymg+BRI03g==
/mnt,ubna_data_02_mir/recover-20221003/UBNA_010,20221001_033000.WAV,0,107.858459,0.001089,25481.842,25718.449,26058.908,2022-10-01,03:31:47.857,3,2022-09-30,15:31:47.857,15,nocluster,0,,0,,0,1,,,,,,ZpxSxTf8dYrxymg+BRI03g==
/mnt,ubna_data_02_mir/recover-20221003/UBNA_010,20221001_033000.WAV,0,108.105789,0.001295,24539.877,24717.484,24922.359,2022-10-01,03:31:48.104,3,2022-09-30,15:31:48.104,15,nocluster,0,,0,,0,1,,,,,,ZpxSxTf8dYrxymg+BRI03g==
/mnt,ubna_data_02_mir/recover-20221003/UBNA_010,20221001_033000.WAV,0,108.456482,0.004002,25565.629,25987.779,26846.848,2022-10-01,03:31:48.456,3,2022-09-30,15:31:48.456,15,nocluster,0,,0,,0,1,,,,,,ZpxSxTf8dYrxymg+BRI03g==
/mnt,ubna_data_02_mir/recover-20221003/UBNA_010,20221001_033000.WAV,0,108.702072,0.005012,24845.68,25538.494,26580.713,2022-10-01,03:31:48.701,3,2022-09-30,15:31:48.701,15,nocluster,0,,0,,0,1,,,,,,ZpxSxTf8dYrxymg+BRI03g==
/mnt,ubna_data_02_mir/recover-20221003/UBNA_010,20221001_033000.WAV,0,109.197372,0.007515,24844.721,25547.615,26756.152,2022-10-01,03:31:49.197,3,2022-09-30,15:31:49.197,15,nocluster,0,,0,,0,1,,,,,,ZpxSxTf8dYrxymg+BRI03g==
/mnt,ubna_data_02_mir/recover-20221003/UBNA_010,20221001_033000.WAV,0,109.456612,0.0023,23959.828,24343.943,24853.35,2022-10-01,03:31:49.456,3,2022-09-30,15:31:49.456,15,nocluster,0,,0,,0,1,,,,,,ZpxSxTf8dYrxymg+BRI03g==
/mnt,ubna_data_02_mir/recover-20221003/UBNA_010,20221001_033000.WAV,0,109.592239,0.002108,24316.334,24662.844,25000,2022-10-01,03:31:49.591,3,2022-09-30,15:31:49.591,15,nocluster,0,,0,,0,1,,,,,,ZpxSxTf8dYrxymg+BRI03g==
/mnt,ubna_data_02_mir/recover-20221003/UBNA_010,20221001_033000.WAV,0,110.090637,0.002055,24853.35,25308.967,26148.258,2022-10-01,03:31:50.090,3,2022-09-30,15:31:50.090,15,nocluster,0,,0,,0,1,,,,,,ZpxSxTf8dYrxymg+BRI03g==
/mnt,ubna_data_02_mir/recover-20221003/UBNA_010,20221001_033000.WAV,0,110.333138,0.004446,24318.131,25188.42,26326.043,2022-10-01,03:31:50.332,3,2022-09-30,15:31:50.332,15,nocluster,0,,0,,0,1,,,,,,ZpxSxTf8dYrxymg+BRI03g==
/mnt,ubna_data_02_mir/recover-20221003/UBNA_010,20221001_033000.WAV,0,110.583939,0.004677,24465.061,24801.078,25641.025,2022-10-01,03:31:50.582,3,2022-09-30,15:31:50.582,15,nocluster,0,,0,,0,1,,,,,,ZpxSxTf8dYrxymg+BRI03g==
/mnt,ubna_data_02_mir/recover-20221003/UBNA_010,20221001_033000.WAV,0,111.337608,0.001104,25236.844,25370.07,25890.238,2022-10-01,03:31:51.337,3,2022-09-30,15:31:51.337,15,nocluster,0,,0,,0,1,,,,,,ZpxSxTf8dYrxymg+BRI03g==
/mnt,ubna_data_02_mir/recover-20221003/UBNA_010,20221001_030000.WAV,0,62.886475,0.001136,24465.061,24646.596,25000,2022-10-01,03:01:02.886,3,2022-09-30,15:01:02.886,15,nocluster,0,,0,,0,1,,,,,,Us4CuKc/2jKxSobc9pzOPQ==
/mnt,ubna_data_02_mir/recover-20221003/UBNA_010,20221001_030000.WAV,0,63.426235,0.0063,24692.299,25396.666,26402.928,2022-10-01,03:01:03.426,3,2022-09-30,15:01:03.426,15,nocluster,0,,0,,0,1,,,,,,Us4CuKc/2jKxSobc9pzOPQ==
/mnt,ubna_data_02_mir/recover-20221003/UBNA_010,20221001_030000.WAV,0,65.633186,0.002247,24476.047,24924.352,25317.469,2022-10-01,03:01:05.633,3,2022-09-30,15:01:05.633,15,nocluster,0,,0,,0,1,,,,,,Us4CuKc/2jKxSobc9pzOPQ==
/mnt,ubna_data_02_mir/recover-20221003/UBNA_010,20221001_030000.WAV,0,67.28273,0.0013,24391.15,24618.205,24928.166,2022-10-01,03:01:07.282,3,2022-09-30,15:01:07.282,15,nocluster,0,,0,,0,1,,,,,,Us4CuKc/2jKxSobc9pzOPQ==
/mnt,ubna_data_02_mir/recover-20221003/UBNA_010,20221001_030000.WAV,0,116.534439,0.002657,23529.412,24089.785,24768.039,2022-10-01,03:01:56.533,3,2022-09-30,15:01:56.533,15,nocluster,0,,0,,0,1,,,,,,Us4CuKc/2jKxSobc9pzOPQ==
/mnt,ubna_data_02_mir/recover-20221003/UBNA_010,20221001_033000.WAV,0,123.735725,0.00151,23529.412,23840.729,24476.047,2022-10-01,03:32:03.734,3,2022-09-30,15:32:03.734,15,nocluster,0,,0,,0,1,,,,,,ZpxSxTf8dYrxymg+BRI03g==
/mnt,ubna_data_02_mir/recover-20221003/UBNA_010,20221001_033000.WAV,0,149.147278,0.001152,23955.531,24303.965,24470.553,2022-10-01,03:32:29.146,3,2022-09-30,15:32:29.146,15,nocluster,0,,0,,0,1,,,,,,ZpxSxTf8dYrxymg+BRI03g==
/mnt,ubna_data_02_mir/recover-20221003/UBNA_010,20221001_033000.WAV,0,150.452469,0.002331,23599.025,24020.797,24768.039,2022-10-01,03:32:30.452,3,2022-09-30,15:32:30.452,15,nocluster,0,,0,,0,1,,,,,,ZpxSxTf8dYrxymg+BRI03g==
/mnt,ubna_data_02_mir/recover-20221003/UBNA_010,20221001_033000.WAV,0,154.546097,0.001159,23809.523,24154.627,24316.334,2022-10-01,03:32:34.545,3,2022-09-30,15:32:34.545,15,nocluster,0,,0,,0,1,,,,,,ZpxSxTf8dYrxymg+BRI03g==
/mnt,ubna_data_02_mir/recover-20221003/UBNA_010,20221001_033000.WAV,0,155.276016,0.001648,23952.953,24278.041,24922.359,2022-10-01,03:32:35.276,3,2022-09-30,15:32:35.276,15,nocluster,0,,0,,0,1,,,,,,ZpxSxTf8dYrxymg+BRI03g==
/mnt,ubna_data_02_mir/recover-20221003/UBNA_010,20221001_033000.WAV,0,157.610916,0.00238,22927.342,23530.773,23955.531,2022-10-01,03:32:37.609,3,2022-09-30,15:32:37.609,15,nocluster,0,,0,,0,1,,,,,,ZpxSxTf8dYrxymg+BRI03g==
/mnt,ubna_data_02_mir/recover-20221003/UBNA_010,20221001_033000.WAV,0,157.626205,0.001035,23190.16,30925.615,23882.512,2022-10-01,03:32:37.625,3,2022-09-30,15:32:37.625,15,nocluster,0,,0,,0,1,,,,,,ZpxSxTf8dYrxymg+BRI03g==
/mnt,ubna_data_02_mir/recover-20221003/UBNA_010,20221001_033000.WAV,0,159.017746,0.002358,24844.721,25442.988,26143.791,2022-10-01,03:32:39.017,3,2022-09-30,15:32:39.017,15,nocluster,0,,0,,0,1,,,,,,ZpxSxTf8dYrxymg+BRI03g==
/mnt,ubna_data_02_mir/recover-20221003/UBNA_010,20221001_033000.WAV,0,159.71225,0.00117,23676.1,23926.631,24466.891,2022-10-01,03:32:39.712,3,2022-09-30,15:32:39.712,15,nocluster,0,,0,,0,1,,,,,,ZpxSxTf8dYrxymg+BRI03g==
/mnt,ubna_data_02_mir/recover-20221003/UBNA_010,20221001_033000.WAV,0,161.952209,0.005823,24242.424,24729.955,25397.082,2022-10-01,03:32:41.951,3,2022-09-30,15:32:41.951,15,nocluster,0,,0,,0,1,,,,,,ZpxSxTf8dYrxymg+BRI03g==
/mnt,ubna_data_02_mir/recover-20221003/UBNA_010,20221001_033000.WAV,0,162.614471,0.002029,23462.227,23657.73,24466.891,2022-10-01,03:32:42.613,3,2022-09-30,15:32:42.613,15,nocluster,0,,0,,0,1,,,,,,ZpxSxTf8dYrxymg+BRI03g==
/mnt,ubna_data_02_mir/recover-20221003/UBNA_010,20221001_033000.WAV,0,163.267563,0.001165,23669.469,24031.574,24316.334,2022-10-01,03:32:43.267,3,2022-09-30,15:32:43.267,15,nocluster,0,,0,,0,1,,,,,,ZpxSxTf8dYrxymg+BRI03g==
/mnt,ubna_data_02_mir/recover-20221003/UBNA_010,20221001_033000.WAV,0,164.053238,0.002022,23256.6,23740.051,24024.24,2022-10-01,03:32:44.052,3,2022-09-30,15:32:44.052,15,nocluster,0,,0,,0,1,,,,,,ZpxSxTf8dYrxymg+BRI03g==
/mnt,ubna_data_02_mir/recover-20221003/UBNA_010,20221001_030000.WAV,0,123.251541,0.00206,24844.721,25242.135,25807.525,2022-10-01,03:02:03.250,3,2022-09-30,15:02:03.250,15,nocluster,0,,0,,0,1,,,,,,Us4CuKc/2jKxSobc9pzOPQ==
/mnt,ubna_data_02_mir/recover-20221003/UBNA_010,20221001_030000.WAV,0,123.74688,0.00127,24692.299,25197.012,25477.707,2022-10-01,03:02:03.746,3,2022-09-30,15:02:03.746,15,nocluster,0,,0,,0,1,,,,,,Us4CuKc/2jKxSobc9pzOPQ==
/mnt,ubna_data_02_mir/recover-20221003/UBNA_010,20221001_030000.WAV,0,124.24823,0.002192,23325.398,23723.922,24615.617,2022-10-01,03:02:04.248,3,2022-09-30,15:02:04.248,15,nocluster,0,,0,,0,1,,,,,,Us4CuKc/2jKxSobc9pzOPQ==
/mnt,ubna_data_02_mir/recover-20221003/UBNA_010,20221001_030000.WAV,0,124.758347,0.002494,23599.025,24058.52,24924.295,2022-10-01,03:02:04.758,3,2022-09-30,15:02:04.758,15,nocluster,0,,0,,0,1,,,,,,Us4CuKc/2jKxSobc9pzOPQ==
/mnt,ubna_data_02_mir/recover-20221003/UBNA_010,20221001_023000.WAV,0,201.765198,0.001537,23188.602,23428.094,23744.098,2022-10-01,02:33:21.765,2,2022-09-30,14:33:21.765,14,nocluster,0,,0,,0,1,,,,,,OE/kkPht95qI6/qqxV+zWA==
/mnt,ubna_data_02_mir/recover-20221003/UBNA_010,20221001_023000.WAV,0,203.417801,0.002781,23755.816,24453.23,24845.68,2022-10-01,02:33:23.417,2,2022-09-30,14:33:23.417,14,nocluster,0,,0,,0,1,,,,,,OE/kkPht95qI6/qqxV+zWA==
/mnt,ubna_data_02_mir/recover-20221003/UBNA_010,20221001_023000.WAV,0,203.959671,0.002935,23952.096,24530.912,25078.617,2022-10-01,02:33:23.958,2,2022-09-30,14:33:23.958,14,nocluster,0,,0,,0,1,,,,,,OE/kkPht95qI6/qqxV+zWA==
/mnt,ubna_data_02_mir/recover-20221003/UBNA_010,20221001_023000.WAV,0,204.231628,0.001517,23391.812,23726.291,24316.334,2022-10-01,02:33:24.231,2,2022-09-30,14:33:24.231,14,nocluster,0,,0,,0,1,,,,,,OE/kkPht95qI6/qqxV+zWA==
/mnt,ubna_data_02_mir/recover-20221003/UBNA_010,20221001_023000.WAV,0,204.751022,0.001479,24097.26,24334.465,24845.68,2022-10-01,02:33:24.751,2,2022-09-30,14:33:24.751,14,nocluster,0,,0,,0,1,,,,,,OE/kkPht95qI6/qqxV+zWA==
/mnt,ubna_data_02_mir/recover-20221003/UBNA_010,20221001_023000.WAV,0,205.590286,0.001014,23529.412,31569.006,24099.883,2022-10-01,02:33:25.589,2,2022-09-30,14:33:25.589,14,nocluster,0,,0,,0,1,,,,,,OE/kkPht95qI6/qqxV+zWA==
/mnt,ubna_data_02_mir/recover-20221003/UBNA_010,20221001_023000.WAV,0,205.985535,0.001866,23193.277,23584.779,24029.441,2022-10-01,02:33:25.984,2,2022-09-30,14:33:25.984,14,nocluster,0,,0,,0,1,,,,,,OE/kkPht95qI6/qqxV+zWA==
/mnt,ubna_data_02_mir/recover-20221003/UBNA_010,20221001_023000.WAV,0,206.226257,0.002541,22991.543,23612.32,23952.953,2022-10-01,02:33:26.225,2,2022-09-30,14:33:26.225,14,nocluster,0,,0,,0,1,,,,,,OE/kkPht95qI6/qqxV+zWA==
/mnt,ubna_data_02_mir/recover-20221003/UBNA_010,20221001_023000.WAV,0,206.755142,0.00122,22671.805,22949.578,23542.445,2022-10-01,02:33:26.754,2,2022-09-30,14:33:26.754,14,nocluster,0,,0,,0,1,,,,,,OE/kkPht95qI6/qqxV+zWA==
/mnt,ubna_data_02_mir/recover-20221003/UBNA_010,20221001_023000.WAV,0,228.079849,0.006143,24024.24,24743.844,25320.512,2022-10-01,02:33:48.079,2,2022-09-30,14:33:48.079,14,nocluster,0,,0,,0,1,,,,,,OE/kkPht95qI6/qqxV+zWA==
/mnt,ubna_data_02_mir/recover-20221003/UBNA_010,20221001_023000.WAV,0,228.768051,0.001085,21980.676,29492.059,22413.359,2022-10-01,02:33:48.768,2,2022-09-30,14:33:48.768,14,nocluster,0,,0,,0,1,,,,,,OE/kkPht95qI6/qqxV+zWA==
/mnt,ubna_data_02_mir/recover-20221003/UBNA_010,20221001_023000.WAV,0,229.209702,0.001006,23599.025,31800.402,24171.17,2022-10-01,02:33:49.209,2,2022-09-30,14:33:49.209,14,nocluster,0,,0,,0,1,,,,,,OE/kkPht95qI6/qqxV+zWA==
/mnt,ubna_data_02_mir/recover-20221003/UBNA_010,20221001_023000.WAV,0,229.747818,0.006414,23756.656,24155.359,24595.902,2022-10-01,02:33:49.746,2,2022-09-30,14:33:49.746,14,nocluster,0,,0,,0,1,,,,,,OE/kkPht95qI6/qqxV+zWA==
/mnt,ubna_data_02_mir/recover-20221003/UBNA_010,20221001_040000.WAV,0,227.773819,0.004345,24316.334,24857.043,25397.082,2022-10-01,04:03:47.773,4,2022-09-30,16:03:47.773,16,nocluster,0,,0,,0,1,,,,,,BJXBZO9bJqoxrVJK4y9dkA==
/mnt,ubna_data_02_mir/recover-20221003/UBNA_010,20221001_033000.WAV,0,205.553711,0.001007,23529.412,31766.816,24025.973,2022-10-01,03:33:25.553,3,2022-09-30,15:33:25.553,15,nocluster,0,,0,,0,1,,,,,,ZpxSxTf8dYrxymg+BRI03g==
/mnt,ubna_data_02_mir/recover-20221003/UBNA_010,20221001_033000.WAV,0,206.540207,0.001491,23812.898,24140.398,24465.061,2022-10-01,03:33:26.539,3,2022-09-30,15:33:26.539,15,nocluster,0,,0,,0,1,,,,,,ZpxSxTf8dYrxymg+BRI03g==
/mnt,ubna_data_02_mir/recover-20221003/UBNA_010,20221001_033000.WAV,0,206.555969,0.001011,23460.613,31647.686,23952.953,2022-10-01,03:33:26.554,3,2022-09-30,15:33:26.554,15,nocluster,0,,0,,0,1,,,,,,ZpxSxTf8dYrxymg+BRI03g==
/mnt,ubna_data_02_mir/recover-20221003/UBNA_010,20221001_033000.WAV,0,207.563583,0.001919,24316.334,25017.902,26171.742,2022-10-01,03:33:27.562,3,2022-09-30,15:33:27.562,15,nocluster,0,,0,,0,1,,,,,,ZpxSxTf8dYrxymg+BRI03g==
/mnt,ubna_data_02_mir/recover-20221003/UBNA_010,20221001_033000.WAV,0,208.695831,0.002377,23391.812,23561.15,23740.754,2022-10-01,03:33:28.695,3,2022-09-30,15:33:28.695,15,nocluster,0,,0,,0,1,,,,,,ZpxSxTf8dYrxymg+BRI03g==
/mnt,ubna_data_02_mir/recover-20221003/UBNA_010,20221001_033000.WAV,0,208.961426,0.003378,23188.602,23681.77,24096.385,2022-10-01,03:33:28.960,3,2022-09-30,15:33:28.960,15,nocluster,0,,0,,0,1,,,,,,ZpxSxTf8dYrxymg+BRI03g==
/mnt,ubna_data_02_mir/recover-20221003/UBNA_010,20221001_033000.WAV,0,209.213623,0.001077,25642.078,26008.227,26148.258,2022-10-01,03:33:29.213,3,2022-09-30,15:33:29.213,15,nocluster,0,,0,,0,1,,,,,,ZpxSxTf8dYrxymg+BRI03g==
/mnt,ubna_data_02_mir/recover-20221003/UBNA_010,20221001_033000.WAV,0,209.225616,0.00534,23395.012,23972.082,24692.299,2022-10-01,03:33:29.225,3,2022-09-30,15:33:29.225,15,nocluster,0,,0,,0,1,,,,,,ZpxSxTf8dYrxymg+BRI03g==
/mnt,ubna_data_02_mir/recover-20221003/UBNA_010,20221001_033000.WAV,0,209.608475,0.00668,22796.648,23354.879,23740.754,2022-10-01,03:33:29.608,3,2022-09-30,15:33:29.608,15,nocluster,0,,0,,0,1,,,,,,ZpxSxTf8dYrxymg+BRI03g==
/mnt,ubna_data_02_mir/recover-20221003/UBNA_010,20221001_033000.WAV,0,209.980667,0.003427,25161.215,25681.375,26490.066,2022-10-01,03:33:29.980,3,2022-09-30,15:33:29.980,15,nocluster,0,,0,,0,1,,,,,,ZpxSxTf8dYrxymg+BRI03g==
/mnt,ubna_data_02_mir/recover-20221003/UBNA_010,20221001_033000.WAV,0,210.229141,0.001575,25078.617,25403.609,25890.238,2022-10-01,03:33:30.228,3,2022-09-30,15:33:30.228,15,nocluster,0,,0,,0,1,,,,,,ZpxSxTf8dYrxymg+BRI03g==
/mnt,ubna_data_02_mir/recover-20221003/UBNA_010,20221001_033000.WAV,0,210.595871,0.007921,24548.191,25753.631,27977.5,2022-10-01,03:33:30.594,3,2022-09-30,15:33:30.594,15,nocluster,0,,0,,0,1,,,,,,ZpxSxTf8dYrxymg+BRI03g==
/mnt,ubna_data_02_mir/recover-20221003/UBNA_010,20221001_033000.WAV,0,210.625961,0.001345,23615.465,23798.836,24617.482,2022-10-01,03:33:30.625,3,2022-09-30,15:33:30.625,15,nocluster,0,,0,,0,1,,,,,,ZpxSxTf8dYrxymg+BRI03g==
/mnt,ubna_data_02_mir/recover-20221003/UBNA_010,20221001_033000.WAV,0,210.85257,0.005368,25080.588,26079.787,27877.609,2022-10-01,03:33:30.852,3,2022-09-30,15:33:30.852,15,nocluster,0,,0,,0,1,,,,,,ZpxSxTf8dYrxymg+BRI03g==
/mnt,ubna_data_02_mir/recover-20221003/UBNA_010,20221001_033000.WAV,0,211.108994,0.0067,25131.809,25312.521,25969.387,2022-10-01,03:33:31.109,3,2022-09-30,15:33:31.109,15,nocluster,0,,0,,0,1,,,,,,ZpxSxTf8dYrxymg+BRI03g==
/mnt,ubna_data_02_mir/recover-20221003/UBNA_010,20221001_033000.WAV,0,211.13269,0.001683,23532.668,23762.955,23955.531,2022-10-01,03:33:31.132,3,2022-09-30,15:33:31.132,15,nocluster,0,,0,,0,1,,,,,,ZpxSxTf8dYrxymg+BRI03g==
/mnt,ubna_data_02_mir/recover-20221003/UBNA_010,20221001_033000.WAV,0,211.260696,0.005375,24097.26,24556.297,25157.232,2022-10-01,03:33:31.260,3,2022-09-30,15:33:31.260,15,nocluster,0,,0,,0,1,,,,,,ZpxSxTf8dYrxymg+BRI03g==
/mnt,ubna_data_02_mir/recover-20221003/UBNA_010,20221001_033000.WAV,0,211.535538,0.007383,25021.102,25389.209,25835.879,2022-10-01,03:33:31.535,3,2022-09-30,15:33:31.535,15,nocluster,0,,0,,0,1,,,,,,ZpxSxTf8dYrxymg+BRI03g==
/mnt,ubna_data_02_mir/recover-20221003/UBNA_010,20221001_033000.WAV,0,211.767288,0.008262,23891.027,25176.418,27212.145,2022-10-01,03:33:31.766,3,2022-09-30,15:33:31.766,15,nocluster,0,,0,,0,1,,,,,,ZpxSxTf8dYrxymg+BRI03g==
/mnt,ubna_data_02_mir/recover-20221003/UBNA_010,20221001_033000.WAV,0,211.897522,0.004608,24390.244,25172.957,26402.928,2022-10-01,03:33:31.896,3,2022-09-30,15:33:31.896,15,nocluster,0,,0,,0,1,,,,,,ZpxSxTf8dYrxymg+BRI03g==
/mnt,ubna_data_02_mir/recover-20221003/UBNA_010,20221001_033000.WAV,0,212.138412,0.008798,24318.131,25916.381,28674.203,2022-10-01,03:33:32.137,3,2022-09-30,15:33:32.137,15,nocluster,0,,0,,0,1,,,,,,ZpxSxTf8dYrxymg+BRI03g==
/mnt,ubna_data_02_mir/recover-20221003/UBNA_010,20221001_033000.WAV,0,212.39151,0.012622,24533.865,25016.055,25653.012,2022-10-01,03:33:32.390,3,2022-09-30,15:33:32.390,15,nocluster,0,,0,,0,1,,,,,,ZpxSxTf8dYrxymg+BRI03g==
/mnt,ubna_data_02_mir/recover-20221003/UBNA_010,20221001_033000.WAV,0,212.650284,0.006084,25078.617,26298.482,28470.111,2022-10-01,03:33:32.649,3,2022-09-30,15:33:32.649,15,nocluster,0,,0,,0,1,,,,,,ZpxSxTf8dYrxymg+BRI03g==
/mnt,ubna_data_02_mir/recover-20221003/UBNA_010,20221001_033000.WAV,0,213.039322,0.001522,23404.619,23651.525,24554.664,2022-10-01,03:33:33.039,3,2022-09-30,15:33:33.039,15,nocluster,0,,0,,0,1,,,,,,ZpxSxTf8dYrxymg+BRI03g==
/mnt,ubna_data_02_mir/recover-20221003/UBNA_010,20221001_033000.WAV,0,213.526978,0.003067,24099.883,24782.773,25481.842,2022-10-01,03:33:33.526,3,2022-09-30,15:33:33.526,15,nocluster,0,,0,,0,1,,,,,,ZpxSxTf8dYrxymg+BRI03g==
/mnt,ubna_data_02_mir/recover-20221003/UBNA_010,20221001_033000.WAV,0,213.794312,0.002224,22989.266,23380.182,23810.367,2022-10-01,03:33:33.793,3,2022-09-30,15:33:33.793,15,nocluster,0,,0,,0,1,,,,,,ZpxSxTf8dYrxymg+BRI03g==
/mnt,ubna_data_02_mir/recover-20221003/UBNA_010,20221001_033000.WAV,0,213.807465,0.001211,22924.33,23113.746,23392.613,2022-10-01,03:33:33.807,3,2022-09-30,15:33:33.807,15,nocluster,0,,0,,0,1,,,,,,ZpxSxTf8dYrxymg+BRI03g==
