start_time,end_time,low_freq,high_freq,event,class,class_prob,det_prob,individual,input_file,Site name,Recover Folder,SD Card
1108.6335,1108.641,39218.0,46491.0,Echolocation,Pipistrellus nathusii,0.547,0.577,-1,/mnt/ubna_data_02/recover-20220915/UBNA_004/20220913_063000.WAV,Carp Pond,recover-20220915,004
1109.5755,1109.5846,38359.0,47346.0,Echolocation,Pipistrellus nathusii,0.559,0.607,-1,/mnt/ubna_data_02/recover-20220915/UBNA_004/20220913_063000.WAV,Carp Pond,recover-20220915,004
1134.8085,1134.8152,43515.0,52289.0,Echolocation,Pipistrellus pipistrellus,0.444,0.503,-1,/mnt/ubna_data_02/recover-20220915/UBNA_004/20220913_063000.WAV,Carp Pond,recover-20220915,004
1135.4825,1135.4913,41796.0,51568.0,Echolocation,Pipistrellus nathusii,0.426,0.636,-1,/mnt/ubna_data_02/recover-20220915/UBNA_004/20220913_063000.WAV,Carp Pond,recover-20220915,004
1136.0765,1136.0838,41796.0,53177.0,Echolocation,Pipistrellus nathusii,0.608,0.712,-1,/mnt/ubna_data_02/recover-20220915/UBNA_004/20220913_063000.WAV,Carp Pond,recover-20220915,004
1136.1895,1136.1968,41796.0,50941.0,Echolocation,Pipistrellus nathusii,0.553,0.638,-1,/mnt/ubna_data_02/recover-20220915/UBNA_004/20220913_063000.WAV,Carp Pond,recover-20220915,004
1136.3765,1136.3844,41796.0,47711.0,Echolocation,Pipistrellus nathusii,0.637,0.67,-1,/mnt/ubna_data_02/recover-20220915/UBNA_004/20220913_063000.WAV,Carp Pond,recover-20220915,004
1136.6645,1136.6737,42656.0,54906.0,Echolocation,Pipistrellus nathusii,0.404,0.595,-1,/mnt/ubna_data_02/recover-20220915/UBNA_004/20220913_063000.WAV,Carp Pond,recover-20220915,004
1136.9595,1136.9679,41796.0,48172.0,Echolocation,Pipistrellus nathusii,0.542,0.578,-1,/mnt/ubna_data_02/recover-20220915/UBNA_004/20220913_063000.WAV,Carp Pond,recover-20220915,004
1137.4535,1137.4616,41796.0,54066.0,Echolocation,Pipistrellus nathusii,0.544,0.631,-1,/mnt/ubna_data_02/recover-20220915/UBNA_004/20220913_063000.WAV,Carp Pond,recover-20220915,004
1137.7565,1137.7642,40937.0,53261.0,Echolocation,Pipistrellus nathusii,0.583,0.672,-1,/mnt/ubna_data_02/recover-20220915/UBNA_004/20220913_063000.WAV,Carp Pond,recover-20220915,004
1138.0615,1138.0705,41796.0,51173.0,Echolocation,Pipistrellus nathusii,0.515,0.592,-1,/mnt/ubna_data_02/recover-20220915/UBNA_004/20220913_063000.WAV,Carp Pond,recover-20220915,004
1138.7285,1138.7364,40937.0,47795.0,Echolocation,Pipistrellus nathusii,0.533,0.611,-1,/mnt/ubna_data_02/recover-20220915/UBNA_004/20220913_063000.WAV,Carp Pond,recover-20220915,004
1463.7015,1463.7108,40078.0,46930.0,Echolocation,Pipistrellus nathusii,0.419,0.51,-1,/mnt/ubna_data_02/recover-20220915/UBNA_004/20220913_063000.WAV,Carp Pond,recover-20220915,004
1618.2525,1618.2617,38359.0,45532.0,Echolocation,Pipistrellus nathusii,0.523,0.587,-1,/mnt/ubna_data_02/recover-20220915/UBNA_004/20220913_063000.WAV,Carp Pond,recover-20220915,004
1619.1535,1619.1618,38359.0,44697.0,Echolocation,Pipistrellus nathusii,0.463,0.524,-1,/mnt/ubna_data_02/recover-20220915/UBNA_004/20220913_063000.WAV,Carp Pond,recover-20220915,004
