start_time,end_time,low_freq,high_freq,event,class,class_prob,det_prob,individual,input_file,Site name,Recover Folder,SD Card
58.545500000000004,58.5539,40078.0,47113.0,Echolocation,Pipistrellus nathusii,0.531,0.568,-1,/mnt/ubna_data_02/recover-20220919/UBNA_010/20220918_053000.WAV,Carp Pond,recover-20220919,010
58.8435,58.853,40078.0,48012.0,Echolocation,Pipistrellus nathusii,0.509,0.581,-1,/mnt/ubna_data_02/recover-20220919/UBNA_010/20220918_053000.WAV,Carp Pond,recover-20220919,010
59.1295,59.1381,40078.0,48678.0,Echolocation,Pipistrellus nathusii,0.531,0.602,-1,/mnt/ubna_data_02/recover-20220919/UBNA_010/20220918_053000.WAV,Carp Pond,recover-20220919,010
59.423500000000004,59.4315,40078.0,50744.0,Echolocation,Pipistrellus nathusii,0.571,0.648,-1,/mnt/ubna_data_02/recover-20220919/UBNA_010/20220918_053000.WAV,Carp Pond,recover-20220919,010
59.819500000000005,59.8285,40937.0,52875.0,Echolocation,Pipistrellus nathusii,0.508,0.614,-1,/mnt/ubna_data_02/recover-20220919/UBNA_010/20220918_053000.WAV,Carp Pond,recover-20220919,010
60.1255,60.1358,39218.0,53473.0,Echolocation,Pipistrellus nathusii,0.493,0.56,-1,/mnt/ubna_data_02/recover-20220919/UBNA_010/20220918_053000.WAV,Carp Pond,recover-20220919,010
60.7165,60.7251,40078.0,51125.0,Echolocation,Pipistrellus nathusii,0.563,0.604,-1,/mnt/ubna_data_02/recover-20220919/UBNA_010/20220918_053000.WAV,Carp Pond,recover-20220919,010
61.0105,61.0193,39218.0,49798.0,Echolocation,Pipistrellus nathusii,0.536,0.595,-1,/mnt/ubna_data_02/recover-20220919/UBNA_010/20220918_053000.WAV,Carp Pond,recover-20220919,010
61.3005,61.3096,40078.0,47720.0,Echolocation,Pipistrellus nathusii,0.398,0.52,-1,/mnt/ubna_data_02/recover-20220919/UBNA_010/20220918_053000.WAV,Carp Pond,recover-20220919,010
112.9425,112.9513,46953.0,61351.0,Echolocation,Pipistrellus pipistrellus,0.453,0.552,-1,/mnt/ubna_data_02/recover-20220919/UBNA_010/20220918_053000.WAV,Carp Pond,recover-20220919,010
505.1525,505.1624,39218.0,48482.0,Echolocation,Pipistrellus nathusii,0.504,0.569,-1,/mnt/ubna_data_02/recover-20220919/UBNA_010/20220918_053000.WAV,Carp Pond,recover-20220919,010
505.4475,505.456,39218.0,46537.0,Echolocation,Pipistrellus nathusii,0.495,0.553,-1,/mnt/ubna_data_02/recover-20220919/UBNA_010/20220918_053000.WAV,Carp Pond,recover-20220919,010
505.7405,505.7506,38359.0,44018.0,Echolocation,Pipistrellus nathusii,0.473,0.519,-1,/mnt/ubna_data_02/recover-20220919/UBNA_010/20220918_053000.WAV,Carp Pond,recover-20220919,010
605.2405,605.248,39218.0,48877.0,Echolocation,Pipistrellus nathusii,0.501,0.56,-1,/mnt/ubna_data_02/recover-20220919/UBNA_010/20220918_053000.WAV,Carp Pond,recover-20220919,010
848.4845,848.4923,38359.0,44147.0,Echolocation,Pipistrellus nathusii,0.481,0.513,-1,/mnt/ubna_data_02/recover-20220919/UBNA_010/20220918_053000.WAV,Carp Pond,recover-20220919,010
1604.7225,1604.7308,40937.0,53215.0,Echolocation,Pipistrellus nathusii,0.524,0.578,-1,/mnt/ubna_data_02/recover-20220919/UBNA_010/20220918_053000.WAV,Carp Pond,recover-20220919,010
1604.9075,1604.9155,40078.0,53157.0,Echolocation,Pipistrellus nathusii,0.566,0.613,-1,/mnt/ubna_data_02/recover-20220919/UBNA_010/20220918_053000.WAV,Carp Pond,recover-20220919,010
1604.9845,1604.9917,43515.0,51871.0,Echolocation,Pipistrellus nathusii,0.41,0.528,-1,/mnt/ubna_data_02/recover-20220919/UBNA_010/20220918_053000.WAV,Carp Pond,recover-20220919,010
1605.2605,1605.2703,40937.0,52824.0,Echolocation,Pipistrellus nathusii,0.499,0.602,-1,/mnt/ubna_data_02/recover-20220919/UBNA_010/20220918_053000.WAV,Carp Pond,recover-20220919,010
1605.6285,1605.6382,40937.0,53219.0,Echolocation,Pipistrellus nathusii,0.546,0.629,-1,/mnt/ubna_data_02/recover-20220919/UBNA_010/20220918_053000.WAV,Carp Pond,recover-20220919,010
1605.7185,1605.7272,40937.0,52011.0,Echolocation,Pipistrellus nathusii,0.531,0.578,-1,/mnt/ubna_data_02/recover-20220919/UBNA_010/20220918_053000.WAV,Carp Pond,recover-20220919,010
1605.8115,1605.8222,40078.0,54525.0,Echolocation,Pipistrellus nathusii,0.454,0.56,-1,/mnt/ubna_data_02/recover-20220919/UBNA_010/20220918_053000.WAV,Carp Pond,recover-20220919,010
1605.9085,1605.9184,40937.0,55441.0,Echolocation,Pipistrellus nathusii,0.505,0.643,-1,/mnt/ubna_data_02/recover-20220919/UBNA_010/20220918_053000.WAV,Carp Pond,recover-20220919,010
1606.0925,1606.1037,40078.0,56778.0,Echolocation,Pipistrellus nathusii,0.544,0.591,-1,/mnt/ubna_data_02/recover-20220919/UBNA_010/20220918_053000.WAV,Carp Pond,recover-20220919,010
1606.1885,1606.1995,40078.0,55871.0,Echolocation,Pipistrellus nathusii,0.519,0.581,-1,/mnt/ubna_data_02/recover-20220919/UBNA_010/20220918_053000.WAV,Carp Pond,recover-20220919,010
1606.3755,1606.3843,40078.0,57067.0,Echolocation,Pipistrellus nathusii,0.667,0.687,-1,/mnt/ubna_data_02/recover-20220919/UBNA_010/20220918_053000.WAV,Carp Pond,recover-20220919,010
1606.4755,1606.4862,40078.0,54290.0,Echolocation,Pipistrellus nathusii,0.564,0.619,-1,/mnt/ubna_data_02/recover-20220919/UBNA_010/20220918_053000.WAV,Carp Pond,recover-20220919,010
1606.6575,1606.668,40078.0,57573.0,Echolocation,Pipistrellus nathusii,0.55,0.624,-1,/mnt/ubna_data_02/recover-20220919/UBNA_010/20220918_053000.WAV,Carp Pond,recover-20220919,010
1606.7575,1606.7678,40078.0,50416.0,Echolocation,Pipistrellus nathusii,0.507,0.59,-1,/mnt/ubna_data_02/recover-20220919/UBNA_010/20220918_053000.WAV,Carp Pond,recover-20220919,010
1606.9395,1606.9504,40078.0,56979.0,Echolocation,Pipistrellus nathusii,0.569,0.645,-1,/mnt/ubna_data_02/recover-20220919/UBNA_010/20220918_053000.WAV,Carp Pond,recover-20220919,010
1607.0385,1607.0479,40078.0,56038.0,Echolocation,Pipistrellus nathusii,0.618,0.665,-1,/mnt/ubna_data_02/recover-20220919/UBNA_010/20220918_053000.WAV,Carp Pond,recover-20220919,010
1607.1345,1607.1435,39218.0,50976.0,Echolocation,Pipistrellus nathusii,0.563,0.581,-1,/mnt/ubna_data_02/recover-20220919/UBNA_010/20220918_053000.WAV,Carp Pond,recover-20220919,010
1607.2185,1607.2288,40937.0,59241.0,Echolocation,Pipistrellus nathusii,0.539,0.595,-1,/mnt/ubna_data_02/recover-20220919/UBNA_010/20220918_053000.WAV,Carp Pond,recover-20220919,010
1607.3295,1607.3388,40078.0,52390.0,Echolocation,Pipistrellus nathusii,0.575,0.616,-1,/mnt/ubna_data_02/recover-20220919/UBNA_010/20220918_053000.WAV,Carp Pond,recover-20220919,010
1607.4275,1607.4384,39218.0,59999.0,Echolocation,Pipistrellus nathusii,0.504,0.575,-1,/mnt/ubna_data_02/recover-20220919/UBNA_010/20220918_053000.WAV,Carp Pond,recover-20220919,010
1607.5235,1607.5338,40078.0,55868.0,Echolocation,Pipistrellus nathusii,0.439,0.541,-1,/mnt/ubna_data_02/recover-20220919/UBNA_010/20220918_053000.WAV,Carp Pond,recover-20220919,010
1607.6175,1607.6263,38359.0,45084.0,Echolocation,Pipistrellus nathusii,0.505,0.553,-1,/mnt/ubna_data_02/recover-20220919/UBNA_010/20220918_053000.WAV,Carp Pond,recover-20220919,010
1607.8015,1607.8116,39218.0,53893.0,Echolocation,Pipistrellus nathusii,0.534,0.603,-1,/mnt/ubna_data_02/recover-20220919/UBNA_010/20220918_053000.WAV,Carp Pond,recover-20220919,010
1759.3315,1759.3373,46953.0,62214.0,Echolocation,Pipistrellus pipistrellus,0.408,0.514,-1,/mnt/ubna_data_02/recover-20220919/UBNA_010/20220918_053000.WAV,Carp Pond,recover-20220919,010
