start_time,end_time,low_freq,high_freq,class,class_prob,det_prob,individual,event,input_file,Site name,Recover Folder,SD Card,File Duration
0.2035,0.2178,24609.0,30342.0,Nyctalus leisleri,0.539,0.672,-1,Echolocation,/mnt/ubna_data_01_mir/recover-20220725/UBNA_001/20220724_060000.WAV,Carp Pond,recover-20220725,001,1795
0.4605,0.4761,24609.0,27979.0,Nyctalus leisleri,0.498,0.589,-1,Echolocation,/mnt/ubna_data_01_mir/recover-20220725/UBNA_001/20220724_060000.WAV,Carp Pond,recover-20220725,001,1795
0.7175,0.7329,24609.0,29367.0,Nyctalus leisleri,0.362,0.565,-1,Echolocation,/mnt/ubna_data_01_mir/recover-20220725/UBNA_001/20220724_060000.WAV,Carp Pond,recover-20220725,001,1795
1.3645,1.3808,24609.0,28580.0,Nyctalus leisleri,0.464,0.574,-1,Echolocation,/mnt/ubna_data_01_mir/recover-20220725/UBNA_001/20220724_060000.WAV,Carp Pond,recover-20220725,001,1795
2.4005,2.4158,25468.0,29577.0,Nyctalus leisleri,0.445,0.567,-1,Echolocation,/mnt/ubna_data_01_mir/recover-20220725/UBNA_001/20220724_060000.WAV,Carp Pond,recover-20220725,001,1795
11.0595,11.0715,25468.0,31736.0,Nyctalus leisleri,0.282,0.552,-1,Echolocation,/mnt/ubna_data_01_mir/recover-20220725/UBNA_001/20220724_060000.WAV,Carp Pond,recover-20220725,001,1795
11.6855,11.6984,25468.0,29863.0,Nyctalus leisleri,0.408,0.568,-1,Echolocation,/mnt/ubna_data_01_mir/recover-20220725/UBNA_001/20220724_060000.WAV,Carp Pond,recover-20220725,001,1795
11.9385,11.9522,24609.0,30197.0,Nyctalus leisleri,0.284,0.506,-1,Echolocation,/mnt/ubna_data_01_mir/recover-20220725/UBNA_001/20220724_060000.WAV,Carp Pond,recover-20220725,001,1795
12.1775,12.1907,24609.0,29157.0,Nyctalus leisleri,0.36,0.541,-1,Echolocation,/mnt/ubna_data_01_mir/recover-20220725/UBNA_001/20220724_060000.WAV,Carp Pond,recover-20220725,001,1795
13.4255,13.4379,26328.0,32170.0,Nyctalus leisleri,0.353,0.607,-1,Echolocation,/mnt/ubna_data_01_mir/recover-20220725/UBNA_001/20220724_060000.WAV,Carp Pond,recover-20220725,001,1795
13.6725,13.6884,25468.0,32213.0,Eptesicus serotinus,0.28,0.57,-1,Echolocation,/mnt/ubna_data_01_mir/recover-20220725/UBNA_001/20220724_060000.WAV,Carp Pond,recover-20220725,001,1795
13.9085,13.9245,25468.0,32914.0,Eptesicus serotinus,0.261,0.516,-1,Echolocation,/mnt/ubna_data_01_mir/recover-20220725/UBNA_001/20220724_060000.WAV,Carp Pond,recover-20220725,001,1795
14.1915,14.2091,24609.0,31075.0,Eptesicus serotinus,0.234,0.556,-1,Echolocation,/mnt/ubna_data_01_mir/recover-20220725/UBNA_001/20220724_060000.WAV,Carp Pond,recover-20220725,001,1795
14.3635,14.3771,25468.0,31769.0,Eptesicus serotinus,0.247,0.615,-1,Echolocation,/mnt/ubna_data_01_mir/recover-20220725/UBNA_001/20220724_060000.WAV,Carp Pond,recover-20220725,001,1795
14.5435,14.5566,25468.0,32895.0,Eptesicus serotinus,0.353,0.569,-1,Echolocation,/mnt/ubna_data_01_mir/recover-20220725/UBNA_001/20220724_060000.WAV,Carp Pond,recover-20220725,001,1795
14.7055,14.7178,26328.0,32983.0,Nyctalus leisleri,0.278,0.532,-1,Echolocation,/mnt/ubna_data_01_mir/recover-20220725/UBNA_001/20220724_060000.WAV,Carp Pond,recover-20220725,001,1795
14.8555,14.8672,26328.0,33644.0,Eptesicus serotinus,0.258,0.543,-1,Echolocation,/mnt/ubna_data_01_mir/recover-20220725/UBNA_001/20220724_060000.WAV,Carp Pond,recover-20220725,001,1795
14.9885,15.0009,27187.0,34036.0,Eptesicus serotinus,0.235,0.508,-1,Echolocation,/mnt/ubna_data_01_mir/recover-20220725/UBNA_001/20220724_060000.WAV,Carp Pond,recover-20220725,001,1795
16.1905,16.2018,26328.0,35288.0,Eptesicus serotinus,0.349,0.611,-1,Echolocation,/mnt/ubna_data_01_mir/recover-20220725/UBNA_001/20220724_060000.WAV,Carp Pond,recover-20220725,001,1795
16.3235,16.3381,25468.0,34143.0,Eptesicus serotinus,0.354,0.613,-1,Echolocation,/mnt/ubna_data_01_mir/recover-20220725/UBNA_001/20220724_060000.WAV,Carp Pond,recover-20220725,001,1795
16.6685,16.6839,25468.0,33409.0,Eptesicus serotinus,0.329,0.606,-1,Echolocation,/mnt/ubna_data_01_mir/recover-20220725/UBNA_001/20220724_060000.WAV,Carp Pond,recover-20220725,001,1795
16.8225,16.8394,25468.0,31462.0,Nyctalus leisleri,0.24,0.534,-1,Echolocation,/mnt/ubna_data_01_mir/recover-20220725/UBNA_001/20220724_060000.WAV,Carp Pond,recover-20220725,001,1795
17.0625,17.0778,25468.0,33922.0,Eptesicus serotinus,0.341,0.529,-1,Echolocation,/mnt/ubna_data_01_mir/recover-20220725/UBNA_001/20220724_060000.WAV,Carp Pond,recover-20220725,001,1795
17.6575,17.6732,24609.0,30849.0,Nyctalus leisleri,0.371,0.593,-1,Echolocation,/mnt/ubna_data_01_mir/recover-20220725/UBNA_001/20220724_060000.WAV,Carp Pond,recover-20220725,001,1795
18.1595,18.1728,25468.0,31255.0,Nyctalus leisleri,0.388,0.608,-1,Echolocation,/mnt/ubna_data_01_mir/recover-20220725/UBNA_001/20220724_060000.WAV,Carp Pond,recover-20220725,001,1795
18.3905,18.4044,25468.0,33478.0,Eptesicus serotinus,0.308,0.614,-1,Echolocation,/mnt/ubna_data_01_mir/recover-20220725/UBNA_001/20220724_060000.WAV,Carp Pond,recover-20220725,001,1795
18.8835,18.8962,25468.0,30685.0,Nyctalus leisleri,0.334,0.535,-1,Echolocation,/mnt/ubna_data_01_mir/recover-20220725/UBNA_001/20220724_060000.WAV,Carp Pond,recover-20220725,001,1795
22.4305,22.445,24609.0,29579.0,Nyctalus leisleri,0.326,0.516,-1,Echolocation,/mnt/ubna_data_01_mir/recover-20220725/UBNA_001/20220724_060000.WAV,Carp Pond,recover-20220725,001,1795
23.0405,23.0547,23750.0,28830.0,Nyctalus leisleri,0.391,0.569,-1,Echolocation,/mnt/ubna_data_01_mir/recover-20220725/UBNA_001/20220724_060000.WAV,Carp Pond,recover-20220725,001,1795
23.2875,23.2997,24609.0,30123.0,Nyctalus leisleri,0.297,0.531,-1,Echolocation,/mnt/ubna_data_01_mir/recover-20220725/UBNA_001/20220724_060000.WAV,Carp Pond,recover-20220725,001,1795
23.9125,23.9233,24609.0,30267.0,Nyctalus leisleri,0.314,0.555,-1,Echolocation,/mnt/ubna_data_01_mir/recover-20220725/UBNA_001/20220724_060000.WAV,Carp Pond,recover-20220725,001,1795
25.5455,25.5603,25468.0,30324.0,Nyctalus leisleri,0.364,0.522,-1,Echolocation,/mnt/ubna_data_01_mir/recover-20220725/UBNA_001/20220724_060000.WAV,Carp Pond,recover-20220725,001,1795
26.0385,26.0534,25468.0,31028.0,Nyctalus leisleri,0.33,0.602,-1,Echolocation,/mnt/ubna_data_01_mir/recover-20220725/UBNA_001/20220724_060000.WAV,Carp Pond,recover-20220725,001,1795
26.2835,26.2968,25468.0,29312.0,Nyctalus leisleri,0.482,0.621,-1,Echolocation,/mnt/ubna_data_01_mir/recover-20220725/UBNA_001/20220724_060000.WAV,Carp Pond,recover-20220725,001,1795
26.5335,26.5473,25468.0,32870.0,Eptesicus serotinus,0.313,0.633,-1,Echolocation,/mnt/ubna_data_01_mir/recover-20220725/UBNA_001/20220724_060000.WAV,Carp Pond,recover-20220725,001,1795
26.7765,26.7924,25468.0,33372.0,Eptesicus serotinus,0.303,0.552,-1,Echolocation,/mnt/ubna_data_01_mir/recover-20220725/UBNA_001/20220724_060000.WAV,Carp Pond,recover-20220725,001,1795
27.1415,27.1568,25468.0,30239.0,Nyctalus leisleri,0.363,0.575,-1,Echolocation,/mnt/ubna_data_01_mir/recover-20220725/UBNA_001/20220724_060000.WAV,Carp Pond,recover-20220725,001,1795
27.3815,27.3956,25468.0,31576.0,Nyctalus leisleri,0.339,0.558,-1,Echolocation,/mnt/ubna_data_01_mir/recover-20220725/UBNA_001/20220724_060000.WAV,Carp Pond,recover-20220725,001,1795
