start_time,end_time,low_freq,high_freq,event,class,class_prob,det_prob,individual,input_file,Site name,Recover Folder,SD Card
724.8585,724.8655,46953.0,59668.0,Echolocation,Pipistrellus pipistrellus,0.465,0.508,-1,/mnt/ubna_data_02/recover-20220919/UBNA_010/20220917_120000.WAV,Carp Pond,recover-20220919,010
725.2625,725.2704,47812.0,63408.0,Echolocation,Pipistrellus pipistrellus,0.488,0.575,-1,/mnt/ubna_data_02/recover-20220919/UBNA_010/20220917_120000.WAV,Carp Pond,recover-20220919,010
725.4735,725.481,48671.0,60977.0,Echolocation,Pipistrellus pipistrellus,0.53,0.564,-1,/mnt/ubna_data_02/recover-20220919/UBNA_010/20220917_120000.WAV,Carp Pond,recover-20220919,010
725.6755,725.686,46953.0,60639.0,Echolocation,Pipistrellus pipistrellus,0.484,0.629,-1,/mnt/ubna_data_02/recover-20220919/UBNA_010/20220917_120000.WAV,Carp Pond,recover-20220919,010
725.7815,725.7885,46953.0,61421.0,Echolocation,Pipistrellus pipistrellus,0.487,0.557,-1,/mnt/ubna_data_02/recover-20220919/UBNA_010/20220917_120000.WAV,Carp Pond,recover-20220919,010
725.8825,725.8909,47812.0,67330.0,Echolocation,Pipistrellus pipistrellus,0.495,0.585,-1,/mnt/ubna_data_02/recover-20220919/UBNA_010/20220917_120000.WAV,Carp Pond,recover-20220919,010
725.9835,725.9915,46953.0,62495.0,Echolocation,Pipistrellus pipistrellus,0.552,0.646,-1,/mnt/ubna_data_02/recover-20220919/UBNA_010/20220917_120000.WAV,Carp Pond,recover-20220919,010
726.0905,726.0949,48671.0,65590.0,Echolocation,Pipistrellus pipistrellus,0.521,0.537,-1,/mnt/ubna_data_02/recover-20220919/UBNA_010/20220917_120000.WAV,Carp Pond,recover-20220919,010
726.1905,726.1963,47812.0,66462.0,Echolocation,Pipistrellus pipistrellus,0.668,0.704,-1,/mnt/ubna_data_02/recover-20220919/UBNA_010/20220917_120000.WAV,Carp Pond,recover-20220919,010
726.2895,726.2964,46953.0,68460.0,Echolocation,Pipistrellus pipistrellus,0.556,0.635,-1,/mnt/ubna_data_02/recover-20220919/UBNA_010/20220917_120000.WAV,Carp Pond,recover-20220919,010
726.3915,726.3976,46953.0,71634.0,Echolocation,Pipistrellus pipistrellus,0.526,0.601,-1,/mnt/ubna_data_02/recover-20220919/UBNA_010/20220917_120000.WAV,Carp Pond,recover-20220919,010
726.4945,726.5009,46953.0,69927.0,Echolocation,Pipistrellus pipistrellus,0.595,0.721,-1,/mnt/ubna_data_02/recover-20220919/UBNA_010/20220917_120000.WAV,Carp Pond,recover-20220919,010
726.6945,726.7002,46953.0,65182.0,Echolocation,Pipistrellus pipistrellus,0.578,0.661,-1,/mnt/ubna_data_02/recover-20220919/UBNA_010/20220917_120000.WAV,Carp Pond,recover-20220919,010
726.7965,726.8038,46093.0,71553.0,Echolocation,Pipistrellus pipistrellus,0.603,0.705,-1,/mnt/ubna_data_02/recover-20220919/UBNA_010/20220917_120000.WAV,Carp Pond,recover-20220919,010
726.9035,726.9096,46093.0,73617.0,Echolocation,Pipistrellus pipistrellus,0.542,0.616,-1,/mnt/ubna_data_02/recover-20220919/UBNA_010/20220917_120000.WAV,Carp Pond,recover-20220919,010
726.9995,727.0057,45234.0,64792.0,Echolocation,Pipistrellus pipistrellus,0.589,0.643,-1,/mnt/ubna_data_02/recover-20220919/UBNA_010/20220917_120000.WAV,Carp Pond,recover-20220919,010
727.0865,727.0932,46093.0,70677.0,Echolocation,Pipistrellus pipistrellus,0.466,0.535,-1,/mnt/ubna_data_02/recover-20220919/UBNA_010/20220917_120000.WAV,Carp Pond,recover-20220919,010
727.1815,727.1883,45234.0,69478.0,Echolocation,Pipistrellus pipistrellus,0.528,0.598,-1,/mnt/ubna_data_02/recover-20220919/UBNA_010/20220917_120000.WAV,Carp Pond,recover-20220919,010
727.2835,727.2888,46093.0,71554.0,Echolocation,Pipistrellus pipistrellus,0.51,0.557,-1,/mnt/ubna_data_02/recover-20220919/UBNA_010/20220917_120000.WAV,Carp Pond,recover-20220919,010
727.3835,727.3924,46953.0,61611.0,Echolocation,Pipistrellus pipistrellus,0.499,0.62,-1,/mnt/ubna_data_02/recover-20220919/UBNA_010/20220917_120000.WAV,Carp Pond,recover-20220919,010
727.4875,727.4941,46093.0,67534.0,Echolocation,Pipistrellus pipistrellus,0.588,0.652,-1,/mnt/ubna_data_02/recover-20220919/UBNA_010/20220917_120000.WAV,Carp Pond,recover-20220919,010
727.5905,727.5956,46953.0,60075.0,Echolocation,Pipistrellus pipistrellus,0.617,0.672,-1,/mnt/ubna_data_02/recover-20220919/UBNA_010/20220917_120000.WAV,Carp Pond,recover-20220919,010
727.6925,727.6975,43515.0,69870.0,Echolocation,Pipistrellus pipistrellus,0.579,0.637,-1,/mnt/ubna_data_02/recover-20220919/UBNA_010/20220917_120000.WAV,Carp Pond,recover-20220919,010
727.7975,727.8024,46953.0,59601.0,Echolocation,Pipistrellus pipistrellus,0.647,0.696,-1,/mnt/ubna_data_02/recover-20220919/UBNA_010/20220917_120000.WAV,Carp Pond,recover-20220919,010
727.8965,727.9022,46093.0,62359.0,Echolocation,Pipistrellus pipistrellus,0.534,0.643,-1,/mnt/ubna_data_02/recover-20220919/UBNA_010/20220917_120000.WAV,Carp Pond,recover-20220919,010
728.0965,728.1025,44375.0,66538.0,Echolocation,Pipistrellus pipistrellus,0.592,0.628,-1,/mnt/ubna_data_02/recover-20220919/UBNA_010/20220917_120000.WAV,Carp Pond,recover-20220919,010
728.1685,728.1747,48671.0,65241.0,Echolocation,Pipistrellus pipistrellus,0.418,0.502,-1,/mnt/ubna_data_02/recover-20220919/UBNA_010/20220917_120000.WAV,Carp Pond,recover-20220919,010
728.3235,728.3301,45234.0,65917.0,Echolocation,Pipistrellus pipistrellus,0.586,0.661,-1,/mnt/ubna_data_02/recover-20220919/UBNA_010/20220917_120000.WAV,Carp Pond,recover-20220919,010
728.4255,728.4321,46093.0,62320.0,Echolocation,Pipistrellus pipistrellus,0.614,0.663,-1,/mnt/ubna_data_02/recover-20220919/UBNA_010/20220917_120000.WAV,Carp Pond,recover-20220919,010
728.5275,728.5342,46093.0,57748.0,Echolocation,Pipistrellus pipistrellus,0.548,0.588,-1,/mnt/ubna_data_02/recover-20220919/UBNA_010/20220917_120000.WAV,Carp Pond,recover-20220919,010
728.6225,728.6324,45234.0,65288.0,Echolocation,Pipistrellus pipistrellus,0.493,0.624,-1,/mnt/ubna_data_02/recover-20220919/UBNA_010/20220917_120000.WAV,Carp Pond,recover-20220919,010
728.7195,728.7269,45234.0,68871.0,Echolocation,Pipistrellus pipistrellus,0.6,0.687,-1,/mnt/ubna_data_02/recover-20220919/UBNA_010/20220917_120000.WAV,Carp Pond,recover-20220919,010
