start_time,end_time,low_freq,high_freq,class,class_prob,det_prob,individual,event,input_file,Site name,Recover Folder,SD Card
0.0385,0.0522,22031.0,27528.0,Nyctalus leisleri,0.268,0.519,-1,Echolocation,/mnt/ubna_data_02/recover-20220912/UBNA_010/20220910_033000.WAV,Carp Pond,recover-20220912,010
0.2275,0.2413,23750.0,32895.0,Eptesicus serotinus,0.325,0.611,-1,Echolocation,/mnt/ubna_data_02/recover-20220912/UBNA_010/20220910_033000.WAV,Carp Pond,recover-20220912,010
0.3715,0.3877,22031.0,28068.0,Nyctalus noctula,0.241,0.555,-1,Echolocation,/mnt/ubna_data_02/recover-20220912/UBNA_010/20220910_033000.WAV,Carp Pond,recover-20220912,010
0.6395,0.6586,22031.0,28061.0,Nyctalus noctula,0.196,0.51,-1,Echolocation,/mnt/ubna_data_02/recover-20220912/UBNA_010/20220910_033000.WAV,Carp Pond,recover-20220912,010
0.8925,0.9066,22031.0,29538.0,Nyctalus noctula,0.317,0.59,-1,Echolocation,/mnt/ubna_data_02/recover-20220912/UBNA_010/20220910_033000.WAV,Carp Pond,recover-20220912,010
1.1555,1.1727,22890.0,30659.0,Eptesicus serotinus,0.227,0.501,-1,Echolocation,/mnt/ubna_data_02/recover-20220912/UBNA_010/20220910_033000.WAV,Carp Pond,recover-20220912,010
1.2765,1.2934,22031.0,31703.0,Nyctalus noctula,0.287,0.607,-1,Echolocation,/mnt/ubna_data_02/recover-20220912/UBNA_010/20220910_033000.WAV,Carp Pond,recover-20220912,010
1.6145,1.6249,24609.0,34899.0,Eptesicus serotinus,0.281,0.646,-1,Echolocation,/mnt/ubna_data_02/recover-20220912/UBNA_010/20220910_033000.WAV,Carp Pond,recover-20220912,010
2.5755,2.5919,22890.0,33039.0,Eptesicus serotinus,0.364,0.589,-1,Echolocation,/mnt/ubna_data_02/recover-20220912/UBNA_010/20220910_033000.WAV,Carp Pond,recover-20220912,010
2.7405,2.7583,22890.0,27654.0,Nyctalus leisleri,0.339,0.513,-1,Echolocation,/mnt/ubna_data_02/recover-20220912/UBNA_010/20220910_033000.WAV,Carp Pond,recover-20220912,010
3.8675,3.8902,21171.0,28830.0,Nyctalus noctula,0.352,0.528,-1,Echolocation,/mnt/ubna_data_02/recover-20220912/UBNA_010/20220910_033000.WAV,Carp Pond,recover-20220912,010
5.0035,5.0241,21171.0,26363.0,Nyctalus noctula,0.333,0.548,-1,Echolocation,/mnt/ubna_data_02/recover-20220912/UBNA_010/20220910_033000.WAV,Carp Pond,recover-20220912,010
7.5865,7.6044,22031.0,27966.0,Nyctalus noctula,0.204,0.516,-1,Echolocation,/mnt/ubna_data_02/recover-20220912/UBNA_010/20220910_033000.WAV,Carp Pond,recover-20220912,010
16.9695,16.9849,22890.0,30090.0,Eptesicus serotinus,0.214,0.565,-1,Echolocation,/mnt/ubna_data_02/recover-20220912/UBNA_010/20220910_033000.WAV,Carp Pond,recover-20220912,010
23.7185,23.7349,24609.0,29497.0,Nyctalus leisleri,0.362,0.527,-1,Echolocation,/mnt/ubna_data_02/recover-20220912/UBNA_010/20220910_033000.WAV,Carp Pond,recover-20220912,010
24.2465,24.2614,25468.0,29077.0,Nyctalus leisleri,0.409,0.526,-1,Echolocation,/mnt/ubna_data_02/recover-20220912/UBNA_010/20220910_033000.WAV,Carp Pond,recover-20220912,010
