start_time,end_time,low_freq,high_freq,event,class,class_prob,det_prob,individual,input_file,Site name,Recover Folder,SD Card,File Duration
41.0435,41.057900000000004,23750.0,27901.0,Echolocation,Nyctalus leisleri,0.485,0.582,-1,/mnt/ubna_data_01_mir/recover-20220811/UBNA_007/20220809_063000.WAV,Carp Pond,recover-20220811,007,1795
43.164500000000004,43.1787,22890.0,27242.0,Echolocation,Nyctalus leisleri,0.495,0.591,-1,/mnt/ubna_data_01_mir/recover-20220811/UBNA_007/20220809_063000.WAV,Carp Pond,recover-20220811,007,1795
317.3515,317.367,19453.0,23794.0,Echolocation,Nyctalus noctula,0.42,0.566,-1,/mnt/ubna_data_01_mir/recover-20220811/UBNA_007/20220809_063000.WAV,Carp Pond,recover-20220811,007,1795
317.9095,317.925,18593.0,23168.0,Echolocation,Nyctalus noctula,0.476,0.595,-1,/mnt/ubna_data_01_mir/recover-20220811/UBNA_007/20220809_063000.WAV,Carp Pond,recover-20220811,007,1795
318.3225,318.3381,18593.0,22106.0,Echolocation,Nyctalus noctula,0.444,0.605,-1,/mnt/ubna_data_01_mir/recover-20220811/UBNA_007/20220809_063000.WAV,Carp Pond,recover-20220811,007,1795
319.3495,319.3686,18593.0,22445.0,Echolocation,Nyctalus noctula,0.524,0.638,-1,/mnt/ubna_data_01_mir/recover-20220811/UBNA_007/20220809_063000.WAV,Carp Pond,recover-20220811,007,1795
321.3345,321.3496,19453.0,24202.0,Echolocation,Nyctalus noctula,0.356,0.505,-1,/mnt/ubna_data_01_mir/recover-20220811/UBNA_007/20220809_063000.WAV,Carp Pond,recover-20220811,007,1795
599.5165,599.5283,23750.0,31646.0,Echolocation,Eptesicus serotinus,0.293,0.648,-1,/mnt/ubna_data_01_mir/recover-20220811/UBNA_007/20220809_063000.WAV,Carp Pond,recover-20220811,007,1795
599.9535,599.9653,23750.0,30279.0,Echolocation,Eptesicus serotinus,0.272,0.535,-1,/mnt/ubna_data_01_mir/recover-20220811/UBNA_007/20220809_063000.WAV,Carp Pond,recover-20220811,007,1795
600.5405,600.5549,22031.0,27254.0,Echolocation,Nyctalus leisleri,0.395,0.592,-1,/mnt/ubna_data_01_mir/recover-20220811/UBNA_007/20220809_063000.WAV,Carp Pond,recover-20220811,007,1795
601.4035,601.4178,22031.0,26346.0,Echolocation,Nyctalus leisleri,0.357,0.549,-1,/mnt/ubna_data_01_mir/recover-20220811/UBNA_007/20220809_063000.WAV,Carp Pond,recover-20220811,007,1795
601.9515,601.9679,22031.0,26114.0,Echolocation,Nyctalus leisleri,0.537,0.621,-1,/mnt/ubna_data_01_mir/recover-20220811/UBNA_007/20220809_063000.WAV,Carp Pond,recover-20220811,007,1795
602.2425,602.2592,22031.0,25345.0,Echolocation,Nyctalus leisleri,0.445,0.538,-1,/mnt/ubna_data_01_mir/recover-20220811/UBNA_007/20220809_063000.WAV,Carp Pond,recover-20220811,007,1795
602.5355,602.5513,22031.0,26675.0,Echolocation,Nyctalus leisleri,0.449,0.588,-1,/mnt/ubna_data_01_mir/recover-20220811/UBNA_007/20220809_063000.WAV,Carp Pond,recover-20220811,007,1795
602.8125,602.83,22031.0,25329.0,Echolocation,Nyctalus leisleri,0.469,0.51,-1,/mnt/ubna_data_01_mir/recover-20220811/UBNA_007/20220809_063000.WAV,Carp Pond,recover-20220811,007,1795
603.1075,603.1244,22031.0,26135.0,Echolocation,Nyctalus leisleri,0.464,0.593,-1,/mnt/ubna_data_01_mir/recover-20220811/UBNA_007/20220809_063000.WAV,Carp Pond,recover-20220811,007,1795
603.9595,603.9772,21171.0,26461.0,Echolocation,Nyctalus leisleri,0.236,0.547,-1,/mnt/ubna_data_01_mir/recover-20220811/UBNA_007/20220809_063000.WAV,Carp Pond,recover-20220811,007,1795
