start_time,end_time,low_freq,high_freq,event,class,class_prob,det_prob,individual,input_file,Site name,Recover Folder,SD Card,File Duration
355.9445,355.9585,24609.0,30082.0,Echolocation,Nyctalus leisleri,0.41,0.67,-1,/mnt/ubna_data_01_mir/recover-20220715/UBNA_008/20220713_070000.WAV,Carp Pond,recover-20220715,008,1795
356.2105,356.2249,25468.0,29272.0,Echolocation,Nyctalus leisleri,0.517,0.609,-1,/mnt/ubna_data_01_mir/recover-20220715/UBNA_008/20220713_070000.WAV,Carp Pond,recover-20220715,008,1795
356.3175,356.331,24609.0,29486.0,Echolocation,Nyctalus leisleri,0.368,0.549,-1,/mnt/ubna_data_01_mir/recover-20220715/UBNA_008/20220713_070000.WAV,Carp Pond,recover-20220715,008,1795
356.5755,356.5893,24609.0,31176.0,Echolocation,Nyctalus leisleri,0.375,0.684,-1,/mnt/ubna_data_01_mir/recover-20220715/UBNA_008/20220713_070000.WAV,Carp Pond,recover-20220715,008,1795
356.8755,356.8896,25468.0,30546.0,Echolocation,Nyctalus leisleri,0.449,0.649,-1,/mnt/ubna_data_01_mir/recover-20220715/UBNA_008/20220713_070000.WAV,Carp Pond,recover-20220715,008,1795
356.9545,356.968,25468.0,30362.0,Echolocation,Nyctalus leisleri,0.389,0.533,-1,/mnt/ubna_data_01_mir/recover-20220715/UBNA_008/20220713_070000.WAV,Carp Pond,recover-20220715,008,1795
357.3095,357.3235,25468.0,30723.0,Echolocation,Nyctalus leisleri,0.356,0.669,-1,/mnt/ubna_data_01_mir/recover-20220715/UBNA_008/20220713_070000.WAV,Carp Pond,recover-20220715,008,1795
357.6515,357.6643,24609.0,29870.0,Echolocation,Nyctalus leisleri,0.474,0.695,-1,/mnt/ubna_data_01_mir/recover-20220715/UBNA_008/20220713_070000.WAV,Carp Pond,recover-20220715,008,1795
357.8485,357.8648,26328.0,29923.0,Echolocation,Nyctalus leisleri,0.462,0.543,-1,/mnt/ubna_data_01_mir/recover-20220715/UBNA_008/20220713_070000.WAV,Carp Pond,recover-20220715,008,1795
358.1495,358.1628,24609.0,28955.0,Echolocation,Nyctalus leisleri,0.551,0.689,-1,/mnt/ubna_data_01_mir/recover-20220715/UBNA_008/20220713_070000.WAV,Carp Pond,recover-20220715,008,1795
358.3825,358.3956,25468.0,30490.0,Echolocation,Nyctalus leisleri,0.384,0.632,-1,/mnt/ubna_data_01_mir/recover-20220715/UBNA_008/20220713_070000.WAV,Carp Pond,recover-20220715,008,1795
358.7735,358.7871,25468.0,29466.0,Echolocation,Nyctalus leisleri,0.459,0.597,-1,/mnt/ubna_data_01_mir/recover-20220715/UBNA_008/20220713_070000.WAV,Carp Pond,recover-20220715,008,1795
359.0415,359.0543,24609.0,29343.0,Echolocation,Nyctalus leisleri,0.369,0.551,-1,/mnt/ubna_data_01_mir/recover-20220715/UBNA_008/20220713_070000.WAV,Carp Pond,recover-20220715,008,1795
