start_time,end_time,low_freq,high_freq,event,class,class_prob,det_prob,individual,input_file,Site name,Recover Folder,SD Card
298.1055,298.1119,47812.0,62397.0,Echolocation,Pipistrellus pipistrellus,0.57,0.634,-1,/mnt/ubna_data_02/recover-20220919/UBNA_010/20220917_073000.WAV,Carp Pond,recover-20220919,010
298.2185,298.2248,47812.0,63823.0,Echolocation,Pipistrellus pipistrellus,0.563,0.696,-1,/mnt/ubna_data_02/recover-20220919/UBNA_010/20220917_073000.WAV,Carp Pond,recover-20220919,010
298.3415,298.3479,47812.0,60325.0,Echolocation,Pipistrellus pipistrellus,0.607,0.678,-1,/mnt/ubna_data_02/recover-20220919/UBNA_010/20220917_073000.WAV,Carp Pond,recover-20220919,010
298.4485,298.4553,46953.0,63820.0,Echolocation,Pipistrellus pipistrellus,0.586,0.66,-1,/mnt/ubna_data_02/recover-20220919/UBNA_010/20220917_073000.WAV,Carp Pond,recover-20220919,010
298.5535,298.5591,46093.0,59492.0,Echolocation,Pipistrellus pipistrellus,0.594,0.644,-1,/mnt/ubna_data_02/recover-20220919/UBNA_010/20220917_073000.WAV,Carp Pond,recover-20220919,010
298.6585,298.6668,46953.0,61670.0,Echolocation,Pipistrellus pipistrellus,0.463,0.567,-1,/mnt/ubna_data_02/recover-20220919/UBNA_010/20220917_073000.WAV,Carp Pond,recover-20220919,010
298.8345,298.8405,46953.0,60020.0,Echolocation,Pipistrellus pipistrellus,0.621,0.665,-1,/mnt/ubna_data_02/recover-20220919/UBNA_010/20220917_073000.WAV,Carp Pond,recover-20220919,010
298.9405,298.947,46953.0,63008.0,Echolocation,Pipistrellus pipistrellus,0.513,0.678,-1,/mnt/ubna_data_02/recover-20220919/UBNA_010/20220917_073000.WAV,Carp Pond,recover-20220919,010
299.0395,299.0458,46953.0,61170.0,Echolocation,Pipistrellus pipistrellus,0.594,0.683,-1,/mnt/ubna_data_02/recover-20220919/UBNA_010/20220917_073000.WAV,Carp Pond,recover-20220919,010
299.1465,299.1536,47812.0,59540.0,Echolocation,Pipistrellus pipistrellus,0.505,0.596,-1,/mnt/ubna_data_02/recover-20220919/UBNA_010/20220917_073000.WAV,Carp Pond,recover-20220919,010
299.2585,299.2644,46953.0,60616.0,Echolocation,Pipistrellus pipistrellus,0.614,0.71,-1,/mnt/ubna_data_02/recover-20220919/UBNA_010/20220917_073000.WAV,Carp Pond,recover-20220919,010
299.3925,299.3982,47812.0,63466.0,Echolocation,Pipistrellus pipistrellus,0.642,0.682,-1,/mnt/ubna_data_02/recover-20220919/UBNA_010/20220917_073000.WAV,Carp Pond,recover-20220919,010
299.5005,299.5066,46953.0,60449.0,Echolocation,Pipistrellus pipistrellus,0.609,0.659,-1,/mnt/ubna_data_02/recover-20220919/UBNA_010/20220917_073000.WAV,Carp Pond,recover-20220919,010
299.7045,299.7118,47812.0,61700.0,Echolocation,Pipistrellus pipistrellus,0.456,0.513,-1,/mnt/ubna_data_02/recover-20220919/UBNA_010/20220917_073000.WAV,Carp Pond,recover-20220919,010
299.8155,299.8216,46953.0,57117.0,Echolocation,Pipistrellus pipistrellus,0.552,0.605,-1,/mnt/ubna_data_02/recover-20220919/UBNA_010/20220917_073000.WAV,Carp Pond,recover-20220919,010
300.0265,300.0328,47812.0,57845.0,Echolocation,Pipistrellus pipistrellus,0.547,0.647,-1,/mnt/ubna_data_02/recover-20220919/UBNA_010/20220917_073000.WAV,Carp Pond,recover-20220919,010
300.9365,300.9422,46953.0,56726.0,Echolocation,Pipistrellus pipistrellus,0.529,0.576,-1,/mnt/ubna_data_02/recover-20220919/UBNA_010/20220917_073000.WAV,Carp Pond,recover-20220919,010
301.0435,301.051,47812.0,56570.0,Echolocation,Pipistrellus pipistrellus,0.477,0.535,-1,/mnt/ubna_data_02/recover-20220919/UBNA_010/20220917_073000.WAV,Carp Pond,recover-20220919,010
814.7425,814.7525,38359.0,46731.0,Echolocation,Pipistrellus nathusii,0.513,0.566,-1,/mnt/ubna_data_02/recover-20220919/UBNA_010/20220917_073000.WAV,Carp Pond,recover-20220919,010
814.9245,814.9335,40078.0,48496.0,Echolocation,Pipistrellus nathusii,0.571,0.668,-1,/mnt/ubna_data_02/recover-20220919/UBNA_010/20220917_073000.WAV,Carp Pond,recover-20220919,010
815.3155,815.3252,40078.0,50805.0,Echolocation,Pipistrellus nathusii,0.506,0.591,-1,/mnt/ubna_data_02/recover-20220919/UBNA_010/20220917_073000.WAV,Carp Pond,recover-20220919,010
815.4235,815.4332,37500.0,50542.0,Echolocation,Pipistrellus nathusii,0.489,0.534,-1,/mnt/ubna_data_02/recover-20220919/UBNA_010/20220917_073000.WAV,Carp Pond,recover-20220919,010
815.8125,815.8231,40078.0,53730.0,Echolocation,Pipistrellus nathusii,0.4,0.545,-1,/mnt/ubna_data_02/recover-20220919/UBNA_010/20220917_073000.WAV,Carp Pond,recover-20220919,010
816.0985,816.1118,39218.0,54306.0,Echolocation,Pipistrellus nathusii,0.46,0.554,-1,/mnt/ubna_data_02/recover-20220919/UBNA_010/20220917_073000.WAV,Carp Pond,recover-20220919,010
816.2845,816.2949,39218.0,56065.0,Echolocation,Pipistrellus nathusii,0.59,0.645,-1,/mnt/ubna_data_02/recover-20220919/UBNA_010/20220917_073000.WAV,Carp Pond,recover-20220919,010
816.3875,816.3991,39218.0,57011.0,Echolocation,Pipistrellus nathusii,0.524,0.599,-1,/mnt/ubna_data_02/recover-20220919/UBNA_010/20220917_073000.WAV,Carp Pond,recover-20220919,010
816.5795,816.5908,39218.0,57942.0,Echolocation,Pipistrellus nathusii,0.528,0.587,-1,/mnt/ubna_data_02/recover-20220919/UBNA_010/20220917_073000.WAV,Carp Pond,recover-20220919,010
816.6875,816.6963,40937.0,56996.0,Echolocation,Pipistrellus nathusii,0.52,0.598,-1,/mnt/ubna_data_02/recover-20220919/UBNA_010/20220917_073000.WAV,Carp Pond,recover-20220919,010
816.8845,816.8943,39218.0,55977.0,Echolocation,Pipistrellus nathusii,0.586,0.629,-1,/mnt/ubna_data_02/recover-20220919/UBNA_010/20220917_073000.WAV,Carp Pond,recover-20220919,010
816.9875,816.9975,39218.0,58360.0,Echolocation,Pipistrellus nathusii,0.438,0.501,-1,/mnt/ubna_data_02/recover-20220919/UBNA_010/20220917_073000.WAV,Carp Pond,recover-20220919,010
817.0875,817.0969,40078.0,61672.0,Echolocation,Pipistrellus nathusii,0.454,0.501,-1,/mnt/ubna_data_02/recover-20220919/UBNA_010/20220917_073000.WAV,Carp Pond,recover-20220919,010
817.1835,817.1924,38359.0,60144.0,Echolocation,Pipistrellus nathusii,0.444,0.52,-1,/mnt/ubna_data_02/recover-20220919/UBNA_010/20220917_073000.WAV,Carp Pond,recover-20220919,010
817.3615,817.371,39218.0,58889.0,Echolocation,Pipistrellus nathusii,0.564,0.607,-1,/mnt/ubna_data_02/recover-20220919/UBNA_010/20220917_073000.WAV,Carp Pond,recover-20220919,010
817.6315,817.6412,39218.0,60586.0,Echolocation,Pipistrellus nathusii,0.503,0.544,-1,/mnt/ubna_data_02/recover-20220919/UBNA_010/20220917_073000.WAV,Carp Pond,recover-20220919,010
817.8265,817.837,39218.0,55475.0,Echolocation,Pipistrellus nathusii,0.436,0.526,-1,/mnt/ubna_data_02/recover-20220919/UBNA_010/20220917_073000.WAV,Carp Pond,recover-20220919,010
817.9255,817.9346,39218.0,60402.0,Echolocation,Pipistrellus nathusii,0.499,0.576,-1,/mnt/ubna_data_02/recover-20220919/UBNA_010/20220917_073000.WAV,Carp Pond,recover-20220919,010
818.0345,818.0427,38359.0,53118.0,Echolocation,Pipistrellus nathusii,0.623,0.649,-1,/mnt/ubna_data_02/recover-20220919/UBNA_010/20220917_073000.WAV,Carp Pond,recover-20220919,010
