start_time,end_time,low_freq,high_freq,class,class_prob,det_prob,individual,event,input_file,Site name,Recover Folder,SD Card
11.0605,11.0755,23750.0,28522.0,Nyctalus leisleri,0.436,0.599,-1,Echolocation,/mnt/ubna_data_02/recover-20220908/UBNA_004/20220906_040000.WAV,Carp Pond,recover-20220908,004
11.3115,11.3248,23750.0,27736.0,Nyctalus leisleri,0.42,0.51,-1,Echolocation,/mnt/ubna_data_02/recover-20220908/UBNA_004/20220906_040000.WAV,Carp Pond,recover-20220908,004
11.5545,11.5688,22890.0,29942.0,Nyctalus leisleri,0.301,0.633,-1,Echolocation,/mnt/ubna_data_02/recover-20220908/UBNA_004/20220906_040000.WAV,Carp Pond,recover-20220908,004
11.7955,11.8114,23750.0,28376.0,Nyctalus leisleri,0.504,0.611,-1,Echolocation,/mnt/ubna_data_02/recover-20220908/UBNA_004/20220906_040000.WAV,Carp Pond,recover-20220908,004
12.0355,12.0508,23750.0,29068.0,Nyctalus leisleri,0.315,0.545,-1,Echolocation,/mnt/ubna_data_02/recover-20220908/UBNA_004/20220906_040000.WAV,Carp Pond,recover-20220908,004
12.2175,12.2316,24609.0,29419.0,Nyctalus leisleri,0.401,0.598,-1,Echolocation,/mnt/ubna_data_02/recover-20220908/UBNA_004/20220906_040000.WAV,Carp Pond,recover-20220908,004
38.6205,38.6372,22890.0,27210.0,Nyctalus leisleri,0.415,0.513,-1,Echolocation,/mnt/ubna_data_02/recover-20220908/UBNA_004/20220906_040000.WAV,Carp Pond,recover-20220908,004
42.4345,42.4511,22890.0,28256.0,Nyctalus leisleri,0.323,0.543,-1,Echolocation,/mnt/ubna_data_02/recover-20220908/UBNA_004/20220906_040000.WAV,Carp Pond,recover-20220908,004
43.295500000000004,43.3132,22890.0,28226.0,Nyctalus leisleri,0.288,0.508,-1,Echolocation,/mnt/ubna_data_02/recover-20220908/UBNA_004/20220906_040000.WAV,Carp Pond,recover-20220908,004
43.5535,43.5724,22031.0,27448.0,Nyctalus leisleri,0.311,0.521,-1,Echolocation,/mnt/ubna_data_02/recover-20220908/UBNA_004/20220906_040000.WAV,Carp Pond,recover-20220908,004
43.8075,43.8237,22890.0,27062.0,Nyctalus leisleri,0.44,0.578,-1,Echolocation,/mnt/ubna_data_02/recover-20220908/UBNA_004/20220906_040000.WAV,Carp Pond,recover-20220908,004
44.0745,44.09,22890.0,27381.0,Nyctalus leisleri,0.495,0.613,-1,Echolocation,/mnt/ubna_data_02/recover-20220908/UBNA_004/20220906_040000.WAV,Carp Pond,recover-20220908,004
