start_time,end_time,low_freq,high_freq,event,class,class_prob,det_prob,individual,input_file,Site name,Recover Folder,SD Card
153.2655,153.2762,39218.0,49795.0,Echolocation,Pipistrellus nathusii,0.459,0.534,-1,/mnt/ubna_data_02/recover-20220919/UBNA_010/20220919_100000.WAV,Carp Pond,recover-20220919,010
153.5595,153.5691,38359.0,52124.0,Echolocation,Pipistrellus nathusii,0.423,0.568,-1,/mnt/ubna_data_02/recover-20220919/UBNA_010/20220919_100000.WAV,Carp Pond,recover-20220919,010
153.8735,153.8821,38359.0,51879.0,Echolocation,Pipistrellus nathusii,0.543,0.591,-1,/mnt/ubna_data_02/recover-20220919/UBNA_010/20220919_100000.WAV,Carp Pond,recover-20220919,010
154.1655,154.1739,40937.0,48687.0,Echolocation,Pipistrellus nathusii,0.449,0.504,-1,/mnt/ubna_data_02/recover-20220919/UBNA_010/20220919_100000.WAV,Carp Pond,recover-20220919,010
155.5575,155.5666,39218.0,48037.0,Echolocation,Pipistrellus nathusii,0.487,0.617,-1,/mnt/ubna_data_02/recover-20220919/UBNA_010/20220919_100000.WAV,Carp Pond,recover-20220919,010
155.8605,155.8696,40078.0,50103.0,Echolocation,Pipistrellus nathusii,0.503,0.632,-1,/mnt/ubna_data_02/recover-20220919/UBNA_010/20220919_100000.WAV,Carp Pond,recover-20220919,010
359.5375,359.5463,38359.0,45545.0,Echolocation,Pipistrellus nathusii,0.527,0.638,-1,/mnt/ubna_data_02/recover-20220919/UBNA_010/20220919_100000.WAV,Carp Pond,recover-20220919,010
359.8085,359.8169,38359.0,44805.0,Echolocation,Pipistrellus nathusii,0.431,0.547,-1,/mnt/ubna_data_02/recover-20220919/UBNA_010/20220919_100000.WAV,Carp Pond,recover-20220919,010
360.0805,360.0892,38359.0,46147.0,Echolocation,Pipistrellus nathusii,0.441,0.523,-1,/mnt/ubna_data_02/recover-20220919/UBNA_010/20220919_100000.WAV,Carp Pond,recover-20220919,010
360.4305,360.439,38359.0,46517.0,Echolocation,Pipistrellus nathusii,0.407,0.508,-1,/mnt/ubna_data_02/recover-20220919/UBNA_010/20220919_100000.WAV,Carp Pond,recover-20220919,010
360.6935,360.7032,40078.0,53440.0,Echolocation,Pipistrellus nathusii,0.485,0.542,-1,/mnt/ubna_data_02/recover-20220919/UBNA_010/20220919_100000.WAV,Carp Pond,recover-20220919,010
361.0485,361.0592,39218.0,53049.0,Echolocation,Pipistrellus nathusii,0.528,0.573,-1,/mnt/ubna_data_02/recover-20220919/UBNA_010/20220919_100000.WAV,Carp Pond,recover-20220919,010
361.3195,361.3289,39218.0,52946.0,Echolocation,Pipistrellus nathusii,0.573,0.652,-1,/mnt/ubna_data_02/recover-20220919/UBNA_010/20220919_100000.WAV,Carp Pond,recover-20220919,010
361.5915,361.5993,38359.0,45155.0,Echolocation,Pipistrellus nathusii,0.438,0.53,-1,/mnt/ubna_data_02/recover-20220919/UBNA_010/20220919_100000.WAV,Carp Pond,recover-20220919,010
361.6745,361.6826,40078.0,51175.0,Echolocation,Pipistrellus nathusii,0.551,0.65,-1,/mnt/ubna_data_02/recover-20220919/UBNA_010/20220919_100000.WAV,Carp Pond,recover-20220919,010
361.9445,361.9547,39218.0,52504.0,Echolocation,Pipistrellus nathusii,0.57,0.629,-1,/mnt/ubna_data_02/recover-20220919/UBNA_010/20220919_100000.WAV,Carp Pond,recover-20220919,010
362.0435,362.0527,39218.0,52578.0,Echolocation,Pipistrellus nathusii,0.558,0.623,-1,/mnt/ubna_data_02/recover-20220919/UBNA_010/20220919_100000.WAV,Carp Pond,recover-20220919,010
362.6945,362.7031,39218.0,49796.0,Echolocation,Pipistrellus nathusii,0.563,0.622,-1,/mnt/ubna_data_02/recover-20220919/UBNA_010/20220919_100000.WAV,Carp Pond,recover-20220919,010
363.0685,363.0757,39218.0,47215.0,Echolocation,Pipistrellus nathusii,0.572,0.595,-1,/mnt/ubna_data_02/recover-20220919/UBNA_010/20220919_100000.WAV,Carp Pond,recover-20220919,010
363.3635,363.3715,39218.0,48075.0,Echolocation,Pipistrellus nathusii,0.575,0.655,-1,/mnt/ubna_data_02/recover-20220919/UBNA_010/20220919_100000.WAV,Carp Pond,recover-20220919,010
363.6465,363.6551,40078.0,49889.0,Echolocation,Pipistrellus nathusii,0.554,0.667,-1,/mnt/ubna_data_02/recover-20220919/UBNA_010/20220919_100000.WAV,Carp Pond,recover-20220919,010
421.7975,421.8226,19453.0,22010.0,Echolocation,Nyctalus noctula,0.428,0.51,-1,/mnt/ubna_data_02/recover-20220919/UBNA_010/20220919_100000.WAV,Carp Pond,recover-20220919,010
