start_time,end_time,low_freq,high_freq,class,class_prob,det_prob,individual,event,input_file,Site name,Recover Folder,SD Card
13.0095,13.0261,25468.0,29112.0,Nyctalus leisleri,0.522,0.591,-1,Echolocation,/mnt/ubna_data_02/recover-20220922/UBNA_004/20220921_073000.WAV,Carp Pond,recover-20220922,004
15.8935,15.9161,24609.0,27834.0,Nyctalus leisleri,0.57,0.606,-1,Echolocation,/mnt/ubna_data_02/recover-20220922/UBNA_004/20220921_073000.WAV,Carp Pond,recover-20220922,004
17.0675,17.083,26328.0,31678.0,Nyctalus leisleri,0.265,0.634,-1,Echolocation,/mnt/ubna_data_02/recover-20220922/UBNA_004/20220921_073000.WAV,Carp Pond,recover-20220922,004
17.2395,17.2532,26328.0,36776.0,Eptesicus serotinus,0.397,0.686,-1,Echolocation,/mnt/ubna_data_02/recover-20220922/UBNA_004/20220921_073000.WAV,Carp Pond,recover-20220922,004
17.3585,17.3719,26328.0,38290.0,Eptesicus serotinus,0.39,0.643,-1,Echolocation,/mnt/ubna_data_02/recover-20220922/UBNA_004/20220921_073000.WAV,Carp Pond,recover-20220922,004
17.4565,17.4667,27187.0,37743.0,Nyctalus leisleri,0.356,0.7,-1,Echolocation,/mnt/ubna_data_02/recover-20220922/UBNA_004/20220921_073000.WAV,Carp Pond,recover-20220922,004
17.5555,17.5659,27187.0,34085.0,Nyctalus leisleri,0.349,0.654,-1,Echolocation,/mnt/ubna_data_02/recover-20220922/UBNA_004/20220921_073000.WAV,Carp Pond,recover-20220922,004
17.6465,17.6557,25468.0,32952.0,Nyctalus leisleri,0.324,0.631,-1,Echolocation,/mnt/ubna_data_02/recover-20220922/UBNA_004/20220921_073000.WAV,Carp Pond,recover-20220922,004
18.5045,18.5213,25468.0,28595.0,Nyctalus leisleri,0.558,0.64,-1,Echolocation,/mnt/ubna_data_02/recover-20220922/UBNA_004/20220921_073000.WAV,Carp Pond,recover-20220922,004
22.7975,22.813,23750.0,28849.0,Nyctalus leisleri,0.283,0.501,-1,Echolocation,/mnt/ubna_data_02/recover-20220922/UBNA_004/20220921_073000.WAV,Carp Pond,recover-20220922,004
26.5605,26.574,23750.0,29160.0,Nyctalus leisleri,0.323,0.587,-1,Echolocation,/mnt/ubna_data_02/recover-20220922/UBNA_004/20220921_073000.WAV,Carp Pond,recover-20220922,004
26.8405,26.8559,23750.0,28392.0,Nyctalus leisleri,0.454,0.577,-1,Echolocation,/mnt/ubna_data_02/recover-20220922/UBNA_004/20220921_073000.WAV,Carp Pond,recover-20220922,004
27.4055,27.4221,23750.0,27878.0,Nyctalus leisleri,0.472,0.568,-1,Echolocation,/mnt/ubna_data_02/recover-20220922/UBNA_004/20220921_073000.WAV,Carp Pond,recover-20220922,004
27.6775,27.6939,23750.0,29342.0,Nyctalus leisleri,0.372,0.619,-1,Echolocation,/mnt/ubna_data_02/recover-20220922/UBNA_004/20220921_073000.WAV,Carp Pond,recover-20220922,004
28.3515,28.3688,22031.0,27267.0,Nyctalus leisleri,0.353,0.541,-1,Echolocation,/mnt/ubna_data_02/recover-20220922/UBNA_004/20220921_073000.WAV,Carp Pond,recover-20220922,004
28.6265,28.6442,22890.0,28054.0,Nyctalus leisleri,0.389,0.56,-1,Echolocation,/mnt/ubna_data_02/recover-20220922/UBNA_004/20220921_073000.WAV,Carp Pond,recover-20220922,004
28.9065,28.9226,22031.0,27934.0,Nyctalus leisleri,0.221,0.575,-1,Echolocation,/mnt/ubna_data_02/recover-20220922/UBNA_004/20220921_073000.WAV,Carp Pond,recover-20220922,004
29.1725,29.1903,22890.0,27874.0,Nyctalus leisleri,0.28,0.511,-1,Echolocation,/mnt/ubna_data_02/recover-20220922/UBNA_004/20220921_073000.WAV,Carp Pond,recover-20220922,004
29.4585,29.4737,22890.0,28168.0,Nyctalus leisleri,0.328,0.548,-1,Echolocation,/mnt/ubna_data_02/recover-20220922/UBNA_004/20220921_073000.WAV,Carp Pond,recover-20220922,004
29.7255,29.7419,22031.0,27931.0,Nyctalus leisleri,0.315,0.534,-1,Echolocation,/mnt/ubna_data_02/recover-20220922/UBNA_004/20220921_073000.WAV,Carp Pond,recover-20220922,004
30.1755,30.1914,22890.0,29171.0,Nyctalus leisleri,0.246,0.53,-1,Echolocation,/mnt/ubna_data_02/recover-20220922/UBNA_004/20220921_073000.WAV,Carp Pond,recover-20220922,004
30.4445,30.4636,22031.0,27901.0,Nyctalus noctula,0.247,0.533,-1,Echolocation,/mnt/ubna_data_02/recover-20220922/UBNA_004/20220921_073000.WAV,Carp Pond,recover-20220922,004
30.6505,30.6666,22890.0,31029.0,Eptesicus serotinus,0.261,0.563,-1,Echolocation,/mnt/ubna_data_02/recover-20220922/UBNA_004/20220921_073000.WAV,Carp Pond,recover-20220922,004
30.9405,30.9567,23750.0,28781.0,Nyctalus leisleri,0.287,0.527,-1,Echolocation,/mnt/ubna_data_02/recover-20220922/UBNA_004/20220921_073000.WAV,Carp Pond,recover-20220922,004
32.0715,32.0875,22031.0,27368.0,Nyctalus leisleri,0.432,0.59,-1,Echolocation,/mnt/ubna_data_02/recover-20220922/UBNA_004/20220921_073000.WAV,Carp Pond,recover-20220922,004
32.3515,32.3682,22890.0,27842.0,Nyctalus leisleri,0.379,0.538,-1,Echolocation,/mnt/ubna_data_02/recover-20220922/UBNA_004/20220921_073000.WAV,Carp Pond,recover-20220922,004
32.6295,32.6476,22031.0,26256.0,Nyctalus leisleri,0.492,0.56,-1,Echolocation,/mnt/ubna_data_02/recover-20220922/UBNA_004/20220921_073000.WAV,Carp Pond,recover-20220922,004
34.7155,34.7306,22031.0,26089.0,Nyctalus leisleri,0.313,0.543,-1,Echolocation,/mnt/ubna_data_02/recover-20220922/UBNA_004/20220921_073000.WAV,Carp Pond,recover-20220922,004
