start_time,end_time,low_freq,high_freq,event,class,class_prob,det_prob,individual,input_file,Site name,Recover Folder,SD Card
116.0765,116.0907,22890.0,26580.0,Echolocation,Nyctalus leisleri,0.521,0.604,-1,/mnt/ubna_data_02/recover-20220919/UBNA_010/20220919_043000.WAV,Carp Pond,recover-20220919,010
134.4565,134.4737,23750.0,28190.0,Echolocation,Nyctalus leisleri,0.382,0.502,-1,/mnt/ubna_data_02/recover-20220919/UBNA_010/20220919_043000.WAV,Carp Pond,recover-20220919,010
135.7005,135.7156,24609.0,29808.0,Echolocation,Nyctalus leisleri,0.284,0.511,-1,/mnt/ubna_data_02/recover-20220919/UBNA_010/20220919_043000.WAV,Carp Pond,recover-20220919,010
135.9765,135.9933,22890.0,28892.0,Echolocation,Nyctalus leisleri,0.314,0.524,-1,/mnt/ubna_data_02/recover-20220919/UBNA_010/20220919_043000.WAV,Carp Pond,recover-20220919,010
136.6215,136.637,22890.0,28010.0,Echolocation,Nyctalus leisleri,0.384,0.572,-1,/mnt/ubna_data_02/recover-20220919/UBNA_010/20220919_043000.WAV,Carp Pond,recover-20220919,010
137.2685,137.2859,22890.0,27135.0,Echolocation,Nyctalus leisleri,0.446,0.565,-1,/mnt/ubna_data_02/recover-20220919/UBNA_010/20220919_043000.WAV,Carp Pond,recover-20220919,010
137.5765,137.5914,23750.0,27828.0,Echolocation,Nyctalus leisleri,0.474,0.584,-1,/mnt/ubna_data_02/recover-20220919/UBNA_010/20220919_043000.WAV,Carp Pond,recover-20220919,010
138.6395,138.6548,22031.0,26688.0,Echolocation,Nyctalus leisleri,0.496,0.592,-1,/mnt/ubna_data_02/recover-20220919/UBNA_010/20220919_043000.WAV,Carp Pond,recover-20220919,010
160.2545,160.2621,41796.0,47735.0,Echolocation,Pipistrellus nathusii,0.513,0.558,-1,/mnt/ubna_data_02/recover-20220919/UBNA_010/20220919_043000.WAV,Carp Pond,recover-20220919,010
160.5775,160.5863,41796.0,48086.0,Echolocation,Pipistrellus nathusii,0.541,0.566,-1,/mnt/ubna_data_02/recover-20220919/UBNA_010/20220919_043000.WAV,Carp Pond,recover-20220919,010
160.8925,160.90109999999999,40937.0,49256.0,Echolocation,Pipistrellus nathusii,0.519,0.595,-1,/mnt/ubna_data_02/recover-20220919/UBNA_010/20220919_043000.WAV,Carp Pond,recover-20220919,010
161.2095,161.2184,40937.0,48420.0,Echolocation,Pipistrellus nathusii,0.639,0.712,-1,/mnt/ubna_data_02/recover-20220919/UBNA_010/20220919_043000.WAV,Carp Pond,recover-20220919,010
161.6515,161.6606,40937.0,52150.0,Echolocation,Pipistrellus nathusii,0.566,0.684,-1,/mnt/ubna_data_02/recover-20220919/UBNA_010/20220919_043000.WAV,Carp Pond,recover-20220919,010
161.8635,161.8722,40937.0,51455.0,Echolocation,Pipistrellus nathusii,0.627,0.679,-1,/mnt/ubna_data_02/recover-20220919/UBNA_010/20220919_043000.WAV,Carp Pond,recover-20220919,010
162.1805,162.1902,41796.0,51534.0,Echolocation,Pipistrellus nathusii,0.366,0.553,-1,/mnt/ubna_data_02/recover-20220919/UBNA_010/20220919_043000.WAV,Carp Pond,recover-20220919,010
162.5985,162.6064,41796.0,51653.0,Echolocation,Pipistrellus nathusii,0.464,0.55,-1,/mnt/ubna_data_02/recover-20220919/UBNA_010/20220919_043000.WAV,Carp Pond,recover-20220919,010
163.0225,163.0318,40937.0,55851.0,Echolocation,Pipistrellus nathusii,0.401,0.507,-1,/mnt/ubna_data_02/recover-20220919/UBNA_010/20220919_043000.WAV,Carp Pond,recover-20220919,010
163.3515,163.3601,41796.0,49301.0,Echolocation,Pipistrellus nathusii,0.477,0.549,-1,/mnt/ubna_data_02/recover-20220919/UBNA_010/20220919_043000.WAV,Carp Pond,recover-20220919,010
163.9155,163.9249,42656.0,48745.0,Echolocation,Pipistrellus nathusii,0.309,0.5,-1,/mnt/ubna_data_02/recover-20220919/UBNA_010/20220919_043000.WAV,Carp Pond,recover-20220919,010
164.2375,164.2454,41796.0,48199.0,Echolocation,Pipistrellus nathusii,0.501,0.584,-1,/mnt/ubna_data_02/recover-20220919/UBNA_010/20220919_043000.WAV,Carp Pond,recover-20220919,010
291.4345,291.4488,22890.0,27032.0,Echolocation,Nyctalus leisleri,0.458,0.557,-1,/mnt/ubna_data_02/recover-20220919/UBNA_010/20220919_043000.WAV,Carp Pond,recover-20220919,010
293.45550000000003,293.4674,22890.0,29213.0,Echolocation,Nyctalus noctula,0.203,0.526,-1,/mnt/ubna_data_02/recover-20220919/UBNA_010/20220919_043000.WAV,Carp Pond,recover-20220919,010
293.6025,293.6149,22890.0,27992.0,Echolocation,Nyctalus leisleri,0.344,0.582,-1,/mnt/ubna_data_02/recover-20220919/UBNA_010/20220919_043000.WAV,Carp Pond,recover-20220919,010
293.8665,293.8808,22890.0,28894.0,Echolocation,Nyctalus leisleri,0.395,0.669,-1,/mnt/ubna_data_02/recover-20220919/UBNA_010/20220919_043000.WAV,Carp Pond,recover-20220919,010
324.3735,324.3897,22031.0,26444.0,Echolocation,Nyctalus leisleri,0.505,0.584,-1,/mnt/ubna_data_02/recover-20220919/UBNA_010/20220919_043000.WAV,Carp Pond,recover-20220919,010
324.7485,324.7662,22031.0,27256.0,Echolocation,Nyctalus leisleri,0.34,0.571,-1,/mnt/ubna_data_02/recover-20220919/UBNA_010/20220919_043000.WAV,Carp Pond,recover-20220919,010
325.1335,325.1479,22890.0,27605.0,Echolocation,Nyctalus leisleri,0.253,0.513,-1,/mnt/ubna_data_02/recover-20220919/UBNA_010/20220919_043000.WAV,Carp Pond,recover-20220919,010
326.2915,326.3056,22890.0,26889.0,Echolocation,Nyctalus leisleri,0.536,0.603,-1,/mnt/ubna_data_02/recover-20220919/UBNA_010/20220919_043000.WAV,Carp Pond,recover-20220919,010
391.8545,391.8708,22890.0,26617.0,Echolocation,Nyctalus leisleri,0.398,0.502,-1,/mnt/ubna_data_02/recover-20220919/UBNA_010/20220919_043000.WAV,Carp Pond,recover-20220919,010
393.2025,393.2188,22031.0,26963.0,Echolocation,Nyctalus leisleri,0.252,0.563,-1,/mnt/ubna_data_02/recover-20220919/UBNA_010/20220919_043000.WAV,Carp Pond,recover-20220919,010
393.4675,393.4839,22031.0,25927.0,Echolocation,Nyctalus leisleri,0.516,0.584,-1,/mnt/ubna_data_02/recover-20220919/UBNA_010/20220919_043000.WAV,Carp Pond,recover-20220919,010
394.2215,394.2387,22890.0,26920.0,Echolocation,Nyctalus leisleri,0.403,0.534,-1,/mnt/ubna_data_02/recover-20220919/UBNA_010/20220919_043000.WAV,Carp Pond,recover-20220919,010
394.7235,394.7385,22031.0,26238.0,Echolocation,Nyctalus leisleri,0.408,0.602,-1,/mnt/ubna_data_02/recover-20220919/UBNA_010/20220919_043000.WAV,Carp Pond,recover-20220919,010
394.8085,394.821,22890.0,28707.0,Echolocation,Nyctalus noctula,0.188,0.524,-1,/mnt/ubna_data_02/recover-20220919/UBNA_010/20220919_043000.WAV,Carp Pond,recover-20220919,010
395.9835,395.9986,22031.0,26234.0,Echolocation,Nyctalus leisleri,0.29,0.614,-1,/mnt/ubna_data_02/recover-20220919/UBNA_010/20220919_043000.WAV,Carp Pond,recover-20220919,010
