start_time,end_time,low_freq,high_freq,class,class_prob,det_prob,individual,event,input_file,Site name,Recover Folder,SD Card
11.0495,11.057,45234.0,60784.0,Pipistrellus pipistrellus,0.544,0.696,-1,Echolocation,/mnt/ubna_data_01/recover-20220624_unit2/20220623_053000.WAV,Foliage,recover-20220624_unit2,010
12.8015,12.8087,46953.0,59058.0,Pipistrellus pipistrellus,0.557,0.601,-1,Echolocation,/mnt/ubna_data_01/recover-20220624_unit2/20220623_053000.WAV,Foliage,recover-20220624_unit2,010
13.0625,13.0715,44375.0,58845.0,Pipistrellus pipistrellus,0.395,0.555,-1,Echolocation,/mnt/ubna_data_01/recover-20220624_unit2/20220623_053000.WAV,Foliage,recover-20220624_unit2,010
13.1955,13.2025,45234.0,59861.0,Pipistrellus pipistrellus,0.521,0.597,-1,Echolocation,/mnt/ubna_data_01/recover-20220624_unit2/20220623_053000.WAV,Foliage,recover-20220624_unit2,010
13.4475,13.4568,46953.0,62272.0,Pipistrellus pipistrellus,0.473,0.586,-1,Echolocation,/mnt/ubna_data_01/recover-20220624_unit2/20220623_053000.WAV,Foliage,recover-20220624_unit2,010
13.6395,13.647,46093.0,62762.0,Pipistrellus pipistrellus,0.525,0.65,-1,Echolocation,/mnt/ubna_data_01/recover-20220624_unit2/20220623_053000.WAV,Foliage,recover-20220624_unit2,010
13.7255,13.7328,43515.0,62740.0,Pipistrellus pipistrellus,0.4,0.588,-1,Echolocation,/mnt/ubna_data_01/recover-20220624_unit2/20220623_053000.WAV,Foliage,recover-20220624_unit2,010
13.8315,13.8399,44375.0,64919.0,Pipistrellus pipistrellus,0.483,0.573,-1,Echolocation,/mnt/ubna_data_01/recover-20220624_unit2/20220623_053000.WAV,Foliage,recover-20220624_unit2,010
14.1735,14.1838,44375.0,60493.0,Pipistrellus pipistrellus,0.478,0.605,-1,Echolocation,/mnt/ubna_data_01/recover-20220624_unit2/20220623_053000.WAV,Foliage,recover-20220624_unit2,010
14.2995,14.3071,47812.0,60463.0,Pipistrellus pipistrellus,0.607,0.63,-1,Echolocation,/mnt/ubna_data_01/recover-20220624_unit2/20220623_053000.WAV,Foliage,recover-20220624_unit2,010
14.4955,14.5046,46953.0,57154.0,Pipistrellus pipistrellus,0.545,0.566,-1,Echolocation,/mnt/ubna_data_01/recover-20220624_unit2/20220623_053000.WAV,Foliage,recover-20220624_unit2,010
15.2045,15.2165,46093.0,59206.0,Pipistrellus pipistrellus,0.427,0.54,-1,Echolocation,/mnt/ubna_data_01/recover-20220624_unit2/20220623_053000.WAV,Foliage,recover-20220624_unit2,010
15.2875,15.3003,47812.0,60244.0,Pipistrellus pipistrellus,0.464,0.507,-1,Echolocation,/mnt/ubna_data_01/recover-20220624_unit2/20220623_053000.WAV,Foliage,recover-20220624_unit2,010
15.3725,15.3838,46953.0,60620.0,Pipistrellus pipistrellus,0.475,0.561,-1,Echolocation,/mnt/ubna_data_01/recover-20220624_unit2/20220623_053000.WAV,Foliage,recover-20220624_unit2,010
