start_time,end_time,low_freq,high_freq,class,class_prob,det_prob,individual,event,input_file,Site name,Recover Folder,SD Card,File Duration
9.9375,9.9518,28046,31951,Nyctalus leisleri,0.318,0.465,-1,Echolocation,/mnt/ubna_data_01_mir/recover-20220722/UBNA_012/20220721_093000.WAV,Foliage,recover-20220722,012,1795
10.6575,10.6735,28046,32140,Nyctalus leisleri,0.217,0.379,-1,Echolocation,/mnt/ubna_data_01_mir/recover-20220722/UBNA_012/20220721_093000.WAV,Foliage,recover-20220722,012,1795
11.0255,11.0419,28046,32466,Nyctalus leisleri,0.37,0.543,-1,Echolocation,/mnt/ubna_data_01_mir/recover-20220722/UBNA_012/20220721_093000.WAV,Foliage,recover-20220722,012,1795
13.3415,13.3603,28046,32051,Nyctalus leisleri,0.111,0.222,-1,Echolocation,/mnt/ubna_data_01_mir/recover-20220722/UBNA_012/20220721_093000.WAV,Foliage,recover-20220722,012,1795
13.5985,13.6158,28046,30962,Nyctalus leisleri,0.37,0.472,-1,Echolocation,/mnt/ubna_data_01_mir/recover-20220722/UBNA_012/20220721_093000.WAV,Foliage,recover-20220722,012,1795
15.8865,15.9011,28046,31048,Nyctalus leisleri,0.249,0.38,-1,Echolocation,/mnt/ubna_data_01_mir/recover-20220722/UBNA_012/20220721_093000.WAV,Foliage,recover-20220722,012,1795
16.0405,16.0572,27187,31838,Nyctalus leisleri,0.136,0.268,-1,Echolocation,/mnt/ubna_data_01_mir/recover-20220722/UBNA_012/20220721_093000.WAV,Foliage,recover-20220722,012,1795
16.3725,16.3858,28906,34072,Eptesicus serotinus,0.206,0.375,-1,Echolocation,/mnt/ubna_data_01_mir/recover-20220722/UBNA_012/20220721_093000.WAV,Foliage,recover-20220722,012,1795
16.8065,16.8213,28046,32166,Nyctalus leisleri,0.337,0.49,-1,Echolocation,/mnt/ubna_data_01_mir/recover-20220722/UBNA_012/20220721_093000.WAV,Foliage,recover-20220722,012,1795
17.1755,17.1949,28046,32096,Nyctalus leisleri,0.192,0.334,-1,Echolocation,/mnt/ubna_data_01_mir/recover-20220722/UBNA_012/20220721_093000.WAV,Foliage,recover-20220722,012,1795
17.7825,17.801,27187,30913,Nyctalus leisleri,0.432,0.508,-1,Echolocation,/mnt/ubna_data_01_mir/recover-20220722/UBNA_012/20220721_093000.WAV,Foliage,recover-20220722,012,1795
17.9205,17.9403,27187,30434,Nyctalus leisleri,0.256,0.343,-1,Echolocation,/mnt/ubna_data_01_mir/recover-20220722/UBNA_012/20220721_093000.WAV,Foliage,recover-20220722,012,1795
18.1485,18.1679,27187,30484,Nyctalus leisleri,0.412,0.477,-1,Echolocation,/mnt/ubna_data_01_mir/recover-20220722/UBNA_012/20220721_093000.WAV,Foliage,recover-20220722,012,1795
18.3845,18.3993,27187,33640,Eptesicus serotinus,0.189,0.384,-1,Echolocation,/mnt/ubna_data_01_mir/recover-20220722/UBNA_012/20220721_093000.WAV,Foliage,recover-20220722,012,1795
18.3935,18.408,26328,30510,Nyctalus leisleri,0.126,0.228,-1,Echolocation,/mnt/ubna_data_01_mir/recover-20220722/UBNA_012/20220721_093000.WAV,Foliage,recover-20220722,012,1795
