start_time,end_time,low_freq,high_freq,class,class_prob,det_prob,individual,event,input_file,Site name,Recover Folder,SD Card
0.5405,0.5547,26328.0,31000.0,Nyctalus leisleri,0.44,0.58,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220630_090000.WAV,Foliage,recover-20220630_unit2,010
3.3545,3.3685,27187.0,31887.0,Nyctalus leisleri,0.326,0.545,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220630_090000.WAV,Foliage,recover-20220630_unit2,010
3.9075,3.9193,27187.0,32694.0,Nyctalus leisleri,0.276,0.519,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220630_090000.WAV,Foliage,recover-20220630_unit2,010
5.0835,5.0987,27187.0,31597.0,Nyctalus leisleri,0.505,0.646,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220630_090000.WAV,Foliage,recover-20220630_unit2,010
15.3535,15.368,27187.0,32028.0,Nyctalus leisleri,0.307,0.545,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220630_090000.WAV,Foliage,recover-20220630_unit2,010
15.5795,15.5934,27187.0,31515.0,Nyctalus leisleri,0.408,0.566,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220630_090000.WAV,Foliage,recover-20220630_unit2,010
16.1955,16.2086,27187.0,32378.0,Nyctalus leisleri,0.33,0.613,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220630_090000.WAV,Foliage,recover-20220630_unit2,010
16.8335,16.8465,28906.0,34249.0,Nyctalus leisleri,0.431,0.647,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220630_090000.WAV,Foliage,recover-20220630_unit2,010
17.0235,17.0344,27187.0,33956.0,Nyctalus leisleri,0.342,0.624,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220630_090000.WAV,Foliage,recover-20220630_unit2,010
17.0635,17.0746,29765.0,38907.0,Eptesicus serotinus,0.308,0.639,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220630_090000.WAV,Foliage,recover-20220630_unit2,010
