start_time,end_time,low_freq,high_freq,class,class_prob,det_prob,individual,event,input_file,Site name,Recover Folder,SD Card,File Duration
14.0255,14.0498,18593.0,21405.0,Nyctalus noctula,0.287,0.374,-1,Echolocation,/mnt/ubna_data_02_mir/recover-20220905/UBNA_008/20220902_090000.WAV,Foliage,recover-20220905,008,1795
52.058499999999995,52.0714,39218.0,42984.0,Pipistrellus nathusii,0.195,0.207,-1,Echolocation,/mnt/ubna_data_02_mir/recover-20220905/UBNA_008/20220902_090000.WAV,Foliage,recover-20220905,008,1795
152.3195,152.3403,22890.0,26941.0,Nyctalus leisleri,0.137,0.236,-1,Echolocation,/mnt/ubna_data_02_mir/recover-20220905/UBNA_008/20220902_090000.WAV,Foliage,recover-20220905,008,1795
243.3285,243.3368,46093.0,59813.0,Pipistrellus pipistrellus,0.277,0.338,-1,Echolocation,/mnt/ubna_data_02_mir/recover-20220905/UBNA_008/20220902_090000.WAV,Foliage,recover-20220905,008,1795
243.8885,243.8974,46093.0,57837.0,Pipistrellus pipistrellus,0.376,0.471,-1,Echolocation,/mnt/ubna_data_02_mir/recover-20220905/UBNA_008/20220902_090000.WAV,Foliage,recover-20220905,008,1795
244.0835,244.0956,45234.0,50031.0,Pipistrellus pipistrellus,0.271,0.291,-1,Echolocation,/mnt/ubna_data_02_mir/recover-20220905/UBNA_008/20220902_090000.WAV,Foliage,recover-20220905,008,1795
244.2715,244.2803,45234.0,58603.0,Pipistrellus pipistrellus,0.469,0.525,-1,Echolocation,/mnt/ubna_data_02_mir/recover-20220905/UBNA_008/20220902_090000.WAV,Foliage,recover-20220905,008,1795
244.3705,244.3806,46953.0,59152.0,Pipistrellus pipistrellus,0.506,0.545,-1,Echolocation,/mnt/ubna_data_02_mir/recover-20220905/UBNA_008/20220902_090000.WAV,Foliage,recover-20220905,008,1795
244.4645,244.4742,46953.0,60408.0,Pipistrellus pipistrellus,0.435,0.487,-1,Echolocation,/mnt/ubna_data_02_mir/recover-20220905/UBNA_008/20220902_090000.WAV,Foliage,recover-20220905,008,1795
244.5615,244.5709,46953.0,59775.0,Pipistrellus pipistrellus,0.399,0.442,-1,Echolocation,/mnt/ubna_data_02_mir/recover-20220905/UBNA_008/20220902_090000.WAV,Foliage,recover-20220905,008,1795
244.6525,244.6596,46093.0,59477.0,Pipistrellus pipistrellus,0.488,0.541,-1,Echolocation,/mnt/ubna_data_02_mir/recover-20220905/UBNA_008/20220902_090000.WAV,Foliage,recover-20220905,008,1795
