start_time,end_time,low_freq,high_freq,class,class_prob,det_prob,individual,event,input_file,Site name,Recover Folder,SD Card
0.0035,0.0106,39218.0,53282.0,Pipistrellus nathusii,0.433,0.541,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220629_063000.WAV,Foliage,recover-20220630_unit2,010
0.1935,0.2002,39218.0,49746.0,Pipistrellus nathusii,0.595,0.633,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220629_063000.WAV,Foliage,recover-20220630_unit2,010
0.4485,0.4553,40078.0,59896.0,Pipistrellus nathusii,0.307,0.505,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220629_063000.WAV,Foliage,recover-20220630_unit2,010
0.7055,0.7121,40078.0,58197.0,Pipistrellus nathusii,0.384,0.521,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220629_063000.WAV,Foliage,recover-20220630_unit2,010
0.8965,0.9028,38359.0,60090.0,Pipistrellus nathusii,0.281,0.549,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220629_063000.WAV,Foliage,recover-20220630_unit2,010
1.0595,1.0644,44375.0,56324.0,Pipistrellus pipistrellus,0.32,0.545,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220629_063000.WAV,Foliage,recover-20220630_unit2,010
1.1415,1.1463,44375.0,55875.0,Pipistrellus nathusii,0.374,0.607,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220629_063000.WAV,Foliage,recover-20220630_unit2,010
2.5445,2.5514,45234.0,58687.0,Pipistrellus pipistrellus,0.334,0.524,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220629_063000.WAV,Foliage,recover-20220630_unit2,010
2.8175,2.8249,44375.0,54382.0,Pipistrellus pipistrellus,0.36,0.562,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220629_063000.WAV,Foliage,recover-20220630_unit2,010
2.9045,2.9134,45234.0,60432.0,Pipistrellus pipistrellus,0.37,0.513,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220629_063000.WAV,Foliage,recover-20220630_unit2,010
3.1615,3.1675,44375.0,63260.0,Pipistrellus pipistrellus,0.383,0.597,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220629_063000.WAV,Foliage,recover-20220630_unit2,010
3.2525,3.2577,44375.0,62649.0,Pipistrellus pipistrellus,0.569,0.705,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220629_063000.WAV,Foliage,recover-20220630_unit2,010
3.3445,3.3495,45234.0,59275.0,Pipistrellus pipistrellus,0.417,0.593,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220629_063000.WAV,Foliage,recover-20220630_unit2,010
3.4975,3.5039,44375.0,68989.0,Pipistrellus pipistrellus,0.317,0.509,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220629_063000.WAV,Foliage,recover-20220630_unit2,010
3.5745,3.5797,46953.0,64117.0,Pipistrellus pipistrellus,0.578,0.663,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220629_063000.WAV,Foliage,recover-20220630_unit2,010
3.6495,3.6551,46093.0,65680.0,Pipistrellus pipistrellus,0.435,0.659,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220629_063000.WAV,Foliage,recover-20220630_unit2,010
3.7185,3.7251,46953.0,66970.0,Pipistrellus pipistrellus,0.355,0.514,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220629_063000.WAV,Foliage,recover-20220630_unit2,010
3.7915,3.7984,45234.0,67494.0,Pipistrellus pipistrellus,0.258,0.527,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220629_063000.WAV,Foliage,recover-20220630_unit2,010
3.8555,3.8614,45234.0,70108.0,Pipistrellus pipistrellus,0.371,0.643,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220629_063000.WAV,Foliage,recover-20220630_unit2,010
4.5655,4.5704,47812.0,57295.0,Pipistrellus pipistrellus,0.386,0.555,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220629_063000.WAV,Foliage,recover-20220630_unit2,010
5.9205,5.9268,42656.0,60392.0,Pipistrellus nathusii,0.362,0.546,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220629_063000.WAV,Foliage,recover-20220630_unit2,010
6.0195,6.0294,41796.0,53529.0,Pipistrellus nathusii,0.571,0.636,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220629_063000.WAV,Foliage,recover-20220630_unit2,010
6.3075,6.3148,40937.0,54142.0,Pipistrellus nathusii,0.54,0.636,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220629_063000.WAV,Foliage,recover-20220630_unit2,010
6.4025,6.4106,39218.0,47355.0,Pipistrellus nathusii,0.498,0.562,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220629_063000.WAV,Foliage,recover-20220630_unit2,010
6.4905,6.4984,40937.0,59699.0,Pipistrellus nathusii,0.441,0.512,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220629_063000.WAV,Foliage,recover-20220630_unit2,010
6.6725,6.6786,40937.0,52052.0,Pipistrellus nathusii,0.5,0.594,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220629_063000.WAV,Foliage,recover-20220630_unit2,010
7.2445,7.2531,40078.0,46969.0,Pipistrellus nathusii,0.568,0.598,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220629_063000.WAV,Foliage,recover-20220630_unit2,010
7.3405,7.3476,40937.0,50189.0,Pipistrellus nathusii,0.556,0.61,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220629_063000.WAV,Foliage,recover-20220630_unit2,010
7.8605,7.864,48671.0,64951.0,Pipistrellus pipistrellus,0.396,0.516,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220629_063000.WAV,Foliage,recover-20220630_unit2,010
7.9345,7.939,49531.0,60499.0,Pipistrellus pipistrellus,0.413,0.512,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220629_063000.WAV,Foliage,recover-20220630_unit2,010
8.0515,8.0587,37500.0,59330.0,Pipistrellus nathusii,0.255,0.501,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220629_063000.WAV,Foliage,recover-20220630_unit2,010
8.3105,8.3151,46953.0,54127.0,Pipistrellus pipistrellus,0.438,0.524,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220629_063000.WAV,Foliage,recover-20220630_unit2,010
8.7905,8.7946,46953.0,61490.0,Pipistrellus pipistrellus,0.398,0.532,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220629_063000.WAV,Foliage,recover-20220630_unit2,010
8.9475,8.9611,27187.0,31702.0,Nyctalus leisleri,0.42,0.584,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220629_063000.WAV,Foliage,recover-20220630_unit2,010
9.0015,9.0058,49531.0,61074.0,Pipistrellus pipistrellus,0.519,0.571,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220629_063000.WAV,Foliage,recover-20220630_unit2,010
9.0885,9.0939,39218.0,56896.0,Pipistrellus nathusii,0.341,0.51,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220629_063000.WAV,Foliage,recover-20220630_unit2,010
9.2865,9.2916,41796.0,63381.0,Pipistrellus nathusii,0.431,0.526,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220629_063000.WAV,Foliage,recover-20220630_unit2,010
9.3555,9.364,40078.0,55117.0,Pipistrellus nathusii,0.46,0.53,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220629_063000.WAV,Foliage,recover-20220630_unit2,010
9.4075,9.4215,27187.0,32507.0,Nyctalus leisleri,0.299,0.519,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220629_063000.WAV,Foliage,recover-20220630_unit2,010
9.4465,9.4538,39218.0,59692.0,Pipistrellus nathusii,0.395,0.537,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220629_063000.WAV,Foliage,recover-20220630_unit2,010
9.7095,9.7148,39218.0,53578.0,Pipistrellus nathusii,0.439,0.518,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220629_063000.WAV,Foliage,recover-20220630_unit2,010
10.0795,10.0908,46953.0,66012.0,Pipistrellus pipistrellus,0.458,0.563,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220629_063000.WAV,Foliage,recover-20220630_unit2,010
10.3225,10.3285,45234.0,56898.0,Pipistrellus pipistrellus,0.486,0.514,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220629_063000.WAV,Foliage,recover-20220630_unit2,010
10.4215,10.429,46093.0,63309.0,Pipistrellus pipistrellus,0.523,0.654,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220629_063000.WAV,Foliage,recover-20220630_unit2,010
10.5175,10.5269,41796.0,61720.0,Pipistrellus pipistrellus,0.411,0.586,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220629_063000.WAV,Foliage,recover-20220630_unit2,010
10.6055,10.6131,41796.0,58352.0,Pipistrellus nathusii,0.238,0.51,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220629_063000.WAV,Foliage,recover-20220630_unit2,010
10.7125,10.7177,46953.0,61645.0,Pipistrellus pipistrellus,0.531,0.593,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220629_063000.WAV,Foliage,recover-20220630_unit2,010
10.8355,10.8418,42656.0,59549.0,Pipistrellus pipistrellus,0.378,0.547,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220629_063000.WAV,Foliage,recover-20220630_unit2,010
10.9905,10.9968,47812.0,57598.0,Pipistrellus pipistrellus,0.632,0.65,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220629_063000.WAV,Foliage,recover-20220630_unit2,010
11.0855,11.0906,45234.0,60407.0,Pipistrellus pipistrellus,0.576,0.59,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220629_063000.WAV,Foliage,recover-20220630_unit2,010
11.1745,11.1825,41796.0,64109.0,Pipistrellus nathusii,0.296,0.504,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220629_063000.WAV,Foliage,recover-20220630_unit2,010
11.2655,11.271,46093.0,64318.0,Pipistrellus pipistrellus,0.56,0.618,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220629_063000.WAV,Foliage,recover-20220630_unit2,010
11.3535,11.3591,45234.0,62681.0,Pipistrellus pipistrellus,0.563,0.627,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220629_063000.WAV,Foliage,recover-20220630_unit2,010
11.4385,11.4447,45234.0,72938.0,Pipistrellus pipistrellus,0.519,0.604,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220629_063000.WAV,Foliage,recover-20220630_unit2,010
11.5265,11.5326,44375.0,68408.0,Pipistrellus pipistrellus,0.469,0.572,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220629_063000.WAV,Foliage,recover-20220630_unit2,010
11.6175,11.623,47812.0,74887.0,Pipistrellus pipistrellus,0.617,0.647,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220629_063000.WAV,Foliage,recover-20220630_unit2,010
11.6955,11.7038,46953.0,67427.0,Pipistrellus pipistrellus,0.465,0.613,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220629_063000.WAV,Foliage,recover-20220630_unit2,010
11.7665,11.7732,46093.0,65307.0,Pipistrellus pipistrellus,0.414,0.521,-1,Echolocation,/mnt/ubna_data_01/recover-20220630_unit2/20220629_063000.WAV,Foliage,recover-20220630_unit2,010
