start_time,end_time,low_freq,high_freq,class,class_prob,det_prob,individual,event,input_file,Site name,Recover Folder,SD Card
25.8775,25.8851,46093.0,66666.0,Pipistrellus pipistrellus,0.414,0.577,-1,Echolocation,/mnt/ubna_data_01/recover-20220624_unit2/20220624_070000.WAV,Foliage,recover-20220624_unit2,010
25.9575,25.9649,44375.0,69487.0,Pipistrellus pipistrellus,0.366,0.636,-1,Echolocation,/mnt/ubna_data_01/recover-20220624_unit2/20220624_070000.WAV,Foliage,recover-20220624_unit2,010
26.0385,26.0445,45234.0,55923.0,Pipistrellus pipistrellus,0.631,0.677,-1,Echolocation,/mnt/ubna_data_01/recover-20220624_unit2/20220624_070000.WAV,Foliage,recover-20220624_unit2,010
26.1165,26.1226,43515.0,61848.0,Pipistrellus pipistrellus,0.471,0.512,-1,Echolocation,/mnt/ubna_data_01/recover-20220624_unit2/20220624_070000.WAV,Foliage,recover-20220624_unit2,010
26.1945,26.202,46093.0,61826.0,Pipistrellus pipistrellus,0.631,0.668,-1,Echolocation,/mnt/ubna_data_01/recover-20220624_unit2/20220624_070000.WAV,Foliage,recover-20220624_unit2,010
26.2895,26.2967,46953.0,55261.0,Pipistrellus pipistrellus,0.63,0.651,-1,Echolocation,/mnt/ubna_data_01/recover-20220624_unit2/20220624_070000.WAV,Foliage,recover-20220624_unit2,010
26.4095,26.4151,42656.0,63873.0,Pipistrellus pipistrellus,0.488,0.614,-1,Echolocation,/mnt/ubna_data_01/recover-20220624_unit2/20220624_070000.WAV,Foliage,recover-20220624_unit2,010
26.4895,26.4963,45234.0,61770.0,Pipistrellus pipistrellus,0.568,0.595,-1,Echolocation,/mnt/ubna_data_01/recover-20220624_unit2/20220624_070000.WAV,Foliage,recover-20220624_unit2,010
26.5685,26.577,46953.0,56999.0,Pipistrellus pipistrellus,0.492,0.53,-1,Echolocation,/mnt/ubna_data_01/recover-20220624_unit2/20220624_070000.WAV,Foliage,recover-20220624_unit2,010
26.7195,26.7278,45234.0,58039.0,Pipistrellus pipistrellus,0.616,0.691,-1,Echolocation,/mnt/ubna_data_01/recover-20220624_unit2/20220624_070000.WAV,Foliage,recover-20220624_unit2,010
26.8075,26.813,46093.0,56711.0,Pipistrellus pipistrellus,0.611,0.625,-1,Echolocation,/mnt/ubna_data_01/recover-20220624_unit2/20220624_070000.WAV,Foliage,recover-20220624_unit2,010
26.8905,26.9,45234.0,58570.0,Pipistrellus pipistrellus,0.468,0.558,-1,Echolocation,/mnt/ubna_data_01/recover-20220624_unit2/20220624_070000.WAV,Foliage,recover-20220624_unit2,010
27.8945,27.8993,45234.0,57287.0,Pipistrellus pipistrellus,0.58,0.6,-1,Echolocation,/mnt/ubna_data_01/recover-20220624_unit2/20220624_070000.WAV,Foliage,recover-20220624_unit2,010
34.8785,34.8893,46093.0,54073.0,Pipistrellus pipistrellus,0.406,0.518,-1,Echolocation,/mnt/ubna_data_01/recover-20220624_unit2/20220624_070000.WAV,Foliage,recover-20220624_unit2,010
36.9745,36.9786,46953.0,62420.0,Pipistrellus pipistrellus,0.403,0.518,-1,Echolocation,/mnt/ubna_data_01/recover-20220624_unit2/20220624_070000.WAV,Foliage,recover-20220624_unit2,010
37.1185,37.1243,46093.0,64927.0,Pipistrellus pipistrellus,0.281,0.566,-1,Echolocation,/mnt/ubna_data_01/recover-20220624_unit2/20220624_070000.WAV,Foliage,recover-20220624_unit2,010
37.2615,37.2674,45234.0,62670.0,Pipistrellus pipistrellus,0.218,0.521,-1,Echolocation,/mnt/ubna_data_01/recover-20220624_unit2/20220624_070000.WAV,Foliage,recover-20220624_unit2,010
37.3265,37.3333,44375.0,61588.0,Pipistrellus pipistrellus,0.246,0.567,-1,Echolocation,/mnt/ubna_data_01/recover-20220624_unit2/20220624_070000.WAV,Foliage,recover-20220624_unit2,010
37.3965,37.4016,45234.0,58358.0,Pipistrellus pipistrellus,0.481,0.614,-1,Echolocation,/mnt/ubna_data_01/recover-20220624_unit2/20220624_070000.WAV,Foliage,recover-20220624_unit2,010
37.4655,37.4715,46093.0,64019.0,Pipistrellus pipistrellus,0.449,0.613,-1,Echolocation,/mnt/ubna_data_01/recover-20220624_unit2/20220624_070000.WAV,Foliage,recover-20220624_unit2,010
37.5375,37.5436,47812.0,60971.0,Pipistrellus pipistrellus,0.462,0.526,-1,Echolocation,/mnt/ubna_data_01/recover-20220624_unit2/20220624_070000.WAV,Foliage,recover-20220624_unit2,010
40.2175,40.2215,50390.0,60816.0,Pipistrellus pipistrellus,0.511,0.564,-1,Echolocation,/mnt/ubna_data_01/recover-20220624_unit2/20220624_070000.WAV,Foliage,recover-20220624_unit2,010
40.4225,40.4286,44375.0,65660.0,Pipistrellus nathusii,0.215,0.503,-1,Echolocation,/mnt/ubna_data_01/recover-20220624_unit2/20220624_070000.WAV,Foliage,recover-20220624_unit2,010
44.0635,44.0679,48671.0,64200.0,Pipistrellus pipistrellus,0.491,0.599,-1,Echolocation,/mnt/ubna_data_01/recover-20220624_unit2/20220624_070000.WAV,Foliage,recover-20220624_unit2,010
70.8005,70.816,26328.0,29788.0,Nyctalus leisleri,0.513,0.643,-1,Echolocation,/mnt/ubna_data_01/recover-20220624_unit2/20220624_070000.WAV,Foliage,recover-20220624_unit2,010
72.2925,72.3083,25468.0,28263.0,Nyctalus leisleri,0.473,0.517,-1,Echolocation,/mnt/ubna_data_01/recover-20220624_unit2/20220624_070000.WAV,Foliage,recover-20220624_unit2,010
72.63550000000001,72.6515,26328.0,28988.0,Nyctalus leisleri,0.414,0.521,-1,Echolocation,/mnt/ubna_data_01/recover-20220624_unit2/20220624_070000.WAV,Foliage,recover-20220624_unit2,010
266.8665,266.8798,27187.0,32520.0,Nyctalus leisleri,0.389,0.653,-1,Echolocation,/mnt/ubna_data_01/recover-20220624_unit2/20220624_070000.WAV,Foliage,recover-20220624_unit2,010
367.7285,367.7446,26328.0,29130.0,Nyctalus leisleri,0.648,0.712,-1,Echolocation,/mnt/ubna_data_01/recover-20220624_unit2/20220624_070000.WAV,Foliage,recover-20220624_unit2,010
368.6915,368.708,26328.0,28910.0,Nyctalus leisleri,0.683,0.736,-1,Echolocation,/mnt/ubna_data_01/recover-20220624_unit2/20220624_070000.WAV,Foliage,recover-20220624_unit2,010
544.9065,544.9243,27187.0,30999.0,Nyctalus leisleri,0.43,0.54,-1,Echolocation,/mnt/ubna_data_01/recover-20220624_unit2/20220624_070000.WAV,Foliage,recover-20220624_unit2,010
675.3245,675.3334,38359.0,45519.0,Pipistrellus nathusii,0.38,0.509,-1,Echolocation,/mnt/ubna_data_01/recover-20220624_unit2/20220624_070000.WAV,Foliage,recover-20220624_unit2,010
986.7265,986.7454,27187.0,30300.0,Nyctalus leisleri,0.465,0.538,-1,Echolocation,/mnt/ubna_data_01/recover-20220624_unit2/20220624_070000.WAV,Foliage,recover-20220624_unit2,010
987.4275,987.4438,27187.0,30674.0,Nyctalus leisleri,0.69,0.725,-1,Echolocation,/mnt/ubna_data_01/recover-20220624_unit2/20220624_070000.WAV,Foliage,recover-20220624_unit2,010
987.7885,987.8054,27187.0,30906.0,Nyctalus leisleri,0.709,0.752,-1,Echolocation,/mnt/ubna_data_01/recover-20220624_unit2/20220624_070000.WAV,Foliage,recover-20220624_unit2,010
1232.7535,1232.7613,50390.0,62341.0,Pipistrellus pipistrellus,0.451,0.505,-1,Echolocation,/mnt/ubna_data_01/recover-20220624_unit2/20220624_070000.WAV,Foliage,recover-20220624_unit2,010
1232.9055,1232.9148,47812.0,64223.0,Pipistrellus pipistrellus,0.406,0.52,-1,Echolocation,/mnt/ubna_data_01/recover-20220624_unit2/20220624_070000.WAV,Foliage,recover-20220624_unit2,010
1233.0685,1233.0765,46953.0,61978.0,Pipistrellus pipistrellus,0.439,0.557,-1,Echolocation,/mnt/ubna_data_01/recover-20220624_unit2/20220624_070000.WAV,Foliage,recover-20220624_unit2,010
1233.2265,1233.2325,44375.0,69180.0,Pipistrellus pipistrellus,0.419,0.576,-1,Echolocation,/mnt/ubna_data_01/recover-20220624_unit2/20220624_070000.WAV,Foliage,recover-20220624_unit2,010
1233.3105,1233.3173,46093.0,53082.0,Pipistrellus pipistrellus,0.501,0.513,-1,Echolocation,/mnt/ubna_data_01/recover-20220624_unit2/20220624_070000.WAV,Foliage,recover-20220624_unit2,010
1233.4565,1233.4633,46093.0,60397.0,Pipistrellus pipistrellus,0.662,0.734,-1,Echolocation,/mnt/ubna_data_01/recover-20220624_unit2/20220624_070000.WAV,Foliage,recover-20220624_unit2,010
